Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
29/09/2008,17/10/2008,480,Put,0.38,-0.636,0.018,2.722,-4.58
29/09/2008,17/10/2008,490,Put,0.21,-0.836,0.024,3.462,-4.493
29/09/2008,17/10/2008,500,Call,185.46,98.683,0.034,5.14,-9.629
29/09/2008,17/10/2008,500,Put,0.39,-1.094,0.03,4.379,-7.459
29/09/2008,17/10/2008,510,Call,175.41,98.314,0.043,6.353,-11.557
29/09/2008,17/10/2008,510,Put,0.57,-1.426,0.039,5.505,-10.084
29/09/2008,17/10/2008,520,Call,163.51,97.851,0.055,7.808,-13.83
29/09/2008,17/10/2008,520,Put,0.65,-1.85,0.05,6.877,-11.074
29/09/2008,17/10/2008,530,Call,155.67,97.271,0.068,9.541,-16.484
29/09/2008,17/10/2008,530,Put,0.85,-2.388,0.063,8.533,-13.548
29/09/2008,17/10/2008,540,Call,143.2,96.549,0.084,11.583,-19.553
29/09/2008,17/10/2008,540,Put,1.15,-3.066,0.079,10.511,-16.944
29/09/2008,17/10/2008,550,Call,136.77,95.656,0.104,13.967,-23.062
29/09/2008,17/10/2008,550,Put,1.4,-3.916,0.098,12.845,-19.471
29/09/2008,17/10/2008,560,Call,127.08,94.56,0.127,16.716,-27.025
29/09/2008,17/10/2008,560,Put,1.92,-4.972,0.122,15.567,-24.264
29/09/2008,17/10/2008,570,Call,114.67,93.223,0.154,19.845,-31.436
29/09/2008,17/10/2008,570,Put,2.33,-6.274,0.149,18.694,-27.493
29/09/2008,17/10/2008,580,Call,108.05,91.605,0.185,23.355,-36.267
29/09/2008,17/10/2008,580,Put,2.97,-7.863,0.181,22.233,-32.158
29/09/2008,17/10/2008,590,Call,99.6,89.666,0.22,27.226,-41.458
29/09/2008,17/10/2008,590,Put,3.8,-9.785,0.217,26.165,-37.408
29/09/2008,17/10/2008,600,Call,87.81,87.361,0.259,31.413,-46.915
29/09/2008,17/10/2008,600,Put,4.9,-12.085,0.258,30.446,-43.367
29/09/2008,17/10/2008,610,Call,78.87,84.652,0.302,35.842,-52.503
29/09/2008,17/10/2008,610,Put,6.06,-14.807,0.302,34.998,-48.457
29/09/2008,17/10/2008,620,Call,70.38,81.501,0.347,40.403,-58.044
29/09/2008,17/10/2008,620,Put,7.63,-17.988,0.35,39.705,-54.216
29/09/2008,17/10/2008,630,Call,64.47,77.882,0.395,44.948,-63.319
29/09/2008,17/10/2008,630,Put,9.54,-21.657,0.399,44.409,-59.839
29/09/2008,17/10/2008,640,Call,53.64,73.78,0.442,49.295,-68.073
29/09/2008,17/10/2008,640,Put,11.78,-25.83,0.449,48.917,-64.671
29/09/2008,17/10/2008,650,Call,46.69,69.197,0.488,53.227,-72.118
29/09/2008,17/10/2008,650,Put,14.58,-30.502,0.496,52.998,-69.265
29/09/2008,17/10/2008,660,Call,39.7,64.156,0.529,56.511,-74.466
29/09/2008,17/10/2008,660,Put,17.85,-35.655,0.538,56.407,-72.546
29/09/2008,17/10/2008,670,Call,33.54,58.702,0.563,58.906,-76.503
29/09/2008,17/10/2008,670,Put,21.63,-41.218,0.572,58.879,-74.444
29/09/2008,17/10/2008,680,Call,27.96,52.927,0.586,60.183,-77.015
29/09/2008,17/10/2008,680,Put,25.92,-47.089,0.595,60.185,-74.576
29/09/2008,17/10/2008,690,Call,22.94,46.968,0.596,60.172,-75.719
29/09/2008,17/10/2008,690,Put,30.83,-53.134,0.605,60.16,-73.07
29/09/2008,17/10/2008,700,Call,18.46,40.983,0.592,58.802,-72.602
29/09/2008,17/10/2008,700,Put,36.41,-59.201,0.6,58.738,-70.091
29/09/2008,17/10/2008,710,Call,14.63,35.138,0.572,56.12,-68.129
29/09/2008,17/10/2008,710,Put,42.62,-65.13,0.579,55.964,-65.498
29/09/2008,17/10/2008,720,Call,11.43,29.592,0.54,52.287,-62.46
29/09/2008,17/10/2008,720,Put,49.35,-70.787,0.546,51.978,-59.467
29/09/2008,17/10/2008,730,Call,8.73,24.461,0.496,47.542,-55.668
29/09/2008,17/10/2008,730,Put,56.36,-76.047,0.5,47.006,-52.836
29/09/2008,17/10/2008,740,Call,6.58,19.815,0.444,42.153,-48.572
29/09/2008,17/10/2008,740,Put,64.4,-80.808,0.446,41.345,-45.412
29/09/2008,17/10/2008,750,Call,4.8,15.715,0.388,36.422,-40.94
29/09/2008,17/10/2008,750,Put,72.65,-84.997,0.387,35.325,-37.814
29/09/2008,17/10/2008,760,Call,3.4,12.189,0.33,30.649,-33.263
29/09/2008,17/10/2008,760,Put,81.22,-88.576,0.325,29.28,-30.439
29/09/2008,17/10/2008,770,Call,2.45,9.237,0.273,25.1,-27.112
29/09/2008,17/10/2008,770,Put,89.94,-91.541,0.265,23.513,-23.619
29/09/2008,17/10/2008,780,Call,1.56,6.832,0.22,19.991,-19.848
29/09/2008,17/10/2008,780,Put,97.76,-93.92,0.208,18.267,-17.598
29/09/2008,17/10/2008,790,Call,1.15,4.926,0.172,15.474,-16.063
29/09/2008,17/10/2008,790,Put,108.83,-95.765,0.158,13.709,-12.517
29/09/2008,17/10/2008,800,Call,0.77,3.46,0.13,11.63,-12.004
29/09/2008,17/10/2008,800,Put,117.05,-97.147,0.116,9.922,-8.415
29/09/2008,17/10/2008,810,Call,0.55,2.364,0.096,8.482,-9.279
29/09/2008,17/10/2008,810,Put,127.09,-98.145,0.082,6.914,-5.248
29/09/2008,17/10/2008,820,Call,0.35,1.571,0.069,5.997,-6.539
29/09/2008,17/10/2008,820,Put,135.92,-98.837,0.056,4.631,-2.912
29/09/2008,17/10/2008,830,Call,0.23,1.013,0.047,4.107,-3.992
29/09/2008,17/10/2008,830,Put,146.48,-99.3,0.036,2.975,-1.265
29/09/2008,17/10/2008,840,Call,0.22,0.634,0.032,2.722,-2.583
29/09/2008,17/10/2008,840,Put,154.81,-99.595,0.023,1.83,-0.156
29/09/2008,17/10/2008,850,Call,0.2,0.384,0.021,1.745,-1.615
29/09/2008,17/10/2008,850,Put,164.51,-99.776,0.013,1.075,0.558
29/09/2008,17/10/2008,860,Call,0.18,0.225,0.013,1.08,-0.974
29/09/2008,17/10/2008,860,Put,174.7,-99.882,0.008,0.602,0.997
29/09/2008,17/10/2008,870,Put,185.39,-99.94,0.004,0.321,1.256
29/09/2008,17/10/2008,880,Put,194.75,-99.972,0.002,0.162,1.405
29/09/2008,17/10/2008,890,Put,204.56,-99.987,0.001,0.078,1.49
29/09/2008,17/10/2008,900,Put,214.37,-99.994,0,0.035,1.54
29/09/2008,21/11/2008,480,Put,1.68,-3.166,0.053,18.487,-8.494
29/09/2008,21/11/2008,490,Put,2.1,-3.785,0.062,21.402,-9.955
29/09/2008,21/11/2008,500,Call,184.16,94.696,0.078,28.065,-14.98
29/09/2008,21/11/2008,500,Put,2.58,-4.505,0.072,24.644,-11.49
29/09/2008,21/11/2008,510,Call,175.14,93.858,0.089,31.497,-16.444
29/09/2008,21/11/2008,510,Put,3.13,-5.34,0.084,28.221,-13.079
29/09/2008,21/11/2008,520,Call,165.7,92.904,0.101,35.219,-17.993
29/09/2008,21/11/2008,520,Put,3.76,-6.301,0.097,32.135,-14.745
29/09/2008,21/11/2008,530,Call,155.48,91.822,0.115,39.23,-19.622
29/09/2008,21/11/2008,530,Put,4.55,-7.403,0.111,36.383,-16.617
29/09/2008,21/11/2008,540,Call,147.27,90.599,0.13,43.52,-21.319
29/09/2008,21/11/2008,540,Put,5.46,-8.658,0.127,40.949,-18.594
29/09/2008,21/11/2008,550,Call,137.53,89.223,0.146,48.072,-23.073
29/09/2008,21/11/2008,550,Put,6.26,-10.081,0.144,45.808,-20.036
29/09/2008,21/11/2008,560,Call,129.15,87.681,0.164,52.859,-24.865
29/09/2008,21/11/2008,560,Put,7.5,-11.683,0.163,50.925,-22.252
29/09/2008,21/11/2008,570,Call,120.34,85.959,0.182,57.846,-26.675
29/09/2008,21/11/2008,570,Put,8.88,-13.476,0.182,56.25,-24.349
29/09/2008,21/11/2008,580,Call,110.69,84.045,0.202,62.982,-28.477
29/09/2008,21/11/2008,580,Put,10.43,-15.47,0.203,61.722,-26.449
29/09/2008,21/11/2008,590,Call,102.97,81.93,0.223,68.207,-30.244
29/09/2008,21/11/2008,590,Put,12.09,-17.674,0.224,67.266,-28.3
29/09/2008,21/11/2008,600,Call,95.52,79.603,0.244,73.444,-31.942
29/09/2008,21/11/2008,600,Put,14.04,-20.094,0.246,72.791,-30.191
29/09/2008,21/11/2008,610,Call,87.04,77.057,0.266,78.606,-33.535
29/09/2008,21/11/2008,610,Put,16.3,-22.731,0.268,78.199,-32.025
29/09/2008,21/11/2008,620,Call,79.47,74.289,0.288,83.591,-34.673
29/09/2008,21/11/2008,620,Put,18.7,-25.585,0.29,83.379,-33.55
29/09/2008,21/11/2008,630,Call,73.21,71.298,0.31,88.286,-37.268
29/09/2008,21/11/2008,630,Put,21.37,-28.645,0.311,88.203,-34.865
29/09/2008,21/11/2008,640,Call,65.55,68.087,0.331,92.57,-37.59
29/09/2008,21/11/2008,640,Put,24.32,-31.899,0.332,92.553,-35.962
29/09/2008,21/11/2008,650,Call,58.41,64.665,0.351,96.313,-37.966
29/09/2008,21/11/2008,650,Put,27.6,-35.342,0.351,96.319,-36.752
29/09/2008,21/11/2008,660,Call,52.11,61.045,0.369,99.385,-38.54
29/09/2008,21/11/2008,660,Put,31.27,-38.964,0.368,99.392,-37.25
29/09/2008,21/11/2008,670,Call,46.67,57.249,0.384,101.659,-39.217
29/09/2008,21/11/2008,670,Put,34.89,-42.753,0.383,101.66,-37.086
29/09/2008,21/11/2008,680,Call,40.66,53.305,0.396,103.013,-38.665
29/09/2008,21/11/2008,680,Put,39.5,-46.692,0.396,103.013,-37.105
29/09/2008,21/11/2008,690,Call,35.29,49.247,0.404,103.351,-37.98
29/09/2008,21/11/2008,690,Put,43.75,-50.76,0.405,103.351,-36.028
29/09/2008,21/11/2008,700,Call,30.14,45.114,0.409,102.597,-36.709
29/09/2008,21/11/2008,700,Put,48.81,-54.928,0.41,102.583,-34.912
29/09/2008,21/11/2008,710,Call,26.08,40.951,0.408,100.709,-35.717
29/09/2008,21/11/2008,710,Put,54.63,-59.165,0.411,100.64,-33.787
29/09/2008,21/11/2008,720,Call,21.95,36.808,0.403,97.686,-33.856
29/09/2008,21/11/2008,720,Put,60.58,-63.43,0.407,97.477,-31.962
29/09/2008,21/11/2008,730,Call,18.36,32.734,0.393,93.564,-31.828
29/09/2008,21/11/2008,730,Put,66.89,-67.673,0.398,93.088,-29.723
29/09/2008,21/11/2008,740,Call,15.2,28.781,0.377,88.427,-29.524
29/09/2008,21/11/2008,740,Put,73.6,-71.828,0.383,87.533,-27.189
29/09/2008,21/11/2008,750,Call,12.4,24.998,0.358,82.4,-26.939
29/09/2008,21/11/2008,750,Put,80.7,-75.833,0.363,80.925,-24.422
29/09/2008,21/11/2008,760,Call,10.01,21.427,0.334,75.642,-24.322
29/09/2008,21/11/2008,760,Put,87.22,-79.628,0.337,73.433,-21.184
29/09/2008,21/11/2008,770,Call,7.95,18.108,0.307,68.341,-21.494
29/09/2008,21/11/2008,770,Put,94.81,-83.158,0.307,65.283,-18.117
29/09/2008,21/11/2008,780,Call,6.17,15.07,0.277,60.711,-18.656
29/09/2008,21/11/2008,780,Put,103.55,-86.372,0.273,56.743,-15.07
29/09/2008,21/11/2008,790,Call,4.79,12.338,0.246,52.974,-16.007
29/09/2008,21/11/2008,790,Put,112.51,-89.233,0.237,48.109,-12.135
29/09/2008,21/11/2008,800,Call,3.6,9.924,0.214,45.35,-13.363
29/09/2008,21/11/2008,800,Put,121.43,-91.716,0.201,39.686,-9.399
29/09/2008,21/11/2008,810,Call,2.6,7.833,0.183,38.044,-10.799
29/09/2008,21/11/2008,810,Put,129.34,-93.811,0.165,31.762,-6.932
29/09/2008,21/11/2008,820,Call,1.93,6.059,0.153,31.235,-8.808
29/09/2008,21/11/2008,820,Put,138.52,-95.525,0.131,24.584,-4.785
29/09/2008,21/11/2008,830,Call,1.47,4.586,0.125,25.063,-7.243
29/09/2008,21/11/2008,830,Put,148.41,-96.88,0.1,18.336,-2.989
29/09/2008,21/11/2008,840,Call,1.01,3.391,0.099,19.625,-5.536
29/09/2008,21/11/2008,840,Put,155.32,-97.911,0.073,13.126,-1.546
29/09/2008,21/11/2008,850,Call,0.72,2.445,0.077,14.973,-4.296
29/09/2008,21/11/2008,850,Put,166.35,-98.663,0.051,8.978,-0.437
29/09/2008,21/11/2008,860,Call,0.51,1.717,0.058,11.111,-3.304
29/09/2008,21/11/2008,860,Put,174.85,-99.186,0.034,5.837,0.375
29/09/2008,21/11/2008,870,Put,184.6,-99.531,0.022,3.587,0.94
29/09/2008,21/11/2008,880,Put,195.57,-99.747,0.013,2.07,1.312
29/09/2008,21/11/2008,890,Put,204.27,-99.872,0.007,1.113,1.545
29/09/2008,21/11/2008,900,Put,216.08,-99.941,0.004,0.554,1.685
29/09/2008,19/12/2008,480,Put,0,-4.998,0.067,33.058,-9.731
29/09/2008,19/12/2008,490,Put,3.96,-5.785,0.076,37.109,-10.461
29/09/2008,19/12/2008,500,Call,184.46,92.503,0.089,45.342,-14.759
29/09/2008,19/12/2008,500,Put,4.59,-6.672,0.086,41.47,-11.479
29/09/2008,19/12/2008,510,Call,175.28,91.544,0.1,49.66,-15.819
29/09/2008,19/12/2008,510,Put,5.47,-7.668,0.097,46.134,-12.816
29/09/2008,19/12/2008,520,Call,166.77,90.479,0.111,54.231,-16.912
29/09/2008,19/12/2008,520,Put,6.32,-8.781,0.109,51.088,-13.979
29/09/2008,19/12/2008,530,Call,157.91,89.3,0.123,59.043,-18.03
29/09/2008,19/12/2008,530,Put,7.54,-10.021,0.122,56.307,-15.546
29/09/2008,19/12/2008,540,Call,149.2,87.997,0.136,64.076,-19.167
29/09/2008,19/12/2008,540,Put,8.79,-11.394,0.135,61.764,-16.95
29/09/2008,19/12/2008,550,Call,140.58,86.563,0.15,69.304,-20.311
29/09/2008,19/12/2008,550,Put,10.04,-12.909,0.15,67.419,-18.162
29/09/2008,19/12/2008,560,Call,132.02,84.988,0.164,74.693,-21.452
29/09/2008,19/12/2008,560,Put,11.63,-14.572,0.165,73.225,-19.587
29/09/2008,19/12/2008,570,Call,123.71,83.265,0.179,80.199,-22.577
29/09/2008,19/12/2008,570,Put,13.25,-16.388,0.18,79.124,-20.827
29/09/2008,19/12/2008,580,Call,115.5,81.386,0.195,85.77,-23.671
29/09/2008,19/12/2008,580,Put,15.18,-18.363,0.196,85.052,-22.164
29/09/2008,19/12/2008,590,Call,107.53,79.346,0.212,91.344,-24.717
