Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
29/08/2007,21/09/2007,620,Put,0,-2.01,0.057,9.466,-8.619
29/08/2007,21/09/2007,630,Put,0,-2.561,0.071,11.603,-10.36
29/08/2007,21/09/2007,640,Call,0,96.159,0.097,16.209,-21.96
29/08/2007,21/09/2007,640,Put,0,-3.255,0.089,14.157,-12.389
29/08/2007,21/09/2007,650,Call,0,95.286,0.118,19.123,-24.295
29/08/2007,21/09/2007,650,Put,0,-4.126,0.11,17.179,-14.729
29/08/2007,21/09/2007,660,Call,0,94.214,0.143,22.493,-26.892
29/08/2007,21/09/2007,660,Put,0,-5.212,0.136,20.719,-17.394
29/08/2007,21/09/2007,670,Call,0,92.903,0.173,26.357,-29.749
29/08/2007,21/09/2007,670,Put,0,-6.561,0.167,24.813,-20.385
29/08/2007,21/09/2007,680,Call,0,91.302,0.207,30.739,-32.851
29/08/2007,21/09/2007,680,Put,0,-8.224,0.204,29.479,-23.685
29/08/2007,21/09/2007,690,Call,0,89.357,0.248,35.643,-36.161
29/08/2007,21/09/2007,690,Put,0,-10.257,0.246,34.705,-27.248
29/08/2007,21/09/2007,700,Call,78.3,87.006,0.294,41.039,-39.615
29/08/2007,21/09/2007,700,Put,4.64,-12.72,0.293,40.439,-30.809
29/08/2007,21/09/2007,710,Call,69.6,84.182,0.346,46.849,-43.116
29/08/2007,21/09/2007,710,Put,5.95,-15.675,0.346,46.572,-34.913
29/08/2007,21/09/2007,720,Call,60.8,80.819,0.404,52.937,-46.521
29/08/2007,21/09/2007,720,Put,7.46,-19.178,0.404,52.931,-38.547
29/08/2007,21/09/2007,730,Call,53,76.852,0.466,59.086,-49.089
29/08/2007,21/09/2007,730,Put,9.3,-23.272,0.464,59.262,-41.877
29/08/2007,21/09/2007,740,Call,45.15,72.23,0.529,64.991,-51.721
29/08/2007,21/09/2007,740,Put,11.7,-27.969,0.525,65.215,-45.044
29/08/2007,21/09/2007,750,Call,38.06,66.922,0.591,70.251,-54.36
29/08/2007,21/09/2007,750,Put,14.27,-33.282,0.583,70.422,-46.597
29/08/2007,21/09/2007,760,Call,31.1,60.936,0.648,74.38,-54.851
29/08/2007,21/09/2007,760,Put,17.5,-39.208,0.636,74.457,-47.435
29/08/2007,21/09/2007,770,Call,24.93,54.318,0.693,76.844,-54.416
29/08/2007,21/09/2007,770,Put,21.21,-45.71,0.679,76.85,-46.692
29/08/2007,21/09/2007,780,Call,19.33,47.177,0.721,77.104,-52.241
29/08/2007,21/09/2007,780,Put,25.59,-52.702,0.706,77.12,-44.421
29/08/2007,21/09/2007,790,Call,14.25,39.694,0.725,74.714,-47.847
29/08/2007,21/09/2007,790,Put,30.8,-60.042,0.712,74.845,-40.707
29/08/2007,21/09/2007,800,Call,10.28,32.125,0.701,69.433,-42.647
29/08/2007,21/09/2007,800,Put,36.55,-67.517,0.691,69.75,-34.981
29/08/2007,21/09/2007,810,Call,6.98,24.791,0.644,61.357,-35.86
29/08/2007,21/09/2007,810,Put,43.1,-74.834,0.639,61.845,-27.864
29/08/2007,21/09/2007,820,Call,4.46,18.045,0.558,51.014,-28.29
29/08/2007,21/09/2007,820,Put,50.65,-81.621,0.557,51.598,-20.91
29/08/2007,21/09/2007,830,Call,2.65,12.226,0.449,39.391,-20.764
29/08/2007,21/09/2007,830,Put,58.5,-87.523,0.451,39.951,-12.097
29/08/2007,21/09/2007,840,Call,1.5,7.588,0.331,27.805,-14.225
29/08/2007,21/09/2007,840,Put,67.3,-92.264,0.333,28.214,-4.844
29/08/2007,21/09/2007,850,Call,0.85,4.229,0.219,17.592,-9.618
29/08/2007,21/09/2007,850,Put,76.9,-95.715,0.22,17.78,1.061
29/08/2007,21/09/2007,860,Call,0.48,2.063,0.126,9.734,-6.302
29/08/2007,21/09/2007,860,Put,86.25,-97.939,0.126,9.724,5.266
29/08/2007,21/09/2007,870,Call,0.28,0.854,0.062,4.566,-4.177
29/08/2007,21/09/2007,870,Put,95.9,-99.17,0.061,4.453,7.825
29/08/2007,21/09/2007,880,Call,0.1,0.288,0.025,1.745,-0.653
29/08/2007,21/09/2007,880,Put,105.95,-99.733,0.023,1.63,9.131
29/08/2007,21/09/2007,890,Call,0.13,0.075,0.008,0.517,-0.177
29/08/2007,21/09/2007,890,Put,115.55,-99.936,0.007,0.449,9.694
29/08/2007,21/09/2007,900,Call,0.13,0.014,0.002,0.111,-0.034
29/08/2007,21/09/2007,900,Put,125.05,-99.989,0.001,0.086,9.929
29/08/2007,21/09/2007,910,Call,-1,0.002,0,0.016,-0.004
29/08/2007,21/09/2007,910,Put,135.1,-99.999,0,0.01,10.063
29/08/2007,21/09/2007,920,Call,0.1,0,0,0.001,0
29/08/2007,21/09/2007,920,Put,145.45,-100,0,0.001,10.176
29/08/2007,21/09/2007,930,Call,0.08,0,0,0,0
29/08/2007,21/09/2007,930,Put,155.45,-100,0,0,10.287
29/08/2007,21/09/2007,940,Call,0.2,0,0,0,0
29/08/2007,21/09/2007,940,Put,165.6,-100,0,0,10.398
29/08/2007,21/09/2007,950,Call,-1,0,0,0,0
29/08/2007,21/09/2007,950,Put,175.35,-100,0,0,10.508
29/08/2007,21/09/2007,960,Call,0.08,0,0,0,0
29/08/2007,21/09/2007,960,Put,184.9,-100,0,0,10.619
29/08/2007,21/09/2007,970,Put,195.6,-100,0,0,10.729
