Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
20/05/2009,19/06/2009,350,Put,0.32,-1.001,0.033,3.866,-3.79
20/05/2009,19/06/2009,360,Call,144,98.155,0.054,6.544,-6.208
20/05/2009,19/06/2009,360,Put,0.42,-1.335,0.043,4.962,-4.667
20/05/2009,19/06/2009,370,Call,133.1,97.632,0.069,8.082,-7.436
20/05/2009,19/06/2009,370,Put,0.45,-1.778,0.057,6.343,-4.866
20/05/2009,19/06/2009,380,Call,122.93,96.961,0.087,9.95,-8.878
20/05/2009,19/06/2009,380,Put,0.7,-2.363,0.075,8.07,-6.785
20/05/2009,19/06/2009,390,Call,113.38,96.103,0.111,12.202,-10.555
20/05/2009,19/06/2009,390,Put,0.85,-3.134,0.098,10.207,-7.78
20/05/2009,19/06/2009,400,Call,104.33,95.008,0.14,14.891,-12.486
20/05/2009,19/06/2009,400,Put,1.25,-4.142,0.128,12.823,-10.218
20/05/2009,19/06/2009,410,Call,94.1,93.619,0.176,18.065,-14.676
20/05/2009,19/06/2009,410,Put,1.6,-5.454,0.165,15.978,-12.049
20/05/2009,19/06/2009,420,Call,85.56,91.864,0.22,21.758,-17.119
20/05/2009,19/06/2009,420,Put,2.12,-7.148,0.21,19.721,-14.415
20/05/2009,19/06/2009,430,Call,76.26,89.661,0.272,25.975,-19.783
20/05/2009,19/06/2009,430,Put,2.82,-9.314,0.265,24.068,-17.108
20/05/2009,19/06/2009,440,Call,67.3,86.919,0.333,30.681,-22.607
20/05/2009,19/06/2009,440,Put,3.75,-12.056,0.33,28.989,-20.079
20/05/2009,19/06/2009,450,Call,58.58,83.541,0.403,35.78,-25.489
20/05/2009,19/06/2009,450,Put,5,-15.479,0.405,34.377,-23.283
20/05/2009,19/06/2009,460,Call,50.29,79.43,0.48,41.091,-28.279
20/05/2009,19/06/2009,460,Put,6.59,-19.689,0.488,40.031,-26.388
20/05/2009,19/06/2009,470,Call,42.46,74.505,0.562,46.33,-30.564
20/05/2009,19/06/2009,470,Put,8.64,-24.77,0.576,45.632,-29.275
20/05/2009,19/06/2009,480,Call,35.02,68.71,0.644,51.101,-32.68
20/05/2009,19/06/2009,480,Put,11.15,-30.787,0.663,50.744,-31.445
20/05/2009,19/06/2009,490,Call,28.18,62.037,0.718,54.905,-33.951
20/05/2009,19/06/2009,490,Put,14.35,-37.715,0.74,54.794,-32.891
20/05/2009,19/06/2009,500,Call,22.12,54.576,0.774,57.161,-34.298
20/05/2009,19/06/2009,500,Put,18.25,-45.407,0.796,57.158,-33.221
20/05/2009,19/06/2009,510,Call,16.86,46.591,0.802,57.331,-33.382
20/05/2009,19/06/2009,510,Put,22.94,-53.602,0.823,57.306,-32.229
20/05/2009,19/06/2009,520,Call,12.35,38.457,0.793,55.123,-31.046
20/05/2009,19/06/2009,520,Put,28.47,-61.937,0.811,54.954,-29.854
20/05/2009,19/06/2009,530,Call,8.7,30.604,0.746,50.621,-27.554
20/05/2009,19/06/2009,530,Put,35.14,-69.996,0.761,50.177,-26.838
20/05/2009,19/06/2009,540,Call,5.95,23.442,0.667,44.302,-23.395
20/05/2009,19/06/2009,540,Put,42.47,-77.404,0.675,43.405,-22.815
20/05/2009,19/06/2009,550,Call,3.91,17.245,0.565,36.891,-18.864
20/05/2009,19/06/2009,550,Put,50.44,-83.848,0.565,35.373,-17.635
20/05/2009,19/06/2009,560,Call,2.45,12.12,0.455,29.124,-14.401
20/05/2009,19/06/2009,560,Put,58.96,-89.117,0.442,26.988,-13.007
20/05/2009,19/06/2009,570,Call,1.53,8.105,0.345,21.729,-10.671
20/05/2009,19/06/2009,570,Put,68.12,-93.141,0.322,19.143,-8.898
20/05/2009,19/06/2009,580,Call,0.91,5.136,0.247,15.27,-7.475
20/05/2009,19/06/2009,580,Put,77.57,-95.99,0.216,12.525,-5.596
20/05/2009,19/06/2009,590,Call,0.55,3.071,0.166,10.07,-5.203
20/05/2009,19/06/2009,590,Put,87.77,-97.847,0.133,7.494,-3.202
20/05/2009,19/06/2009,600,Call,0.32,1.725,0.104,6.208,-3.464
20/05/2009,19/06/2009,600,Put,96.83,-98.948,0.074,4.059,-1.643
20/05/2009,19/06/2009,610,Call,0.2,0.906,0.061,3.562,-2.418
20/05/2009,19/06/2009,610,Put,107.7,-99.538,0.037,1.969,-0.738
20/05/2009,19/06/2009,620,Call,0.1,0.442,0.033,1.894,-0.811
20/05/2009,19/06/2009,620,Put,116.97,-99.82,0.016,0.845,-0.275
20/05/2009,19/06/2009,630,Call,0.05,0.2,0.016,0.929,-0.384
20/05/2009,19/06/2009,630,Put,126.78,-99.939,0.006,0.316,-0.068
20/05/2009,19/06/2009,640,Call,0.05,0.083,0.007,0.418,-0.167
20/05/2009,19/06/2009,640,Put,137.08,-99.982,0.002,0.101,0.012
20/05/2009,19/06/2009,650,Call,0.03,0.032,0.003,0.171,-0.066
20/05/2009,19/06/2009,650,Put,147.08,-99.996,0.001,0.027,0.038
20/05/2009,19/06/2009,660,Put,156.3,-99.999,0,0.006,0.046
20/05/2009,19/06/2009,670,Put,166,-100,0,0.001,0.048
20/05/2009,19/06/2009,680,Put,176.01,-100,0,0,0.049
20/05/2009,17/07/2009,350,Put,1.23,-2.932,0.066,13.406,-5.757
20/05/2009,17/07/2009,360,Call,144.5,95.521,0.09,18.949,-8.583
20/05/2009,17/07/2009,360,Put,1.55,-3.685,0.081,16.182,-6.774
20/05/2009,17/07/2009,370,Call,134.95,94.559,0.108,22.129,-9.763
20/05/2009,17/07/2009,370,Put,1.97,-4.608,0.1,19.39,-7.975
20/05/2009,17/07/2009,380,Call,124.61,93.41,0.129,25.706,-11.048
20/05/2009,17/07/2009,380,Put,2.49,-5.73,0.121,23.054,-9.312
20/05/2009,17/07/2009,390,Call,115.28,92.044,0.153,29.689,-12.431
20/05/2009,17/07/2009,390,Put,3.16,-7.085,0.147,27.187,-10.812
20/05/2009,17/07/2009,400,Call,106.95,90.43,0.18,34.073,-13.899
20/05/2009,17/07/2009,400,Put,3.91,-8.709,0.176,31.78,-12.288
20/05/2009,17/07/2009,410,Call,98.19,88.532,0.211,38.833,-15.432
20/05/2009,17/07/2009,410,Put,4.85,-10.638,0.208,36.804,-13.923
20/05/2009,17/07/2009,420,Call,88.21,86.315,0.245,43.921,-17.002
20/05/2009,17/07/2009,420,Put,6.05,-12.909,0.244,42.198,-15.693
20/05/2009,17/07/2009,430,Call,79.31,83.746,0.282,49.258,-18.573
20/05/2009,17/07/2009,430,Put,7.45,-15.557,0.284,47.868,-17.406
20/05/2009,17/07/2009,440,Call,71.27,80.791,0.322,54.731,-20.099
20/05/2009,17/07/2009,440,Put,9.04,-18.611,0.326,53.679,-18.969
20/05/2009,17/07/2009,450,Call,63.71,77.424,0.364,60.189,-21.523
20/05/2009,17/07/2009,450,Put,11.14,-22.094,0.369,59.456,-20.701
20/05/2009,17/07/2009,460,Call,56.13,73.625,0.407,65.44,-22.451
20/05/2009,17/07/2009,460,Put,13.43,-26.017,0.413,64.985,-22.038
20/05/2009,17/07/2009,470,Call,48.91,69.386,0.449,70.256,-23.592
20/05/2009,17/07/2009,470,Put,16.24,-30.375,0.456,70.013,-23.269
20/05/2009,17/07/2009,480,Call,42.14,64.714,0.488,74.378,-24.458
20/05/2009,17/07/2009,480,Put,19.36,-35.151,0.495,74.276,-24.028
20/05/2009,17/07/2009,490,Call,35.93,59.636,0.523,77.528,-25
20/05/2009,17/07/2009,490,Put,22.96,-40.311,0.53,77.502,-24.426
20/05/2009,17/07/2009,500,Call,30.13,54.217,0.549,79.419,-25.029
20/05/2009,17/07/2009,500,Put,27.03,-45.803,0.557,79.424,-24.335
20/05/2009,17/07/2009,510,Call,24.82,48.555,0.566,79.815,-24.505
20/05/2009,17/07/2009,510,Put,31.73,-51.549,0.574,79.807,-23.815
20/05/2009,17/07/2009,520,Call,20.04,42.769,0.57,78.557,-23.445
20/05/2009,17/07/2009,520,Put,37,-57.451,0.58,78.476,-22.782
20/05/2009,17/07/2009,530,Call,15.93,36.999,0.562,75.604,-22.007
20/05/2009,17/07/2009,530,Put,43.01,-63.387,0.572,75.345,-21.405
20/05/2009,17/07/2009,540,Call,12.42,31.39,0.539,71.043,-20.174
20/05/2009,17/07/2009,540,Put,49.48,-69.221,0.55,70.442,-19.523
20/05/2009,17/07/2009,550,Call,9.47,26.083,0.504,65.093,-18.033
20/05/2009,17/07/2009,550,Put,56.78,-74.796,0.513,63.946,-17.6
20/05/2009,17/07/2009,560,Call,7.05,21.201,0.459,58.087,-15.649
20/05/2009,17/07/2009,560,Put,64.35,-79.966,0.463,56.179,-15.172
20/05/2009,17/07/2009,570,Call,5.16,16.818,0.406,50.396,-13.258
20/05/2009,17/07/2009,570,Put,72.8,-84.602,0.404,47.59,-11.894
20/05/2009,17/07/2009,580,Call,3.66,12.992,0.348,42.43,-10.89
20/05/2009,17/07/2009,580,Put,81.2,-88.605,0.338,38.713,-9.342
20/05/2009,17/07/2009,590,Call,2.6,9.752,0.289,34.599,-8.823
20/05/2009,17/07/2009,590,Put,89.3,-91.921,0.27,30.099,-6.994
20/05/2009,17/07/2009,600,Call,1.78,7.096,0.232,27.27,-6.875
20/05/2009,17/07/2009,600,Put,99.91,-94.541,0.205,22.25,-4.956
20/05/2009,17/07/2009,610,Call,1.18,4.993,0.18,20.728,-5.151
20/05/2009,17/07/2009,610,Put,109.37,-96.507,0.148,15.545,-3.295
20/05/2009,17/07/2009,620,Call,0.77,3.388,0.134,15.158,-3.781
20/05/2009,17/07/2009,620,Put,118.36,-97.899,0.1,10.195,-2.028
20/05/2009,17/07/2009,630,Call,0.52,2.212,0.096,10.637,-2.837
20/05/2009,17/07/2009,630,Put,128.07,-98.82,0.063,6.229,-1.129
20/05/2009,17/07/2009,640,Call,0.33,1.384,0.066,7.143,-2.006
20/05/2009,17/07/2009,640,Put,137.05,-99.388,0.036,3.513,-0.541
20/05/2009,17/07/2009,650,Call,0.23,0.828,0.043,4.577,-1.513
20/05/2009,17/07/2009,650,Put,146.95,-99.709,0.019,1.812,-0.188
20/05/2009,17/07/2009,660,Put,158.08,-99.875,0.009,0.844,0.005
20/05/2009,17/07/2009,670,Put,168.27,-99.952,0.004,0.351,0.1
20/05/2009,17/07/2009,680,Put,177.61,-99.984,0.001,0.128,0.142
20/05/2009,21/08/2009,350,Put,3.23,-5.652,0.092,28.812,-7.428
20/05/2009,21/08/2009,360,Call,146,92.805,0.11,34.751,-9.285
20/05/2009,21/08/2009,360,Put,3.92,-6.729,0.108,33.008,-8.395
20/05/2009,21/08/2009,370,Call,136,91.556,0.127,39.229,-10.244
20/05/2009,21/08/2009,370,Put,4.73,-7.975,0.125,37.581,-9.422
20/05/2009,21/08/2009,380,Call,127.09,90.127,0.146,44.041,-11.243
20/05/2009,21/08/2009,380,Put,5.64,-9.409,0.145,42.516,-10.444
20/05/2009,21/08/2009,390,Call,118.95,88.501,0.167,49.157,-12.269
20/05/2009,21/08/2009,390,Put,6.75,-11.049,0.166,47.778,-11.531
20/05/2009,21/08/2009,400,Call,109.38,86.659,0.189,54.533,-13.311
20/05/2009,21/08/2009,400,Put,8.01,-12.912,0.189,53.321,-12.638
20/05/2009,21/08/2009,410,Call,100.8,84.586,0.213,60.109,-14.349
20/05/2009,21/08/2009,410,Put,9.35,-15.016,0.214,59.077,-13.601
20/05/2009,21/08/2009,420,Call,92.65,82.266,0.239,65.805,-15.365
20/05/2009,21/08/2009,420,Put,11,-17.375,0.24,64.96,-14.662
20/05/2009,21/08/2009,430,Call,84.63,79.686,0.265,71.523,-16.336
20/05/2009,21/08/2009,430,Put,13.17,-20,0.268,70.862,-15.884
20/05/2009,21/08/2009,440,Call,76.81,76.838,0.293,77.145,-17.006
20/05/2009,21/08/2009,440,Put,15.21,-22.9,0.296,76.657,-16.715
20/05/2009,21/08/2009,450,Call,69.32,73.717,0.32,82.533,-17.87
20/05/2009,21/08/2009,450,Put,17.58,-26.075,0.323,82.2,-17.506
20/05/2009,21/08/2009,460,Call,62.7,70.323,0.347,87.536,-18.967
20/05/2009,21/08/2009,460,Put,20.65,-29.522,0.351,87.326,-18.388
20/05/2009,21/08/2009,470,Call,55.4,66.663,0.373,91.988,-19.215
20/05/2009,21/08/2009,470,Put,23.78,-33.231,0.377,91.873,-18.939
20/05/2009,21/08/2009,480,Call,48.99,62.751,0.396,95.718,-19.619
20/05/2009,21/08/2009,480,Put,27.1,-37.189,0.401,95.668,-19.193
20/05/2009,21/08/2009,490,Call,42.88,58.613,0.417,98.552,-19.774
20/05/2009,21/08/2009,490,Put,30.89,-41.372,0.422,98.544,-19.264
20/05/2009,21/08/2009,500,Call,37.3,54.288,0.433,100.327,-19.74
20/05/2009,21/08/2009,500,Put,35.14,-45.75,0.439,100.338,-19.157
20/05/2009,21/08/2009,510,Call,32.03,49.824,0.445,100.912,-19.424
20/05/2009,21/08/2009,510,Put,39.96,-50.284,0.451,100.91,-18.886
20/05/2009,21/08/2009,520,Call,27.4,45.275,0.45,100.208,-18.987
20/05/2009,21/08/2009,520,Put,45.27,-54.924,0.458,100.147,-18.396
20/05/2009,21/08/2009,530,Call,22.88,40.706,0.45,98.174,-18.098
20/05/2009,21/08/2009,530,Put,50.75,-59.615,0.458,97.981,-17.491
20/05/2009,21/08/2009,540,Call,19.02,36.182,0.443,94.822,-17.137
20/05/2009,21/08/2009,540,Put,57.07,-64.293,0.451,94.392,-16.591
20/05/2009,21/08/2009,550,Call,15.56,31.771,0.429,90.227,-15.926
20/05/2009,21/08/2009,550,Put,63.37,-68.888,0.438,89.424,-15.182
20/05/2009,21/08/2009,560,Call,12.65,27.539,0.409,84.521,-14.624
20/05/2009,21/08/2009,560,Put,70.51,-73.324,0.417,83.196,-13.891
20/05/2009,21/08/2009,570,Call,10.14,23.546,0.384,77.893,-13.247
20/05/2009,21/08/2009,570,Put,77.65,-77.527,0.389,75.897,-12.11
20/05/2009,21/08/2009,580,Call,7.98,19.839,0.354,70.569,-11.733
20/05/2009,21/08/2009,580,Put,85.5,-81.432,0.356,67.779,-10.601
20/05/2009,21/08/2009,590,Call,6.18,16.453,0.32,62.787,-10.194
20/05/2009,21/08/2009,590,Put,94.64,-84.983,0.318,59.147,-8.976
20/05/2009,21/08/2009,600,Call,4.76,13.415,0.284,54.809,-8.781
20/05/2009,21/08/2009,600,Put,103.07,-88.136,0.277,50.333,-7.395
20/05/2009,21/08/2009,610,Call,3.53,10.742,0.248,46.895,-7.292
20/05/2009,21/08/2009,610,Put,110.95,-90.865,0.235,41.679,-5.909
20/05/2009,21/08/2009,620,Call,2.65,8.437,0.211,39.284,-6.07
20/05/2009,21/08/2009,620,Put,120.93,-93.163,0.193,33.502,-4.561
20/05/2009,21/08/2009,630,Call,1.98,6.492,0.176,32.183,-4.993
20/05/2009,21/08/2009,630,Put,130.22,-95.039,0.154,26.07,-3.382
20/05/2009,21/08/2009,640,Call,1.42,4.887,0.143,25.752,-3.955
20/05/2009,21/08/2009,640,Put,138.7,-96.521,0.118,19.582,-2.39
20/05/2009,21/08/2009,650,Call,1,3.594,0.114,20.101,-3.062
20/05/2009,21/08/2009,650,Put,148.25,-97.65,0.087,14.152,-1.589
20/05/2009,21/08/2009,660,Put,158.92,-98.477,0.062,9.805,-0.969
20/05/2009,21/08/2009,670,Put,168.71,-99.056,0.042,6.486,-0.511
20/05/2009,21/08/2009,680,Put,178.51,-99.444,0.027,4.079,-0.19
20/05/2009,18/09/2009,350,Put,4.79,-7.218,0.102,39.664,-7.584
20/05/2009,18/09/2009,360,Call,145.4,90.842,0.119,47.449,-9.596
20/05/2009,18/09/2009,360,Put,5.69,-8.449,0.117,44.69,-8.399
20/05/2009,18/09/2009,370,Call,136.04,89.482,0.134,52.504,-10.386
20/05/2009,18/09/2009,370,Put,6.8,-9.842,0.133,50.036,-9.317
20/05/2009,18/09/2009,380,Call,128.26,87.961,0.151,57.815,-11.19
20/05/2009,18/09/2009,380,Put,8.01,-11.41,0.15,55.663,-10.211
20/05/2009,18/09/2009,390,Call,119.39,86.265,0.169,63.34,-11.997
20/05/2009,18/09/2009,390,Put,9.67,-13.162,0.169,61.521,-11.34
20/05/2009,18/09/2009,400,Call,110.93,84.385,0.188,69.027,-12.796
20/05/2009,18/09/2009,400,Put,11.08,-15.109,0.189,67.542,-12.066
20/05/2009,18/09/2009,410,Call,102.81,82.31,0.208,74.809,-13.575
20/05/2009,18/09/2009,410,Put,13.21,-17.258,0.21,73.649,-13.176
20/05/2009,18/09/2009,420,Call,95.28,80.031,0.229,80.607,-14.321
20/05/2009,18/09/2009,420,Put,15.11,-19.616,0.231,79.748,-13.899
20/05/2009,18/09/2009,430,Call,87.34,77.543,0.25,86.328,-15.017
20/05/2009,18/09/2009,430,Put,17.26,-22.186,0.253,85.735,-14.596
20/05/2009,18/09/2009,440,Call,80.6,74.842,0.272,91.865,-15.599
20/05/2009,18/09/2009,440,Put,19.71,-24.965,0.275,91.493,-15.252
20/05/2009,18/09/2009,450,Call,73.32,71.927,0.293,97.101,-16.174
20/05/2009,18/09/2009,450,Put,22.72,-27.951,0.296,96.897,-15.966
20/05/2009,18/09/2009,460,Call,65.85,68.802,0.314,101.91,-16.411
20/05/2009,18/09/2009,460,Put,25.61,-31.134,0.316,101.82,-16.359
20/05/2009,18/09/2009,470,Call,59.27,65.473,0.334,106.158,-16.822
20/05/2009,18/09/2009,470,Put,28.81,-34.504,0.335,106.132,-16.658
20/05/2009,18/09/2009,480,Call,53.31,61.954,0.353,109.71,-17.2
20/05/2009,18/09/2009,480,Put,32.38,-38.044,0.353,109.708,-16.824
20/05/2009,18/09/2009,490,Call,46.99,58.265,0.368,112.429,-17.136
20/05/2009,18/09/2009,490,Put,36.95,-41.735,0.368,112.429,-17.123
20/05/2009,18/09/2009,500,Call,41.72,54.434,0.382,114.191,-17.202
20/05/2009,18/09/2009,500,Put,40.87,-45.55,0.38,114.186,-16.847
20/05/2009,18/09/2009,510,Call,36.6,50.493,0.391,114.895,-16.997
20/05/2009,18/09/2009,510,Put,46.32,-49.462,0.389,114.893,-16.901
20/05/2009,18/09/2009,520,Call,31.58,46.479,0.397,114.46,-16.513
20/05/2009,18/09/2009,520,Put,51.76,-53.436,0.394,114.481,-16.609
20/05/2009,18/09/2009,530,Call,27.14,42.435,0.399,112.843,-15.968
20/05/2009,18/09/2009,530,Put,56.98,-57.437,0.396,112.913,-15.912
20/05/2009,18/09/2009,540,Call,23.3,38.406,0.396,110.039,-15.327
20/05/2009,18/09/2009,540,Put,62.71,-61.424,0.393,110.182,-15.102
20/05/2009,18/09/2009,550,Call,19.67,34.437,0.389,106.084,-14.502
20/05/2009,18/09/2009,550,Put,68.99,-65.357,0.386,106.318,-14.224
