Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
25/11/2008,19/12/2008,230,Put,0.38,-0.78,0.017,2.405,-5.666
25/11/2008,19/12/2008,240,Put,0.52,-1.019,0.023,3.038,-7.26
25/11/2008,19/12/2008,250,Call,186.7,98.07,0.037,5.267,-11.939
25/11/2008,19/12/2008,250,Put,0.7,-1.321,0.029,3.807,-9.146
25/11/2008,19/12/2008,260,Call,175.99,97.642,0.045,6.238,-13.764
25/11/2008,19/12/2008,260,Put,0.78,-1.702,0.037,4.733,-9.888
25/11/2008,19/12/2008,270,Call,166.57,97.126,0.055,7.36,-15.81
25/11/2008,19/12/2008,270,Put,0.9,-2.178,0.047,5.836,-10.955
25/11/2008,19/12/2008,280,Call,156.92,96.506,0.067,8.649,-18.09
25/11/2008,19/12/2008,280,Put,1.22,-2.77,0.059,7.139,-13.725
25/11/2008,19/12/2008,290,Call,147.33,95.762,0.081,10.122,-20.613
25/11/2008,19/12/2008,290,Put,1.62,-3.5,0.073,8.661,-16.817
25/11/2008,19/12/2008,300,Call,137.66,94.872,0.097,11.792,-23.382
25/11/2008,19/12/2008,300,Put,1.93,-4.392,0.09,10.419,-18.939
25/11/2008,19/12/2008,310,Call,127.35,93.812,0.116,13.673,-26.395
25/11/2008,19/12/2008,310,Put,2.55,-5.476,0.11,12.423,-22.885
25/11/2008,19/12/2008,320,Call,119.02,92.555,0.138,15.771,-29.638
25/11/2008,19/12/2008,320,Put,3.2,-6.781,0.133,14.68,-26.504
25/11/2008,19/12/2008,330,Call,109.78,91.069,0.163,18.088,-33.088
25/11/2008,19/12/2008,330,Put,4,-8.338,0.16,17.183,-30.454
25/11/2008,19/12/2008,340,Call,100.79,89.323,0.191,20.616,-36.703
25/11/2008,19/12/2008,340,Put,4.95,-10.181,0.19,19.917,-34.493
25/11/2008,19/12/2008,350,Call,91.9,87.281,0.223,23.336,-40.427
25/11/2008,19/12/2008,350,Put,6.21,-12.34,0.223,22.85,-39.189
25/11/2008,19/12/2008,360,Call,83.17,84.909,0.258,26.216,-44.183
25/11/2008,19/12/2008,360,Put,7.61,-14.846,0.259,25.932,-43.496
25/11/2008,19/12/2008,370,Call,75.07,82.173,0.296,29.205,-47.87
25/11/2008,19/12/2008,370,Put,9.21,-17.724,0.297,29.098,-47.532
25/11/2008,19/12/2008,380,Call,66.92,79.04,0.337,32.232,-51.367
25/11/2008,19/12/2008,380,Put,11.24,-20.992,0.337,32.262,-51.77
25/11/2008,19/12/2008,390,Call,59.17,75.486,0.38,35.205,-54.529
25/11/2008,19/12/2008,390,Put,13.57,-24.661,0.377,35.318,-55.488
25/11/2008,19/12/2008,400,Call,52,71.494,0.423,38.009,-57.195
25/11/2008,19/12/2008,400,Put,16.26,-28.727,0.417,38.149,-58.669
