Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
07/05/2008,16/05/2008,570,Put,0.02,-0.142,0.007,0.538,-1.287
07/05/2008,16/05/2008,580,Put,0.03,-0.184,0.01,0.682,-1.58
07/05/2008,16/05/2008,590,Call,141.9,99.916,0.006,0.332,-2.711
07/05/2008,16/05/2008,590,Put,0.03,-0.242,0.013,0.873,-1.959
07/05/2008,16/05/2008,600,Call,131.9,99.878,0.008,0.47,-2.986
07/05/2008,16/05/2008,600,Put,0.07,-0.323,0.018,1.131,-2.453
07/05/2008,16/05/2008,610,Call,121.5,99.818,0.012,0.674,-3.366
07/05/2008,16/05/2008,610,Put,0.08,-0.436,0.025,1.481,-3.104
07/05/2008,16/05/2008,620,Call,111.55,99.726,0.019,0.978,-3.901
07/05/2008,16/05/2008,620,Put,0.15,-0.598,0.034,1.962,-3.969
07/05/2008,16/05/2008,630,Call,101.6,99.58,0.029,1.434,-4.667
07/05/2008,16/05/2008,630,Put,0.17,-0.833,0.049,2.628,-6.386
07/05/2008,16/05/2008,640,Call,91.4,99.347,0.046,2.124,-5.777
07/05/2008,16/05/2008,640,Put,0.25,-1.179,0.07,3.559,-8.692
07/05/2008,16/05/2008,650,Call,81.1,98.969,0.072,3.172,-7.396
07/05/2008,16/05/2008,650,Put,0.28,-1.698,0.101,4.871,-9.358
07/05/2008,16/05/2008,660,Call,72.05,98.348,0.114,4.763,-9.758
07/05/2008,16/05/2008,660,Put,0.38,-2.487,0.148,6.724,-11.752
07/05/2008,16/05/2008,670,Call,61.9,97.32,0.181,7.163,-13.177
07/05/2008,16/05/2008,670,Put,0.55,-3.701,0.219,9.341,-15.42
07/05/2008,16/05/2008,680,Call,52.1,95.614,0.288,10.725,-18.025
07/05/2008,16/05/2008,680,Put,0.83,-5.589,0.325,13.001,-20.511
07/05/2008,16/05/2008,690,Call,42.6,92.791,0.453,15.845,-24.637
07/05/2008,16/05/2008,690,Put,1.18,-8.544,0.483,18.009,-25.372
07/05/2008,16/05/2008,700,Call,33.3,88.184,0.697,22.802,-33.047
07/05/2008,16/05/2008,700,Put,1.95,-13.154,0.708,24.567,-34.193
07/05/2008,16/05/2008,710,Call,25.05,80.882,1.027,31.354,-41.08
07/05/2008,16/05/2008,710,Put,3.3,-20.312,1.01,32.518,-44.275
