Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
24/02/2009,20/03/2009,270,Put,0.85,-2.408,0.067,5.817,-9.933
24/02/2009,20/03/2009,280,Call,120.95,96.548,0.092,7.844,-13.061
24/02/2009,20/03/2009,280,Put,1.07,-3.127,0.087,7.232,-11.69
24/02/2009,20/03/2009,290,Call,112.96,95.582,0.117,9.587,-15.426
24/02/2009,20/03/2009,290,Put,1.41,-4.051,0.112,8.939,-14.154
24/02/2009,20/03/2009,300,Call,103.01,94.36,0.147,11.647,-18.109
24/02/2009,20/03/2009,300,Put,1.78,-5.232,0.142,10.977,-16.493
24/02/2009,20/03/2009,310,Call,92.03,92.821,0.184,14.049,-21.104
24/02/2009,20/03/2009,310,Put,2.31,-6.734,0.18,13.375,-19.486
24/02/2009,20/03/2009,320,Call,82.85,90.895,0.229,16.806,-24.386
24/02/2009,20/03/2009,320,Put,2.98,-8.631,0.226,16.15,-22.71
24/02/2009,20/03/2009,330,Call,73.69,88.502,0.282,19.909,-27.894
24/02/2009,20/03/2009,330,Put,3.77,-11.005,0.28,19.297,-25.861
24/02/2009,20/03/2009,340,Call,64.55,85.557,0.343,23.314,-31.528
24/02/2009,20/03/2009,340,Put,4.85,-13.95,0.343,22.774,-29.485
24/02/2009,20/03/2009,350,Call,56.31,81.972,0.412,26.935,-35.136
24/02/2009,20/03/2009,350,Put,6.3,-17.557,0.415,26.49,-33.409
24/02/2009,20/03/2009,360,Call,48.07,77.662,0.487,30.624,-38.509
24/02/2009,20/03/2009,360,Put,8.1,-21.916,0.493,30.292,-37.029
24/02/2009,20/03/2009,370,Call,40.35,72.564,0.565,34.166,-41.384
24/02/2009,20/03/2009,370,Put,10.36,-27.094,0.574,33.955,-40.158
24/02/2009,20/03/2009,380,Call,33.32,66.645,0.641,37.279,-43.318
24/02/2009,20/03/2009,380,Put,13.16,-33.127,0.654,37.177,-42.438
24/02/2009,20/03/2009,390,Call,26.69,59.923,0.71,39.617,-44.315
24/02/2009,20/03/2009,390,Put,16.62,-39.994,0.722,39.595,-43.676
24/02/2009,20/03/2009,400,Call,20.87,52.507,0.759,40.806,-44.092
24/02/2009,20/03/2009,400,Put,20.75,-47.533,0.771,40.809,-43.413
24/02/2009,20/03/2009,410,Call,15.89,44.657,0.78,40.521,-42.439
24/02/2009,20/03/2009,410,Put,25.66,-55.465,0.789,40.504,-41.497
24/02/2009,20/03/2009,420,Call,11.58,36.728,0.768,38.609,-38.903
24/02/2009,20/03/2009,420,Put,31.52,-63.433,0.774,38.553,-38.272
24/02/2009,20/03/2009,430,Call,8.19,29.117,0.719,35.163,-34.276
24/02/2009,20/03/2009,430,Put,37.99,-71.094,0.724,35.043,-33.724
24/02/2009,20/03/2009,440,Call,5.48,22.138,0.641,30.478,-28.434
24/02/2009,20/03/2009,440,Put,45.61,-78.122,0.643,30.273,-28.156
24/02/2009,20/03/2009,450,Call,3.59,16.046,0.541,25.014,-22.755
24/02/2009,20/03/2009,450,Put,53.74,-84.241,0.541,24.722,-22.173
24/02/2009,20/03/2009,460,Call,2.21,11.018,0.43,19.331,-16.952
24/02/2009,20/03/2009,460,Put,62.55,-89.267,0.427,18.971,-16.36
24/02/2009,20/03/2009,470,Call,1.3,7.12,0.32,13.98,-11.984
24/02/2009,20/03/2009,470,Put,71.35,-93.14,0.315,13.588,-11.219
24/02/2009,20/03/2009,480,Call,0.73,4.296,0.221,9.395,-7.965
24/02/2009,20/03/2009,480,Put,80.76,-95.917,0.215,9.016,-7.08
24/02/2009,20/03/2009,490,Call,0.45,2.401,0.141,5.821,-5.589
24/02/2009,20/03/2009,490,Put,90.52,-97.758,0.135,5.495,-4.052
24/02/2009,20/03/2009,500,Call,0.27,1.232,0.082,3.297,-3.773
24/02/2009,20/03/2009,500,Put,100.31,-98.876,0.077,3.047,-2.052
24/02/2009,20/03/2009,510,Call,0.17,0.574,0.043,1.69,-2.624
24/02/2009,20/03/2009,510,Put,110.07,-99.491,0.04,1.52,-0.868
24/02/2009,20/03/2009,520,Call,0.13,0.24,0.02,0.775,-0.529
24/02/2009,20/03/2009,520,Put,119.9,-99.794,0.018,0.674,-0.244
24/02/2009,20/03/2009,530,Call,0.1,0.089,0.009,0.314,-0.203
24/02/2009,20/03/2009,530,Put,130.1,-99.927,0.007,0.262,0.045
24/02/2009,20/03/2009,540,Call,0.08,0.029,0.003,0.111,-0.068
24/02/2009,20/03/2009,540,Put,139.87,-99.978,0.002,0.088,0.162
24/02/2009,20/03/2009,550,Call,0.08,0.008,0.001,0.034,-0.019
24/02/2009,20/03/2009,550,Put,149.88,-99.994,0.001,0.025,0.205
24/02/2009,20/03/2009,560,Call,0.07,0.002,0,0.009,-0.005
24/02/2009,20/03/2009,560,Put,159.7,-99.999,0,0.006,0.22
24/02/2009,20/03/2009,570,Call,0.05,0,0,0.002,-0.001
24/02/2009,20/03/2009,570,Put,168.89,-100,0,0.001,0.226
24/02/2009,20/03/2009,580,Call,0.18,0,0,0,0
24/02/2009,20/03/2009,580,Put,179.85,-100,0,0,0.231
24/02/2009,20/03/2009,590,Call,0.05,0,0,0,0
24/02/2009,20/03/2009,590,Put,189.87,-100,0,0,0.235
24/02/2009,20/03/2009,600,Put,198.87,-100,0,0,0.239
24/02/2009,20/03/2009,610,Put,0,-100,0,0,0.243
24/02/2009,20/03/2009,620,Put,0,-100,0,0,0.247
24/02/2009,17/04/2009,270,Put,2.88,-5.657,0.106,17.152,-11.673
24/02/2009,17/04/2009,280,Call,122.4,92.815,0.129,20.651,-14.111
24/02/2009,17/04/2009,280,Put,3.55,-6.892,0.127,20.003,-13.302
24/02/2009,17/04/2009,290,Call,113.2,91.352,0.152,23.761,-15.769
24/02/2009,17/04/2009,290,Put,4.35,-8.355,0.151,23.157,-15.012
24/02/2009,17/04/2009,300,Call,107.2,89.636,0.179,27.147,-17.501
24/02/2009,17/04/2009,300,Put,5.31,-10.077,0.179,26.601,-16.839
24/02/2009,17/04/2009,310,Call,95.3,87.637,0.21,30.782,-19.28
24/02/2009,17/04/2009,310,Put,6.31,-12.09,0.209,30.305,-18.418
24/02/2009,17/04/2009,320,Call,86.8,85.324,0.243,34.622,-21.07
24/02/2009,17/04/2009,320,Put,7.67,-14.424,0.243,34.222,-20.315
24/02/2009,17/04/2009,330,Call,78.3,82.667,0.279,38.599,-22.826
24/02/2009,17/04/2009,330,Put,9.26,-17.11,0.28,38.282,-22.155
24/02/2009,17/04/2009,340,Call,71.09,79.64,0.317,42.626,-24.493
24/02/2009,17/04/2009,340,Put,11.14,-20.171,0.319,42.39,-23.94
24/02/2009,17/04/2009,350,Call,62.6,76.222,0.357,46.586,-26.01
24/02/2009,17/04/2009,350,Put,13.27,-23.628,0.359,46.425,-25.451
24/02/2009,17/04/2009,360,Call,55.28,72.402,0.397,50.34,-27.306
24/02/2009,17/04/2009,360,Put,15.82,-27.49,0.399,50.243,-26.833
