Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
19/05/2008,20/06/2008,590,Put,0.25,-1.233,0.041,7.079,-2.868
19/05/2008,20/06/2008,600,Call,142.75,99.149,0.034,5.134,-4.905
19/05/2008,20/06/2008,600,Put,0.3,-1.595,0.052,8.831,-3.313
19/05/2008,20/06/2008,610,Call,132.9,98.866,0.045,6.592,-5.525
19/05/2008,20/06/2008,610,Put,0.65,-2.065,0.067,10.999,-6.057
19/05/2008,20/06/2008,620,Call,121.35,98.484,0.06,8.467,-6.286
19/05/2008,20/06/2008,620,Put,0.7,-2.674,0.086,13.667,-6.292
19/05/2008,20/06/2008,630,Call,111.45,97.966,0.08,10.873,-7.22
19/05/2008,20/06/2008,630,Put,0.97,-3.464,0.11,16.927,-7.982
19/05/2008,20/06/2008,640,Call,103.35,97.265,0.106,13.943,-8.357
19/05/2008,20/06/2008,640,Put,1.24,-4.485,0.14,20.874,-9.402
19/05/2008,20/06/2008,650,Call,94,96.314,0.141,17.828,-9.733
19/05/2008,20/06/2008,650,Put,1.68,-5.8,0.177,25.598,-11.556
19/05/2008,20/06/2008,660,Call,82.7,95.027,0.187,22.689,-11.374
19/05/2008,20/06/2008,660,Put,2.19,-7.484,0.223,31.171,-13.591
19/05/2008,20/06/2008,670,Call,74.01,93.294,0.245,28.679,-13.296
19/05/2008,20/06/2008,670,Put,3,-9.627,0.278,37.625,-16.521
19/05/2008,20/06/2008,680,Call,66.25,90.974,0.319,35.906,-15.492
19/05/2008,20/06/2008,680,Put,3.9,-12.331,0.343,44.925,-18.972
19/05/2008,20/06/2008,690,Call,56.55,87.894,0.411,44.375,-17.675
19/05/2008,20/06/2008,690,Put,5.05,-15.707,0.418,52.935,-21.573
19/05/2008,20/06/2008,700,Call,47.23,83.859,0.521,53.908,-18.927
19/05/2008,20/06/2008,700,Put,5.9,-19.882,0.502,61.404,-22.409
19/05/2008,20/06/2008,710,Call,39.2,78.664,0.646,64.037,-22.711
19/05/2008,20/06/2008,710,Put,8.25,-24.973,0.59,69.874,-25.892
19/05/2008,20/06/2008,720,Call,33.75,72.087,0.778,73.945,-29.703
19/05/2008,20/06/2008,720,Put,10.75,-31.02,0.675,77.609,-27.826
19/05/2008,20/06/2008,730,Call,25.7,64.022,0.897,82.247,-29.001
19/05/2008,20/06/2008,730,Put,13.7,-37.978,0.75,83.698,-28.731
19/05/2008,20/06/2008,740,Call,18.88,54.717,0.979,87.086,-28.262
19/05/2008,20/06/2008,740,Put,17.15,-45.698,0.804,87.189,-28.208
19/05/2008,20/06/2008,750,Call,14.45,44.734,1.002,86.938,-28.479
19/05/2008,20/06/2008,750,Put,22.2,-53.912,0.826,87.279,-27.619
19/05/2008,20/06/2008,760,Call,9.4,34.849,0.954,81.334,-24.679
19/05/2008,20/06/2008,760,Put,28.05,-62.249,0.81,83.553,-25.719
19/05/2008,20/06/2008,770,Call,5.95,25.856,0.844,71.193,-20.489
19/05/2008,20/06/2008,770,Put,34,-70.288,0.756,76.155,-21.246
19/05/2008,20/06/2008,780,Call,3.5,18.332,0.696,58.49,-15.68
19/05/2008,20/06/2008,780,Put,42.35,-77.619,0.667,65.831,-19.565
19/05/2008,20/06/2008,790,Call,1.92,12.511,0.54,45.458,-11.065
19/05/2008,20/06/2008,790,Put,49.2,-83.952,0.555,53.731,-11.634
19/05/2008,20/06/2008,800,Call,1.09,8.306,0.398,33.808,-7.7
19/05/2008,20/06/2008,800,Put,59.1,-89.115,0.434,41.191,-12.066
19/05/2008,20/06/2008,810,Call,0.62,5.391,0.282,24.252,-5.162
19/05/2008,20/06/2008,810,Put,69.3,-93.06,0.317,29.496,-5.434
19/05/2008,20/06/2008,820,Call,0.38,3.407,0.193,16.773,-3.645
19/05/2008,20/06/2008,820,Put,77.65,-95.869,0.215,19.609,-2.225
19/05/2008,20/06/2008,830,Call,0.38,2.1,0.127,11.226,-3.725
19/05/2008,20/06/2008,830,Put,87.55,-97.721,0.134,12.022,0.147
19/05/2008,20/06/2008,840,Call,0.25,1.266,0.082,7.296,-2.725
19/05/2008,20/06/2008,840,Put,97.85,-98.844,0.077,6.747,1.742
19/05/2008,20/06/2008,850,Call,0.2,0.749,0.051,4.62,-1.272
19/05/2008,20/06/2008,850,Put,108.75,-99.465,0.04,3.438,2.717
19/05/2008,20/06/2008,860,Call,0.16,0.435,0.031,2.858,-0.785
19/05/2008,20/06/2008,860,Put,118.75,-99.777,0.019,1.577,3.262
19/05/2008,20/06/2008,870,Call,0.08,0.248,0.019,1.732,-0.475
19/05/2008,20/06/2008,870,Put,128.65,-99.917,0.008,0.644,3.545
19/05/2008,20/06/2008,880,Call,0.12,0.14,0.011,1.03,-0.281
19/05/2008,20/06/2008,880,Put,138.7,-99.973,0.003,0.232,3.689
19/05/2008,20/06/2008,890,Call,0.07,0.078,0.006,0.603,-0.164
19/05/2008,20/06/2008,890,Put,148.6,-99.992,0.001,0.073,3.769
19/05/2008,20/06/2008,900,Put,158.7,-99.998,0,0.02,3.823
19/05/2008,20/06/2008,910,Put,168.2,-100,0,0.004,3.869
19/05/2008,20/06/2008,920,Put,178.5,-100,0,0.001,3.912
19/05/2008,18/07/2008,590,Put,1.38,-3.679,0.081,24.301,-6.003
19/05/2008,18/07/2008,600,Call,143.4,96.563,0.084,23.001,-8.195
19/05/2008,18/07/2008,600,Put,1.91,-4.487,0.097,28.541,-7.526
19/05/2008,18/07/2008,610,Call,132.65,95.721,0.103,27.484,-9.184
19/05/2008,18/07/2008,610,Put,2.2,-5.458,0.116,33.359,-8.248
19/05/2008,18/07/2008,620,Call,122.9,94.69,0.125,32.653,-10.288
19/05/2008,18/07/2008,620,Put,2.73,-6.62,0.138,38.785,-9.461
19/05/2008,18/07/2008,630,Call,113.7,93.435,0.151,38.549,-11.505
19/05/2008,18/07/2008,630,Put,3.4,-8.003,0.163,44.83,-10.827
19/05/2008,18/07/2008,640,Call,105.1,91.916,0.181,45.187,-12.827
19/05/2008,18/07/2008,640,Put,4.3,-9.64,0.191,51.483,-12.448
19/05/2008,18/07/2008,650,Call,96.6,90.089,0.215,52.552,-14.241
19/05/2008,18/07/2008,650,Put,5.4,-11.564,0.222,58.704,-14.206
19/05/2008,18/07/2008,660,Call,88.2,87.911,0.254,60.583,-15.722
19/05/2008,18/07/2008,660,Put,6.35,-13.812,0.257,66.412,-15.284
19/05/2008,18/07/2008,670,Call,78.3,85.335,0.297,69.163,-15.273
19/05/2008,18/07/2008,670,Put,7.85,-16.417,0.295,74.482,-16.971
19/05/2008,18/07/2008,680,Call,70.4,82.319,0.343,78.105,-17.943
19/05/2008,18/07/2008,680,Put,8.9,-19.408,0.335,82.731,-17.602
19/05/2008,18/07/2008,690,Call,62.3,78.826,0.392,87.145,-19.595
19/05/2008,18/07/2008,690,Put,11.5,-22.805,0.377,90.916,-19.842
19/05/2008,18/07/2008,700,Call,55.05,74.829,0.442,95.938,-21.638
19/05/2008,18/07/2008,700,Put,13.6,-26.628,0.419,98.754,-20.798
19/05/2008,18/07/2008,710,Call,48.37,70.319,0.491,104.053,-23.457
19/05/2008,18/07/2008,710,Put,16.31,-30.884,0.46,105.909,-21.727
19/05/2008,18/07/2008,720,Call,40.55,65.305,0.537,111.004,-23.389
19/05/2008,18/07/2008,720,Put,18.45,-35.568,0.499,111.999,-21.481
19/05/2008,18/07/2008,730,Call,33.68,59.819,0.577,116.271,-23.407
19/05/2008,18/07/2008,730,Put,22.65,-40.654,0.533,116.614,-22.329
19/05/2008,18/07/2008,740,Call,27.4,53.922,0.607,119.333,-23.009
19/05/2008,18/07/2008,740,Put,26.25,-46.098,0.559,119.339,-21.782
19/05/2008,18/07/2008,750,Call,22.62,47.709,0.625,119.717,-22.838
19/05/2008,18/07/2008,750,Put,31.05,-51.828,0.576,119.788,-21.25
19/05/2008,18/07/2008,760,Call,16.85,41.307,0.628,117.072,-20.731
19/05/2008,18/07/2008,760,Put,36,-57.748,0.581,117.658,-19.911
19/05/2008,18/07/2008,770,Call,13.4,34.877,0.613,111.24,-19.628
19/05/2008,18/07/2008,770,Put,40.6,-63.734,0.572,112.774,-17.067
19/05/2008,18/07/2008,780,Call,9.45,28.602,0.579,102.315,-16.834
19/05/2008,18/07/2008,780,Put,47.25,-69.644,0.549,105.14,-15.121
19/05/2008,18/07/2008,790,Call,6.7,22.677,0.528,90.695,-14.338
19/05/2008,18/07/2008,790,Put,55.5,-75.319,0.51,94.987,-14.231
19/05/2008,18/07/2008,800,Call,4.4,17.289,0.462,77.084,-11.357
19/05/2008,18/07/2008,800,Put,63.45,-80.594,0.458,82.797,-12.351
19/05/2008,18/07/2008,810,Call,3.05,12.594,0.385,62.442,-9.183
19/05/2008,18/07/2008,810,Put,70.3,-85.316,0.395,69.3,-7.608
19/05/2008,18/07/2008,820,Call,1.92,8.702,0.304,47.869,-6.808
19/05/2008,18/07/2008,820,Put,80.3,-89.37,0.325,55.384,-8.046
19/05/2008,18/07/2008,830,Call,1.25,5.656,0.226,34.447,-5.131
19/05/2008,18/07/2008,830,Put,89.95,-92.686,0.254,41.993,-7.763
19/05/2008,18/07/2008,840,Call,0.77,3.426,0.156,23.063,-3.605
19/05/2008,18/07/2008,840,Put,99.7,-95.253,0.187,29.983,-0.811
19/05/2008,18/07/2008,850,Call,0.48,1.913,0.099,14.213,-2.569
19/05/2008,18/07/2008,850,Put,109.25,-97.12,0.128,19.986,0.846
19/05/2008,18/07/2008,860,Call,0.15,0.972,0.057,7.963,-0.998
19/05/2008,18/07/2008,860,Put,118.6,-98.384,0.081,12.312,2.065
19/05/2008,18/07/2008,870,Call,0.3,0.443,0.03,3.996,-0.477
19/05/2008,18/07/2008,870,Put,129.4,-99.17,0.047,6.928,2.891
19/05/2008,18/07/2008,880,Call,0.25,0.178,0.013,1.766,-0.2
19/05/2008,18/07/2008,880,Put,138.8,-99.616,0.025,3.513,3.405
19/05/2008,18/07/2008,890,Call,0.21,0.062,0.005,0.673,-0.072
19/05/2008,18/07/2008,890,Put,148.65,-99.843,0.011,1.579,3.701
19/05/2008,18/07/2008,900,Put,158.5,-99.944,0.005,0.617,3.863
19/05/2008,18/07/2008,910,Put,167.65,-99.983,0.002,0.205,3.955
19/05/2008,18/07/2008,920,Put,178.6,-99.996,0,0.056,4.015
19/05/2008,15/08/2008,590,Put,3.8,-6.703,0.107,47.343,-8.655
19/05/2008,15/08/2008,600,Call,143.8,94.4,0.108,41.177,-9.174
19/05/2008,15/08/2008,600,Put,4.25,-7.776,0.123,53.034,-9.21
19/05/2008,15/08/2008,610,Call,135.15,93.253,0.127,47.609,-10.101
19/05/2008,15/08/2008,610,Put,4.95,-9.004,0.14,59.191,-10.04
19/05/2008,15/08/2008,620,Call,125.6,91.908,0.148,54.681,-11.091
19/05/2008,15/08/2008,620,Put,6,-10.403,0.159,65.799,-11.25
19/05/2008,15/08/2008,630,Call,116.8,90.341,0.172,62.364,-12.134
19/05/2008,15/08/2008,630,Put,7.05,-11.993,0.179,72.826,-12.277
19/05/2008,15/08/2008,640,Call,108.45,88.528,0.198,70.599,-13.215
19/05/2008,15/08/2008,640,Put,8.25,-13.792,0.202,80.22,-13.271
19/05/2008,15/08/2008,650,Call,102.5,86.447,0.227,79.293,-16.938
19/05/2008,15/08/2008,650,Put,9.75,-15.818,0.226,87.909,-14.396
19/05/2008,15/08/2008,660,Call,91,84.075,0.257,88.316,-14.874
19/05/2008,15/08/2008,660,Put,11.4,-18.088,0.251,95.79,-15.404
19/05/2008,15/08/2008,670,Call,82.8,81.396,0.288,97.496,-16.083
19/05/2008,15/08/2008,670,Put,13.2,-20.624,0.278,103.749,-16.279
19/05/2008,15/08/2008,680,Call,74.95,78.395,0.321,106.62,-17.277
19/05/2008,15/08/2008,680,Put,15.15,-23.438,0.305,111.625,-17.044
19/05/2008,15/08/2008,690,Call,67.9,75.066,0.354,115.435,-18.763
19/05/2008,15/08/2008,690,Put,17.4,-26.538,0.332,119.215,-17.672
19/05/2008,15/08/2008,700,Call,60.55,71.412,0.385,123.651,-19.533
19/05/2008,15/08/2008,700,Put,19.55,-29.925,0.359,126.289,-17.966
19/05/2008,15/08/2008,710,Call,54.2,67.444,0.416,130.959,-20.544
19/05/2008,15/08/2008,710,Put,23.15,-33.59,0.384,132.595,-18.781
19/05/2008,15/08/2008,720,Call,47.05,63.181,0.443,137.044,-20.59
19/05/2008,15/08/2008,720,Put,25.65,-37.518,0.407,137.871,-18.538
19/05/2008,15/08/2008,730,Call,40.95,58.65,0.466,141.597,-20.771
19/05/2008,15/08/2008,730,Put,29.9,-41.683,0.427,141.854,-18.863
19/05/2008,15/08/2008,740,Call,34.6,53.892,0.484,144.321,-20.32
19/05/2008,15/08/2008,740,Put,34.3,-46.047,0.443,144.299,-18.788
19/05/2008,15/08/2008,750,Call,29.2,48.96,0.496,144.964,-19.866
19/05/2008,15/08/2008,750,Put,37.8,-50.563,0.453,144.999,-17.68
19/05/2008,15/08/2008,760,Call,24.3,43.918,0.5,143.336,-19.119
19/05/2008,15/08/2008,760,Put,42.3,-55.176,0.458,143.799,-16.618
19/05/2008,15/08/2008,770,Call,19.45,38.84,0.496,139.335,-17.767
19/05/2008,15/08/2008,770,Put,49.75,-59.821,0.456,140.622,-16.782
19/05/2008,15/08/2008,780,Call,16.3,33.81,0.483,132.969,-16.824
19/05/2008,15/08/2008,780,Put,54.95,-64.427,0.447,135.475,-15.047
19/05/2008,15/08/2008,790,Call,12.65,28.916,0.461,124.367,-15.237
19/05/2008,15/08/2008,790,Put,61.3,-68.923,0.431,128.461,-13.54
19/05/2008,15/08/2008,800,Call,9.75,24.249,0.431,113.792,-13.516
19/05/2008,15/08/2008,800,Put,68.45,-73.237,0.409,119.778,-12.061
19/05/2008,15/08/2008,810,Call,7.2,19.892,0.393,101.638,-11.515
19/05/2008,15/08/2008,810,Put,75.85,-77.307,0.381,109.704,-10.365
19/05/2008,15/08/2008,820,Call,5.05,15.922,0.349,88.408,-9.414
19/05/2008,15/08/2008,820,Put,82.7,-81.081,0.348,98.58,-7.51
19/05/2008,15/08/2008,830,Call,3.75,12.398,0.302,74.686,-7.898
19/05/2008,15/08/2008,830,Put,91.45,-84.512,0.312,86.804,-6.275
19/05/2008,15/08/2008,840,Call,2.65,9.362,0.252,61.087,-6.322
19/05/2008,15/08/2008,840,Put,101.4,-87.568,0.273,74.799,-6.546
19/05/2008,15/08/2008,850,Call,1.83,6.833,0.204,48.219,-4.949
19/05/2008,15/08/2008,850,Put,110.15,-90.231,0.234,62.986,-5.019
19/05/2008,15/08/2008,860,Call,1.23,4.803,0.158,36.611,-3.717
19/05/2008,15/08/2008,860,Put,117.6,-92.498,0.195,51.751,-2.185
19/05/2008,15/08/2008,870,Call,0.85,3.239,0.118,26.633,-2.875
19/05/2008,15/08/2008,870,Put,127.6,-94.378,0.159,41.42,-0.827
19/05/2008,15/08/2008,880,Call,0.4,2.086,0.083,18.481,-1.597
19/05/2008,15/08/2008,880,Put,137.6,-95.898,0.126,32.236,0.348
19/05/2008,15/08/2008,890,Call,0.38,1.277,0.056,12.173,-1.551
19/05/2008,15/08/2008,890,Put,148.5,-97.091,0.097,24.35,1.335
19/05/2008,15/08/2008,900,Put,158.4,-97.999,0.072,17.814,2.138
19/05/2008,15/08/2008,910,Put,167.45,-98.669,0.052,12.596,2.771
19/05/2008,15/08/2008,920,Put,178.3,-99.145,0.036,8.586,3.255
19/05/2008,19/09/2008,590,Put,6.25,-9.248,0.119,71.243,-8.779
19/05/2008,19/09/2008,600,Call,146.75,90.077,0.132,75.029,-11.797
19/05/2008,19/09/2008,600,Put,7.35,-10.507,0.133,78.201,-9.623
19/05/2008,19/09/2008,610,Call,138.1,88.732,0.147,82.231,-12.514
19/05/2008,19/09/2008,610,Put,8.5,-11.907,0.148,85.5,-10.412
19/05/2008,19/09/2008,620,Call,129.45,87.232,0.164,89.786,-13.238
19/05/2008,19/09/2008,620,Put,9.75,-13.458,0.164,93.093,-11.134
19/05/2008,19/09/2008,630,Call,122.5,85.564,0.181,97.639,-13.962
19/05/2008,19/09/2008,630,Put,11.3,-15.171,0.181,100.918,-12
19/05/2008,19/09/2008,640,Call,114.2,83.717,0.2,105.72,-14.601
19/05/2008,19/09/2008,640,Put,12.35,-17.052,0.198,108.901,-12.33
19/05/2008,19/09/2008,650,Call,106.1,81.68,0.219,113.942,-15.442
19/05/2008,19/09/2008,650,Put,14.75,-19.111,0.216,116.946,-13.45
19/05/2008,19/09/2008,660,Call,96.95,79.445,0.24,122.196,-15.506
19/05/2008,19/09/2008,660,Put,16.6,-21.351,0.235,124.941,-14.007
19/05/2008,19/09/2008,670,Call,90.35,77.002,0.261,130.353,-16.886
19/05/2008,19/09/2008,670,Put,18.65,-23.777,0.254,132.765,-14.509
19/05/2008,19/09/2008,680,Call,81.65,74.346,0.282,138.264,-16.885
19/05/2008,19/09/2008,680,Put,20.85,-26.391,0.273,140.284,-14.906
19/05/2008,19/09/2008,690,Call,76.25,71.475,0.303,145.759,-18.342
19/05/2008,19/09/2008,690,Put,23.9,-29.194,0.291,147.351,-15.538
19/05/2008,19/09/2008,700,Call,67.45,68.391,0.323,152.655,-17.894
19/05/2008,19/09/2008,700,Put,26.75,-32.183,0.309,153.807,-15.787
19/05/2008,19/09/2008,710,Call,61.4,65.098,0.342,158.754,-18.488
19/05/2008,19/09/2008,710,Put,30,-35.352,0.326,159.487,-16.026
19/05/2008,19/09/2008,720,Call,55.15,61.606,0.36,163.852,-18.707
19/05/2008,19/09/2008,720,Put,33.15,-38.691,0.342,164.222,-15.934
19/05/2008,19/09/2008,730,Call,48.35,57.93,0.376,167.744,-18.443
19/05/2008,19/09/2008,730,Put,36.95,-42.187,0.356,167.844,-15.839
19/05/2008,19/09/2008,740,Call,42.1,54.091,0.389,170.23,-18.058
19/05/2008,19/09/2008,740,Put,41.15,-45.822,0.367,170.191,-15.629
19/05/2008,19/09/2008,750,Call,37.8,50.116,0.399,171.132,-18.199
19/05/2008,19/09/2008,750,Put,45.4,-49.571,0.376,171.123,-15.157
19/05/2008,19/09/2008,760,Call,31.75,46.038,0.405,170.296,-17.266
19/05/2008,19/09/2008,760,Put,50.8,-53.409,0.381,170.514,-14.805
19/05/2008,19/09/2008,770,Call,26.9,41.897,0.406,167.614,-16.473
19/05/2008,19/09/2008,770,Put,55.9,-57.302,0.383,168.277,-14.047
19/05/2008,19/09/2008,780,Call,22.45,37.736,0.403,163.031,-15.508
19/05/2008,19/09/2008,780,Put,62,-61.216,0.381,164.365,-13.397
19/05/2008,19/09/2008,790,Call,19.45,33.605,0.395,156.554,-14.911
19/05/2008,19/09/2008,790,Put,66.25,-65.111,0.375,158.774,-11.498
19/05/2008,19/09/2008,800,Call,16,29.556,0.381,148.262,-13.754
19/05/2008,19/09/2008,800,Put,73.75,-68.945,0.365,151.556,-10.898
19/05/2008,19/09/2008,810,Call,12.55,25.643,0.363,138.316,-12.223
19/05/2008,19/09/2008,810,Put,81.45,-72.676,0.35,142.823,-10.189
19/05/2008,19/09/2008,820,Call,9.85,21.916,0.34,126.952,-10.824
19/05/2008,19/09/2008,820,Put,88.15,-76.259,0.332,132.747,-8.536
19/05/2008,19/09/2008,830,Call,7.95,18.426,0.313,114.479,-9.663
19/05/2008,19/09/2008,830,Put,97.3,-79.652,0.31,121.565,-8.373
19/05/2008,19/09/2008,840,Call,6,15.214,0.283,101.269,-8.224
19/05/2008,19/09/2008,840,Put,104.2,-82.817,0.284,109.562,-6.266
19/05/2008,19/09/2008,850,Call,4.7,12.317,0.25,87.732,-7.097
19/05/2008,19/09/2008,850,Put,112.7,-85.721,0.257,97.061,-5.226
19/05/2008,19/09/2008,860,Call,3.6,9.757,0.216,74.298,-5.985
19/05/2008,19/09/2008,860,Put,120.1,-88.34,0.228,84.408,-2.743
19/05/2008,19/09/2008,870,Call,2.63,7.548,0.182,61.387,-4.872
19/05/2008,19/09/2008,870,Put,130.55,-90.658,0.198,71.953,-3.38
19/05/2008,19/09/2008,880,Call,1.93,5.689,0.15,49.375,-3.949
19/05/2008,19/09/2008,880,Put,140,-92.668,0.168,60.028,-0.825
19/05/2008,19/09/2008,890,Call,1.25,4.168,0.119,38.567,-2.895
19/05/2008,19/09/2008,890,Put,149.6,-94.374,0.14,48.927,0.223
19/05/2008,19/09/2008,900,Put,157.45,-95.786,0.113,38.889,1.145
19/05/2008,19/09/2008,910,Put,168.2,-96.927,0.089,30.081,1.934
19/05/2008,19/09/2008,920,Put,176.65,-97.822,0.068,22.592,2.591
19/05/2008,19/12/2008,590,Put,14.25,-14.157,0.125,126.476,-8.679
19/05/2008,19/12/2008,600,Call,155.7,85.631,0.136,127.768,-11.197
19/05/2008,19/12/2008,600,Put,15.6,-15.511,0.135,134.427,-9.024
19/05/2008,19/12/2008,610,Call,147.9,84.151,0.147,136.359,-11.819
19/05/2008,19/12/2008,610,Put,17.6,-16.963,0.145,142.47,-9.545
19/05/2008,19/12/2008,620,Call,139.1,82.56,0.159,145.025,-12.025
19/05/2008,19/12/2008,620,Put,19.95,-18.515,0.155,150.548,-10.103
19/05/2008,19/12/2008,630,Call,131,80.855,0.171,153.695,-12.429
19/05/2008,19/12/2008,630,Put,21.1,-20.169,0.166,158.597,-10.189
19/05/2008,19/12/2008,640,Call,123.35,79.035,0.182,162.288,-12.89
19/05/2008,19/12/2008,640,Put,23.8,-21.926,0.177,166.551,-10.7
19/05/2008,19/12/2008,650,Call,116,77.098,0.194,170.721,-13.375
19/05/2008,19/12/2008,650,Put,26.15,-23.789,0.188,174.337,-10.996
19/05/2008,19/12/2008,660,Call,108.8,75.044,0.206,178.899,-13.799
19/05/2008,19/12/2008,660,Put,28.55,-25.757,0.198,181.877,-11.232
