Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
24/09/2007,19/10/2007,660,Put,0,-2.136,0.059,10.945,-8.493
24/09/2007,19/10/2007,670,Put,0,-2.597,0.072,12.894,-9.712
24/09/2007,19/10/2007,680,Call,0,93.542,0.124,26.901,-31.387
24/09/2007,19/10/2007,680,Put,0,-3.166,0.087,15.202,-11.107
24/09/2007,19/10/2007,690,Call,0,92.822,0.142,29.185,-32.337
24/09/2007,19/10/2007,690,Put,0,-3.873,0.106,17.928,-12.696
24/09/2007,19/10/2007,700,Call,116.75,91.977,0.162,31.764,-33.353
24/09/2007,19/10/2007,700,Put,1.52,-4.749,0.13,21.135,-14.198
24/09/2007,19/10/2007,710,Call,106.65,90.977,0.186,34.683,-34.437
24/09/2007,19/10/2007,710,Put,1.91,-5.838,0.158,24.89,-16.516
24/09/2007,19/10/2007,720,Call,97.7,89.786,0.215,37.99,-35.585
24/09/2007,19/10/2007,720,Put,2.34,-7.192,0.192,29.253,-18.676
24/09/2007,19/10/2007,730,Call,87.9,88.355,0.25,41.738,-36.787
24/09/2007,19/10/2007,730,Put,2.98,-8.873,0.234,34.275,-21.583
24/09/2007,19/10/2007,740,Call,78.4,86.623,0.291,45.977,-38.024
24/09/2007,19/10/2007,740,Put,3.96,-10.956,0.283,39.98,-25.37
24/09/2007,19/10/2007,750,Call,69.7,84.51,0.342,50.749,-39.264
24/09/2007,19/10/2007,750,Put,4.56,-13.528,0.341,46.346,-26.815
24/09/2007,19/10/2007,760,Call,61.35,81.911,0.402,56.07,-39.096
24/09/2007,19/10/2007,760,Put,5.65,-16.689,0.407,53.282,-29.4
24/09/2007,19/10/2007,770,Call,52.63,78.693,0.475,61.902,-41.007
24/09/2007,19/10/2007,770,Put,7.05,-20.534,0.482,60.576,-32.015
24/09/2007,19/10/2007,780,Call,44.25,74.686,0.561,68.107,-42.69
24/09/2007,19/10/2007,780,Put,8.81,-25.148,0.564,67.872,-34.2
24/09/2007,19/10/2007,790,Call,35.95,69.642,0.659,74.403,-43.012
24/09/2007,19/10/2007,790,Put,11.03,-30.639,0.65,74.706,-35.866
24/09/2007,19/10/2007,800,Call,28.8,63.286,0.76,80.141,-43.972
24/09/2007,19/10/2007,800,Put,13.46,-37.097,0.735,80.412,-35.809
24/09/2007,19/10/2007,810,Call,21.95,55.583,0.849,84.046,-42.863
24/09/2007,19/10/2007,810,Put,16.85,-44.566,0.81,84.09,-35.16
24/09/2007,19/10/2007,820,Call,16.07,46.749,0.904,84.597,-40.448
24/09/2007,19/10/2007,820,Put,20.97,-53.003,0.863,84.638,-32.703
24/09/2007,19/10/2007,830,Call,11.2,37.314,0.904,80.573,-36.435
24/09/2007,19/10/2007,830,Put,25.55,-62.209,0.877,80.892,-27.383
24/09/2007,19/10/2007,840,Call,6.92,28.068,0.837,71.771,-29.739
24/09/2007,19/10/2007,840,Put,31.61,-71.77,0.833,71.97,-21.346
24/09/2007,19/10/2007,850,Call,4.12,19.844,0.714,59.404,-22.959
24/09/2007,19/10/2007,850,Put,38.63,-80.997,0.719,57.871,-13.894
24/09/2007,19/10/2007,860,Call,2.1,13.235,0.561,45.732,-15.314
24/09/2007,19/10/2007,860,Put,46.85,-88.958,0.54,40.302,-7.289
24/09/2007,19/10/2007,870,Call,1.1,8.42,0.409,33.054,-10.073
24/09/2007,19/10/2007,870,Put,56.2,-94.803,0.331,22.831,1.374
24/09/2007,19/10/2007,880,Call,0.58,5.096,0.279,22.45,-6.41
24/09/2007,19/10/2007,880,Put,65.69,-98.202,0.15,9.563,5.932
24/09/2007,19/10/2007,890,Call,0.38,2.906,0.178,14.247,-5.007
24/09/2007,19/10/2007,890,Put,73.45,-99.607,0.044,2.55,8.055
24/09/2007,19/10/2007,900,Call,0.25,1.559,0.106,8.442,-3.454
24/09/2007,19/10/2007,900,Put,84.5,-99.958,0.006,0.34,8.694
24/09/2007,19/10/2007,910,Call,0.23,0.785,0.059,4.668,-3.256
24/09/2007,19/10/2007,910,Put,94.85,-99.999,0,0.015,8.857
24/09/2007,19/10/2007,920,Call,0.17,0.371,0.03,2.406,-2.601
24/09/2007,19/10/2007,920,Put,104.85,-100,0,0,8.957
24/09/2007,19/10/2007,930,Call,0.1,0.164,0.015,1.155,-0.364
24/09/2007,19/10/2007,930,Put,114.7,-100,0,0,9.055
24/09/2007,19/10/2007,940,Call,0.08,0.068,0.007,0.516,-0.158
24/09/2007,19/10/2007,940,Put,124.15,-100,0,0,9.152
24/09/2007,19/10/2007,950,Call,0.08,0.026,0.003,0.215,-0.064
24/09/2007,19/10/2007,950,Put,133.65,-100,0,0,9.249
24/09/2007,19/10/2007,960,Call,0.08,0.009,0.001,0.083,-0.024
24/09/2007,19/10/2007,960,Put,144,-100,0,0,9.347
24/09/2007,19/10/2007,970,Call,0.08,0.003,0,0.03,-0.008
24/09/2007,19/10/2007,970,Put,159.65,-100,0,0,9.444
24/09/2007,19/10/2007,980,Call,0.08,0.001,0,0.01,-0.003
24/09/2007,19/10/2007,980,Put,163.85,-100,0,0,9.541
24/09/2007,19/10/2007,990,Call,0,0,0,0.003,-0.001
24/09/2007,19/10/2007,990,Put,0,-100,0,0,9.639
24/09/2007,19/10/2007,1000,Put,0,-100,0,0,9.736
24/09/2007,19/10/2007,1010,Put,193.95,-100,0,0,9.833
24/09/2007,16/11/2007,660,Put,0,-5.698,0.1,35.513,-11.83
24/09/2007,16/11/2007,670,Put,0,-6.559,0.114,39.637,-12.848
24/09/2007,16/11/2007,680,Call,0,90.913,0.139,50.727,-24.029
24/09/2007,16/11/2007,680,Put,0,-7.556,0.131,44.181,-13.928
24/09/2007,16/11/2007,690,Call,0,89.822,0.156,55.131,-24.986
24/09/2007,16/11/2007,690,Put,0,-8.709,0.15,49.166,-15.064
24/09/2007,16/11/2007,700,Call,119.75,88.575,0.175,59.907,-25.965
24/09/2007,16/11/2007,700,Put,5.1,-10.04,0.171,54.599,-16.065
24/09/2007,16/11/2007,710,Call,112.25,87.149,0.197,65.064,-26.954
24/09/2007,16/11/2007,710,Put,6.25,-11.576,0.194,60.478,-18.03
24/09/2007,16/11/2007,720,Call,103.25,85.516,0.221,70.599,-27.94
24/09/2007,16/11/2007,720,Put,6.86,-13.344,0.221,66.783,-18.577
24/09/2007,16/11/2007,730,Call,95.05,83.646,0.248,76.493,-28.905
24/09/2007,16/11/2007,730,Put,8.05,-15.374,0.25,73.47,-19.996
24/09/2007,16/11/2007,740,Call,86,81.503,0.279,82.706,-28.87
24/09/2007,16/11/2007,740,Put,10.2,-17.7,0.282,80.465,-22.521
24/09/2007,16/11/2007,750,Call,78.3,79.049,0.312,89.166,-31.102
24/09/2007,16/11/2007,750,Put,12,-20.346,0.316,87.64,-23.922
24/09/2007,16/11/2007,760,Call,69.45,76.244,0.348,95.76,-31.197
24/09/2007,16/11/2007,760,Put,12.55,-23.34,0.352,94.835,-23.241
24/09/2007,16/11/2007,770,Call,61.5,73.042,0.387,102.321,-32.057
24/09/2007,16/11/2007,770,Put,14.65,-26.715,0.391,101.859,-24.176
24/09/2007,16/11/2007,780,Call,54.1,69.388,0.428,108.638,-32.884
24/09/2007,16/11/2007,780,Put,16.85,-30.501,0.43,108.464,-24.542
24/09/2007,16/11/2007,790,Call,46.25,65.244,0.468,114.379,-32.566
24/09/2007,16/11/2007,790,Put,19.6,-34.723,0.469,114.34,-24.815
24/09/2007,16/11/2007,800,Call,39.35,60.602,0.507,119.106,-32.445
24/09/2007,16/11/2007,800,Put,22.35,-39.397,0.507,119.105,-24.335
24/09/2007,16/11/2007,810,Call,33,55.48,0.54,122.317,-31.91
24/09/2007,16/11/2007,810,Put,25.7,-44.522,0.54,122.318,-23.494
24/09/2007,16/11/2007,820,Call,26.85,49.928,0.566,123.483,-30.607
24/09/2007,16/11/2007,820,Put,29.77,-50.075,0.567,123.483,-22.337
24/09/2007,16/11/2007,830,Call,21.35,44.039,0.581,122.11,-28.827
24/09/2007,16/11/2007,830,Put,33.95,-56.005,0.583,122.09,-20.161
24/09/2007,16/11/2007,840,Call,16.43,37.949,0.58,117.837,-26.368
24/09/2007,16/11/2007,840,Put,39.3,-62.218,0.586,117.678,-17.916
24/09/2007,16/11/2007,850,Call,12.9,31.833,0.563,110.516,-24.21
24/09/2007,16/11/2007,850,Put,44.65,-68.575,0.572,109.917,-14.279
24/09/2007,16/11/2007,860,Call,9.1,25.894,0.529,100.305,-20.549
24/09/2007,16/11/2007,860,Put,51.45,-74.884,0.538,98.73,-11.187
24/09/2007,16/11/2007,870,Call,6.45,20.343,0.478,87.712,-17.205
24/09/2007,16/11/2007,870,Put,59.05,-80.902,0.483,84.449,-8.146
24/09/2007,16/11/2007,880,Call,4.4,15.371,0.413,73.568,-13.9
24/09/2007,16/11/2007,880,Put,66.5,-86.351,0.408,67.96,-3.488
24/09/2007,16/11/2007,890,Call,2.72,11.123,0.341,58.923,-10.223
24/09/2007,16/11/2007,890,Put,74.9,-90.975,0.32,50.653,0.236
24/09/2007,16/11/2007,900,Call,1.75,7.673,0.267,44.853,-7.66
24/09/2007,16/11/2007,900,Put,83.1,-94.593,0.228,34.265,3.44
24/09/2007,16/11/2007,910,Call,1.05,5,0.197,32.186,-5.364
24/09/2007,16/11/2007,910,Put,92.95,-97.142,0.144,20.485,5.912
24/09/2007,16/11/2007,920,Call,0.56,3.05,0.136,21.587,-3.343
24/09/2007,16/11/2007,920,Put,102.2,-98.715,0.077,10.448,7.583
24/09/2007,16/11/2007,930,Call,0.38,1.725,0.087,13.406,-2.5
24/09/2007,16/11/2007,930,Put,112.1,-99.531,0.034,4.337,8.552
24/09/2007,16/11/2007,940,Call,0.18,0.894,0.051,7.624,-1.393
24/09/2007,16/11/2007,940,Put,124.5,-99.87,0.011,1.374,9.032
24/09/2007,16/11/2007,950,Call,0.2,0.42,0.027,3.92,-0.553
24/09/2007,16/11/2007,950,Put,131.75,-99.975,0.003,0.304,9.254
24/09/2007,16/11/2007,960,Call,0.2,0.176,0.013,1.796,-0.241
24/09/2007,16/11/2007,960,Put,145.6,-99.997,0,0.041,9.379
24/09/2007,16/11/2007,970,Call,0.08,0.064,0.005,0.72,-0.091
24/09/2007,16/11/2007,970,Put,151.4,-100,0,0.003,9.48
24/09/2007,16/11/2007,980,Call,0.2,0.02,0.002,0.248,-0.03
24/09/2007,16/11/2007,980,Put,162.8,-100,0,0,9.578
24/09/2007,16/11/2007,990,Call,0.45,0.005,0.001,0.071,-0.008
24/09/2007,16/11/2007,990,Put,171.5,-100,0,0,9.675
24/09/2007,16/11/2007,1000,Put,180.9,-100,0,0,9.773
24/09/2007,16/11/2007,1010,Put,191.05,-100,0,0,9.871
24/09/2007,21/12/2007,660,Put,0,-8.978,0.116,64.729,-12.038
24/09/2007,21/12/2007,670,Put,0,-10.031,0.129,70.227,-12.725
24/09/2007,21/12/2007,680,Call,0,88.329,0.144,78.29,-20.829
24/09/2007,21/12/2007,680,Put,0,-11.207,0.143,76.07,-13.424
24/09/2007,21/12/2007,690,Call,0,87.027,0.159,84.3,-21.593
24/09/2007,21/12/2007,690,Put,0,-12.519,0.159,82.25,-14.127
24/09/2007,21/12/2007,700,Call,127,85.58,0.175,90.608,-22.351
24/09/2007,21/12/2007,700,Put,9.85,-13.982,0.175,88.744,-14.968
24/09/2007,21/12/2007,710,Call,118.15,83.972,0.193,97.182,-23.091
24/09/2007,21/12/2007,710,Put,10.45,-15.61,0.193,95.52,-15.081
24/09/2007,21/12/2007,720,Call,110.3,82.189,0.211,103.976,-23.374
24/09/2007,21/12/2007,720,Put,12.35,-17.419,0.212,102.529,-16.356
24/09/2007,21/12/2007,730,Call,101.65,80.216,0.231,110.93,-23.902
24/09/2007,21/12/2007,730,Put,13.6,-19.42,0.233,109.693,-16.777
24/09/2007,21/12/2007,740,Call,94.35,78.036,0.252,117.962,-25.359
24/09/2007,21/12/2007,740,Put,15.3,-21.627,0.255,116.919,-17.367
24/09/2007,21/12/2007,750,Call,85.85,75.635,0.275,124.967,-25.562
24/09/2007,21/12/2007,750,Put,17.1,-24.055,0.277,124.105,-17.824
24/09/2007,21/12/2007,760,Call,78.7,72.998,0.297,131.814,-26.495
24/09/2007,21/12/2007,760,Put,19.15,-26.719,0.301,131.124,-18.174
24/09/2007,21/12/2007,770,Call,70.85,70.114,0.321,138.346,-26.618
24/09/2007,21/12/2007,770,Put,21.45,-29.635,0.325,137.818,-18.395
24/09/2007,21/12/2007,780,Call,63.45,66.973,0.344,144.376,-26.733
24/09/2007,21/12/2007,780,Put,23.85,-32.813,0.349,144.002,-18.371
24/09/2007,21/12/2007,790,Call,56.45,63.57,0.366,149.688,-26.721
24/09/2007,21/12/2007,790,Put,26.8,-36.263,0.373,149.457,-18.344
24/09/2007,21/12/2007,800,Call,49.5,59.904,0.388,154.038,-26.381
24/09/2007,21/12/2007,800,Put,30.05,-39.988,0.396,153.931,-18.109
24/09/2007,21/12/2007,810,Call,43,55.984,0.407,157.163,-25.862
24/09/2007,21/12/2007,810,Put,33.2,-43.986,0.416,157.146,-17.333
24/09/2007,21/12/2007,820,Call,37.3,51.825,0.423,158.785,-25.365
24/09/2007,21/12/2007,820,Put,37.45,-48.245,0.434,158.798,-16.741
24/09/2007,21/12/2007,830,Call,30.95,47.455,0.435,158.633,-23.972
24/09/2007,21/12/2007,830,Put,41.2,-52.742,0.447,158.582,-15.332
24/09/2007,21/12/2007,840,Call,26.2,42.911,0.442,156.454,-22.946
24/09/2007,21/12/2007,840,Put,47.2,-57.442,0.455,156.198,-14.719
24/09/2007,21/12/2007,850,Call,21.55,38.247,0.443,152.046,-21.467
24/09/2007,21/12/2007,850,Put,51.1,-62.292,0.457,151.393,-12.221
24/09/2007,21/12/2007,860,Call,17.35,33.528,0.436,145.281,-19.681
24/09/2007,21/12/2007,860,Put,57.35,-67.224,0.45,143.985,-10.649
24/09/2007,21/12/2007,870,Call,13.6,28.834,0.422,136.143,-17.665
24/09/2007,21/12/2007,870,Put,63.5,-72.148,0.433,133.916,-8.425
24/09/2007,21/12/2007,880,Call,10.3,24.256,0.399,124.755,-15.35
24/09/2007,21/12/2007,880,Put,70.35,-76.96,0.407,121.3,-6.13
24/09/2007,21/12/2007,890,Call,7.95,19.889,0.368,111.407,-13.41
24/09/2007,21/12/2007,890,Put,79.3,-81.534,0.371,106.493,-5.591
24/09/2007,21/12/2007,900,Call,5.85,15.834,0.33,96.567,-11.266
24/09/2007,21/12/2007,900,Put,85.4,-85.745,0.326,90.094,-1.08
24/09/2007,21/12/2007,910,Call,3.85,12.179,0.285,80.869,-8.681
24/09/2007,21/12/2007,910,Put,92.7,-89.475,0.275,72.935,1.287
24/09/2007,21/12/2007,920,Call,2.6,9.002,0.238,65.07,-6.688
24/09/2007,21/12/2007,920,Put,101.9,-92.633,0.22,56.019,3.447
24/09/2007,21/12/2007,930,Call,1.73,6.351,0.189,49.981,-5.078
24/09/2007,21/12/2007,930,Put,110.9,-95.163,0.165,40.396,5.309
24/09/2007,21/12/2007,940,Call,1.2,4.243,0.142,36.368,-3.894
24/09/2007,21/12/2007,940,Put,119.35,-97.06,0.115,26.999,6.811
24/09/2007,21/12/2007,950,Call,0.73,2.66,0.101,24.839,-2.708
24/09/2007,21/12/2007,950,Put,129.5,-98.372,0.073,16.46,7.936
24/09/2007,21/12/2007,960,Call,0,1.547,0.066,15.749,-1.403
24/09/2007,21/12/2007,960,Put,0,-99.196,0.042,8.972,8.712
24/09/2007,21/12/2007,970,Call,0,0.824,0.04,9.149,-0.774
24/09/2007,21/12/2007,970,Put,0,-99.654,0.021,4.263,9.206
24/09/2007,21/12/2007,980,Call,0,0.395,0.022,4.792,-0.384
24/09/2007,21/12/2007,980,Put,0,-99.875,0.009,1.711,9.504
24/09/2007,21/12/2007,990,Call,0,0.167,0.01,2.219,-0.168
24/09/2007,21/12/2007,990,Put,0,-99.963,0.003,0.556,9.685
24/09/2007,21/12/2007,1000,Put,0,-99.992,0.001,0.139,9.81
24/09/2007,21/12/2007,1010,Put,187.7,-99.999,0,0.025,9.916
24/09/2007,21/03/2008,660,Put,0,-12.923,0.119,119.599,-9.196
24/09/2007,21/03/2008,670,Put,0,-14.144,0.129,127.218,-9.582
24/09/2007,21/03/2008,680,Call,0,84.23,0.139,136.778,-17.017
24/09/2007,21/03/2008,680,Put,0,-15.46,0.139,135.008,-9.956
24/09/2007,21/03/2008,690,Call,0,82.857,0.149,144.363,-17.431
24/09/2007,21/03/2008,690,Put,0,-16.874,0.149,142.915,-10.313
24/09/2007,21/03/2008,700,Call,140.7,81.382,0.16,152.045,-17.67
24/09/2007,21/03/2008,700,Put,18.3,-18.384,0.16,150.86,-10.609
24/09/2007,21/03/2008,710,Call,132.95,79.799,0.171,159.772,-18.193
24/09/2007,21/03/2008,710,Put,20.35,-19.994,0.171,158.795,-11.026
24/09/2007,21/03/2008,720,Call,125.05,78.106,0.182,167.484,-18.53
24/09/2007,21/03/2008,720,Put,21.7,-21.708,0.183,166.668,-11.067
24/09/2007,21/03/2008,730,Call,117.2,76.297,0.194,175.113,-18.832
24/09/2007,21/03/2008,730,Put,23.95,-23.532,0.195,174.42,-11.37
24/09/2007,21/03/2008,740,Call,109.8,74.37,0.205,182.579,-19.152
24/09/2007,21/03/2008,740,Put,26.15,-25.469,0.207,181.983,-11.563
24/09/2007,21/03/2008,750,Call,102.35,72.324,0.217,189.791,-19.361
24/09/2007,21/03/2008,750,Put,29.25,-27.524,0.219,189.283,-11.91
24/09/2007,21/03/2008,760,Call,95.25,70.157,0.229,196.659,-19.573
24/09/2007,21/03/2008,760,Put,30.7,-29.701,0.232,196.234,-11.63
24/09/2007,21/03/2008,770,Call,87.85,67.867,0.241,203.084,-19.545
24/09/2007,21/03/2008,770,Put,34.6,-32.003,0.244,202.742,-11.965
24/09/2007,21/03/2008,780,Call,80.05,65.453,0.253,208.96,-19.302
24/09/2007,21/03/2008,780,Put,36.25,-34.433,0.256,208.703,-11.52
24/09/2007,21/03/2008,790,Call,74.55,62.916,0.264,214.173,-19.574
24/09/2007,21/03/2008,790,Put,39.3,-36.992,0.268,214.002,-11.35
24/09/2007,21/03/2008,800,Call,68.15,60.258,0.275,218.603,-19.443
24/09/2007,21/03/2008,800,Put,42.65,-39.682,0.28,218.514,-11.095
24/09/2007,21/03/2008,810,Call,61.65,57.482,0.285,222.123,-19.138
24/09/2007,21/03/2008,810,Put,46.2,-42.502,0.29,222.106,-10.749
24/09/2007,21/03/2008,820,Call,55.93,54.595,0.294,224.605,-18.892
24/09/2007,21/03/2008,820,Put,50.05,-45.449,0.3,224.633,-10.338
24/09/2007,21/03/2008,830,Call,49.8,51.604,0.301,225.924,-18.369
24/09/2007,21/03/2008,830,Put,55.1,-48.518,0.309,225.951,-10.046
24/09/2007,21/03/2008,840,Call,44.45,48.52,0.308,225.958,-17.872
24/09/2007,21/03/2008,840,Put,59,-51.702,0.316,225.908,-9.313
24/09/2007,21/03/2008,850,Call,39.6,45.356,0.312,224.59,-17.31
24/09/2007,21/03/2008,850,Put,63.25,-54.991,0.322,224.355,-8.434
24/09/2007,21/03/2008,860,Call,34.75,42.127,0.315,221.725,-16.619
24/09/2007,21/03/2008,860,Put,68.1,-58.369,0.325,221.153,-7.543
24/09/2007,21/03/2008,870,Call,30.5,38.852,0.315,217.284,-15.871
24/09/2007,21/03/2008,870,Put,73.3,-61.82,0.326,216.179,-6.581
24/09/2007,21/03/2008,880,Call,26.3,35.554,0.313,211.213,-14.962
24/09/2007,21/03/2008,880,Put,80.4,-65.32,0.324,209.334,-6.054
24/09/2007,21/03/2008,890,Call,22.75,32.256,0.308,203.494,-14.086
24/09/2007,21/03/2008,890,Put,84.95,-68.842,0.319,200.553,-4.364
24/09/2007,21/03/2008,900,Call,19,28.986,0.301,194.149,-12.939
24/09/2007,21/03/2008,900,Put,91.2,-72.353,0.311,189.826,-3.129
24/09/2007,21/03/2008,910,Call,16.15,25.773,0.29,183.248,-11.981
24/09/2007,21/03/2008,910,Put,97.9,-75.814,0.299,177.213,-1.829
24/09/2007,21/03/2008,920,Call,13.4,22.649,0.277,170.914,-10.854
24/09/2007,21/03/2008,920,Put,105,-79.174,0.283,162.892,-0.581
24/09/2007,21/03/2008,930,Call,11.1,19.646,0.261,157.326,-9.838
24/09/2007,21/03/2008,930,Put,113.45,-82.385,0.263,147.121,0.77
24/09/2007,21/03/2008,940,Call,8.5,16.796,0.243,142.721,-8.356
24/09/2007,21/03/2008,940,Put,120.25,-85.4,0.24,130.252,2.111
24/09/2007,21/03/2008,950,Call,7.1,14.129,0.222,127.392,-7.534
24/09/2007,21/03/2008,950,Put,129.05,-88.175,0.214,112.729,3.413
24/09/2007,21/03/2008,960,Call,0,11.672,0.199,111.678,-6.286
24/09/2007,21/03/2008,960,Put,0,-90.673,0.186,95.07,4.647
24/09/2007,21/03/2008,970,Call,0,9.45,0.176,95.953,-5.233
24/09/2007,21/03/2008,970,Put,0,-92.861,0.157,77.84,5.787
24/09/2007,21/03/2008,980,Call,0,7.482,0.151,80.626,-4.258
24/09/2007,21/03/2008,980,Put,0,-94.721,0.128,61.607,6.809
