Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
09/06/2009,19/06/2009,390,Put,0.08,-0.222,0.012,0.61,-1.646
09/06/2009,19/06/2009,400,Call,126.53,98.829,0.047,2.671,-8.944
09/06/2009,19/06/2009,400,Put,0.1,-0.327,0.018,0.865,-2.275
09/06/2009,19/06/2009,410,Call,115.27,98.509,0.061,3.29,-10.578
09/06/2009,19/06/2009,410,Put,0.13,-0.485,0.027,1.232,-3.157
09/06/2009,19/06/2009,420,Call,106.73,98.081,0.079,4.082,-12.584
09/06/2009,19/06/2009,420,Put,0.2,-0.726,0.041,1.761,-6.729
09/06/2009,19/06/2009,430,Call,96.88,97.503,0.105,5.098,-15.051
09/06/2009,19/06/2009,430,Put,0.28,-1.094,0.061,2.522,-8.77
09/06/2009,19/06/2009,440,Call,86.88,96.712,0.14,6.407,-18.086
09/06/2009,19/06/2009,440,Put,0.32,-1.659,0.092,3.611,-9.607
09/06/2009,19/06/2009,450,Call,77.04,95.62,0.187,8.094,-21.806
09/06/2009,19/06/2009,450,Put,0.5,-2.527,0.137,5.154,-13.542
09/06/2009,19/06/2009,460,Call,67.09,94.097,0.253,10.262,-26.329
09/06/2009,19/06/2009,460,Put,0.67,-3.857,0.204,7.307,-16.584
09/06/2009,19/06/2009,470,Call,57.45,91.955,0.342,13.022,-31.737
09/06/2009,19/06/2009,470,Put,1.02,-5.884,0.302,10.241,-22.175
09/06/2009,19/06/2009,480,Call,48,88.93,0.463,16.471,-38.014
09/06/2009,19/06/2009,480,Put,1.53,-8.939,0.438,14.095,-28.658
09/06/2009,19/06/2009,490,Call,38.89,84.651,0.622,20.635,-44.927
09/06/2009,19/06/2009,490,Put,2.4,-13.456,0.619,18.888,-37.191
09/06/2009,19/06/2009,500,Call,30.24,78.643,0.824,25.359,-51.835
09/06/2009,19/06/2009,500,Put,3.75,-19.949,0.845,24.359,-46.314
09/06/2009,19/06/2009,510,Call,22.4,70.353,1.06,30.119,-56.759
09/06/2009,19/06/2009,510,Put,5.85,-28.915,1.095,29.773,-54.511
09/06/2009,19/06/2009,520,Call,15.45,59.279,1.287,33.792,-60.756
09/06/2009,19/06/2009,520,Put,8.97,-40.59,1.31,33.766,-59.258
09/06/2009,19/06/2009,530,Call,9.75,45.744,1.395,34.537,-58.696
09/06/2009,19/06/2009,530,Put,13.32,-54.306,1.406,34.533,-57.541
09/06/2009,19/06/2009,540,Call,5.64,31.876,1.301,31.097,-50.696
09/06/2009,19/06/2009,540,Put,19.17,-68.408,1.316,30.98,-48.876
09/06/2009,19/06/2009,550,Call,2.9,20.249,1.039,24.586,-37.604
09/06/2009,19/06/2009,550,Put,26.5,-80.87,1.05,23.758,-35.615
09/06/2009,19/06/2009,560,Call,1.37,11.819,0.73,17.272,-24.297
09/06/2009,19/06/2009,560,Put,34.76,-90.199,0.695,15.103,-21.209
09/06/2009,19/06/2009,570,Call,0.6,6.298,0.457,10.814,-13.938
09/06/2009,19/06/2009,570,Put,44.44,-95.919,0.367,7.669,-9.997
09/06/2009,19/06/2009,580,Call,0.3,3.065,0.256,6.065,-8.389
09/06/2009,19/06/2009,580,Put,54.18,-98.684,0.148,2.973,-3.602
09/06/2009,19/06/2009,590,Call,0.2,1.363,0.129,3.061,-6.184
09/06/2009,19/06/2009,590,Put,65.31,-99.69,0.043,0.833,-1
09/06/2009,19/06/2009,600,Call,0.13,0.555,0.059,1.397,-1.846
09/06/2009,19/06/2009,600,Put,73.83,-99.95,0.008,0.157,-0.279
09/06/2009,19/06/2009,610,Call,0.07,0.208,0.024,0.579,-0.728
09/06/2009,19/06/2009,610,Put,83.47,-99.995,0.001,0.018,-0.153
09/06/2009,19/06/2009,620,Call,0.05,0.071,0.009,0.218,-0.261
09/06/2009,19/06/2009,620,Put,93.52,-100,0,0.001,-0.142
09/06/2009,19/06/2009,630,Call,0.18,0.023,0.003,0.075,-0.085
09/06/2009,19/06/2009,630,Put,105.45,-100,0,0,-0.143
09/06/2009,19/06/2009,640,Call,0.05,0.007,0.001,0.024,-0.025
09/06/2009,19/06/2009,640,Put,115.56,-100,0,0,-0.146
09/06/2009,19/06/2009,650,Call,0.05,0.002,0,0.007,-0.007
09/06/2009,19/06/2009,650,Put,123.84,-100,0,0,-0.148
09/06/2009,19/06/2009,660,Call,0.05,0,0,0.002,-0.002
09/06/2009,19/06/2009,660,Put,135.63,-100,0,0,-0.15
09/06/2009,19/06/2009,670,Call,0.02,0,0,0,0
09/06/2009,19/06/2009,670,Put,145.59,-100,0,0,-0.152
09/06/2009,19/06/2009,680,Call,0.03,0,0,0,0
09/06/2009,19/06/2009,680,Put,153.57,-100,0,0,-0.155
09/06/2009,19/06/2009,690,Put,163.57,-100,0,0,-0.157
09/06/2009,19/06/2009,700,Put,179.73,-100,0,0,-0.159
09/06/2009,19/06/2009,710,Put,188.51,-100,0,0,-0.162
09/06/2009,17/07/2009,390,Put,1.15,-3.075,0.079,11.803,-8.083
09/06/2009,17/07/2009,400,Call,126.85,95.019,0.112,17.463,-12.317
09/06/2009,17/07/2009,400,Put,1.4,-3.88,0.099,14.284,-9.256
