Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
30/06/2008,18/07/2008,540,Put,0.12,-0.354,0.016,1.66,-1.832
30/06/2008,18/07/2008,550,Put,0.13,-0.503,0.022,2.271,-2.458
30/06/2008,18/07/2008,560,Call,138.45,99.262,0.032,3.184,-5.658
30/06/2008,18/07/2008,560,Put,0.18,-0.715,0.031,3.098,-3.746
30/06/2008,18/07/2008,570,Call,128.45,98.961,0.044,4.296,-6.788
30/06/2008,18/07/2008,570,Put,0.25,-1.015,0.043,4.21,-4.838
30/06/2008,18/07/2008,580,Call,118.65,98.538,0.061,5.773,-8.24
30/06/2008,18/07/2008,580,Put,0.33,-1.438,0.06,5.693,-6.01
30/06/2008,18/07/2008,590,Call,108.77,97.946,0.084,7.715,-10.088
30/06/2008,18/07/2008,590,Put,0.48,-2.033,0.084,7.648,-7.986
30/06/2008,18/07/2008,600,Call,101.19,97.121,0.115,10.236,-12.411
30/06/2008,18/07/2008,600,Put,0.65,-2.864,0.115,10.193,-9.995
30/06/2008,18/07/2008,610,Call,89.29,95.981,0.156,13.459,-15.284
30/06/2008,18/07/2008,610,Put,0.93,-4.016,0.156,13.45,-12.882
30/06/2008,18/07/2008,620,Call,79.62,94.418,0.21,17.5,-18.762
30/06/2008,18/07/2008,620,Put,1.3,-5.596,0.21,17.533,-16.141
30/06/2008,18/07/2008,630,Call,71.48,92.299,0.279,22.442,-22.858
30/06/2008,18/07/2008,630,Put,1.84,-7.737,0.279,22.523,-20.248
30/06/2008,18/07/2008,640,Call,60.87,89.469,0.363,28.298,-27.509
30/06/2008,18/07/2008,640,Put,2.62,-10.596,0.364,28.424,-25.019
30/06/2008,18/07/2008,650,Call,51.98,85.751,0.464,34.961,-32.543
30/06/2008,18/07/2008,650,Put,3.7,-14.344,0.464,35.117,-30.185
30/06/2008,18/07/2008,660,Call,43.42,80.969,0.579,42.137,-37.236
30/06/2008,18/07/2008,660,Put,5.1,-19.151,0.579,42.299,-35.106
30/06/2008,18/07/2008,670,Call,35.24,74.976,0.702,49.297,-41.621
30/06/2008,18/07/2008,670,Put,7.1,-25.169,0.699,49.446,-40.022
30/06/2008,18/07/2008,680,Call,28,67.69,0.822,55.649,-45.99
30/06/2008,18/07/2008,680,Put,9.76,-32.466,0.814,55.758,-43.91
30/06/2008,18/07/2008,690,Call,21.51,59.152,0.919,60.183,-48.337
30/06/2008,18/07/2008,690,Put,13.16,-40.938,0.907,60.215,-45.86
30/06/2008,18/07/2008,700,Call,15.74,49.672,0.973,61.811,-47.748
30/06/2008,18/07/2008,700,Put,17.41,-50.288,0.959,61.811,-45.355
30/06/2008,18/07/2008,710,Call,11.05,39.799,0.968,59.79,-44.794
30/06/2008,18/07/2008,710,Put,22.7,-60.022,0.955,59.86,-42.26
30/06/2008,18/07/2008,720,Call,7.28,30.229,0.898,54.089,-38.938
30/06/2008,18/07/2008,720,Put,29.02,-69.513,0.89,54.293,-36.783
30/06/2008,18/07/2008,730,Call,4.49,21.65,0.772,45.516,-31.253
30/06/2008,18/07/2008,730,Put,36.09,-78.129,0.77,45.782,-28.677
30/06/2008,18/07/2008,740,Call,2.62,14.567,0.613,35.509,-23.329
30/06/2008,18/07/2008,740,Put,44.3,-85.387,0.614,35.585,-21.315
30/06/2008,18/07/2008,750,Call,1.43,9.149,0.449,25.568,-15.923
30/06/2008,18/07/2008,750,Put,52.91,-91.004,0.447,25.253,-13.387
30/06/2008,18/07/2008,760,Call,0.75,5.32,0.302,16.884,-10.254
30/06/2008,18/07/2008,760,Put,62.3,-94.957,0.294,16.187,-7.002
30/06/2008,18/07/2008,770,Call,0.35,2.843,0.184,10.166,-5.811
30/06/2008,18/07/2008,770,Put,71.87,-97.46,0.172,9.258,-2.382
30/06/2008,18/07/2008,780,Call,0.23,1.386,0.102,5.544,-4.252
30/06/2008,18/07/2008,780,Put,80.68,-98.867,0.089,4.661,0.526
30/06/2008,18/07/2008,790,Call,0.15,0.612,0.051,2.72,-1.526
30/06/2008,18/07/2008,790,Put,90.25,-99.56,0.04,2.033,2.109
30/06/2008,18/07/2008,800,Call,0.07,0.242,0.023,1.191,-0.637
30/06/2008,18/07/2008,800,Put,101.56,-99.854,0.015,0.755,2.853
30/06/2008,18/07/2008,810,Call,0.05,0.085,0.009,0.462,-0.235
30/06/2008,18/07/2008,810,Put,109.99,-99.959,0.005,0.234,3.161
30/06/2008,18/07/2008,820,Call,0.03,0.027,0.003,0.157,-0.076
30/06/2008,18/07/2008,820,Put,120.05,-99.991,0.001,0.059,3.285
30/06/2008,18/07/2008,830,Call,0.07,0.007,0.001,0.047,-0.021
30/06/2008,18/07/2008,830,Put,130.6,-99.998,0,0.012,3.346
30/06/2008,18/07/2008,840,Call,0.05,0.002,0,0.012,-0.005
30/06/2008,18/07/2008,840,Put,139.28,-100,0,0.002,3.39
30/06/2008,18/07/2008,850,Call,0.08,0,0,0.003,-0.001
30/06/2008,18/07/2008,850,Put,149.55,-100,0,0,3.431
30/06/2008,18/07/2008,860,Put,160.29,-100,0,0,3.472
30/06/2008,18/07/2008,870,Put,171.35,-100,0,0,3.512
30/06/2008,15/08/2008,540,Put,0.82,-2.389,0.06,13.982,-5.269
30/06/2008,15/08/2008,550,Put,1.09,-3.041,0.075,17.096,-6.474
30/06/2008,15/08/2008,560,Call,139.5,94.245,0.113,28.59,-14.915
30/06/2008,15/08/2008,560,Put,1.45,-3.851,0.093,20.749,-7.958
30/06/2008,15/08/2008,570,Call,129.64,93.232,0.131,32.436,-16.253
30/06/2008,15/08/2008,570,Put,1.86,-4.849,0.114,24.98,-9.422
30/06/2008,15/08/2008,580,Call,120.5,92.038,0.153,36.719,-17.684
30/06/2008,15/08/2008,580,Put,2.4,-6.069,0.138,29.82,-11.11
30/06/2008,15/08/2008,590,Call,111.25,90.634,0.178,41.452,-19.199
30/06/2008,15/08/2008,590,Put,3.08,-7.547,0.167,35.274,-13.022
30/06/2008,15/08/2008,600,Call,102.14,88.985,0.207,46.637,-20.785
30/06/2008,15/08/2008,600,Put,3.91,-9.322,0.199,41.321,-15.087
30/06/2008,15/08/2008,610,Call,93.1,87.053,0.239,52.255,-22.418
30/06/2008,15/08/2008,610,Put,4.87,-11.434,0.235,47.905,-17.033
30/06/2008,15/08/2008,620,Call,84.4,84.8,0.274,58.257,-24.067
30/06/2008,15/08/2008,620,Put,6.11,-13.92,0.274,54.924,-19.216
30/06/2008,15/08/2008,630,Call,75.79,82.18,0.314,64.561,-25.69
30/06/2008,15/08/2008,630,Put,7.56,-16.814,0.317,62.226,-21.279
30/06/2008,15/08/2008,640,Call,67.4,79.153,0.356,71.037,-25.854
30/06/2008,15/08/2008,640,Put,9.28,-20.142,0.361,69.606,-23.268
30/06/2008,15/08/2008,650,Call,59.6,75.676,0.401,77.5,-27.916
30/06/2008,15/08/2008,650,Put,11.39,-23.909,0.407,76.783,-25.13
30/06/2008,15/08/2008,660,Call,52.02,71.716,0.448,83.701,-29.433
30/06/2008,15/08/2008,660,Put,13.8,-28.115,0.451,83.46,-26.636
30/06/2008,15/08/2008,670,Call,44.61,67.24,0.494,89.33,-30.288
30/06/2008,15/08/2008,670,Put,16.53,-32.758,0.494,89.328,-27.695
30/06/2008,15/08/2008,680,Call,37.94,62.24,0.536,94,-31.094
30/06/2008,15/08/2008,680,Put,19.9,-37.822,0.532,94.047,-28.432
30/06/2008,15/08/2008,690,Call,31.75,56.762,0.572,97.252,-31.251
30/06/2008,15/08/2008,690,Put,23.56,-43.275,0.564,97.268,-28.43
30/06/2008,15/08/2008,700,Call,26.03,50.894,0.597,98.646,-30.739
30/06/2008,15/08/2008,700,Put,27.81,-49.059,0.587,98.643,-27.887
30/06/2008,15/08/2008,710,Call,20.85,44.77,0.608,97.827,-29.455
30/06/2008,15/08/2008,710,Put,32.63,-55.095,0.599,97.87,-26.595
30/06/2008,15/08/2008,720,Call,16.43,38.554,0.603,94.601,-27.724
30/06/2008,15/08/2008,720,Put,38.12,-61.272,0.597,94.725,-24.714
30/06/2008,15/08/2008,730,Call,12.63,32.44,0.581,88.994,-25.322
30/06/2008,15/08/2008,730,Put,44.19,-67.455,0.578,89.112,-22.181
30/06/2008,15/08/2008,740,Call,9.4,26.62,0.542,81.272,-22.407
30/06/2008,15/08/2008,740,Put,51.11,-73.481,0.543,81.117,-19.427
30/06/2008,15/08/2008,750,Call,6.85,21.274,0.49,71.93,-19.269
30/06/2008,15/08/2008,750,Put,58.56,-79.151,0.492,71.088,-16.337
30/06/2008,15/08/2008,760,Call,4.8,16.539,0.427,61.623,-15.899
30/06/2008,15/08/2008,760,Put,66.32,-84.278,0.426,59.632,-12.541
30/06/2008,15/08/2008,770,Call,3.25,12.49,0.36,51.041,-12.618
30/06/2008,15/08/2008,770,Put,73.96,-88.707,0.352,47.557,-6.986
30/06/2008,15/08/2008,780,Call,2.17,9.126,0.292,40.749,-9.763
30/06/2008,15/08/2008,780,Put,83.6,-92.336,0.273,35.771,-5.117
30/06/2008,15/08/2008,790,Call,1.4,6.433,0.228,31.279,-7.248
30/06/2008,15/08/2008,790,Put,91.84,-95.133,0.199,25.138,-2.331
30/06/2008,15/08/2008,800,Call,0.95,4.363,0.171,23.026,-5.554
30/06/2008,15/08/2008,800,Put,100.64,-97.141,0.134,16.323,-0.147
30/06/2008,15/08/2008,810,Call,0.55,2.837,0.122,16.21,-3.694
30/06/2008,15/08/2008,810,Put,111.89,-98.467,0.082,9.664,1.421
30/06/2008,15/08/2008,820,Call,0.37,1.764,0.083,10.88,-2.742
30/06/2008,15/08/2008,820,Put,119.8,-99.262,0.045,5.136,2.441
