Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
23/06/2008,18/07/2008,570,Put,0.25,-0.825,0.03,4.302,-3.67
23/06/2008,18/07/2008,580,Put,0.27,-1.115,0.04,5.598,-3.85
23/06/2008,18/07/2008,590,Call,136.8,96.779,0.086,13.743,-14.445
23/06/2008,18/07/2008,590,Put,0.41,-1.506,0.053,7.254,-5.361
23/06/2008,18/07/2008,600,Call,127.9,96.101,0.104,16.071,-16.032
23/06/2008,18/07/2008,600,Put,0.56,-2.029,0.071,9.351,-6.794
23/06/2008,18/07/2008,610,Call,117.41,95.264,0.126,18.803,-17.817
23/06/2008,18/07/2008,610,Put,0.76,-2.725,0.093,11.982,-8.49
23/06/2008,18/07/2008,620,Call,107.31,94.227,0.153,21.998,-19.815
23/06/2008,18/07/2008,620,Put,1.03,-3.649,0.122,15.24,-10.527
23/06/2008,18/07/2008,630,Call,97.87,92.941,0.186,25.713,-22.031
23/06/2008,18/07/2008,630,Put,1.35,-4.863,0.158,19.219,-12.589
23/06/2008,18/07/2008,640,Call,88.87,91.347,0.226,29.999,-24.46
23/06/2008,18/07/2008,640,Put,1.75,-6.447,0.203,23.991,-14.889
23/06/2008,18/07/2008,650,Call,79.62,89.37,0.274,34.889,-27.081
23/06/2008,18/07/2008,650,Put,2.43,-8.493,0.257,29.595,-18.372
23/06/2008,18/07/2008,660,Call,70.29,86.922,0.33,40.383,-29.844
23/06/2008,18/07/2008,660,Put,3.25,-11.103,0.322,36.005,-21.703
23/06/2008,18/07/2008,670,Call,60.94,83.902,0.396,46.425,-32.664
23/06/2008,18/07/2008,670,Put,4.36,-14.386,0.397,43.101,-25.4
23/06/2008,18/07/2008,680,Call,52.72,80.197,0.471,52.872,-34.624
23/06/2008,18/07/2008,680,Put,5.8,-18.449,0.48,50.636,-29.024
23/06/2008,18/07/2008,690,Call,44.64,75.687,0.554,59.458,-37.877
23/06/2008,18/07/2008,690,Put,7.66,-23.382,0.569,58.207,-32.487
23/06/2008,18/07/2008,700,Call,36.58,70.262,0.642,65.752,-39.323
23/06/2008,18/07/2008,700,Put,10.03,-29.237,0.657,65.242,-35.29
23/06/2008,18/07/2008,710,Call,29.52,63.808,0.726,71.144,-41.106
23/06/2008,18/07/2008,710,Put,12.98,-36.008,0.737,71.02,-37.152
23/06/2008,18/07/2008,720,Call,23.15,56.369,0.794,74.748,-41.594
23/06/2008,18/07/2008,720,Put,16.65,-43.602,0.8,74.739,-37.784
23/06/2008,18/07/2008,730,Call,17.65,48.19,0.833,75.636,-40.725
23/06/2008,18/07/2008,730,Put,21,-51.825,0.836,75.635,-36.591
23/06/2008,18/07/2008,740,Call,12.83,39.678,0.831,73.176,-37.821
23/06/2008,18/07/2008,740,Put,26.39,-60.37,0.834,73.153,-34.068
23/06/2008,18/07/2008,750,Call,8.94,31.351,0.785,67.319,-33.511
23/06/2008,18/07/2008,750,Put,32.53,-68.839,0.79,67.144,-29.701
23/06/2008,18/07/2008,760,Call,5.99,23.731,0.699,58.706,-28.187
23/06/2008,18/07/2008,760,Put,39.59,-76.783,0.705,58.004,-24.375
23/06/2008,18/07/2008,770,Call,3.79,17.22,0.586,48.522,-22.26
23/06/2008,18/07/2008,770,Put,46.82,-83.774,0.587,46.71,-15.902
23/06/2008,18/07/2008,780,Call,2.27,12.006,0.465,38.099,-16.458
