Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
30/10/2007,16/11/2007,660,Put,0,-1.032,0.035,4.87,-5.893
30/10/2007,16/11/2007,670,Call,0,97.158,0.072,11.541,-23.379
30/10/2007,16/11/2007,670,Put,0,-1.349,0.045,6.144,-7.292
30/10/2007,16/11/2007,680,Call,0,96.661,0.086,13.185,-25.182
30/10/2007,16/11/2007,680,Put,0,-1.764,0.058,7.731,-8.996
30/10/2007,16/11/2007,690,Call,0,96.058,0.102,15.102,-27.193
30/10/2007,16/11/2007,690,Put,0,-2.304,0.075,9.694,-11.054
30/10/2007,16/11/2007,700,Call,121.85,95.323,0.122,17.337,-29.434
30/10/2007,16/11/2007,700,Put,0.9,-3.007,0.096,12.103,-13.518
30/10/2007,16/11/2007,710,Call,110.55,94.422,0.146,19.941,-31.923
30/10/2007,16/11/2007,710,Put,1.25,-3.916,0.122,15.031,-16.432
30/10/2007,16/11/2007,720,Call,100.6,93.315,0.175,22.969,-34.674
30/10/2007,16/11/2007,720,Put,1.53,-5.087,0.155,18.547,-20.306
30/10/2007,16/11/2007,730,Call,92.65,91.947,0.211,26.475,-37.689
30/10/2007,16/11/2007,730,Put,1.83,-6.585,0.195,22.711,-22.606
30/10/2007,16/11/2007,740,Call,82.25,90.255,0.254,30.509,-40.956
30/10/2007,16/11/2007,740,Put,2.58,-8.49,0.244,27.554,-28.223
30/10/2007,16/11/2007,750,Call,73.35,88.155,0.306,35.106,-44.434
30/10/2007,16/11/2007,750,Put,3.4,-10.887,0.301,33.065,-33.133
30/10/2007,16/11/2007,760,Call,64.3,85.548,0.368,40.267,-48.04
30/10/2007,16/11/2007,760,Put,4.3,-13.872,0.367,39.169,-37.361
30/10/2007,16/11/2007,770,Call,56.2,82.313,0.44,45.937,-51.632
30/10/2007,16/11/2007,770,Put,5.8,-17.541,0.441,45.698,-43.542
30/10/2007,16/11/2007,780,Call,47.6,78.313,0.524,51.965,-52.858
30/10/2007,16/11/2007,780,Put,7.4,-21.981,0.521,52.368,-47.893
30/10/2007,16/11/2007,790,Call,39.9,73.398,0.617,58.057,-58.111
30/10/2007,16/11/2007,790,Put,9.9,-27.253,0.603,58.761,-53.38
30/10/2007,16/11/2007,800,Call,32.4,67.406,0.715,63.727,-60.803
30/10/2007,16/11/2007,800,Put,12.27,-33.382,0.681,64.338,-55.163
30/10/2007,16/11/2007,810,Call,25.45,60.217,0.804,68.213,-61.629
30/10/2007,16/11/2007,810,Put,15.65,-40.339,0.748,68.459,-56.691
30/10/2007,16/11/2007,820,Call,19.15,51.955,0.869,70.449,-59.958
30/10/2007,16/11/2007,820,Put,18.7,-48.013,0.796,70.446,-52.904
30/10/2007,16/11/2007,830,Call,14.1,42.978,0.892,69.443,-56.955
30/10/2007,16/11/2007,830,Put,23.8,-56.198,0.815,69.684,-50.465
30/10/2007,16/11/2007,840,Call,9.2,33.857,0.861,64.702,-48.655
30/10/2007,16/11/2007,840,Put,30.15,-64.583,0.797,65.786,-46.963
30/10/2007,16/11/2007,850,Call,5.75,25.27,0.776,56.561,-39.528
30/10/2007,16/11/2007,850,Put,36.6,-72.77,0.738,58.753,-39.023
30/10/2007,16/11/2007,860,Call,3.35,17.829,0.648,46.204,-29.613
30/10/2007,16/11/2007,860,Put,43.45,-80.307,0.641,49.114,-27.222
30/10/2007,16/11/2007,870,Call,1.85,11.89,0.504,35.252,-20.687
30/10/2007,16/11/2007,870,Put,52.7,-86.778,0.514,37.946,-18.042
30/10/2007,16/11/2007,880,Call,1.1,7.427,0.363,24.963,-14.653
30/10/2007,16/11/2007,880,Put,60.1,-91.887,0.375,26.682,-8.836
30/10/2007,16/11/2007,890,Call,0.7,4.312,0.241,16.305,-10.258
30/10/2007,16/11/2007,890,Put,70.55,-95.537,0.245,16.761,-1.352
30/10/2007,16/11/2007,900,Call,0.35,2.311,0.146,9.765,-6.345
30/10/2007,16/11/2007,900,Put,79.9,-97.85,0.14,9.193,3.942
30/10/2007,16/11/2007,910,Call,0.3,1.135,0.081,5.327,-3.085
30/10/2007,16/11/2007,910,Put,89.85,-99.118,0.068,4.281,7.148
30/10/2007,16/11/2007,920,Call,0.15,0.507,0.041,2.629,-1.454
30/10/2007,16/11/2007,920,Put,99.65,-99.703,0.027,1.635,8.784
30/10/2007,16/11/2007,930,Call,0.08,0.204,0.018,1.165,-0.613
30/10/2007,16/11/2007,930,Put,110.25,-99.921,0.008,0.49,9.492
30/10/2007,16/11/2007,940,Call,0.05,0.073,0.007,0.46,-0.229
30/10/2007,16/11/2007,940,Put,119.2,-99.985,0.002,0.109,9.778
30/10/2007,16/11/2007,950,Call,0.07,0.023,0.003,0.16,-0.075
30/10/2007,16/11/2007,950,Put,130.1,-99.998,0,0.017,9.922
30/10/2007,16/11/2007,960,Call,0.08,0.007,0.001,0.049,-0.022
30/10/2007,16/11/2007,960,Put,139.35,-100,0,0.002,10.032
30/10/2007,16/11/2007,970,Call,0.08,0.002,0,0.013,-0.005
30/10/2007,16/11/2007,970,Put,149.75,-100,0,0,10.137
30/10/2007,16/11/2007,980,Call,0.08,0,0,0.003,-0.001
30/10/2007,16/11/2007,980,Put,159.45,-100,0,0,10.242
30/10/2007,16/11/2007,990,Call,0.08,0,0,0.001,0
30/10/2007,16/11/2007,990,Put,169.05,-100,0,0,10.346
30/10/2007,16/11/2007,1000,Call,0.08,0,0,0,0
30/10/2007,16/11/2007,1000,Put,179.25,-100,0,0,10.451
30/10/2007,16/11/2007,1010,Call,0.08,0,0,0,0
30/10/2007,16/11/2007,1010,Put,189.15,-100,0,0,10.555
30/10/2007,16/11/2007,1050,Put,229.55,-100,0,0,10.973
30/10/2007,21/12/2007,660,Put,0,-5.471,0.093,34.334,-12.055
30/10/2007,21/12/2007,670,Call,0,93.627,0.107,38.691,-20.294
30/10/2007,21/12/2007,670,Put,0,-6.344,0.107,38.552,-13.233
30/10/2007,21/12/2007,680,Call,0,92.688,0.123,43.008,-21.489
30/10/2007,21/12/2007,680,Put,0,-7.35,0.123,43.181,-14.483
30/10/2007,21/12/2007,690,Call,0,91.608,0.14,47.735,-22.74
30/10/2007,21/12/2007,690,Put,0,-8.508,0.14,48.229,-15.801
30/10/2007,21/12/2007,700,Call,126.45,90.366,0.159,52.882,-24.04
30/10/2007,21/12/2007,700,Put,5,-9.838,0.16,53.694,-16.374
30/10/2007,21/12/2007,710,Call,117.75,88.938,0.18,58.449,-25.379
30/10/2007,21/12/2007,710,Put,6.25,-11.359,0.181,59.564,-18.716
30/10/2007,21/12/2007,720,Call,109,87.301,0.204,64.424,-26.74
30/10/2007,21/12/2007,720,Put,7.25,-13.096,0.205,65.806,-20.091
30/10/2007,21/12/2007,730,Call,100.45,85.427,0.231,70.773,-28.102
30/10/2007,21/12/2007,730,Put,8.4,-15.07,0.23,72.369,-21.462
30/10/2007,21/12/2007,740,Call,91.65,83.287,0.26,77.44,-28.856
30/10/2007,21/12/2007,740,Put,9.7,-17.304,0.258,79.176,-22.797
30/10/2007,21/12/2007,750,Call,83.3,80.853,0.291,84.338,-30.519
30/10/2007,21/12/2007,750,Put,11.65,-19.821,0.287,86.121,-24.701
30/10/2007,21/12/2007,760,Call,74.8,78.095,0.324,91.343,-31.438
