Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
04/04/2008,18/04/2008,560,Put,0.07,-0.321,0.015,1.362,-1.94
04/04/2008,18/04/2008,570,Put,0.15,-0.457,0.022,1.868,-2.603
04/04/2008,18/04/2008,580,Call,130.15,98.61,0.053,4.95,-9.823
04/04/2008,18/04/2008,580,Put,0.12,-0.652,0.031,2.562,-3.493
04/04/2008,18/04/2008,590,Call,120.6,98.207,0.069,6.158,-11.453
04/04/2008,18/04/2008,590,Put,0.25,-0.934,0.044,3.512,-4.681
04/04/2008,18/04/2008,600,Call,110.55,97.671,0.09,7.684,-13.434
04/04/2008,18/04/2008,600,Put,0.35,-1.341,0.063,4.805,-6.257
04/04/2008,18/04/2008,610,Call,100.45,96.954,0.117,9.61,-15.832
04/04/2008,18/04/2008,610,Put,0.4,-1.926,0.089,6.549,-8.618
04/04/2008,18/04/2008,620,Call,90.6,95.992,0.154,12.034,-18.722
04/04/2008,18/04/2008,620,Put,0.48,-2.766,0.124,8.877,-9.786
04/04/2008,18/04/2008,630,Call,80.65,94.697,0.201,15.063,-22.17
04/04/2008,18/04/2008,630,Put,0.75,-3.966,0.174,11.937,-14.427
04/04/2008,18/04/2008,640,Call,71.1,92.95,0.264,18.808,-26.222
04/04/2008,18/04/2008,640,Put,1.05,-5.666,0.24,15.876,-17.073
04/04/2008,18/04/2008,650,Call,62,90.595,0.344,23.362,-30.878
04/04/2008,18/04/2008,650,Put,1.55,-8.05,0.327,20.81,-22.093
04/04/2008,18/04/2008,660,Call,52.55,87.431,0.445,28.761,-36.045
04/04/2008,18/04/2008,660,Put,2.4,-11.343,0.437,26.761,-28.869
04/04/2008,18/04/2008,670,Call,43.7,83.213,0.569,34.918,-41.475
04/04/2008,18/04/2008,670,Put,3.6,-15.803,0.572,33.58,-36.034
04/04/2008,18/04/2008,680,Call,35.35,77.665,0.715,41.528,-46.234
04/04/2008,18/04/2008,680,Put,5.2,-21.69,0.725,40.839,-42.532
04/04/2008,18/04/2008,690,Call,27.55,70.513,0.874,47.946,-51.26
04/04/2008,18/04/2008,690,Put,7.4,-29.209,0.884,47.737,-47.897
04/04/2008,18/04/2008,700,Call,20.6,61.532,1.021,53.097,-54.498
04/04/2008,18/04/2008,700,Put,10.45,-38.414,1.027,53.075,-51.281
04/04/2008,18/04/2008,710,Call,14.6,50.912,1.118,55.407,-54.446
04/04/2008,18/04/2008,710,Put,14.48,-49.091,1.121,55.408,-51.286
04/04/2008,18/04/2008,720,Call,9.55,39.436,1.124,53.476,-49.742
04/04/2008,18/04/2008,720,Put,19.45,-60.663,1.132,53.439,-46.663
04/04/2008,18/04/2008,730,Call,5.65,28.301,1.021,47.042,-40.927
04/04/2008,18/04/2008,730,Put,25.5,-72.174,1.036,46.661,-37.32
04/04/2008,18/04/2008,740,Call,3.1,18.718,0.832,37.42,-30.535
04/04/2008,18/04/2008,740,Put,32.85,-82.452,0.837,35.947,-25.864
04/04/2008,18/04/2008,750,Call,1.45,11.416,0.608,26.912,-19.259
04/04/2008,18/04/2008,750,Put,41.05,-90.463,0.578,23.646,-15.151
04/04/2008,18/04/2008,760,Call,0.68,6.352,0.399,17.393,-11.505
04/04/2008,18/04/2008,760,Put,50.1,-95.724,0.327,12.733,-6.206
04/04/2008,18/04/2008,770,Call,0.4,3.191,0.233,10.028,-7.885
04/04/2008,18/04/2008,770,Put,60.1,-98.505,0.143,5.314,-0.724
04/04/2008,18/04/2008,780,Call,0.25,1.436,0.121,5.124,-5.602
04/04/2008,18/04/2008,780,Put,69.65,-99.621,0.045,1.6,1.748
04/04/2008,18/04/2008,790,Call,0.1,0.574,0.055,2.304,-1.579
04/04/2008,18/04/2008,790,Put,79.55,-99.937,0.009,0.316,2.526
04/04/2008,18/04/2008,800,Call,0.15,0.202,0.022,0.905,-0.586
04/04/2008,18/04/2008,800,Put,89.75,-99.994,0.001,0.036,2.7
