Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
17/02/2009,20/02/2009,280,Put,0.05,-0.029,0.002,0.042,-0.414
17/02/2009,20/02/2009,290,Put,0.05,-0.046,0.003,0.065,-0.64
17/02/2009,20/02/2009,300,Call,135.09,99.374,0.027,0.696,-12.209
17/02/2009,20/02/2009,300,Put,0.07,-0.073,0.005,0.1,-1
17/02/2009,20/02/2009,310,Call,125.3,99.205,0.035,0.86,-14.692
17/02/2009,20/02/2009,310,Put,0.1,-0.119,0.008,0.155,-1.575
17/02/2009,20/02/2009,320,Call,114.92,98.976,0.046,1.072,-17.862
17/02/2009,20/02/2009,320,Put,0.12,-0.194,0.013,0.243,-2.503
17/02/2009,20/02/2009,330,Call,105.11,98.665,0.062,1.351,-21.95
17/02/2009,20/02/2009,330,Put,0.2,-0.319,0.022,0.382,-4.006
17/02/2009,20/02/2009,340,Call,94.97,98.233,0.084,1.718,-27.266
17/02/2009,20/02/2009,340,Put,0.1,-0.53,0.036,0.601,-6.444
17/02/2009,20/02/2009,350,Call,86.05,97.624,0.115,2.207,-34.232
17/02/2009,20/02/2009,350,Put,0.17,-0.887,0.06,0.947,-14.044
17/02/2009,20/02/2009,360,Call,76.33,96.754,0.16,2.862,-43.406
17/02/2009,20/02/2009,360,Put,0.3,-1.489,0.098,1.485,-23.35
17/02/2009,20/02/2009,370,Call,66.52,95.488,0.225,3.743,-55.49
17/02/2009,20/02/2009,370,Put,0.4,-2.506,0.161,2.309,-29.801
17/02/2009,20/02/2009,380,Call,54.88,93.622,0.319,4.923,-71.293
17/02/2009,20/02/2009,380,Put,0.67,-4.206,0.261,3.538,-45.809
17/02/2009,20/02/2009,390,Call,45.77,90.836,0.454,6.483,-91.533
17/02/2009,20/02/2009,390,Put,1.05,-7.005,0.414,5.294,-64.816
17/02/2009,20/02/2009,400,Call,36.43,86.647,0.647,8.487,-116.312
17/02/2009,20/02/2009,400,Put,1.75,-11.499,0.634,7.645,-93.314
17/02/2009,20/02/2009,410,Call,27.08,80.357,0.909,10.904,-143.921
17/02/2009,20/02/2009,410,Put,3,-18.438,0.923,10.489,-129.971
17/02/2009,20/02/2009,420,Call,19.06,71.07,1.234,13.459,-168.735
17/02/2009,20/02/2009,420,Put,4.96,-28.556,1.254,13.377,-163.036
17/02/2009,20/02/2009,430,Call,12.21,57.932,1.563,15.39,-179.067
17/02/2009,20/02/2009,430,Put,8.15,-42.164,1.536,15.397,-182.788
17/02/2009,20/02/2009,440,Call,6.96,41.407,1.669,15.336,-169.331
17/02/2009,20/02/2009,440,Put,12.87,-58.192,1.61,15.369,-172.706
17/02/2009,20/02/2009,450,Call,3.38,25.836,1.412,12.729,-126.616
17/02/2009,20/02/2009,450,Put,19.33,-73.767,1.398,12.829,-132.619
17/02/2009,20/02/2009,460,Call,1.5,14.002,0.985,8.77,-77.639
17/02/2009,20/02/2009,460,Put,27.48,-86.245,0.983,8.665,-78.67
17/02/2009,20/02/2009,470,Call,0.57,6.499,0.569,5,-37.489
17/02/2009,20/02/2009,470,Put,36.55,-94.236,0.538,4.553,-34.528
17/02/2009,20/02/2009,480,Call,0.25,2.557,0.271,2.352,-18.916
17/02/2009,20/02/2009,480,Put,46.33,-98.168,0.218,1.776,-10.64
17/02/2009,20/02/2009,490,Call,0.13,0.845,0.106,0.91,-5.179
17/02/2009,20/02/2009,490,Put,56.24,-99.584,0.062,0.486,-2.098
17/02/2009,20/02/2009,500,Call,0.08,0.233,0.034,0.289,-1.344
17/02/2009,20/02/2009,500,Put,64.78,-99.937,0.012,0.087,-0.136
17/02/2009,20/02/2009,510,Call,0.1,0.053,0.009,0.075,-0.283
17/02/2009,20/02/2009,510,Put,75.14,-99.994,0.001,0.009,0.144
17/02/2009,20/02/2009,520,Call,0.07,0.01,0.002,0.016,-0.048
17/02/2009,20/02/2009,520,Put,85.86,-100,0,0.001,0.17
17/02/2009,20/02/2009,530,Call,0.02,0.002,0,0.003,-0.007
17/02/2009,20/02/2009,530,Put,95.85,-100,0,0,0.174
17/02/2009,20/02/2009,540,Call,0.05,0,0,0,-0.001
17/02/2009,20/02/2009,540,Put,105.52,-100,0,0,0.177
17/02/2009,20/02/2009,550,Call,0.02,0,0,0,0
17/02/2009,20/02/2009,550,Put,115.39,-100,0,0,0.18
17/02/2009,20/02/2009,560,Call,0.05,0,0,0,0
17/02/2009,20/02/2009,560,Put,125.06,-100,0,0,0.184
17/02/2009,20/02/2009,570,Call,0.02,0,0,0,0
17/02/2009,20/02/2009,570,Put,135.11,-100,0,0,0.187
17/02/2009,20/02/2009,580,Call,0.05,0,0,0,0
17/02/2009,20/02/2009,580,Put,144.98,-100,0,0,0.19
17/02/2009,20/02/2009,590,Call,0.02,0,0,0,0
17/02/2009,20/02/2009,590,Put,155.84,-100,0,0,0.193
17/02/2009,20/02/2009,600,Call,0.05,0,0,0,0
17/02/2009,20/02/2009,600,Put,165.88,-100,0,0,0.197
17/02/2009,20/02/2009,610,Put,175.79,-100,0,0,0.2
17/02/2009,20/02/2009,620,Put,184.9,-100,0,0,0.203
17/02/2009,20/02/2009,630,Put,195.9,-100,0,0,0.207
17/02/2009,20/03/2009,280,Put,1.05,-2.435,0.056,7.234,-9.465
17/02/2009,20/03/2009,290,Put,1.3,-3.058,0.07,8.747,-11.002
17/02/2009,20/03/2009,300,Call,134.77,93.747,0.108,15.552,-22.525
17/02/2009,20/03/2009,300,Put,1.63,-3.829,0.087,10.521,-12.86
17/02/2009,20/03/2009,310,Call,125.06,92.769,0.126,17.4,-24.188
17/02/2009,20/03/2009,310,Put,2.01,-4.779,0.107,12.581,-14.771
17/02/2009,20/03/2009,320,Call,116.35,91.622,0.147,19.455,-25.946
17/02/2009,20/03/2009,320,Put,2.5,-5.941,0.131,14.949,-17.03
17/02/2009,20/03/2009,330,Call,106.29,90.276,0.172,21.731,-27.789
17/02/2009,20/03/2009,330,Put,3.07,-7.357,0.159,17.637,-19.301
17/02/2009,20/03/2009,340,Call,97.52,88.693,0.2,24.235,-29.701
17/02/2009,20/03/2009,340,Put,3.87,-9.071,0.192,20.649,-22.204
17/02/2009,20/03/2009,350,Call,90.82,86.832,0.233,26.97,-31.655
17/02/2009,20/03/2009,350,Put,4.8,-11.13,0.23,23.969,-25.017
17/02/2009,20/03/2009,360,Call,80.18,84.642,0.271,29.925,-33.612
17/02/2009,20/03/2009,360,Put,5.96,-13.585,0.273,27.557,-28.054
17/02/2009,20/03/2009,370,Call,70.75,82.068,0.313,33.072,-35.517
17/02/2009,20/03/2009,370,Put,7.35,-16.485,0.32,31.347,-30.965
17/02/2009,20/03/2009,380,Call,62.5,79.049,0.361,36.358,-37.297
17/02/2009,20/03/2009,380,Put,9,-19.876,0.371,35.237,-33.725
17/02/2009,20/03/2009,390,Call,54.67,75.519,0.413,39.692,-38.851
17/02/2009,20/03/2009,390,Put,11.17,-23.794,0.424,39.085,-36.644
17/02/2009,20/03/2009,400,Call,47.1,71.41,0.47,42.943,-40.056
17/02/2009,20/03/2009,400,Put,13.54,-28.265,0.479,42.71,-38.717
17/02/2009,20/03/2009,410,Call,40.04,66.664,0.528,45.92,-40.761
17/02/2009,20/03/2009,410,Put,16.45,-33.293,0.531,45.897,-40.407
17/02/2009,20/03/2009,420,Call,32.82,61.23,0.586,48.369,-40.577
17/02/2009,20/03/2009,420,Put,19.95,-38.854,0.577,48.399,-41.454
17/02/2009,20/03/2009,430,Call,26.9,55.112,0.633,49.963,-40.791
17/02/2009,20/03/2009,430,Put,24.01,-44.865,0.612,49.959,-41.582
17/02/2009,20/03/2009,440,Call,21.5,48.498,0.663,50.342,-39.83
17/02/2009,20/03/2009,440,Put,28.65,-51.194,0.634,50.355,-40.685
17/02/2009,20/03/2009,450,Call,16.9,41.689,0.669,49.283,-38.001
17/02/2009,20/03/2009,450,Put,33.99,-57.672,0.639,49.446,-38.844
17/02/2009,20/03/2009,460,Call,12.85,35.032,0.649,46.798,-34.999
17/02/2009,20/03/2009,460,Put,40,-64.109,0.626,47.202,-36.103
17/02/2009,20/03/2009,470,Call,9.64,28.85,0.607,43.139,-31.486
17/02/2009,20/03/2009,470,Put,46.68,-70.328,0.594,43.703,-32.52
17/02/2009,20/03/2009,480,Call,6.99,23.248,0.55,38.601,-27.242
17/02/2009,20/03/2009,480,Put,54.02,-76.155,0.545,39.143,-28.306
17/02/2009,20/03/2009,490,Call,4.95,18.291,0.483,33.505,-22.816
17/02/2009,20/03/2009,490,Put,61.11,-81.432,0.483,33.819,-23.735
17/02/2009,20/03/2009,500,Call,3.44,14.035,0.411,28.197,-18.573
17/02/2009,20/03/2009,500,Put,69.48,-86.037,0.411,28.098,-19.105
17/02/2009,20/03/2009,510,Call,2.27,10.494,0.34,22.998,-14.359
17/02/2009,20/03/2009,510,Put,79.1,-89.899,0.335,22.371,-14.703
17/02/2009,20/03/2009,520,Call,1.47,7.637,0.271,18.171,-10.742
17/02/2009,20/03/2009,520,Put,88.3,-92.999,0.261,17.005,-10.766
17/02/2009,20/03/2009,530,Call,0.98,5.405,0.21,13.901,-8.091
17/02/2009,20/03/2009,530,Put,97.77,-95.372,0.194,12.289,-7.455
17/02/2009,20/03/2009,540,Call,0.62,3.717,0.157,10.292,-5.825
17/02/2009,20/03/2009,540,Put,106.66,-97.096,0.136,8.404,-4.84
17/02/2009,20/03/2009,550,Call,0.45,2.481,0.114,7.37,-4.603
17/02/2009,20/03/2009,550,Put,117.04,-98.28,0.09,5.411,-2.908
17/02/2009,20/03/2009,560,Call,0.35,1.606,0.08,5.101,-3.809
17/02/2009,20/03/2009,560,Put,126.94,-99.044,0.055,3.261,-1.576
17/02/2009,20/03/2009,570,Call,0.22,1.007,0.054,3.41,-2.65
17/02/2009,20/03/2009,570,Put,136.83,-99.505,0.032,1.829,-0.723
17/02/2009,20/03/2009,580,Call,0.2,0.611,0.035,2.201,-2.48
17/02/2009,20/03/2009,580,Put,146.14,-99.762,0.017,0.947,-0.219
17/02/2009,20/03/2009,590,Call,0.17,0.359,0.022,1.371,-2.189
17/02/2009,20/03/2009,590,Put,156.75,-99.895,0.008,0.45,0.055
17/02/2009,20/03/2009,600,Call,0.12,0.204,0.013,0.823,-0.47
17/02/2009,20/03/2009,600,Put,166.7,-99.958,0.004,0.194,0.193
17/02/2009,20/03/2009,610,Put,176.68,-99.985,0.001,0.075,0.256
17/02/2009,20/03/2009,620,Put,185.87,-99.995,0.001,0.026,0.284
17/02/2009,20/03/2009,630,Put,196.59,-99.999,0,0.008,0.297
17/02/2009,17/04/2009,280,Put,2.81,-4.872,0.081,17.594,-10.536
17/02/2009,17/04/2009,290,Put,3.41,-5.841,0.096,20.31,-11.945
17/02/2009,17/04/2009,300,Call,137.96,92.347,0.117,25.025,-15.139
17/02/2009,17/04/2009,300,Put,4.07,-6.973,0.113,23.307,-13.345
17/02/2009,17/04/2009,310,Call,127.25,91.065,0.135,28.113,-16.513
17/02/2009,17/04/2009,310,Put,4.85,-8.288,0.133,26.581,-14.793
17/02/2009,17/04/2009,320,Call,118,89.594,0.156,31.441,-17.933
17/02/2009,17/04/2009,320,Put,5.81,-9.809,0.154,30.12,-16.423
17/02/2009,17/04/2009,330,Call,109.35,87.91,0.178,34.995,-19.384
17/02/2009,17/04/2009,330,Put,6.81,-11.558,0.178,33.901,-17.856
17/02/2009,17/04/2009,340,Call,100.55,85.991,0.203,38.745,-20.842
17/02/2009,17/04/2009,340,Put,8.24,-13.555,0.204,37.886,-19.74
17/02/2009,17/04/2009,350,Call,92.1,83.814,0.231,42.652,-22.282
17/02/2009,17/04/2009,350,Put,9.72,-15.821,0.232,42.023,-21.336
17/02/2009,17/04/2009,360,Call,83.38,81.357,0.26,46.659,-23.671
17/02/2009,17/04/2009,360,Put,11.42,-18.375,0.261,46.242,-22.882
17/02/2009,17/04/2009,370,Call,77.19,78.598,0.291,50.691,-24.972
17/02/2009,17/04/2009,370,Put,13.45,-21.231,0.292,50.455,-24.4
17/02/2009,17/04/2009,380,Call,67.95,75.52,0.323,54.654,-26.142
17/02/2009,17/04/2009,380,Put,15.65,-24.4,0.324,54.557,-25.656
17/02/2009,17/04/2009,390,Call,60.7,72.11,0.356,58.432,-26.71
17/02/2009,17/04/2009,390,Put,18.33,-27.885,0.356,58.427,-26.908
17/02/2009,17/04/2009,400,Call,54.26,68.363,0.388,61.89,-28.251
17/02/2009,17/04/2009,400,Put,21.29,-31.684,0.387,61.929,-27.83
17/02/2009,17/04/2009,410,Call,47.22,64.28,0.42,64.879,-28.523
17/02/2009,17/04/2009,410,Put,24.59,-35.783,0.415,64.919,-28.413
17/02/2009,17/04/2009,420,Call,40.61,59.874,0.448,67.233,-28.502
17/02/2009,17/04/2009,420,Put,28.25,-40.156,0.441,67.246,-28.612
17/02/2009,17/04/2009,430,Call,34.9,55.188,0.471,68.78,-28.533
17/02/2009,17/04/2009,430,Put,32.63,-44.761,0.462,68.768,-28.705
17/02/2009,17/04/2009,440,Call,29.4,50.292,0.487,69.366,-27.916
17/02/2009,17/04/2009,440,Put,37.27,-49.547,0.477,69.364,-28.203
17/02/2009,17/04/2009,450,Call,24.66,45.272,0.496,68.883,-27.101
17/02/2009,17/04/2009,450,Put,42.02,-54.45,0.485,68.938,-26.96
17/02/2009,17/04/2009,460,Call,20.35,40.226,0.495,67.283,-25.832
17/02/2009,17/04/2009,460,Put,48.2,-59.395,0.485,67.442,-26.176
17/02/2009,17/04/2009,470,Call,16.98,35.258,0.486,64.592,-24.661
17/02/2009,17/04/2009,470,Put,54.2,-64.304,0.478,64.874,-24.4
17/02/2009,17/04/2009,480,Call,13.68,30.472,0.467,60.907,-22.764
17/02/2009,17/04/2009,480,Put,61.06,-69.096,0.462,61.284,-22.665
17/02/2009,17/04/2009,490,Call,10.52,25.943,0.44,56.372,-20.193
17/02/2009,17/04/2009,490,Put,68.38,-73.69,0.437,56.779,-20.431
17/02/2009,17/04/2009,500,Call,8.18,21.721,0.407,51.154,-17.903
17/02/2009,17/04/2009,500,Put,75.45,-78.009,0.406,51.518,-18.05
17/02/2009,17/04/2009,510,Call,6.29,17.865,0.369,45.466,-15.608
17/02/2009,17/04/2009,510,Put,83.56,-81.984,0.369,45.707,-15.574
17/02/2009,17/04/2009,520,Call,4.75,14.414,0.326,39.537,-13.317
17/02/2009,17/04/2009,520,Put,91.84,-85.56,0.327,39.584,-13.098
17/02/2009,17/04/2009,530,Call,3.49,11.395,0.283,33.6,-11.035
17/02/2009,17/04/2009,530,Put,100.22,-88.7,0.282,33.401,-10.71
17/02/2009,17/04/2009,540,Call,2.52,8.813,0.239,27.872,-8.947
17/02/2009,17/04/2009,540,Put,109.1,-91.385,0.237,27.404,-8.49
17/02/2009,17/04/2009,550,Call,1.8,6.659,0.197,22.537,-7.133
17/02/2009,17/04/2009,550,Put,118.43,-93.617,0.193,21.813,-6.5
17/02/2009,17/04/2009,560,Call,1.27,4.907,0.158,17.739,-5.579
17/02/2009,17/04/2009,560,Put,128.73,-95.414,0.152,16.805,-4.783
17/02/2009,17/04/2009,570,Call,0.94,3.522,0.123,13.571,-4.499
17/02/2009,17/04/2009,570,Put,138.33,-96.815,0.116,12.496,-3.357
17/02/2009,17/04/2009,580,Call,0.62,2.457,0.093,10.075,-3.31
17/02/2009,17/04/2009,580,Put,147.39,-97.868,0.085,8.943,-2.222
17/02/2009,17/04/2009,590,Call,0.44,1.663,0.068,7.245,-2.554
17/02/2009,17/04/2009,590,Put,156.62,-98.629,0.059,6.14,-1.355
17/02/2009,17/04/2009,600,Call,0.28,1.09,0.048,5.038,-1.431
17/02/2009,17/04/2009,600,Put,166.54,-99.156,0.04,4.03,-0.724
17/02/2009,17/04/2009,610,Put,176.51,-99.505,0.026,2.519,-0.285
17/02/2009,17/04/2009,620,Put,186.36,-99.724,0.015,1.493,0.004
17/02/2009,17/04/2009,630,Put,196.81,-99.855,0.009,0.835,0.186
17/02/2009,19/06/2009,280,Put,7.32,-8.701,0.1,39.469,-10.11
17/02/2009,19/06/2009,290,Put,8.47,-9.976,0.113,43.66,-10.98
17/02/2009,19/06/2009,300,Call,140.43,88.177,0.127,49.324,-12.88
17/02/2009,19/06/2009,300,Put,9.85,-11.39,0.127,48.037,-11.921
17/02/2009,19/06/2009,310,Call,131.65,86.665,0.141,53.641,-13.677
17/02/2009,19/06/2009,310,Put,11.35,-12.95,0.142,52.567,-12.826
17/02/2009,19/06/2009,320,Call,123.6,85.004,0.157,58.075,-14.461
17/02/2009,19/06/2009,320,Put,12.89,-14.663,0.157,57.213,-13.64
17/02/2009,19/06/2009,330,Call,116.68,83.188,0.173,62.588,-15.224
17/02/2009,19/06/2009,330,Put,14.61,-16.536,0.174,61.926,-14.412
17/02/2009,19/06/2009,340,Call,107.2,81.21,0.19,67.132,-15.955
17/02/2009,19/06/2009,340,Put,16.79,-18.574,0.191,66.654,-15.337
17/02/2009,19/06/2009,350,Call,100.79,79.064,0.207,71.653,-16.641
17/02/2009,19/06/2009,350,Put,18.86,-20.779,0.208,71.335,-15.991
17/02/2009,19/06/2009,360,Call,92.59,76.745,0.225,76.088,-17.272
17/02/2009,19/06/2009,360,Put,21.48,-23.152,0.226,75.903,-16.791
17/02/2009,19/06/2009,370,Call,85.27,74.253,0.243,80.369,-17.833
17/02/2009,19/06/2009,370,Put,24.17,-25.694,0.244,80.283,-17.396
17/02/2009,19/06/2009,380,Call,78.6,71.585,0.261,84.419,-18.412
17/02/2009,19/06/2009,380,Put,27.23,-28.401,0.261,84.399,-17.996
17/02/2009,19/06/2009,390,Call,71.57,68.745,0.278,88.157,-18.737
17/02/2009,19/06/2009,390,Put,30.17,-31.265,0.278,88.17,-18.297
17/02/2009,19/06/2009,400,Call,65.05,65.738,0.296,91.498,-19.053
17/02/2009,19/06/2009,400,Put,33.79,-34.281,0.294,91.517,-18.663
17/02/2009,19/06/2009,410,Call,58.49,62.572,0.311,94.355,-19.102
17/02/2009,19/06/2009,410,Put,37.49,-37.438,0.309,94.362,-18.826
