Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
14/01/2008,18/01/2008,550,Put,0.08,-0.015,0.001,0.042,-0.168
14/01/2008,18/01/2008,560,Put,0.08,-0.023,0.002,0.063,-0.253
14/01/2008,18/01/2008,570,Call,140.25,99.995,0.001,0.017,-4.734
14/01/2008,18/01/2008,570,Put,0.07,-0.035,0.003,0.097,-0.387
14/01/2008,18/01/2008,580,Call,130.35,99.99,0.001,0.031,-4.86
14/01/2008,18/01/2008,580,Put,0.08,-0.057,0.004,0.149,-0.599
14/01/2008,18/01/2008,590,Call,120.1,99.98,0.002,0.058,-5.026
14/01/2008,18/01/2008,590,Put,0.2,-0.092,0.007,0.233,-0.941
14/01/2008,18/01/2008,600,Call,109.9,99.96,0.004,0.11,-5.274
14/01/2008,18/01/2008,600,Put,0.2,-0.151,0.012,0.369,-1.496
14/01/2008,18/01/2008,610,Call,100.1,99.919,0.008,0.208,-5.683
14/01/2008,18/01/2008,610,Put,0.13,-0.253,0.02,0.588,-2.407
14/01/2008,18/01/2008,620,Call,90.15,99.836,0.016,0.397,-6.411
14/01/2008,18/01/2008,620,Put,0.25,-0.431,0.034,0.946,-3.911
14/01/2008,18/01/2008,630,Call,78.9,99.666,0.032,0.755,-7.76
14/01/2008,18/01/2008,630,Put,0.13,-0.741,0.058,1.531,-6.395
14/01/2008,18/01/2008,640,Call,70.7,99.319,0.063,1.424,-10.292
14/01/2008,18/01/2008,640,Put,0.2,-1.289,0.099,2.482,-13.321
14/01/2008,18/01/2008,650,Call,60.15,98.618,0.123,2.639,-14.981
14/01/2008,18/01/2008,650,Put,0.35,-2.258,0.169,4.005,-17.074
14/01/2008,18/01/2008,660,Call,50.6,97.227,0.232,4.758,-23.344
14/01/2008,18/01/2008,660,Put,0.47,-3.969,0.285,6.385,-26.542
14/01/2008,18/01/2008,670,Call,40.4,94.555,0.423,8.228,-37.295
14/01/2008,18/01/2008,670,Put,0.7,-6.945,0.471,9.943,-35.549
14/01/2008,18/01/2008,680,Call,31.4,89.661,0.727,13.389,-58.181
14/01/2008,18/01/2008,680,Put,1.38,-11.99,0.751,14.881,-57.206
14/01/2008,18/01/2008,690,Call,22.35,81.3,1.147,19.988,-78.494
14/01/2008,18/01/2008,690,Put,2.77,-20.163,1.126,20.922,-86.381
14/01/2008,18/01/2008,700,Call,15.25,68.353,1.607,26.454,-115.629
14/01/2008,18/01/2008,700,Put,5.53,-32.625,1.528,26.789,-116.887
14/01/2008,18/01/2008,710,Call,9.3,50.904,1.861,29.631,-126.361
14/01/2008,18/01/2008,710,Put,8.94,-49.075,1.745,29.631,-117.969
14/01/2008,18/01/2008,720,Call,4.85,33.133,1.677,26.958,-108.561
14/01/2008,18/01/2008,720,Put,14.9,-66.039,1.611,27.218,-106.103
14/01/2008,18/01/2008,730,Call,2.55,19.893,1.229,20.758,-82.863
14/01/2008,18/01/2008,730,Put,22.4,-79.787,1.225,20.956,-77.12
14/01/2008,18/01/2008,740,Call,1.18,11.595,0.81,14.538,-51.505
14/01/2008,18/01/2008,740,Put,30.8,-89.235,0.796,13.789,-45.594
14/01/2008,18/01/2008,750,Call,0.53,6.639,0.506,9.608,-28.708
14/01/2008,18/01/2008,750,Put,41.5,-94.843,0.449,7.887,-21.261
14/01/2008,18/01/2008,760,Call,0.32,3.788,0.307,6.152,-19.41
14/01/2008,18/01/2008,760,Put,50.6,-97.761,0.224,3.983,-6.42
14/01/2008,18/01/2008,770,Call,0.25,2.174,0.184,3.882,-16.021
14/01/2008,18/01/2008,770,Put,61,-99.113,0.1,1.799,1.149
