Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
27/02/2008,21/03/2008,560,Put,0.1,-0.496,0.02,2.607,-2.064
27/02/2008,21/03/2008,570,Put,0.15,-0.721,0.029,3.628,-2.833
27/02/2008,21/03/2008,580,Call,136.6,98.864,0.043,5.397,-7.537
27/02/2008,21/03/2008,580,Put,0.25,-1.039,0.041,4.997,-3.88
27/02/2008,21/03/2008,590,Call,127.65,98.462,0.058,7.01,-8.727
27/02/2008,21/03/2008,590,Put,0.4,-1.485,0.056,6.806,-5.168
27/02/2008,21/03/2008,600,Call,117.5,97.918,0.077,9.071,-10.192
27/02/2008,21/03/2008,600,Put,0.53,-2.105,0.078,9.157,-6.949
27/02/2008,21/03/2008,610,Call,107,97.186,0.102,11.679,-11.979
27/02/2008,21/03/2008,610,Put,0.75,-2.954,0.105,12.158,-8.963
27/02/2008,21/03/2008,620,Call,97.5,96.203,0.135,14.943,-14.133
27/02/2008,21/03/2008,620,Put,1.02,-4.102,0.141,15.908,-11.091
27/02/2008,21/03/2008,630,Call,88.06,94.891,0.177,18.969,-16.69
27/02/2008,21/03/2008,630,Put,1.52,-5.632,0.185,20.485,-14.628
27/02/2008,21/03/2008,640,Call,78.85,93.156,0.23,23.844,-19.665
27/02/2008,21/03/2008,640,Put,2,-7.637,0.239,25.923,-17.391
27/02/2008,21/03/2008,650,Call,70.05,90.881,0.295,29.613,-23.033
27/02/2008,21/03/2008,650,Put,3,-10.218,0.304,32.182,-22.456
27/02/2008,21/03/2008,660,Call,60.55,87.935,0.373,36.242,-26.718
27/02/2008,21/03/2008,660,Put,4.15,-13.476,0.378,39.127,-26.932
27/02/2008,21/03/2008,670,Call,51.9,84.177,0.463,43.574,-30.562
27/02/2008,21/03/2008,670,Put,5.35,-17.504,0.459,46.493,-30.306
27/02/2008,21/03/2008,680,Call,44.75,79.468,0.564,51.278,-34.672
