Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
19/05/2009,19/06/2009,350,Put,0.48,-1.556,0.048,5.63,-5.025
19/05/2009,19/06/2009,360,Call,133.57,97.788,0.066,7.591,-6.675
19/05/2009,19/06/2009,360,Put,0.65,-2.082,0.064,7.212,-6.307
19/05/2009,19/06/2009,370,Call,122.81,97.08,0.086,9.574,-8.202
19/05/2009,19/06/2009,370,Put,0.8,-2.772,0.083,9.171,-7.31
19/05/2009,19/06/2009,380,Call,113.02,96.164,0.11,11.982,-10.002
19/05/2009,19/06/2009,380,Put,1.13,-3.672,0.108,11.563,-9.353
19/05/2009,19/06/2009,390,Call,103.43,94.985,0.141,14.867,-12.09
19/05/2009,19/06/2009,390,Put,1.55,-4.836,0.139,14.443,-11.655
19/05/2009,19/06/2009,400,Call,94.52,93.482,0.179,18.267,-14.469
19/05/2009,19/06/2009,400,Put,2.05,-6.328,0.177,17.853,-13.95
19/05/2009,19/06/2009,410,Call,84.58,91.584,0.224,22.198,-17.122
19/05/2009,19/06/2009,410,Put,2.72,-8.22,0.222,21.81,-16.662
19/05/2009,19/06/2009,420,Call,75.97,89.212,0.277,26.641,-20.005
19/05/2009,19/06/2009,420,Put,3.56,-10.593,0.276,26.294,-19.47
19/05/2009,19/06/2009,430,Call,67.27,86.284,0.338,31.526,-23.039
19/05/2009,19/06/2009,430,Put,4.66,-13.531,0.337,31.235,-22.537
19/05/2009,19/06/2009,440,Call,58.55,82.72,0.405,36.718,-26.101
19/05/2009,19/06/2009,440,Put,6.09,-17.113,0.406,36.492,-25.698
19/05/2009,19/06/2009,450,Call,50.57,78.451,0.478,42,-29.028
19/05/2009,19/06/2009,450,Put,7.89,-21.409,0.48,41.843,-28.728
19/05/2009,19/06/2009,460,Call,42.61,73.43,0.552,47.072,-31.461
19/05/2009,19/06/2009,460,Put,10.11,-26.465,0.555,46.978,-31.313
19/05/2009,19/06/2009,470,Call,35.4,67.646,0.624,51.55,-33.567
19/05/2009,19/06/2009,470,Put,12.83,-32.291,0.627,51.509,-33.333
19/05/2009,19/06/2009,480,Call,28.82,61.133,0.686,54.995,-34.912
19/05/2009,19/06/2009,480,Put,16.24,-38.841,0.689,54.984,-34.636
19/05/2009,19/06/2009,490,Call,22.91,54.009,0.731,56.946,-35.143
19/05/2009,19/06/2009,490,Put,20.31,-45.993,0.735,56.946,-34.903
19/05/2009,19/06/2009,500,Call,17.77,46.501,0.752,57.016,-34.303
19/05/2009,19/06/2009,500,Put,25.07,-53.551,0.757,57.009,-33.893
19/05/2009,19/06/2009,510,Call,13.28,38.903,0.744,55.014,-32.077
19/05/2009,19/06/2009,510,Put,30.7,-61.253,0.751,54.951,-31.814
19/05/2009,19/06/2009,520,Call,9.75,31.545,0.705,51.016,-29.072
19/05/2009,19/06/2009,520,Put,36.88,-68.792,0.714,50.783,-28.218
19/05/2009,19/06/2009,530,Call,6.85,24.739,0.64,45.372,-25.091
19/05/2009,19/06/2009,530,Put,44.08,-75.858,0.647,44.781,-24.292
19/05/2009,19/06/2009,540,Call,4.67,18.716,0.556,38.622,-20.778
19/05/2009,19/06/2009,540,Put,51.98,-82.168,0.557,37.478,-19.668
19/05/2009,19/06/2009,550,Call,3.07,13.602,0.46,31.372,-16.43
19/05/2009,19/06/2009,550,Put,60.1,-87.506,0.453,29.589,-14.997
19/05/2009,19/06/2009,560,Call,1.97,9.462,0.362,24.246,-12.506
19/05/2009,19/06/2009,560,Put,69,-91.757,0.344,21.888,-10.691
19/05/2009,19/06/2009,570,Call,1.2,6.278,0.27,17.774,-8.972
19/05/2009,19/06/2009,570,Put,78.4,-94.921,0.244,15.054,-7.066
19/05/2009,19/06/2009,580,Call,0.7,3.957,0.191,12.318,-6.134
