Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
29/08/2008,19/09/2008,590,Put,0.08,-0.32,0.015,1.736,-1.333
29/08/2008,19/09/2008,600,Call,140.05,99.484,0.024,2.664,-4.556
29/08/2008,19/09/2008,600,Put,0.12,-0.471,0.022,2.457,-1.851
29/08/2008,19/09/2008,610,Call,130.3,99.253,0.034,3.692,-5.324
29/08/2008,19/09/2008,610,Put,0.18,-0.694,0.033,3.461,-3.186
29/08/2008,19/09/2008,620,Call,120.48,98.921,0.049,5.093,-6.333
29/08/2008,19/09/2008,620,Put,0.23,-1.019,0.047,4.845,-3.859
29/08/2008,19/09/2008,630,Call,110.8,98.444,0.069,6.985,-7.648
29/08/2008,19/09/2008,630,Put,0.3,-1.49,0.067,6.731,-4.734
29/08/2008,19/09/2008,640,Call,100.96,97.762,0.097,9.508,-9.342
29/08/2008,19/09/2008,640,Put,0.45,-2.17,0.095,9.266,-6.438
29/08/2008,19/09/2008,650,Call,90.93,96.796,0.135,12.82,-11.492
29/08/2008,19/09/2008,650,Put,0.67,-3.141,0.133,12.612,-8.637
29/08/2008,19/09/2008,660,Call,81.28,95.439,0.186,17.084,-14.164
29/08/2008,19/09/2008,660,Put,0.98,-4.511,0.185,16.934,-11.253
29/08/2008,19/09/2008,670,Call,72.02,93.555,0.252,22.438,-17.397
29/08/2008,19/09/2008,670,Put,1.43,-6.419,0.251,22.368,-14.516
29/08/2008,19/09/2008,680,Call,62.6,90.98,0.336,28.953,-21.173
29/08/2008,19/09/2008,680,Put,2.1,-9.03,0.336,28.977,-18.434
29/08/2008,19/09/2008,690,Call,53.46,87.523,0.439,36.569,-25.383
29/08/2008,19/09/2008,690,Put,3,-12.533,0.439,36.681,-22.613
29/08/2008,19/09/2008,700,Call,44.89,82.983,0.559,45.009,-29.689
29/08/2008,19/09/2008,700,Put,4.3,-17.121,0.558,45.183,-27.081
29/08/2008,19/09/2008,710,Call,36.6,77.181,0.69,53.701,-33.796
29/08/2008,19/09/2008,710,Put,6.05,-22.972,0.687,53.901,-31.266
29/08/2008,19/09/2008,720,Call,29.08,69.999,0.821,61.731,-37.624
29/08/2008,19/09/2008,720,Put,8.5,-30.178,0.814,61.894,-34.99
29/08/2008,19/09/2008,730,Call,22.29,61.445,0.934,67.869,-39.975
