Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
27/08/2007,21/09/2007,630,Put,0,-1.828,0.05,9.325,-7.615
27/08/2007,21/09/2007,640,Put,0,-2.284,0.062,11.255,-8.986
27/08/2007,21/09/2007,650,Call,0,95.786,0.095,18.653,-23.467
27/08/2007,21/09/2007,650,Put,0,-2.852,0.077,13.553,-10.574
27/08/2007,21/09/2007,660,Call,0,95.036,0.112,21.273,-25.277
27/08/2007,21/09/2007,660,Put,0,-3.56,0.095,16.272,-12.4
27/08/2007,21/09/2007,670,Call,0,94.136,0.133,24.267,-27.254
27/08/2007,21/09/2007,670,Put,0,-4.441,0.116,19.467,-14.481
27/08/2007,21/09/2007,680,Call,0,93.055,0.157,27.675,-29.4
27/08/2007,21/09/2007,680,Put,0,-5.531,0.142,23.187,-16.829
27/08/2007,21/09/2007,690,Call,0,91.754,0.185,31.533,-31.709
27/08/2007,21/09/2007,690,Put,0,-6.877,0.173,27.475,-19.442
27/08/2007,21/09/2007,700,Call,95.15,90.188,0.218,35.873,-34.168
27/08/2007,21/09/2007,700,Put,2.9,-8.531,0.21,32.354,-21.612
27/08/2007,21/09/2007,710,Call,86.4,88.304,0.257,40.706,-36.746
27/08/2007,21/09/2007,710,Put,3.8,-10.549,0.252,37.819,-25.375
27/08/2007,21/09/2007,720,Call,77.45,86.04,0.302,46.021,-39.393
27/08/2007,21/09/2007,720,Put,4.89,-12.997,0.3,43.826,-29.055
27/08/2007,21/09/2007,730,Call,68.35,83.325,0.353,51.764,-42.031
27/08/2007,21/09/2007,730,Put,6.04,-15.939,0.354,50.273,-32.13
27/08/2007,21/09/2007,740,Call,60.25,80.081,0.41,57.827,-43.434
27/08/2007,21/09/2007,740,Put,7.6,-19.441,0.413,56.986,-35.47
27/08/2007,21/09/2007,750,Call,52,76.228,0.473,64.017,-46.066
27/08/2007,21/09/2007,750,Put,9.4,-23.541,0.476,63.676,-38.187
27/08/2007,21/09/2007,760,Call,44.3,71.687,0.54,70.04,-48.655
27/08/2007,21/09/2007,760,Put,11.4,-28.264,0.541,69.981,-39.915
27/08/2007,21/09/2007,770,Call,37.05,66.392,0.607,75.475,-50.317
27/08/2007,21/09/2007,770,Put,14.25,-33.657,0.605,75.516,-41.819
27/08/2007,21/09/2007,780,Call,29.7,60.307,0.671,79.761,-49.655
27/08/2007,21/09/2007,780,Put,17.05,-39.752,0.665,79.792,-41.399
27/08/2007,21/09/2007,790,Call,23.69,53.458,0.723,82.214,-49.248
27/08/2007,21/09/2007,790,Put,20.65,-46.549,0.716,82.215,-40.186
27/08/2007,21/09/2007,800,Call,17.76,45.952,0.755,82.101,-46.117
27/08/2007,21/09/2007,800,Put,24.86,-53.995,0.749,82.112,-37.189
27/08/2007,21/09/2007,810,Call,12.8,38.001,0.759,78.78,-41.7
27/08/2007,21/09/2007,810,Put,29.5,-61.955,0.757,78.808,-31.788
27/08/2007,21/09/2007,820,Call,8.71,29.934,0.726,71.898,-35.741
27/08/2007,21/09/2007,820,Put,35.7,-70.178,0.729,71.777,-26.422
27/08/2007,21/09/2007,830,Call,5.3,22.178,0.653,61.621,-27.854
27/08/2007,21/09/2007,830,Put,42.25,-78.255,0.658,60.931,-18.386
27/08/2007,21/09/2007,840,Call,3.17,15.214,0.544,48.815,-20.844
27/08/2007,21/09/2007,840,Put,50.5,-85.593,0.541,47.08,-13.067
27/08/2007,21/09/2007,850,Call,1.57,9.469,0.41,35.036,-13.197
27/08/2007,21/09/2007,850,Put,58.7,-91.611,0.393,32.037,-3.231
27/08/2007,21/09/2007,860,Call,0.93,5.205,0.273,22.186,-9.259
27/08/2007,21/09/2007,860,Put,67.76,-95.905,0.241,18.33,2.921
27/08/2007,21/09/2007,870,Call,0.55,2.439,0.155,11.974,-6.349
27/08/2007,21/09/2007,870,Put,77.2,-98.433,0.116,8.25,6.948
27/08/2007,21/09/2007,880,Call,0.36,0.93,0.072,5.264,-1.727
27/08/2007,21/09/2007,880,Put,87.15,-99.575,0.04,2.65,8.971
27/08/2007,21/09/2007,890,Call,0.18,0.272,0.026,1.773,-2.709
27/08/2007,21/09/2007,890,Put,97,-99.929,0.009,0.525,9.713
27/08/2007,21/09/2007,900,Call,0.08,0.056,0.006,0.422,-0.113
27/08/2007,21/09/2007,900,Put,107.05,-99.994,0.001,0.051,9.944
27/08/2007,21/09/2007,910,Call,0.08,0.007,0.001,0.063,-0.015
27/08/2007,21/09/2007,910,Put,116.7,-100,0,0.002,10.065
27/08/2007,21/09/2007,920,Call,0.05,0,0,0.005,-0.001
27/08/2007,21/09/2007,920,Put,127.15,-100,0,0,10.176
27/08/2007,21/09/2007,930,Call,0.08,0,0,0,0
27/08/2007,21/09/2007,930,Put,136.75,-100,0,0,10.287
27/08/2007,21/09/2007,940,Call,0.08,0,0,0,0
27/08/2007,21/09/2007,940,Put,146.5,-100,0,0,10.398
27/08/2007,21/09/2007,950,Call,0.08,0,0,0,0
27/08/2007,21/09/2007,950,Put,156.15,-100,0,0,10.508
27/08/2007,21/09/2007,960,Call,0.08,0,0,0,0
27/08/2007,21/09/2007,960,Put,166.45,-100,0,0,10.619
27/08/2007,21/09/2007,970,Call,0.2,0,0,0,0
27/08/2007,21/09/2007,970,Put,176.05,-100,0,0,10.729
27/08/2007,21/09/2007,980,Put,186.05,-100,0,0,10.84
27/08/2007,21/09/2007,1010,Put,0,-100,0,0,11.172
27/08/2007,19/10/2007,630,Put,0,-5.881,0.095,35.384,-13.03
27/08/2007,19/10/2007,640,Put,0,-6.741,0.108,39.343,-14.131
27/08/2007,19/10/2007,650,Call,0,91.608,0.126,46.476,-24.078
27/08/2007,19/10/2007,650,Put,0,-7.725,0.123,43.668,-15.291
27/08/2007,19/10/2007,660,Call,0,90.531,0.142,50.835,-25.226
27/08/2007,19/10/2007,660,Put,0,-8.852,0.14,48.37,-16.506
27/08/2007,19/10/2007,670,Call,0,89.307,0.16,55.542,-26.403
27/08/2007,19/10/2007,670,Put,0,-10.14,0.158,53.451,-17.765
27/08/2007,19/10/2007,680,Call,0,87.914,0.18,60.598,-27.6
27/08/2007,19/10/2007,680,Put,0,-11.609,0.179,58.903,-19.055
27/08/2007,19/10/2007,690,Call,0,86.33,0.202,65.993,-28.802
27/08/2007,19/10/2007,690,Put,0,-13.28,0.201,64.702,-20.359
27/08/2007,19/10/2007,700,Call,102.7,84.531,0.226,71.703,-29.99
27/08/2007,19/10/2007,700,Put,8.71,-15.178,0.226,70.809,-21.656
27/08/2007,19/10/2007,710,Call,94.2,82.49,0.252,77.684,-31.139
27/08/2007,19/10/2007,710,Put,9.9,-17.324,0.253,77.161,-22.732
27/08/2007,19/10/2007,720,Call,85.7,80.18,0.281,83.867,-32.039
27/08/2007,19/10/2007,720,Put,11.55,-19.744,0.281,83.672,-24.106
27/08/2007,19/10/2007,730,Call,77.2,77.571,0.311,90.156,-32.837
27/08/2007,19/10/2007,730,Put,13.35,-22.452,0.311,90.207,-25.291
27/08/2007,19/10/2007,740,Call,69.2,74.635,0.344,96.416,-33.85
27/08/2007,19/10/2007,740,Put,15.2,-25.465,0.343,96.613,-26.053
27/08/2007,19/10/2007,750,Call,61.8,71.345,0.377,102.469,-35.006
27/08/2007,19/10/2007,750,Put,17.5,-28.804,0.375,102.719,-26.763
27/08/2007,19/10/2007,760,Call,54.2,67.674,0.412,108.095,-35.27
27/08/2007,19/10/2007,760,Put,20.3,-32.487,0.407,108.315,-27.41
27/08/2007,19/10/2007,770,Call,47.05,63.609,0.445,113.011,-35.346
27/08/2007,19/10/2007,770,Put,22.95,-36.528,0.439,113.152,-27.2
27/08/2007,19/10/2007,780,Call,40.15,59.151,0.475,116.883,-34.886
27/08/2007,19/10/2007,780,Put,26.15,-40.93,0.468,116.938,-26.814
27/08/2007,19/10/2007,790,Call,34.1,54.318,0.502,119.346,-34.385
27/08/2007,19/10/2007,790,Put,29.8,-45.686,0.494,119.347,-25.967
27/08/2007,19/10/2007,800,Call,28.2,49.153,0.522,120.023,-33.125
27/08/2007,19/10/2007,800,Put,33.72,-50.775,0.514,120.027,-24.44
27/08/2007,19/10/2007,810,Call,22.75,43.721,0.533,118.568,-31.169
27/08/2007,19/10/2007,810,Put,38.1,-56.151,0.527,118.628,-22.293
27/08/2007,19/10/2007,820,Call,18.04,38.117,0.534,114.712,-28.922
27/08/2007,19/10/2007,820,Put,43.3,-61.746,0.529,114.835,-19.876
27/08/2007,19/10/2007,830,Call,14.07,32.465,0.521,108.314,-26.324
27/08/2007,19/10/2007,830,Put,49.2,-67.459,0.52,108.419,-17.064
27/08/2007,19/10/2007,840,Call,10.4,26.909,0.495,99.425,-22.906
27/08/2007,19/10/2007,840,Put,55.45,-73.158,0.496,99.303,-13.525
27/08/2007,19/10/2007,850,Call,7.5,21.61,0.455,88.327,-19.401
27/08/2007,19/10/2007,850,Put,62.8,-78.667,0.457,87.672,-10.402
27/08/2007,19/10/2007,860,Call,5.15,16.732,0.403,75.556,-15.699
27/08/2007,19/10/2007,860,Put,70.05,-83.791,0.403,74.031,-5.943
27/08/2007,19/10/2007,870,Call,3.46,12.416,0.341,61.873,-12.307
27/08/2007,19/10/2007,870,Put,78.3,-88.341,0.337,59.209,-2.088
27/08/2007,19/10/2007,880,Call,2.14,8.767,0.275,48.162,-8.962
27/08/2007,19/10/2007,880,Put,86.8,-92.159,0.264,44.31,1.45
27/08/2007,19/10/2007,890,Call,1.33,5.837,0.209,35.322,-6.449
27/08/2007,19/10/2007,890,Put,95,-95.146,0.19,30.557,4.461
27/08/2007,19/10/2007,900,Call,0.75,3.626,0.148,24.159,-4.234
27/08/2007,19/10/2007,900,Put,104.85,-97.288,0.124,19.046,6.804
27/08/2007,19/10/2007,910,Call,0.48,2.075,0.097,15.223,-3.024
27/08/2007,19/10/2007,910,Put,114.75,-98.666,0.072,10.465,8.446
27/08/2007,19/10/2007,920,Call,0.22,1.079,0.057,8.709,-1.652
27/08/2007,19/10/2007,920,Put,124.95,-99.441,0.035,4.91,9.469
27/08/2007,19/10/2007,930,Call,0.18,0.5,0.03,4.443,-0.672
27/08/2007,19/10/2007,930,Put,133.9,-99.809,0.014,1.885,10.035
27/08/2007,19/10/2007,940,Call,0.2,0.202,0.014,1.979,-0.282
27/08/2007,19/10/2007,940,Put,144.5,-99.95,0.004,0.561,10.328
27/08/2007,19/10/2007,950,Call,0.1,0.069,0.005,0.749,-0.1
27/08/2007,19/10/2007,950,Put,154.2,-99.991,0.001,0.12,10.494
