Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
21/04/2008,16/05/2008,570,Put,0.25,-1.051,0.039,5.239,-3.814
21/04/2008,16/05/2008,580,Put,0.28,-1.416,0.052,6.78,-3.92
21/04/2008,16/05/2008,590,Call,125.6,95.623,0.111,17.383,-17.001
21/04/2008,16/05/2008,590,Put,0.55,-1.907,0.068,8.742,-6.696
21/04/2008,16/05/2008,600,Call,115.7,94.835,0.133,19.845,-18.471
21/04/2008,16/05/2008,600,Put,0.63,-2.563,0.09,11.216,-7.307
21/04/2008,16/05/2008,610,Call,105.6,93.869,0.159,22.712,-20.1
21/04/2008,16/05/2008,610,Put,0.8,-3.438,0.119,14.304,-8.667
21/04/2008,16/05/2008,620,Call,96.2,92.68,0.191,26.045,-21.896
21/04/2008,16/05/2008,620,Put,1.08,-4.599,0.155,18.107,-10.651
21/04/2008,16/05/2008,630,Call,86.85,91.208,0.23,29.905,-23.86
21/04/2008,16/05/2008,630,Put,1.58,-6.126,0.201,22.715,-13.852
21/04/2008,16/05/2008,640,Call,77.35,89.379,0.277,34.35,-25.978
21/04/2008,16/05/2008,640,Put,2.1,-8.117,0.257,28.185,-16.474
21/04/2008,16/05/2008,650,Call,68.05,87.098,0.335,39.414,-28.219
21/04/2008,16/05/2008,650,Put,2.97,-10.687,0.324,34.515,-20.398
21/04/2008,16/05/2008,660,Call,59.35,84.248,0.404,45.094,-30.52
21/04/2008,16/05/2008,660,Put,4.1,-13.959,0.404,41.608,-24.353
21/04/2008,16/05/2008,670,Call,50.7,80.685,0.486,51.307,-30.26
21/04/2008,16/05/2008,670,Put,5.45,-18.059,0.493,49.226,-27.839
21/04/2008,16/05/2008,680,Call,42.55,76.245,0.58,57.844,-33.695
21/04/2008,16/05/2008,680,Put,7.3,-23.09,0.59,56.946,-31.34
21/04/2008,16/05/2008,690,Call,34.8,70.743,0.684,64.295,-36.34
21/04/2008,16/05/2008,690,Put,9.65,-29.124,0.688,64.159,-34.227
21/04/2008,16/05/2008,700,Call,27.83,63.946,0.788,69.998,-38.369
21/04/2008,16/05/2008,700,Put,12.5,-36.186,0.78,70.084,-35.875
21/04/2008,16/05/2008,710,Call,21.3,55.866,0.873,73.783,-38.469
21/04/2008,16/05/2008,710,Put,15.92,-44.213,0.853,73.804,-35.841
21/04/2008,16/05/2008,720,Call,15.7,46.835,0.918,74.356,-37.146
21/04/2008,16/05/2008,720,Put,20.35,-53.017,0.894,74.377,-34.541
21/04/2008,16/05/2008,730,Call,10.9,37.464,0.905,70.894,-33.757
21/04/2008,16/05/2008,730,Put,25.5,-62.26,0.89,71.056,-31.039
21/04/2008,16/05/2008,740,Call,7.19,28.519,0.832,63.547,-28.895
21/04/2008,16/05/2008,740,Put,31.55,-71.454,0.831,63.576,-25.39
21/04/2008,16/05/2008,750,Call,4.35,20.702,0.712,53.52,-22.72
21/04/2008,16/05/2008,750,Put,38.8,-79.995,0.717,52.445,-19.167
21/04/2008,16/05/2008,760,Call,2.48,14.434,0.57,42.601,-16.589
21/04/2008,16/05/2008,760,Put,47.2,-87.264,0.56,39.124,-14.034
21/04/2008,16/05/2008,770,Call,1.34,9.749,0.432,32.34,-11.173
21/04/2008,16/05/2008,770,Put,56.1,-92.815,0.386,25.759,-7.242
21/04/2008,16/05/2008,780,Call,0.83,6.337,0.312,23.375,-8.179
21/04/2008,16/05/2008,780,Put,65.15,-96.521,0.228,14.511,-2.592
21/04/2008,16/05/2008,790,Call,0.53,3.962,0.215,16.106,-5.962
21/04/2008,16/05/2008,790,Put,74.85,-98.611,0.111,6.722,0.367
21/04/2008,16/05/2008,800,Call,0.25,2.384,0.141,10.6,-3.355
21/04/2008,16/05/2008,800,Put,84.9,-99.567,0.042,2.432,1.871
21/04/2008,16/05/2008,810,Call,0.23,1.382,0.089,6.676,-3.177
21/04/2008,16/05/2008,810,Put,94.45,-99.901,0.012,0.642,2.461
21/04/2008,16/05/2008,820,Call,0.18,0.772,0.053,4.03,-2.64
21/04/2008,16/05/2008,820,Put,104.55,-99.985,0.002,0.113,2.641
21/04/2008,16/05/2008,830,Call,0.03,0.417,0.031,2.336,-0.929
21/04/2008,16/05/2008,830,Put,114.65,-99.999,0,0.012,2.699
21/04/2008,16/05/2008,840,Call,0.15,0.217,0.017,1.302,-0.51
21/04/2008,16/05/2008,840,Put,124.45,-100,0,0.001,2.734
21/04/2008,16/05/2008,850,Call,0.08,0.109,0.009,0.699,-0.27
21/04/2008,16/05/2008,850,Put,134.4,-100,0,0,2.767
21/04/2008,16/05/2008,860,Call,0.2,0.053,0.005,0.362,-0.137
21/04/2008,16/05/2008,860,Put,144.35,-100,0,0,2.8
21/04/2008,16/05/2008,870,Call,0.22,0.025,0.002,0.181,-0.067
21/04/2008,16/05/2008,870,Put,154.3,-100,0,0,2.832
21/04/2008,16/05/2008,880,Call,0.12,0.012,0.001,0.088,-0.032
21/04/2008,16/05/2008,880,Put,164.65,-100,0,0,2.865
21/04/2008,16/05/2008,890,Put,174.2,-100,0,0,2.897
21/04/2008,16/05/2008,900,Put,184.1,-100,0,0,2.93
21/04/2008,20/06/2008,570,Put,1.7,-4.173,0.092,25.894,-6.945
21/04/2008,20/06/2008,580,Put,2.17,-5.153,0.111,30.662,-8.222
21/04/2008,20/06/2008,590,Call,127.5,91.787,0.146,43.953,-14.913
21/04/2008,20/06/2008,590,Put,2.75,-6.333,0.133,36.045,-9.59
21/04/2008,20/06/2008,600,Call,118.3,90.45,0.168,49.168,-16.078
21/04/2008,20/06/2008,600,Put,3.34,-7.74,0.158,42.047,-10.787
21/04/2008,20/06/2008,610,Call,109.3,88.898,0.193,54.839,-17.29
21/04/2008,20/06/2008,610,Put,4.2,-9.408,0.186,48.644,-12.368
21/04/2008,20/06/2008,620,Call,99.95,87.101,0.22,60.946,-18.533
21/04/2008,20/06/2008,620,Put,5.25,-11.367,0.217,55.782,-14.086
21/04/2008,20/06/2008,630,Call,91.25,85.025,0.251,67.445,-19.787
21/04/2008,20/06/2008,630,Put,6.55,-13.649,0.251,63.368,-15.853
21/04/2008,20/06/2008,640,Call,82.95,82.636,0.285,74.261,-21.023
21/04/2008,20/06/2008,640,Put,7.9,-16.282,0.288,71.265,-17.301
21/04/2008,20/06/2008,650,Call,74.7,79.899,0.321,81.28,-21.511
