Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
12/12/2007,21/12/2007,600,Put,0.13,-0.675,0.022,2.323,-7.737
12/12/2007,21/12/2007,610,Put,0.07,-0.79,0.026,2.668,-8.582
12/12/2007,21/12/2007,620,Call,162.45,98.669,0.041,4.203,-19.301
12/12/2007,21/12/2007,620,Put,0.07,-0.931,0.032,3.081,-9.567
12/12/2007,21/12/2007,630,Call,152.2,98.443,0.049,4.811,-20.846
12/12/2007,21/12/2007,630,Put,0.05,-1.105,0.039,3.58,-10.721
12/12/2007,21/12/2007,640,Call,142.2,98.164,0.059,5.537,-22.62
12/12/2007,21/12/2007,640,Put,0.15,-1.324,0.047,4.186,-12.079
12/12/2007,21/12/2007,650,Call,132,97.819,0.071,6.408,-24.667
12/12/2007,21/12/2007,650,Put,0.38,-1.601,0.058,4.928,-13.001
12/12/2007,21/12/2007,660,Call,121.25,97.386,0.087,7.461,-27.037
12/12/2007,21/12/2007,660,Put,0.33,-1.953,0.073,5.84,-11.411
12/12/2007,21/12/2007,670,Call,112.2,96.838,0.107,8.738,-29.79
12/12/2007,21/12/2007,670,Put,0.2,-2.408,0.091,6.969,-7.359
12/12/2007,21/12/2007,680,Call,102.4,96.139,0.133,10.293,-32.993
12/12/2007,21/12/2007,680,Put,0.32,-3.001,0.116,8.373,-20.581
12/12/2007,21/12/2007,690,Call,92.65,95.237,0.166,12.194,-36.72
12/12/2007,21/12/2007,690,Put,0.43,-3.783,0.147,10.128,-23.828
12/12/2007,21/12/2007,700,Call,83.05,94.062,0.209,14.52,-41.044
12/12/2007,21/12/2007,700,Put,0.65,-4.825,0.19,12.325,-27.702
12/12/2007,21/12/2007,710,Call,73.55,92.516,0.265,17.363,-46.024
12/12/2007,21/12/2007,710,Put,1.98,-6.229,0.246,15.077,-42.541
12/12/2007,21/12/2007,720,Call,63.35,90.464,0.338,20.816,-51.68
12/12/2007,21/12/2007,720,Put,1,-8.139,0.322,18.506,-24.298
12/12/2007,21/12/2007,730,Call,54.6,87.721,0.432,24.961,-57.948
12/12/2007,21/12/2007,730,Put,1.53,-10.759,0.421,22.73,-32.225
12/12/2007,21/12/2007,740,Call,44.8,84.035,0.552,29.82,-64.596
12/12/2007,21/12/2007,740,Put,2.38,-14.373,0.552,27.817,-41.896
12/12/2007,21/12/2007,750,Call,36.15,79.078,0.701,35.282,-68.684
12/12/2007,21/12/2007,750,Put,3.74,-19.362,0.719,33.688,-53.119
12/12/2007,21/12/2007,760,Call,28.1,72.449,0.878,40.96,-76.628
12/12/2007,21/12/2007,760,Put,5.49,-26.269,0.918,39.997,-61.488
12/12/2007,21/12/2007,770,Call,20.38,63.674,1.064,46.008,-79.052
12/12/2007,21/12/2007,770,Put,8.09,-35.604,1.123,45.692,-67.426
12/12/2007,21/12/2007,780,Call,14.7,52.609,1.199,48.797,-83.065
12/12/2007,21/12/2007,780,Put,11.93,-47.329,1.276,48.792,-69.086
12/12/2007,21/12/2007,790,Call,9,40.267,1.218,47.445,-73.142
12/12/2007,21/12/2007,790,Put,16.9,-60.586,1.304,47.177,-62.577
12/12/2007,21/12/2007,800,Call,5.56,28.43,1.093,41.595,-62.729
12/12/2007,21/12/2007,800,Put,23.01,-73.652,1.161,40.069,-47.487
12/12/2007,21/12/2007,810,Call,2.85,18.756,0.872,33.053,-44.5
12/12/2007,21/12/2007,810,Put,31.1,-84.699,0.878,29.031,-34.972
12/12/2007,21/12/2007,820,Call,1.65,11.787,0.634,24.282,-34.371
12/12/2007,21/12/2007,820,Put,39,-92.595,0.546,17.271,-12.911
12/12/2007,21/12/2007,830,Call,0.75,7.016,0.427,16.558,-19.058
12/12/2007,21/12/2007,830,Put,47.55,-97.159,0.265,8.045,-1.414
12/12/2007,21/12/2007,840,Call,0.38,3.965,0.269,10.553,-11.49
