Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
19/06/2007,20/07/2007,700,Put,0.43,-1.625,0.053,10.035,-4.471
19/06/2007,20/07/2007,710,Put,0.55,-2.023,0.066,12.092,-5.353
19/06/2007,20/07/2007,720,Call,126.55,96.575,0.099,18.743,-17.509
19/06/2007,20/07/2007,720,Put,0.7,-2.53,0.083,14.597,-6.35
19/06/2007,20/07/2007,730,Call,116.7,95.911,0.119,21.657,-18.57
19/06/2007,20/07/2007,730,Put,0.83,-3.18,0.104,17.645,-7.12
19/06/2007,20/07/2007,740,Call,107.05,95.084,0.145,25.112,-19.75
19/06/2007,20/07/2007,740,Put,1.12,-4.013,0.13,21.341,-8.761
19/06/2007,20/07/2007,750,Call,97.3,94.048,0.176,29.206,-21.058
19/06/2007,20/07/2007,750,Put,1.45,-5.084,0.164,25.803,-10.398
19/06/2007,20/07/2007,760,Call,87.85,92.742,0.216,34.047,-22.496
19/06/2007,20/07/2007,760,Put,1.76,-6.463,0.206,31.149,-11.651
19/06/2007,20/07/2007,770,Call,78.15,91.087,0.265,39.747,-24.06
19/06/2007,20/07/2007,770,Put,2.26,-8.238,0.258,37.484,-13.444
19/06/2007,20/07/2007,780,Call,69.15,88.979,0.325,46.399,-24.872
19/06/2007,20/07/2007,780,Put,2.99,-10.519,0.322,44.877,-15.738
19/06/2007,20/07/2007,790,Call,60.1,86.286,0.4,54.055,-27.189
19/06/2007,20/07/2007,790,Put,3.87,-13.441,0.399,53.321,-17.802
19/06/2007,20/07/2007,800,Call,51.25,82.842,0.49,62.665,-29.319
19/06/2007,20/07/2007,800,Put,4.97,-17.172,0.49,62.696,-19.779
19/06/2007,20/07/2007,810,Call,42.35,78.442,0.598,72.002,-30.227
19/06/2007,20/07/2007,810,Put,6.45,-21.879,0.594,72.615,-21.585
19/06/2007,20/07/2007,820,Call,34.6,72.772,0.717,81.648,-32.493
19/06/2007,20/07/2007,820,Put,8.42,-27.716,0.704,82.36,-23.048
19/06/2007,20/07/2007,825,Call,0,69.391,0.778,86.248,-32.362
19/06/2007,20/07/2007,825,Put,0,-31.093,0.759,86.838,-23.435
19/06/2007,20/07/2007,830,Call,27.25,65.638,0.836,90.419,-33.421
19/06/2007,20/07/2007,830,Put,10.88,-34.783,0.813,90.826,-23.586
19/06/2007,20/07/2007,840,Call,20.57,57.092,0.934,96.468,-33.07
19/06/2007,20/07/2007,840,Put,14.1,-43.072,0.905,96.538,-22.993
19/06/2007,20/07/2007,850,Call,14.68,47.483,0.986,97.821,-31.177
19/06/2007,20/07/2007,850,Put,18.32,-52.402,0.96,97.839,-21.155
