Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
06/05/2009,15/05/2009,350,Put,0,-0.182,0.01,0.455,-1.597
06/05/2009,15/05/2009,360,Call,0,99.924,0.005,0.206,-0.533
06/05/2009,15/05/2009,360,Put,0,-0.277,0.014,0.666,-2.304
06/05/2009,15/05/2009,370,Call,0,99.861,0.009,0.358,-0.959
06/05/2009,15/05/2009,370,Put,0,-0.423,0.022,0.974,-3.317
06/05/2009,15/05/2009,380,Call,0,99.748,0.016,0.613,-1.673
06/05/2009,15/05/2009,380,Put,0,-0.646,0.033,1.42,-4.756
06/05/2009,15/05/2009,390,Call,0,99.55,0.028,1.03,-2.841
06/05/2009,15/05/2009,390,Put,0,-0.986,0.05,2.059,-6.783
06/05/2009,15/05/2009,400,Call,96.35,99.21,0.048,1.698,-4.702
06/05/2009,15/05/2009,400,Put,0.32,-1.503,0.075,2.965,-10.784
06/05/2009,15/05/2009,410,Call,86.27,98.634,0.08,2.733,-7.572
06/05/2009,15/05/2009,410,Put,0.45,-2.282,0.111,4.23,-13.992
06/05/2009,15/05/2009,420,Call,76.45,97.685,0.129,4.283,-11.833
06/05/2009,15/05/2009,420,Put,0.65,-3.447,0.163,5.96,-18.382
06/05/2009,15/05/2009,430,Call,66.96,96.164,0.202,6.507,-17.88
06/05/2009,15/05/2009,430,Put,0.97,-5.166,0.236,8.265,-24.443
06/05/2009,15/05/2009,440,Call,57.34,93.802,0.306,9.539,-25.998
06/05/2009,15/05/2009,440,Put,1.47,-7.663,0.333,11.23,-32.344
06/05/2009,15/05/2009,450,Call,47.87,90.27,0.445,13.422,-36.174
06/05/2009,15/05/2009,450,Put,2.27,-11.215,0.46,14.872,-42.427
06/05/2009,15/05/2009,460,Call,39.33,85.211,0.618,18.012,-47.85
06/05/2009,15/05/2009,460,Put,3.45,-16.132,0.616,19.074,-53.452
06/05/2009,15/05/2009,470,Call,30.75,78.315,0.811,22.89,-59.714
06/05/2009,15/05/2009,470,Put,5.15,-22.712,0.793,23.501,-64.217
06/05/2009,15/05/2009,480,Call,23.34,69.439,1.001,27.319,-69.299
06/05/2009,15/05/2009,480,Put,7.65,-31.158,0.971,27.551,-73.607
06/05/2009,15/05/2009,490,Call,16.81,58.742,1.149,30.331,-75.34
06/05/2009,15/05/2009,490,Put,11.2,-41.479,1.107,30.369,-79.428
06/05/2009,15/05/2009,500,Call,11.63,46.86,1.205,30.984,-76.076
06/05/2009,15/05/2009,500,Put,15.9,-52.887,1.154,30.999,-79.399
06/05/2009,15/05/2009,510,Call,7.35,34.998,1.145,28.861,-68.166
06/05/2009,15/05/2009,510,Put,21.67,-64.072,1.092,29.13,-72.256
06/05/2009,15/05/2009,520,Call,4.4,24.417,0.982,24.462,-55.765
06/05/2009,15/05/2009,520,Put,28.5,-74.002,0.949,25.282,-62.568
06/05/2009,15/05/2009,530,Call,2.45,15.841,0.765,18.856,-41.046
06/05/2009,15/05/2009,530,Put,36.39,-82.181,0.765,20.334,-49.517
06/05/2009,15/05/2009,540,Call,1.3,9.505,0.542,13.202,-27.669
06/05/2009,15/05/2009,540,Put,45.51,-88.438,0.573,15.206,-36.284
06/05/2009,15/05/2009,550,Call,0.67,5.253,0.347,8.385,-17.54
06/05/2009,15/05/2009,550,Put,54.56,-92.898,0.4,10.605,-24.705
