Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
29/07/2008,15/08/2008,560,Put,0.1,-0.293,0.015,1.379,-1.445
29/07/2008,15/08/2008,570,Put,0.14,-0.444,0.022,1.998,-2.06
29/07/2008,15/08/2008,580,Call,126.79,98.555,0.056,5.616,-9.058
29/07/2008,15/08/2008,580,Put,0.15,-0.669,0.033,2.876,-2.917
29/07/2008,15/08/2008,590,Call,117,98.063,0.075,7.215,-10.758
29/07/2008,15/08/2008,590,Put,0.22,-1.005,0.048,4.108,-4.537
29/07/2008,15/08/2008,600,Call,107.81,97.397,0.099,9.253,-12.847
29/07/2008,15/08/2008,600,Put,0.3,-1.501,0.07,5.812,-5.739
29/07/2008,15/08/2008,610,Call,97.6,96.497,0.132,11.829,-15.392
29/07/2008,15/08/2008,610,Put,0.43,-2.228,0.101,8.129,-7.537
29/07/2008,15/08/2008,620,Call,87.87,95.284,0.174,15.051,-18.451
29/07/2008,15/08/2008,620,Put,0.7,-3.28,0.143,11.216,-10.855
29/07/2008,15/08/2008,630,Call,78.03,93.655,0.228,19.019,-22.067
29/07/2008,15/08/2008,630,Put,1,-4.781,0.2,15.224,-13.912
29/07/2008,15/08/2008,640,Call,68.53,91.481,0.297,23.81,-26.236
29/07/2008,15/08/2008,640,Put,1.45,-6.888,0.274,20.272,-17.794
29/07/2008,15/08/2008,650,Call,59.34,88.606,0.381,29.441,-30.89
29/07/2008,15/08/2008,650,Put,2.17,-9.786,0.368,26.389,-22.937
29/07/2008,15/08/2008,660,Call,50.27,84.85,0.483,35.818,-35.846
29/07/2008,15/08/2008,660,Put,3.21,-13.681,0.481,33.448,-28.656
29/07/2008,15/08/2008,670,Call,41.96,80.021,0.6,42.677,-40.044
29/07/2008,15/08/2008,670,Put,4.65,-18.77,0.61,41.091,-34.433
29/07/2008,15/08/2008,680,Call,34.11,73.946,0.726,49.508,-45.468
29/07/2008,15/08/2008,680,Put,6.65,-25.189,0.747,48.648,-39.797
