Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
13/04/2007,20/04/2007,700,Put,0.1,-1.273,0.059,3.722,-11.255
13/04/2007,20/04/2007,710,Call,103.25,100,0,0,-9.588
13/04/2007,20/04/2007,710,Put,0.15,-1.451,0.071,4.168,-11.764
13/04/2007,20/04/2007,720,Call,92.85,100,0,0,-9.723
13/04/2007,20/04/2007,720,Put,0.15,-1.681,0.087,4.729,-12.407
13/04/2007,20/04/2007,730,Call,83.05,100,0,0,-9.858
13/04/2007,20/04/2007,730,Put,0.2,-1.986,0.109,5.451,-8.754
13/04/2007,20/04/2007,740,Call,73.55,100,0,0,-9.993
13/04/2007,20/04/2007,740,Put,0.22,-2.402,0.141,6.402,-9.299
13/04/2007,20/04/2007,750,Call,63.45,100,0,0,-10.128
13/04/2007,20/04/2007,750,Put,0.4,-2.992,0.188,7.691,-15.68
13/04/2007,20/04/2007,760,Call,53.5,100,0,0,-10.263
13/04/2007,20/04/2007,760,Put,0.4,-3.868,0.259,9.497,-17.535
13/04/2007,20/04/2007,770,Call,43.4,100,0,0,-10.398
13/04/2007,20/04/2007,770,Put,0.6,-5.236,0.374,12.116,-20.044
13/04/2007,20/04/2007,780,Call,33.65,100,0,0,-10.533
13/04/2007,20/04/2007,780,Put,0.8,-7.519,0.571,16.053,-22.444
13/04/2007,20/04/2007,790,Call,23.9,99.891,0.045,0.438,-10.819
13/04/2007,20/04/2007,790,Put,1.24,-11.724,0.926,22.251,-28.431
13/04/2007,20/04/2007,800,Call,15.05,91.445,1.444,17.786,-21.865
13/04/2007,20/04/2007,800,Put,2.38,-21.182,1.549,32.697,-38.351
13/04/2007,20/04/2007,810,Call,7.63,64.7,2.96,41.887,-41.349
13/04/2007,20/04/2007,810,Put,4.76,-39.092,2.204,43.267,-44.342
13/04/2007,20/04/2007,820,Call,2.82,34.371,2.823,41.483,-37.605
13/04/2007,20/04/2007,820,Put,9.8,-61.694,2.199,43.016,-40.668
13/04/2007,20/04/2007,830,Call,0.65,10.99,1.525,21.319,-17.17
13/04/2007,20/04/2007,830,Put,17.58,-79.163,1.553,32.389,-29.954
13/04/2007,20/04/2007,840,Call,0.15,0.866,0.225,2.73,-1.52
13/04/2007,20/04/2007,840,Put,27.05,-88.841,0.937,21.494,-27.383
13/04/2007,20/04/2007,850,Call,0.08,0,0,0.003,-0.001
13/04/2007,20/04/2007,850,Put,36.85,-93.982,0.541,13.538,-6.781
13/04/2007,20/04/2007,860,Call,0,0,0,0,0
13/04/2007,20/04/2007,860,Put,46.8,-96.673,0.311,8.419,-0.117
13/04/2007,20/04/2007,870,Call,0,0,0,0,0
13/04/2007,20/04/2007,870,Put,56.95,-98.098,0.181,5.277,4.176
13/04/2007,20/04/2007,880,Call,0,0,0,0,0
13/04/2007,20/04/2007,880,Put,66.75,-98.873,0.108,3.369,6.916
13/04/2007,20/04/2007,890,Call,0,0,0,0,0
13/04/2007,20/04/2007,890,Put,76.75,-99.307,0.066,2.201,8.689
13/04/2007,20/04/2007,900,Call,0,0,0,0,0
13/04/2007,20/04/2007,900,Put,86.85,-99.559,0.042,1.474,9.868
13/04/2007,20/04/2007,910,Call,0,0,0,0,0
13/04/2007,20/04/2007,910,Put,96.65,-99.71,0.027,1.012,10.682
13/04/2007,20/04/2007,920,Call,0,0,0,0,0
13/04/2007,20/04/2007,920,Put,107.55,-99.804,0.018,0.712,11.267
13/04/2007,20/04/2007,930,Call,0,0,0,0,0
13/04/2007,20/04/2007,930,Put,117.2,-99.863,0.013,0.512,11.708
13/04/2007,20/04/2007,940,Call,0,0,0,0,0
13/04/2007,20/04/2007,940,Put,126.8,-99.902,0.009,0.377,12.055
13/04/2007,20/04/2007,950,Put,137.35,-99.929,0.006,0.283,12.339
13/04/2007,18/05/2007,700,Put,1.25,-4.077,0.118,22.131,-8.617
13/04/2007,18/05/2007,710,Call,106.35,96.407,0.122,19.985,-16.327
13/04/2007,18/05/2007,710,Put,1.55,-4.993,0.145,26.042,-9.863
13/04/2007,18/05/2007,720,Call,96.85,95.463,0.154,24.144,-17.516
13/04/2007,18/05/2007,720,Put,1.85,-6.143,0.178,30.66,-10.924
13/04/2007,18/05/2007,730,Call,87.35,94.236,0.195,29.192,-18.857
13/04/2007,18/05/2007,730,Put,2.33,-7.59,0.218,36.08,-12.519
13/04/2007,18/05/2007,740,Call,77.15,92.638,0.246,35.274,-20.351
13/04/2007,18/05/2007,740,Put,2.81,-9.413,0.267,42.382,-13.806
13/04/2007,18/05/2007,750,Call,68.7,90.553,0.311,42.516,-21.314
13/04/2007,18/05/2007,750,Put,3.56,-11.711,0.327,49.614,-15.55
