Date,Exp.Date,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
09/04/2009,17/04/2009,300,Put,0.05,-0.088,0.005,0.204,-0.909
09/04/2009,17/04/2009,310,Put,0.05,-0.125,0.007,0.281,-1.22
09/04/2009,17/04/2009,320,Call,139.32,99.832,0.009,0.369,-1.569
09/04/2009,17/04/2009,320,Put,0.07,-0.179,0.01,0.391,-1.649
09/04/2009,17/04/2009,330,Call,129.1,99.747,0.014,0.536,-2.22
09/04/2009,17/04/2009,330,Put,0.12,-0.259,0.014,0.547,-2.244
09/04/2009,17/04/2009,340,Call,118.45,99.615,0.022,0.781,-3.155
09/04/2009,17/04/2009,340,Put,0.12,-0.379,0.021,0.77,-3.075
09/04/2009,17/04/2009,350,Call,109.76,99.412,0.033,1.139,-4.494
09/04/2009,17/04/2009,350,Put,0.12,-0.56,0.032,1.092,-4.239
09/04/2009,17/04/2009,360,Call,100.03,99.098,0.05,1.662,-6.403
09/04/2009,17/04/2009,360,Put,0.18,-0.837,0.048,1.557,-7.401
09/04/2009,17/04/2009,370,Call,88.99,98.609,0.077,2.421,-9.105
09/04/2009,17/04/2009,370,Put,0.25,-1.263,0.072,2.228,-9.6
09/04/2009,17/04/2009,380,Call,79.06,97.851,0.117,3.509,-12.88
09/04/2009,17/04/2009,380,Put,0.3,-1.921,0.109,3.192,-10.959
09/04/2009,17/04/2009,390,Call,70.26,96.678,0.176,5.045,-18.054
09/04/2009,17/04/2009,390,Put,0.42,-2.944,0.164,4.567,-14.119
09/04/2009,17/04/2009,400,Call,60.42,94.878,0.263,7.162,-24.946
09/04/2009,17/04/2009,400,Put,0.65,-4.532,0.248,6.497,-19.504
09/04/2009,17/04/2009,410,Call,50.91,92.151,0.386,9.978,-33.756
09/04/2009,17/04/2009,410,Put,1,-6.988,0.369,9.134,-26.211
09/04/2009,17/04/2009,420,Call,41.52,88.098,0.551,13.537,-44.35
09/04/2009,17/04/2009,420,Put,1.7,-10.744,0.541,12.586,-36.904
09/04/2009,17/04/2009,430,Call,32.62,82.241,0.761,17.702,-55.948
09/04/2009,17/04/2009,430,Put,2.82,-16.368,0.769,16.803,-49.063
09/04/2009,17/04/2009,440,Call,24.42,74.106,1.001,22.013,-66.784
09/04/2009,17/04/2009,440,Put,4.64,-24.507,1.045,21.385,-61.277
09/04/2009,17/04/2009,450,Call,17.25,63.411,1.232,25.577,-73.542
09/04/2009,17/04/2009,450,Put,7.45,-35.772,1.318,25.381,-70.395
09/04/2009,17/04/2009,460,Call,11.45,50.384,1.371,27.12,-75.97
09/04/2009,17/04/2009,460,Put,11.6,-49.74,1.453,27.121,-72.757
09/04/2009,17/04/2009,470,Call,6.91,36.633,1.332,25.588,-68.74
09/04/2009,17/04/2009,470,Put,17.14,-63.799,1.364,25.487,-65.671
09/04/2009,17/04/2009,480,Call,3.85,24.435,1.124,21.355,-54.903
09/04/2009,17/04/2009,480,Put,23.99,-75.61,1.125,21.334,-55.438
09/04/2009,17/04/2009,490,Call,2,14.946,0.838,15.834,-38.893
09/04/2009,17/04/2009,490,Put,32.12,-84.562,0.84,16.178,-41.778
09/04/2009,17/04/2009,500,Call,1,8.338,0.556,10.452,-25.023
09/04/2009,17/04/2009,500,Put,42.15,-90.766,0.577,11.277,-28.755
09/04/2009,17/04/2009,510,Call,0.45,4.233,0.329,6.157,-14.076
09/04/2009,17/04/2009,510,Put,51.4,-94.747,0.369,7.315,-18.318
09/04/2009,17/04/2009,520,Call,0.23,1.953,0.174,3.243,-8.42
09/04/2009,17/04/2009,520,Put,61.5,-97.141,0.222,4.464,-10.921
09/04/2009,17/04/2009,530,Call,0.19,0.818,0.083,1.531,-3.208
09/04/2009,17/04/2009,530,Put,71.45,-98.502,0.127,2.586,-6.15
09/04/2009,17/04/2009,540,Call,0.15,0.311,0.035,0.649,-1.276
09/04/2009,17/04/2009,540,Put,81.18,-99.241,0.069,1.433,-3.294
09/04/2009,17/04/2009,550,Call,0.13,0.107,0.013,0.247,-0.454
09/04/2009,17/04/2009,550,Put,91.13,-99.626,0.037,0.765,-1.684
09/04/2009,17/04/2009,560,Call,0.07,0.034,0.005,0.085,-0.145
09/04/2009,17/04/2009,560,Put,101.13,-99.82,0.019,0.396,-0.82
09/04/2009,17/04/2009,570,Call,0.05,0.01,0.001,0.026,-0.042
09/04/2009,17/04/2009,570,Put,111.38,-99.915,0.009,0.199,-0.375
09/04/2009,17/04/2009,580,Call,0.05,0.002,0,0.007,-0.011
09/04/2009,17/04/2009,580,Put,121.19,-99.96,0.005,0.098,-0.153
09/04/2009,17/04/2009,590,Call,0.05,0.001,0,0.002,-0.002
09/04/2009,17/04/2009,590,Put,131.06,-99.982,0.002,0.048,-0.045
09/04/2009,17/04/2009,600,Call,0.03,0,0,0,-0.001
09/04/2009,17/04/2009,600,Put,141.19,-99.992,0.001,0.023,0.007
09/04/2009,17/04/2009,610,Call,0,0,0,0,0
09/04/2009,17/04/2009,610,Put,0,-99.996,0,0.011,0.031
09/04/2009,17/04/2009,620,Call,0,0,0,0,0
09/04/2009,17/04/2009,620,Put,0,-99.998,0,0.005,0.043
09/04/2009,17/04/2009,630,Call,0,0,0,0,0
09/04/2009,17/04/2009,630,Put,0,-99.999,0,0.002,0.048
09/04/2009,17/04/2009,640,Call,0,0,0,0,0
09/04/2009,17/04/2009,640,Put,0,-100,0,0.001,0.051
09/04/2009,17/04/2009,650,Call,0,0,0,0,0
09/04/2009,17/04/2009,650,Put,0,-100,0,0,0.053
09/04/2009,17/04/2009,660,Call,0,0,0,0,0
09/04/2009,17/04/2009,660,Put,0,-100,0,0,0.055
09/04/2009,17/04/2009,670,Call,0,0,0,0,0
09/04/2009,17/04/2009,670,Put,0,-100,0,0,0.056
09/04/2009,17/04/2009,680,Put,0,-100,0,0,0.056
09/04/2009,17/04/2009,690,Put,0,-100,0,0,0.057
09/04/2009,17/04/2009,700,Put,0,-100,0,0,0.058
09/04/2009,17/04/2009,710,Put,0,-100,0,0,0.059
09/04/2009,15/05/2009,300,Put,0.48,-1.29,0.036,4.803,-4.427
09/04/2009,15/05/2009,310,Put,0.7,-1.756,0.049,6.26,-5.905
09/04/2009,15/05/2009,320,Call,136.89,97.539,0.065,8.327,-7.016
09/04/2009,15/05/2009,320,Put,0.87,-2.367,0.064,8.059,-6.905
09/04/2009,15/05/2009,330,Call,128.22,96.716,0.085,10.583,-8.747
09/04/2009,15/05/2009,330,Put,1.08,-3.158,0.083,10.247,-8.041
09/04/2009,15/05/2009,340,Call,119.4,95.666,0.109,13.268,-10.763
09/04/2009,15/05/2009,340,Put,1.45,-4.171,0.107,12.862,-9.87
09/04/2009,15/05/2009,350,Call,110.22,94.344,0.137,16.402,-13.062
09/04/2009,15/05/2009,350,Put,1.92,-5.45,0.135,15.93,-11.931
09/04/2009,15/05/2009,360,Call,100.87,92.703,0.171,19.987,-15.628
09/04/2009,15/05/2009,360,Put,2.6,-7.046,0.168,19.458,-14.557
09/04/2009,15/05/2009,370,Call,90.72,90.695,0.209,23.994,-18.425
