Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
03/03/2009,20/03/2009,240,Put,0.25,-0.776,0.032,1.698,-5.129
03/03/2009,20/03/2009,250,Call,120.19,98.978,0.043,2.161,-4.842
03/03/2009,20/03/2009,250,Put,0.35,-1.173,0.047,2.437,-6.674
03/03/2009,20/03/2009,260,Call,107.6,98.475,0.063,3.056,-6.645
03/03/2009,20/03/2009,260,Put,0.48,-1.754,0.069,3.444,-8.482
03/03/2009,20/03/2009,270,Call,97.5,97.744,0.091,4.264,-9.003
03/03/2009,20/03/2009,270,Put,0.68,-2.589,0.099,4.785,-10.959
03/03/2009,20/03/2009,280,Call,88.31,96.696,0.129,5.86,-12.018
03/03/2009,20/03/2009,280,Put,0.98,-3.771,0.139,6.528,-14.26
03/03/2009,20/03/2009,290,Call,81.91,95.213,0.181,7.916,-15.77
03/03/2009,20/03/2009,290,Put,1.42,-5.413,0.192,8.729,-18.38
03/03/2009,20/03/2009,300,Call,69.1,93.154,0.25,10.487,-20.284
03/03/2009,20/03/2009,300,Put,2.03,-7.652,0.26,11.418,-23.119
03/03/2009,20/03/2009,310,Call,59.94,90.346,0.336,13.584,-25.496
03/03/2009,20/03/2009,310,Put,2.85,-10.636,0.343,14.575,-28.301
03/03/2009,20/03/2009,320,Call,51.13,86.607,0.44,17.146,-31.206
03/03/2009,20/03/2009,320,Put,4.05,-14.517,0.44,18.109,-34.322
03/03/2009,20/03/2009,330,Call,42.81,81.754,0.559,21.007,-37.036
03/03/2009,20/03/2009,330,Put,5.69,-19.428,0.549,21.834,-40.396
03/03/2009,20/03/2009,340,Call,34.35,75.647,0.688,24.867,-42.416
03/03/2009,20/03/2009,340,Put,7.88,-25.454,0.661,25.458,-45.997
03/03/2009,20/03/2009,350,Call,27.22,68.23,0.813,28.288,-46.068
03/03/2009,20/03/2009,350,Put,10.79,-32.601,0.768,28.592,-50.521
03/03/2009,20/03/2009,360,Call,20.9,59.583,0.918,30.732,-49.142
03/03/2009,20/03/2009,360,Put,14.44,-40.771,0.851,30.799,-52.979
03/03/2009,20/03/2009,370,Call,15.48,50.02,0.975,31.649,-49.461
03/03/2009,20/03/2009,370,Put,19.05,-49.606,0.896,31.647,-53.242
03/03/2009,20/03/2009,380,Call,11.08,40.251,0.966,30.701,-47.032
03/03/2009,20/03/2009,380,Put,24.61,-58.555,0.89,30.92,-51.013
03/03/2009,20/03/2009,390,Call,7.52,31.085,0.894,28.03,-41.718
03/03/2009,20/03/2009,390,Put,30.96,-67.089,0.839,28.705,-46.084
03/03/2009,20/03/2009,400,Call,4.86,23.036,0.777,24.125,-34.581
03/03/2009,20/03/2009,400,Put,38.31,-74.835,0.75,25.31,-40.091
03/03/2009,20/03/2009,410,Call,3.03,16.337,0.637,19.588,-27.037
03/03/2009,20/03/2009,410,Put,46.29,-81.513,0.636,21.185,-32.859
03/03/2009,20/03/2009,420,Call,1.8,11.073,0.493,15.013,-19.768
03/03/2009,20/03/2009,420,Put,54.72,-86.98,0.512,16.823,-25.502
03/03/2009,20/03/2009,430,Call,1.05,7.166,0.36,10.871,-13.874
03/03/2009,20/03/2009,430,Put,63.64,-91.226,0.391,12.665,-18.724
03/03/2009,20/03/2009,440,Call,0.63,4.423,0.249,7.44,-9.71
03/03/2009,20/03/2009,440,Put,73.42,-94.353,0.282,9.034,-12.99
03/03/2009,20/03/2009,450,Call,0.37,2.603,0.162,4.816,-6.537
03/03/2009,20/03/2009,450,Put,83.29,-96.535,0.193,6.101,-8.501
03/03/2009,20/03/2009,460,Call,0.27,1.459,0.1,2.95,-5.167
03/03/2009,20/03/2009,460,Put,93.24,-97.976,0.125,3.897,-5.234
03/03/2009,20/03/2009,470,Call,0.13,0.779,0.059,1.71,-2.132
03/03/2009,20/03/2009,470,Put,102.57,-98.877,0.076,2.352,-3.016
03/03/2009,20/03/2009,480,Call,0.1,0.396,0.032,0.939,-1.137
03/03/2009,20/03/2009,480,Put,112.37,-99.409,0.044,1.341,-1.611
03/03/2009,20/03/2009,490,Call,0.1,0.192,0.017,0.488,-0.574
03/03/2009,20/03/2009,490,Put,122.05,-99.705,0.024,0.721,-0.778
03/03/2009,20/03/2009,500,Call,0.07,0.088,0.008,0.241,-0.274
03/03/2009,20/03/2009,500,Put,132.9,-99.861,0.012,0.365,-0.316
03/03/2009,20/03/2009,510,Call,0.03,0.039,0.004,0.112,-0.124
