Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
23/02/2007,16/03/2007,700,Put,0.1,-0.469,0.026,2.732,-1.576
23/02/2007,16/03/2007,710,Call,115.65,99.898,0.008,0.695,-10.103
23/02/2007,16/03/2007,710,Put,0.15,-0.644,0.035,3.618,-2.002
23/02/2007,16/03/2007,720,Call,105.75,99.813,0.015,1.204,-10.445
23/02/2007,16/03/2007,720,Put,0.15,-0.895,0.05,4.835,-2.563
23/02/2007,16/03/2007,730,Call,95.55,99.658,0.027,2.074,-10.921
23/02/2007,16/03/2007,730,Put,0.2,-1.262,0.07,6.514,-3.218
23/02/2007,16/03/2007,740,Call,85.95,99.375,0.048,3.541,-11.614
23/02/2007,16/03/2007,740,Put,0.3,-1.802,0.101,8.839,-4.379
23/02/2007,16/03/2007,750,Call,76.1,98.865,0.084,5.963,-12.638
23/02/2007,16/03/2007,750,Put,0.35,-2.606,0.145,12.061,-4.763
23/02/2007,16/03/2007,760,Call,66.3,97.96,0.144,9.846,-14.143
23/02/2007,16/03/2007,760,Put,0.55,-3.814,0.21,16.505,-6.615
23/02/2007,16/03/2007,770,Call,56.55,96.385,0.242,15.829,-16.297
23/02/2007,16/03/2007,770,Put,0.92,-5.639,0.304,22.563,-9.384
23/02/2007,16/03/2007,780,Call,47.2,93.724,0.391,24.556,-18.865
23/02/2007,16/03/2007,780,Put,1.37,-8.405,0.439,30.648,-11.864
23/02/2007,16/03/2007,790,Call,37.85,89.399,0.605,36.358,-22.254
23/02/2007,16/03/2007,790,Put,2.16,-12.644,0.626,41.158,-15.117
23/02/2007,16/03/2007,800,Call,29.36,82.725,0.881,50.668,-27.628
23/02/2007,16/03/2007,800,Put,3.29,-19.004,0.868,53.755,-17.915
23/02/2007,16/03/2007,810,Call,21.05,73.089,1.188,65.312,-29.906
23/02/2007,16/03/2007,810,Put,5.27,-28.093,1.14,66.696,-20.809
23/02/2007,16/03/2007,820,Call,14.1,60.32,1.452,76.197,-31.353
23/02/2007,16/03/2007,820,Put,8.17,-40.149,1.38,76.431,-21.336
23/02/2007,16/03/2007,830,Call,8.35,45.154,1.564,78.256,-28.876
23/02/2007,16/03/2007,830,Put,12.51,-54.547,1.488,78.325,-19.107
23/02/2007,16/03/2007,840,Call,4.27,29.498,1.431,68.264,-22.745
23/02/2007,16/03/2007,840,Put,18.3,-69.512,1.38,69.279,-13.093
23/02/2007,16/03/2007,850,Call,1.86,15.995,1.062,48.279,-14.725
23/02/2007,16/03/2007,850,Put,25.85,-82.574,1.06,50.987,-5.896
23/02/2007,16/03/2007,860,Call,0.73,6.745,0.601,26.051,-8.124
23/02/2007,16/03/2007,860,Put,34.8,-91.827,0.65,30.106,2.759
23/02/2007,16/03/2007,870,Call,0.35,2.032,0.239,9.896,-2.505
23/02/2007,16/03/2007,870,Put,44.3,-97.016,0.304,13.599,8.239
23/02/2007,16/03/2007,880,Call,0.2,0.391,0.06,2.376,-0.532
23/02/2007,16/03/2007,880,Put,53.95,-99.205,0.102,4.427,11.04
23/02/2007,16/03/2007,890,Call,0.05,0.041,0.008,0.312,-0.06
23/02/2007,16/03/2007,890,Put,63.9,-99.857,0.023,0.965,12.078
23/02/2007,16/03/2007,900,Call,0,0.002,0,0.018,-0.003
23/02/2007,16/03/2007,900,Put,73.85,-99.984,0.003,0.128,12.409
23/02/2007,16/03/2007,910,Call,0.05,0,0,0,0
23/02/2007,16/03/2007,910,Put,83.95,-99.999,0,0.009,12.571
23/02/2007,16/03/2007,920,Call,0,0,0,0,0
23/02/2007,16/03/2007,920,Put,93.85,-100,0,0,12.711
23/02/2007,16/03/2007,930,Call,0,0,0,0,0
23/02/2007,16/03/2007,930,Put,104.1,-100,0,0,12.849
23/02/2007,16/03/2007,940,Call,0,0,0,0,0
23/02/2007,16/03/2007,940,Put,113.75,-100,0,0,12.987
23/02/2007,16/03/2007,950,Call,0,0,0,0,0
23/02/2007,16/03/2007,950,Put,123.85,-100,0,0,13.125
23/02/2007,20/04/2007,700,Put,0.55,-2.39,0.078,18.286,-2.825
23/02/2007,20/04/2007,710,Call,118.5,97.207,0.094,20.826,-13.28
23/02/2007,20/04/2007,710,Put,0.93,-3.12,0.1,22.821,-4.163
23/02/2007,20/04/2007,720,Call,108.85,96.39,0.12,25.726,-14.093
23/02/2007,20/04/2007,720,Put,1.2,-4.066,0.128,28.324,-4.949
23/02/2007,20/04/2007,730,Call,99.4,95.329,0.153,31.678,-15.009
23/02/2007,20/04/2007,730,Put,1.6,-5.283,0.162,34.924,-5.943
23/02/2007,20/04/2007,740,Call,89.9,93.956,0.194,38.829,-16.031
23/02/2007,20/04/2007,740,Put,2.1,-6.841,0.204,42.72,-7.003
23/02/2007,20/04/2007,750,Call,80.5,92.184,0.244,47.301,-16.551
23/02/2007,20/04/2007,750,Put,2.7,-8.819,0.254,51.76,-8.043
23/02/2007,20/04/2007,760,Call,71.45,89.911,0.306,57.151,-18.223
23/02/2007,20/04/2007,760,Put,3.5,-11.291,0.314,61.947,-9.176
23/02/2007,20/04/2007,770,Call,62.5,87.017,0.379,68.325,-19.616
23/02/2007,20/04/2007,770,Put,4.53,-14.343,0.382,73.103,-10.348
23/02/2007,20/04/2007,780,Call,53.9,83.371,0.464,80.587,-21.03
23/02/2007,20/04/2007,780,Put,5.9,-18.073,0.459,84.938,-11.484
