Date,ExpDate,Strike Price,Call/Put,Market Price,Delta,Gamma,Vega,Theta
11/09/2008,19/09/2008,560,Put,0.07,-0.084,0.005,0.301,-0.705
11/09/2008,19/09/2008,570,Put,0.08,-0.139,0.009,0.479,-1.119
11/09/2008,19/09/2008,580,Call,127.07,99.615,0.022,1.203,-5.478
11/09/2008,19/09/2008,580,Put,0.08,-0.23,0.015,0.758,-1.768
11/09/2008,19/09/2008,590,Call,116.29,99.411,0.033,1.756,-6.886
11/09/2008,19/09/2008,590,Put,0.12,-0.381,0.024,1.193,-2.775
11/09/2008,19/09/2008,600,Call,106.4,99.098,0.05,2.556,-8.879
11/09/2008,19/09/2008,600,Put,0.17,-0.629,0.038,1.863,-7.095
11/09/2008,19/09/2008,610,Call,95.46,98.618,0.075,3.703,-11.677
11/09/2008,19/09/2008,610,Put,0.25,-1.032,0.061,2.876,-9.708
11/09/2008,19/09/2008,620,Call,85.49,97.884,0.112,5.324,-15.554
11/09/2008,19/09/2008,620,Put,0.33,-1.681,0.096,4.381,-12.006
11/09/2008,19/09/2008,630,Call,75.8,96.771,0.165,7.575,-20.817
11/09/2008,19/09/2008,630,Put,0.47,-2.711,0.149,6.555,-15.683
11/09/2008,19/09/2008,640,Call,65.92,95.101,0.241,10.622,-27.768
11/09/2008,19/09/2008,640,Put,0.7,-4.314,0.226,9.594,-21.032
11/09/2008,19/09/2008,650,Call,56.87,92.632,0.345,14.608,-36.599
11/09/2008,19/09/2008,650,Put,1.12,-6.754,0.333,13.666,-29.244
11/09/2008,19/09/2008,660,Call,46.96,89.057,0.482,19.584,-47.229
11/09/2008,19/09/2008,660,Put,1.82,-10.36,0.476,18.828,-40.038
11/09/2008,19/09/2008,670,Call,38.36,84.017,0.652,25.402,-59.072
11/09/2008,19/09/2008,670,Put,2.99,-15.505,0.652,24.903,-53.503
11/09/2008,19/09/2008,680,Call,29.92,77.159,0.846,31.583,-69.089
11/09/2008,19/09/2008,680,Put,4.7,-22.533,0.852,31.343,-66.441
11/09/2008,19/09/2008,690,Call,22.6,68.241,1.042,37.206,-81.182
11/09/2008,19/09/2008,690,Put,7.26,-31.681,1.046,37.167,-77.559
11/09/2008,19/09/2008,700,Call,16.09,57.267,1.191,40.934,-86.457
11/09/2008,19/09/2008,700,Put,10.74,-42.754,1.187,40.938,-82.818
11/09/2008,19/09/2008,710,Call,10.81,45.022,1.235,41.302,-84.636
11/09/2008,19/09/2008,710,Put,15.55,-54.936,1.227,41.308,-81.546
11/09/2008,19/09/2008,720,Call,6.75,33.001,1.147,37.8,-74.673
11/09/2008,19/09/2008,720,Put,21.44,-66.972,1.145,37.812,-71.241
11/09/2008,19/09/2008,730,Call,3.91,22.665,0.956,31.454,-59.142
11/09/2008,19/09/2008,730,Put,28.63,-77.627,0.961,31.224,-55.91
11/09/2008,19/09/2008,740,Call,2.17,14.718,0.727,24.066,-42.97
11/09/2008,19/09/2008,740,Put,36.97,-86.132,0.722,23.122,-39.209
11/09/2008,19/09/2008,750,Call,1.19,9.013,0.511,17.014,-29.449
11/09/2008,19/09/2008,750,Put,45.73,-92.209,0.484,15.258,-23.487
11/09/2008,19/09/2008,760,Call,0.6,5.216,0.333,11.178,-18.089
11/09/2008,19/09/2008,760,Put,55.19,-96.07,0.287,8.913,-11.544
11/09/2008,19/09/2008,770,Call,0.35,2.858,0.203,6.861,-12.145
11/09/2008,19/09/2008,770,Put,64.56,-98.236,0.149,4.576,-3.887
11/09/2008,19/09/2008,780,Call,0.25,1.488,0.116,3.955,-9.343
11/09/2008,19/09/2008,780,Put,74.46,-99.303,0.068,2.049,0.28
11/09/2008,19/09/2008,790,Call,0.15,0.738,0.063,2.15,-3.516
11/09/2008,19/09/2008,790,Put,84.37,-99.759,0.027,0.794,2.213
11/09/2008,19/09/2008,800,Call,0.1,0.349,0.032,1.107,-1.739
11/09/2008,19/09/2008,800,Put,93.04,-99.928,0.009,0.264,2.987
11/09/2008,19/09/2008,810,Call,0.07,0.158,0.016,0.542,-0.816
11/09/2008,19/09/2008,810,Put,102.77,-99.982,0.003,0.074,3.265
11/09/2008,19/09/2008,820,Call,0.07,0.069,0.007,0.254,-0.365
11/09/2008,19/09/2008,820,Put,114.7,-99.996,0.001,0.018,3.371
11/09/2008,19/09/2008,830,Call,0.05,0.029,0.003,0.114,-0.156
11/09/2008,19/09/2008,830,Put,122.73,-99.999,0,0.003,3.427
11/09/2008,19/09/2008,840,Call,0.07,0.012,0.001,0.049,-0.064
11/09/2008,19/09/2008,840,Put,133.18,-100,0,0.001,3.471
11/09/2008,19/09/2008,850,Call,0.05,0.005,0.001,0.02,-0.025
11/09/2008,19/09/2008,850,Put,143.95,-100,0,0,3.512
11/09/2008,19/09/2008,860,Call,0.05,0.002,0,0.008,-0.01
11/09/2008,19/09/2008,860,Put,153.54,-100,0,0,3.554
11/09/2008,19/09/2008,870,Call,0.07,0.001,0,0.003,-0.004
11/09/2008,19/09/2008,870,Put,163.08,-100,0,0,3.595
11/09/2008,19/09/2008,880,Call,0.07,0,0,0.001,-0.001
11/09/2008,19/09/2008,880,Put,172.93,-100,0,0,3.636
11/09/2008,19/09/2008,890,Call,0.08,0,0,0,0
11/09/2008,19/09/2008,890,Put,182.23,-100,0,0,3.678
11/09/2008,19/09/2008,900,Put,192.75,-100,0,0,3.719
11/09/2008,19/09/2008,910,Put,202.81,-100,0,0,3.76
11/09/2008,19/09/2008,920,Put,213.28,-100,0,0,3.802
11/09/2008,17/10/2008,560,Put,0.68,-2.276,0.065,11.999,-5.701
11/09/2008,17/10/2008,570,Put,0.95,-3.014,0.083,15.163,-7.278
11/09/2008,17/10/2008,580,Call,126.04,95.255,0.116,21.936,-13.925
11/09/2008,17/10/2008,580,Put,1.32,-3.954,0.105,18.943,-9.202
11/09/2008,17/10/2008,590,Call,118,94.065,0.141,26.182,-15.915
11/09/2008,17/10/2008,590,Put,1.77,-5.139,0.132,23.379,-11.275
11/09/2008,17/10/2008,600,Call,107.67,92.613,0.171,31.007,-18.109
11/09/2008,17/10/2008,600,Put,2.38,-6.615,0.164,28.492,-13.684
11/09/2008,17/10/2008,610,Call,98.32,90.853,0.205,36.406,-20.487
11/09/2008,17/10/2008,610,Put,3.2,-8.43,0.2,34.264,-16.546
11/09/2008,17/10/2008,620,Call,90,88.739,0.244,42.341,-23.012
11/09/2008,17/10/2008,620,Put,4.1,-10.631,0.242,40.634,-19.095
11/09/2008,17/10/2008,630,Call,80.19,86.224,0.288,48.732,-25.628
11/09/2008,17/10/2008,630,Put,5.3,-13.264,0.287,47.486,-22.035
11/09/2008,17/10/2008,640,Call,71.69,83.261,0.335,55.443,-28.258
11/09/2008,17/10/2008,640,Put,6.8,-16.367,0.336,54.646,-25.01
11/09/2008,17/10/2008,650,Call,63.48,79.813,0.385,62.282,-30.318
11/09/2008,17/10/2008,650,Put,8.6,-19.967,0.387,61.875,-27.833
11/09/2008,17/10/2008,660,Call,55.73,75.849,0.436,68.989,-33.139
11/09/2008,17/10/2008,660,Put,10.7,-24.071,0.437,68.865,-30.285
11/09/2008,17/10/2008,670,Call,48.16,71.358,0.487,75.245,-35.065
11/09/2008,17/10/2008,670,Put,13.19,-28.66,0.487,75.267,-32.332
11/09/2008,17/10/2008,680,Call,41.19,66.347,0.535,80.682,-36.764
11/09/2008,17/10/2008,680,Put,16.13,-33.717,0.532,80.74,-33.833
11/09/2008,17/10/2008,690,Call,34.84,60.849,0.575,84.899,-37.965
11/09/2008,17/10/2008,690,Put,19.62,-39.205,0.571,84.932,-34.773
11/09/2008,17/10/2008,700,Call,28.81,54.947,0.606,87.496,-38.056
11/09/2008,17/10/2008,700,Put,23.59,-45.063,0.601,87.499,-34.844
11/09/2008,17/10/2008,710,Call,23.3,48.757,0.624,88.132,-37.142
11/09/2008,17/10/2008,710,Put,28.25,-51.207,0.619,88.134,-34.208
11/09/2008,17/10/2008,720,Call,18.54,42.429,0.626,86.589,-35.55
11/09/2008,17/10/2008,720,Put,33.32,-57.522,0.623,86.609,-32.334
11/09/2008,17/10/2008,730,Call,14.36,36.134,0.61,82.816,-33.064
11/09/2008,17/10/2008,730,Put,39.23,-63.873,0.611,82.81,-29.947
11/09/2008,17/10/2008,740,Call,10.93,30.055,0.578,76.956,-29.995
11/09/2008,17/10/2008,740,Put,45.7,-70.1,0.581,76.777,-26.638
11/09/2008,17/10/2008,750,Call,8.1,24.366,0.531,69.346,-26.316
11/09/2008,17/10/2008,750,Put,52.78,-76.015,0.535,68.758,-22.73
11/09/2008,17/10/2008,760,Call,5.83,19.216,0.471,60.489,-22.324
11/09/2008,17/10/2008,760,Put,60.55,-81.431,0.473,59.233,-18.792
11/09/2008,17/10/2008,770,Call,4,14.709,0.404,50.978,-18.026
11/09/2008,17/10/2008,770,Put,68.3,-86.195,0.401,48.849,-13.913
11/09/2008,17/10/2008,780,Call,2.71,10.894,0.334,41.403,-14.278
11/09/2008,17/10/2008,780,Put,77.34,-90.2,0.324,38.359,-9.719
11/09/2008,17/10/2008,790,Call,1.75,7.785,0.265,32.324,-10.733
11/09/2008,17/10/2008,790,Put,86.19,-93.399,0.247,28.503,-5.984
11/09/2008,17/10/2008,800,Call,1.08,5.351,0.202,24.193,-7.635
11/09/2008,17/10/2008,800,Put,95.58,-95.813,0.178,19.902,-2.881
11/09/2008,17/10/2008,810,Call,0.75,3.527,0.147,17.309,-5.874
11/09/2008,17/10/2008,810,Put,104.6,-97.519,0.119,12.952,-0.488
11/09/2008,17/10/2008,820,Call,0.5,2.221,0.102,11.8,-4.362
11/09/2008,17/10/2008,820,Put,114.9,-98.64,0.073,7.785,1.218
11/09/2008,17/10/2008,830,Call,0.25,1.332,0.067,7.64,-2.55
11/09/2008,17/10/2008,830,Put,123.37,-99.317,0.041,4.276,2.335
11/09/2008,17/10/2008,840,Call,0.15,0.758,0.042,4.681,-1.421
11/09/2008,17/10/2008,840,Put,133.4,-99.69,0.021,2.12,3.005
11/09/2008,17/10/2008,850,Call,0.12,0.407,0.025,2.703,-0.796
11/09/2008,17/10/2008,850,Put,143.62,-99.875,0.01,0.935,3.374
11/09/2008,17/10/2008,860,Call,0.16,0.206,0.014,1.465,-0.418
11/09/2008,17/10/2008,860,Put,153.48,-99.956,0.004,0.361,3.566
11/09/2008,17/10/2008,870,Call,0.14,0.097,0.007,0.742,-0.205
11/09/2008,17/10/2008,870,Put,163.62,-99.987,0.001,0.12,3.668
11/09/2008,17/10/2008,880,Call,0.07,0.043,0.003,0.349,-0.093
11/09/2008,17/10/2008,880,Put,173.53,-99.997,0,0.033,3.731
11/09/2008,17/10/2008,890,Call,0.08,0.017,0.001,0.152,-0.039
11/09/2008,17/10/2008,890,Put,183.05,-99.999,0,0.008,3.779
11/09/2008,17/10/2008,900,Put,192.44,-100,0,0.001,3.822
11/09/2008,17/10/2008,910,Put,204.5,-100,0,0,3.865
11/09/2008,17/10/2008,920,Put,213.29,-100,0,0,3.908
11/09/2008,21/11/2008,560,Put,3.18,-6.337,0.111,38.627,-9.333
11/09/2008,21/11/2008,570,Put,3.95,-7.6,0.13,44.419,-10.694
11/09/2008,21/11/2008,580,Call,131.12,89.648,0.155,55.865,-16.921
11/09/2008,21/11/2008,580,Put,4.85,-9.061,0.15,50.678,-12.141
11/09/2008,21/11/2008,590,Call,120.72,88.07,0.175,61.823,-18.173
11/09/2008,21/11/2008,590,Put,5.96,-10.734,0.172,57.356,-13.653
11/09/2008,21/11/2008,600,Call,111.8,86.289,0.196,68.084,-19.44
11/09/2008,21/11/2008,600,Put,7.29,-12.638,0.196,64.378,-15.302
11/09/2008,21/11/2008,610,Call,103.3,84.287,0.22,74.586,-20.703
11/09/2008,21/11/2008,610,Put,8.67,-14.786,0.221,71.65,-16.68
11/09/2008,21/11/2008,620,Call,96.83,82.049,0.244,81.244,-21.937
11/09/2008,21/11/2008,620,Put,10.29,-17.189,0.247,79.05,-18.084
11/09/2008,21/11/2008,630,Call,87.22,79.559,0.27,87.953,-22.595
11/09/2008,21/11/2008,630,Put,12.19,-19.853,0.273,86.435,-19.483
11/09/2008,21/11/2008,640,Call,79.81,76.807,0.296,94.581,-24.303
11/09/2008,21/11/2008,640,Put,14.33,-22.775,0.3,93.629,-20.734
11/09/2008,21/11/2008,650,Call,71.73,73.785,0.323,100.975,-24.907
11/09/2008,21/11/2008,650,Put,16.67,-25.944,0.326,100.439,-21.785
11/09/2008,21/11/2008,660,Call,64.77,70.488,0.349,106.958,-26.089
11/09/2008,21/11/2008,660,Put,19.2,-29.358,0.352,106.702,-22.558
11/09/2008,21/11/2008,670,Call,57.73,66.92,0.374,112.338,-26.716
11/09/2008,21/11/2008,670,Put,22.54,-33.009,0.376,112.242,-23.507
11/09/2008,21/11/2008,680,Call,51.9,63.089,0.397,116.904,-27.772
11/09/2008,21/11/2008,680,Put,25.95,-36.889,0.399,116.881,-23.97
11/09/2008,21/11/2008,690,Call,44.56,59.018,0.418,120.438,-27.144
11/09/2008,21/11/2008,690,Put,29.61,-40.98,0.418,120.437,-24.056
11/09/2008,21/11/2008,700,Call,39.68,54.74,0.434,122.733,-27.702
11/09/2008,21/11/2008,700,Put,33.75,-45.26,0.434,122.733,-23.912
11/09/2008,21/11/2008,710,Call,33.31,50.296,0.446,123.603,-26.62
11/09/2008,21/11/2008,710,Put,38.29,-49.7,0.446,123.603,-23.477
11/09/2008,21/11/2008,720,Call,28.38,45.739,0.452,122.905,-25.914
11/09/2008,21/11/2008,720,Put,43.32,-54.264,0.453,122.904,-22.699
11/09/2008,21/11/2008,730,Call,23.95,41.13,0.452,120.554,-24.899
11/09/2008,21/11/2008,730,Put,48.67,-58.906,0.453,120.529,-21.487
11/09/2008,21/11/2008,740,Call,19.76,36.535,0.446,116.53,-23.449
11/09/2008,21/11/2008,740,Put,54.31,-63.573,0.448,116.415,-19.843
11/09/2008,21/11/2008,750,Call,16.16,32.025,0.432,110.893,-21.776
11/09/2008,21/11/2008,750,Put,60.87,-68.205,0.436,110.56,-18.288
11/09/2008,21/11/2008,760,Call,13.08,27.672,0.412,103.783,-19.985
11/09/2008,21/11/2008,760,Put,67.34,-72.729,0.416,103.044,-15.967
11/09/2008,21/11/2008,770,Call,10.32,23.544,0.386,95.422,-17.869
11/09/2008,21/11/2008,770,Put,74.72,-77.055,0.389,94.072,-13.943
11/09/2008,21/11/2008,780,Call,8.23,19.701,0.354,86.098,-15.99
11/09/2008,21/11/2008,780,Put,82.65,-81.106,0.356,83.938,-12.053
11/09/2008,21/11/2008,790,Call,6.29,16.195,0.319,76.151,-13.801
11/09/2008,21/11/2008,790,Put,89.59,-84.811,0.317,73.021,-8.024
11/09/2008,21/11/2008,800,Call,4.71,13.057,0.281,65.929,-11.644
11/09/2008,21/11/2008,800,Put,98.96,-88.113,0.275,61.764,-6.91
11/09/2008,21/11/2008,810,Call,3.46,10.308,0.242,55.789,-9.585
11/09/2008,21/11/2008,810,Put,107.8,-90.973,0.232,50.639,-4.734
11/09/2008,21/11/2008,820,Call,2.52,7.954,0.203,46.068,-7.786
11/09/2008,21/11/2008,820,Put,116.67,-93.371,0.188,40.105,-2.765
11/09/2008,21/11/2008,830,Call,1.75,5.988,0.167,37.059,-6.076
11/09/2008,21/11/2008,830,Put,125.98,-95.312,0.147,30.56,-1.054
11/09/2008,21/11/2008,840,Call,1.23,4.391,0.133,28.989,-4.724
11/09/2008,21/11/2008,840,Put,135.4,-96.821,0.11,22.308,0.369
11/09/2008,21/11/2008,850,Call,0.87,3.129,0.102,22.008,-3.657
11/09/2008,21/11/2008,850,Put,143.85,-97.944,0.079,15.523,1.499
11/09/2008,21/11/2008,860,Call,0.6,2.162,0.077,16.181,-2.773
11/09/2008,21/11/2008,860,Put,153.48,-98.739,0.053,10.238,2.354
11/09/2008,21/11/2008,870,Call,0.43,1.445,0.055,11.495,-2.141
11/09/2008,21/11/2008,870,Put,162.88,-99.271,0.034,6.359,2.968
11/09/2008,21/11/2008,880,Call,0.3,0.932,0.039,7.871,-1.154
11/09/2008,21/11/2008,880,Put,173.3,-99.606,0.02,3.693,3.387
11/09/2008,21/11/2008,890,Call,0.35,0.578,0.026,5.18,-0.74
11/09/2008,21/11/2008,890,Put,183.59,-99.802,0.011,1.989,3.661
11/09/2008,21/11/2008,900,Put,192.2,-99.909,0.006,0.983,3.834
11/09/2008,21/11/2008,910,Put,203.5,-99.962,0.003,0.442,3.945
11/09/2008,21/11/2008,920,Put,212.48,-99.986,0.001,0.178,4.02
11/09/2008,19/12/2008,560,Put,5.75,-9.033,0.126,59.619,-10.18
11/09/2008,19/12/2008,570,Put,6.85,-10.453,0.142,66.342,-11.264
11/09/2008,19/12/2008,580,Call,130.86,86.961,0.16,77.557,-16.383
11/09/2008,19/12/2008,580,Put,8.16,-12.039,0.159,73.373,-12.413
11/09/2008,19/12/2008,590,Call,124.16,85.32,0.176,84.067,-17.286
11/09/2008,19/12/2008,590,Put,9.57,-13.801,0.177,80.645,-13.495
11/09/2008,19/12/2008,600,Call,116.18,83.51,0.194,90.754,-18.176
11/09/2008,19/12/2008,600,Put,11.05,-15.747,0.195,88.074,-14.45
11/09/2008,19/12/2008,610,Call,108.39,81.52,0.212,97.546,-19.039
11/09/2008,19/12/2008,610,Put,12.88,-17.881,0.215,95.563,-15.5
11/09/2008,19/12/2008,620,Call,100.39,79.342,0.232,104.359,-20.055
11/09/2008,19/12/2008,620,Put,14.87,-20.207,0.234,103.001,-16.467
11/09/2008,19/12/2008,630,Call,92.65,76.968,0.251,111.091,-20.931
11/09/2008,19/12/2008,630,Put,17.02,-22.719,0.254,110.246,-17.323
11/09/2008,19/12/2008,640,Call,84.85,74.393,0.271,117.628,-21.497
11/09/2008,19/12/2008,640,Put,19.47,-25.414,0.273,117.165,-18.12
11/09/2008,19/12/2008,650,Call,76.83,71.615,0.291,123.837,-21.707
11/09/2008,19/12/2008,650,Put,22,-28.288,0.293,123.636,-18.686
11/09/2008,19/12/2008,660,Call,70.4,68.633,0.31,129.579,-22.631
11/09/2008,19/12/2008,660,Put,24.86,-31.339,0.311,129.53,-19.157
11/09/2008,19/12/2008,670,Call,62.76,65.449,0.329,134.698,-22.54
11/09/2008,19/12/2008,670,Put,28.09,-34.562,0.328,134.714,-19.551
11/09/2008,19/12/2008,680,Call,56.43,62.076,0.346,139.029,-22.822
11/09/2008,19/12/2008,680,Put,31.7,-37.946,0.344,139.054,-19.773
11/09/2008,19/12/2008,690,Call,50.46,58.532,0.36,142.406,-22.977
11/09/2008,19/12/2008,690,Put,35.8,-41.482,0.358,142.417,-19.956
11/09/2008,19/12/2008,700,Call,44.74,54.84,0.373,144.674,-22.884
11/09/2008,19/12/2008,700,Put,40.09,-45.152,0.37,144.67,-19.834
11/09/2008,19/12/2008,710,Call,39.48,51.03,0.382,145.7,-22.644
11/09/2008,19/12/2008,710,Put,44.54,-48.938,0.379,145.697,-19.434
11/09/2008,19/12/2008,720,Call,34.63,47.137,0.387,145.377,-22.217
11/09/2008,19/12/2008,720,Put,49.33,-52.817,0.385,145.389,-18.787
11/09/2008,19/12/2008,730,Call,30.05,43.199,0.389,143.639,-21.53
11/09/2008,19/12/2008,730,Put,54.94,-56.761,0.388,143.664,-18.196
11/09/2008,19/12/2008,740,Call,25.48,39.259,0.387,140.462,-20.462
11/09/2008,19/12/2008,740,Put,60.57,-60.738,0.387,140.465,-17.214
11/09/2008,19/12/2008,750,Call,21.71,35.363,0.38,135.874,-19.421
