underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-28,VIX,2017-08-30,9.000,C,0.0000,0.0000,0.0000,0.0000,0,50,2.4500,150,2.6500,11.3400,11.3400,200,2.2000,201,2.9000,11.3200,11.3200,0.0000,90,
^VIX,2017-08-28,VIX,2017-08-30,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3022,0.0500,11.3400,11.3400,0,0.0000,2686,0.0500,11.3200,11.3200,0.0000,37,
^VIX,2017-08-28,VIX,2017-08-30,9.500,C,2.1500,2.1500,2.1500,2.1500,60,50,1.9500,150,2.1500,11.3400,11.3400,249,1.7000,255,2.4000,11.3200,11.3200,2.1500,540,
^VIX,2017-08-28,VIX,2017-08-30,9.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3575,0.0500,11.3400,11.3400,0,0.0000,3427,0.0500,11.3200,11.3200,0.0000,25,
^VIX,2017-08-28,VIX,2017-08-30,10.000,C,1.6000,1.6500,1.5800,1.6500,107,110,1.4500,5,1.6000,11.3400,11.3400,81,1.5000,459,1.9000,11.3200,11.3200,1.6230,647,
^VIX,2017-08-28,VIX,2017-08-30,10.000,P,0.0200,0.0200,0.0200,0.0200,3,0,0.0000,4665,0.0500,11.3400,11.3400,0,0.0000,3577,0.0500,11.3200,11.3200,0.0200,964,
^VIX,2017-08-28,VIX,2017-08-30,10.500,C,1.1000,1.5500,1.0500,1.2500,122,1007,0.9000,263,1.1500,11.3400,11.3400,174,1.0000,323,1.4000,11.3200,11.3200,1.3738,406,
^VIX,2017-08-28,VIX,2017-08-30,10.500,P,0.0300,0.0400,0.0300,0.0400,15,0,0.0000,1087,0.0500,11.3400,11.3400,0,0.0000,698,0.0500,11.3200,11.3200,0.0333,4379,
^VIX,2017-08-28,VIX,2017-08-30,11.000,C,0.7500,1.0000,0.6500,0.7000,121,40,0.6500,3642,0.7500,11.3400,11.3400,50,0.6500,815,0.8000,11.3200,11.3200,0.7430,376,
^VIX,2017-08-28,VIX,2017-08-30,11.000,P,0.1500,0.1500,0.0500,0.1500,1001,5129,0.0500,238,0.1500,11.3400,11.3400,2424,0.0500,2319,0.1500,11.3200,11.3200,0.1156,13870,
^VIX,2017-08-28,VIX,2017-08-30,11.500,C,0.5000,0.7000,0.4000,0.4300,385,113,0.4000,10,0.4500,11.3400,11.3400,100,0.4000,2093,0.5000,11.3200,11.3200,0.4753,1418,
^VIX,2017-08-28,VIX,2017-08-30,11.500,P,0.3700,0.4200,0.2000,0.3700,537,5844,0.2500,1,0.4000,11.3400,11.3400,3668,0.2500,3301,0.4000,11.3200,11.3200,0.3120,3538,
^VIX,2017-08-28,VIX,2017-08-30,12.000,C,0.4000,0.4600,0.2500,0.3000,1074,5,0.2500,5870,0.3500,11.3400,11.3400,13,0.2500,3483,0.3500,11.3200,11.3200,0.3591,1690,
^VIX,2017-08-28,VIX,2017-08-30,12.000,P,0.7500,0.8000,0.4600,0.7300,319,4412,0.6000,115,0.7500,11.3400,11.3400,5,0.6500,2454,0.7500,11.3200,11.3200,0.6593,6340,
^VIX,2017-08-28,VIX,2017-08-30,12.500,C,0.2500,0.3000,0.2000,0.2000,559,1014,0.1500,6984,0.2500,11.3400,11.3400,4576,0.1000,582,0.2000,11.3200,11.3200,0.2030,1866,
^VIX,2017-08-28,VIX,2017-08-30,12.500,P,1.1200,1.1500,0.8100,1.1300,238,3286,1.0000,25,1.2000,11.3400,11.3400,3404,0.8500,148,1.1500,11.3200,11.3200,0.9868,499,
^VIX,2017-08-28,VIX,2017-08-30,13.000,C,0.2000,0.2100,0.1000,0.1000,1084,2054,0.1000,4,0.1500,11.3400,11.3400,1987,0.1000,4,0.1500,11.3200,11.3200,0.1603,1534,
^VIX,2017-08-28,VIX,2017-08-30,13.000,P,1.5000,1.7500,1.2000,1.5500,404,2511,1.4500,159,1.6500,11.3400,11.3400,554,1.2500,1746,1.6000,11.3200,11.3200,1.5629,1318,
^VIX,2017-08-28,VIX,2017-08-30,13.500,C,0.2000,0.2000,0.0500,0.1000,218,3127,0.0500,5722,0.1500,11.3400,11.3400,3148,0.0500,4292,0.1500,11.3200,11.3200,0.1060,735,
^VIX,2017-08-28,VIX,2017-08-30,13.500,P,2.0800,2.0800,1.9100,1.9100,51,1950,1.9000,2359,2.1500,11.3400,11.3400,625,1.7000,2158,2.1000,11.3200,11.3200,2.0767,247,
^VIX,2017-08-28,VIX,2017-08-30,14.000,C,0.1500,0.1500,0.0500,0.0500,978,574,0.0500,2806,0.1000,11.3400,11.3400,1536,0.0500,1946,0.1000,11.3200,11.3200,0.0633,1345,
