underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-10,VIX,2017-08-16,9.000,C,3.5000,6.5700,3.5000,6.5700,1080,8804,5.6000,2227,5.8000,15.7000,15.7000,2095,6.4000,2096,6.7000,16.0400,16.0400,4.7211,7613,
^VIX,2017-08-10,VIX,2017-08-16,9.000,P,0.0100,0.0400,0.0100,0.0400,313,0,0.0000,18039,0.0500,15.7000,15.7000,0,0.0000,6041,0.0500,16.0400,16.0400,0.0197,701,
^VIX,2017-08-10,VIX,2017-08-16,9.500,C,3.1300,5.2000,3.1300,5.2000,1906,9782,5.1000,2321,5.3000,15.7000,15.7000,2096,5.9000,2094,6.2000,16.0400,16.0400,4.4697,7361,
^VIX,2017-08-10,VIX,2017-08-16,9.500,P,0.0200,0.0300,0.0200,0.0300,21,0,0.0000,19453,0.0500,15.7000,15.7000,0,0.0000,5913,0.0500,16.0400,16.0400,0.0248,44845,
^VIX,2017-08-10,VIX,2017-08-16,10.000,C,2.5000,5.5000,2.5000,5.5000,12016,657,4.7000,2185,4.8000,15.7000,15.7000,1,5.5000,2920,5.7000,16.0400,16.0400,3.8510,13655,
^VIX,2017-08-10,VIX,2017-08-16,10.000,P,0.0300,0.0500,0.0100,0.0200,6077,0,0.0000,20032,0.0500,15.7000,15.7000,0,0.0000,8449,0.0500,16.0400,16.0400,0.0379,98302,
^VIX,2017-08-10,VIX,2017-08-16,10.500,C,2.0000,4.5000,2.0000,4.5000,1479,1436,4.2000,18438,4.4000,15.7000,15.7000,2944,4.9000,2803,5.2000,16.0400,16.0400,3.1358,9343,
^VIX,2017-08-10,VIX,2017-08-16,10.500,P,0.1000,0.1000,0.0100,0.0500,24796,0,0.0000,9053,0.0500,15.7000,15.7000,0,0.0000,1323,0.0500,16.0400,16.0400,0.0463,172882,
^VIX,2017-08-10,VIX,2017-08-16,11.000,C,1.7000,4.5000,1.7000,4.5000,17248,8196,3.7000,16576,3.9000,15.7000,15.7000,6179,4.4000,4887,4.8000,16.0400,16.0400,2.6061,60393,
^VIX,2017-08-10,VIX,2017-08-16,11.000,P,0.2000,0.2000,0.0500,0.1000,52288,3603,0.0500,20884,0.1000,15.7000,15.7000,2119,0.0500,6217,0.1000,16.0400,16.0400,0.0939,254214,
^VIX,2017-08-10,VIX,2017-08-16,11.500,C,1.3000,4.0200,1.3000,4.0200,5332,1071,3.3000,21468,3.5000,15.7000,15.7000,2473,4.0000,4,4.1000,16.0400,16.0400,2.5194,60178,
^VIX,2017-08-10,VIX,2017-08-16,11.500,P,0.3800,0.4000,0.1000,0.1000,22814,7384,0.1000,15385,0.1500,15.7000,15.7000,16508,0.0500,67,0.1000,16.0400,16.0400,0.1885,141326,
^VIX,2017-08-10,VIX,2017-08-16,12.000,C,1.0500,3.5000,1.0500,3.5000,68844,1240,2.9000,3507,3.0000,15.7000,15.7000,5915,3.5000,3442,3.9000,16.0400,16.0400,2.3356,225956,
^VIX,2017-08-10,VIX,2017-08-16,12.000,P,0.5800,0.6100,0.2000,0.2000,86059,4434,0.2000,17944,0.2500,15.7000,15.7000,589,0.1500,1323,0.2000,16.0400,16.0400,0.3352,172615,
^VIX,2017-08-10,VIX,2017-08-16,12.500,C,1.0000,3.2200,1.0000,3.2200,37731,10695,2.5000,11859,2.6500,15.7000,15.7000,6346,3.1000,3189,3.5000,16.0400,16.0400,1.6927,57506,
^VIX,2017-08-10,VIX,2017-08-16,12.500,P,0.9100,0.9300,0.3000,0.3100,43864,200,0.3500,17736,0.4000,15.7000,15.7000,33,0.2500,841,0.3000,16.0400,16.0400,0.4992,47287,
^VIX,2017-08-10,VIX,2017-08-16,13.000,C,0.8500,3.0000,0.8500,3.0000,53834,10486,2.2000,16831,2.3500,15.7000,15.7000,3831,2.8000,2,3.0000,16.0400,16.0400,1.4763,120350,
^VIX,2017-08-10,VIX,2017-08-16,13.000,P,1.3000,1.3000,0.4000,0.4000,34595,18242,0.5000,22585,0.6000,15.7000,15.7000,318,0.4000,681,0.4500,16.0400,16.0400,0.6905,64802,
^VIX,2017-08-10,VIX,2017-08-16,13.500,C,0.7500,2.5000,0.7000,2.5000,30699,2751,1.9500,8117,2.0500,15.7000,15.7000,2106,2.5000,988,2.7500,16.0400,16.0400,1.5132,75011,
^VIX,2017-08-10,VIX,2017-08-16,13.500,P,1.7000,1.7000,0.6000,0.6000,14004,1504,0.7500,1039,0.8000,15.7000,15.7000,1220,0.5500,2825,0.6500,16.0400,16.0400,1.0657,7660,
