underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-11,VIX,2017-08-16,9.000,C,5.5700,6.9000,5.5000,6.9000,1126,1178,6.4000,3848,6.6000,16.0500,16.0500,3191,6.3000,2787,6.6000,15.5100,15.5100,5.7298,7302,
^VIX,2017-08-11,VIX,2017-08-16,9.000,P,0.0200,0.0200,0.0200,0.0200,18,0,0.0000,10260,0.0500,16.0500,16.0500,0,0.0000,9865,0.0500,15.5100,15.5100,0.0200,686,
^VIX,2017-08-11,VIX,2017-08-16,9.500,C,5.0000,6.2000,5.0000,6.0000,76,1189,5.9000,3493,6.1000,16.0500,16.0500,2850,5.8000,2787,6.1000,15.5100,15.5100,5.8613,6477,
^VIX,2017-08-11,VIX,2017-08-16,9.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,19636,0.0500,16.0500,16.0500,0,0.0000,16250,0.0500,15.5100,15.5100,0.0000,44824,
^VIX,2017-08-11,VIX,2017-08-16,10.000,C,4.9000,6.0000,4.3000,5.4000,4076,912,5.4000,2729,5.6000,16.0500,16.0500,1208,5.3000,200,5.5000,15.5100,15.5100,4.8255,15569,
^VIX,2017-08-11,VIX,2017-08-16,10.000,P,0.0300,0.0500,0.0100,0.0100,2875,0,0.0000,18908,0.0500,16.0500,16.0500,0,0.0000,15726,0.0500,15.5100,15.5100,0.0471,98924,
^VIX,2017-08-11,VIX,2017-08-16,10.500,C,4.2000,5.4600,3.9000,4.9000,4706,1123,4.9000,3497,5.1000,16.0500,16.0500,1209,4.8000,213,5.0000,15.5100,15.5100,4.4010,9511,
^VIX,2017-08-11,VIX,2017-08-16,10.500,P,0.0500,0.0500,0.0200,0.0200,551,0,0.0000,10305,0.0500,16.0500,16.0500,0,0.0000,8296,0.0500,15.5100,15.5100,0.0314,166445,
^VIX,2017-08-11,VIX,2017-08-16,11.000,C,3.9000,5.0000,3.3000,4.2000,5606,6481,4.4000,11617,4.6000,16.0500,16.0500,1474,4.3000,4834,4.6000,15.5100,15.5100,3.6859,53124,
^VIX,2017-08-11,VIX,2017-08-16,11.000,P,0.0500,0.1000,0.0200,0.0500,27408,0,0.0000,16255,0.0500,16.0500,16.0500,0,0.0000,13741,0.0500,15.5100,15.5100,0.0299,233736,
^VIX,2017-08-11,VIX,2017-08-16,11.500,C,3.4000,4.2200,2.9500,4.2200,1356,10053,3.9000,11003,4.1000,16.0500,16.0500,500,3.9000,6674,4.1000,15.5100,15.5100,3.2159,57783,
^VIX,2017-08-11,VIX,2017-08-16,11.500,P,0.1000,0.1000,0.0200,0.0200,3707,0,0.0000,8860,0.0500,16.0500,16.0500,0,0.0000,5650,0.0500,15.5100,15.5100,0.0781,140164,
^VIX,2017-08-11,VIX,2017-08-16,12.000,C,3.0000,4.1000,2.5000,3.5000,26911,12908,3.4000,18313,3.7000,16.0500,16.0500,10,3.4000,2114,3.6000,15.5100,15.5100,2.7805,197243,
^VIX,2017-08-11,VIX,2017-08-16,12.000,P,0.2500,0.2500,0.0500,0.0700,43635,390,0.0500,21968,0.1000,16.0500,16.0500,438,0.0500,24111,0.1000,15.5100,15.5100,0.1275,185584,
^VIX,2017-08-11,VIX,2017-08-16,12.500,C,2.6000,3.5000,2.2000,2.9000,2942,16465,3.0000,12422,3.2000,16.0500,16.0500,1263,2.9500,7597,3.2000,15.5100,15.5100,3.0704,57080,
^VIX,2017-08-11,VIX,2017-08-16,12.500,P,0.3500,0.3500,0.1500,0.1500,7270,20001,0.1000,1089,0.1500,16.0500,16.0500,3974,0.1000,6447,0.1500,15.5100,15.5100,0.2471,74361,
^VIX,2017-08-11,VIX,2017-08-16,13.000,C,2.3500,3.2000,1.8500,2.5000,18079,10,2.7000,10184,2.8000,16.0500,16.0500,1854,2.5500,3201,2.7500,15.5100,15.5100,2.0482,106127,
^VIX,2017-08-11,VIX,2017-08-16,13.000,P,0.5000,0.5500,0.2000,0.2500,49993,195,0.2500,24914,0.3000,16.0500,16.0500,2923,0.2000,15761,0.3000,15.5100,15.5100,0.4231,70812,
^VIX,2017-08-11,VIX,2017-08-16,13.500,C,2.3000,2.8000,1.6000,2.1500,13959,33,2.3500,2276,2.4500,16.0500,16.0500,1627,2.2500,1032,2.4000,15.5100,15.5100,1.8975,74087,
^VIX,2017-08-11,VIX,2017-08-16,13.500,P,0.7000,0.8000,0.3500,0.4500,9364,30,0.4000,12007,0.4500,16.0500,16.0500,5892,0.3500,7006,0.4500,15.5100,15.5100,0.5641,16446,
^VIX,2017-08-11,VIX,2017-08-16,14.000,C,2.0000,2.5000,1.4000,1.9500,15645,8,2.1000,35,2.1500,16.0500,16.0500,1635,1.9500,500,2.1000,15.5100,15.5100,1.7682,209214,
^VIX,2017-08-11,VIX,2017-08-16,14.000,P,1.0000,1.1000,0.5000,0.6700,35471,6783,0.6000,24037,0.7000,16.0500,16.0500,8,0.6000,967,0.6500,15.5100,15.5100,0.9316,70834,
^VIX,2017-08-11,VIX,2017-08-16,14.500,C,2.0500,2.2100,1.2000,1.7000,43382,11985,1.8000,40,1.9000,16.0500,16.0500,1476,1.7000,566,1.8500,15.5100,15.5100,1.6101,58067,
^VIX,2017-08-11,VIX,2017-08-16,14.500,P,1.2500,1.4000,0.7800,0.9000,25626,5552,0.8500,371,0.9000,16.0500,16.0500,1,0.8500,955,0.9000,15.5100,15.5100,1.2270,9253,
^VIX,2017-08-11,VIX,2017-08-16,15.000,C,1.5000,2.0500,1.0500,1.5200,101846,188,1.6500,1920,1.7000,16.0500,16.0500,1730,1.5000,2070,1.6500,15.5100,15.5100,1.2990,250473,
^VIX,2017-08-11,VIX,2017-08-16,15.000,P,1.5500,1.7500,0.9900,1.2000,19518,383,1.1500,400,1.2000,16.0500,16.0500,100,1.1500,1620,1.2000,15.5100,15.5100,1.5000,22176,
^VIX,2017-08-11,VIX,2017-08-16,16.000,C,1.2000,1.6500,0.8000,1.1100,53546,255,1.3000,443,1.3500,16.0500,16.0500,1647,1.2000,1030,1.3000,15.5100,15.5100,0.9644,186948,
^VIX,2017-08-11,VIX,2017-08-16,16.000,P,2.3000,2.5500,1.6000,1.9000,2556,6365,1.8000,4472,1.9000,16.0500,16.0500,3622,1.7500,3312,1.9000,15.5100,15.5100,2.1487,10412,
^VIX,2017-08-11,VIX,2017-08-16,17.000,C,0.9500,1.3500,0.6500,1.0000,89324,1917,1.0500,441,1.1000,16.0500,16.0500,2570,0.9500,978,1.0500,15.5100,15.5100,0.7769,293578,
^VIX,2017-08-11,VIX,2017-08-16,17.000,P,3.3000,3.3000,2.3000,2.8500,1755,4389,2.5500,351,2.6000,16.0500,16.0500,4983,2.5000,1760,2.6500,15.5100,15.5100,2.7554,12404,
^VIX,2017-08-11,VIX,2017-08-16,18.000,C,0.8000,1.1000,0.5500,0.8000,31892,4485,0.8500,17,0.9000,16.0500,16.0500,5576,0.7500,817,0.8500,15.5100,15.5100,0.7203,165529,
^VIX,2017-08-11,VIX,2017-08-16,18.000,P,4.1000,4.1000,3.1000,3.1000,203,17563,3.3000,17203,3.5000,16.0500,16.0500,2810,3.3000,2714,3.5000,15.5100,15.5100,4.0813,42293,
^VIX,2017-08-11,VIX,2017-08-16,19.000,C,0.7000,0.9500,0.4500,0.6500,6830,7497,0.7000,20,0.7500,16.0500,16.0500,7745,0.6000,803,0.7000,15.5100,15.5100,0.6649,101919,
^VIX,2017-08-11,VIX,2017-08-16,19.000,P,4.3000,4.3000,4.3000,4.3000,2,3581,4.2000,49,4.3000,16.0500,16.0500,6221,4.1000,592,4.3000,15.5100,15.5100,4.3000,1151,
^VIX,2017-08-11,VIX,2017-08-16,20.000,C,0.6000,0.7500,0.3500,0.5500,71597,732,0.6000,2430,0.6500,16.0500,16.0500,8897,0.5000,5421,0.5500,15.5100,15.5100,0.4979,415848,
^VIX,2017-08-11,VIX,2017-08-16,20.000,P,5.7000,5.9000,4.8300,5.2000,370,1191,5.1000,20323,5.3000,16.0500,16.0500,6072,5.0000,1712,5.2000,15.5100,15.5100,5.4952,7790,
^VIX,2017-08-11,VIX,2017-08-16,21.000,C,0.5000,0.6500,0.3000,0.4000,14008,2306,0.5000,1802,0.5500,16.0500,16.0500,4589,0.4000,6058,0.5000,15.5100,15.5100,0.4207,260589,
^VIX,2017-08-11,VIX,2017-08-16,21.000,P,6.8000,6.8000,6.8000,6.8000,199,18063,5.9000,16099,6.2000,16.0500,16.0500,5576,5.9000,6210,6.2000,15.5100,15.5100,6.8000,336,
^VIX,2017-08-11,VIX,2017-08-16,22.000,C,0.3800,0.5000,0.2500,0.3700,23883,9941,0.4000,19253,0.5000,16.0500,16.0500,2263,0.3500,10954,0.4500,15.5100,15.5100,0.3160,105703,
^VIX,2017-08-11,VIX,2017-08-16,22.000,P,0.0000,0.0000,0.0000,0.0000,0,16151,6.8000,14926,7.1000,16.0500,16.0500,7446,6.8000,7368,7.1000,15.5100,15.5100,0.0000,218,
^VIX,2017-08-11,VIX,2017-08-16,23.000,C,0.3700,0.4500,0.2000,0.3100,22429,5381,0.3500,841,0.4000,16.0500,16.0500,1551,0.3000,15040,0.4000,15.5100,15.5100,0.3118,50425,
^VIX,2017-08-11,VIX,2017-08-16,23.000,P,8.7500,8.7500,8.2200,8.2200,48,5957,7.8000,10440,8.0000,16.0500,16.0500,1595,7.8000,3036,8.0000,15.5100,15.5100,8.5240,55,
^VIX,2017-08-11,VIX,2017-08-16,24.000,C,0.2000,0.4000,0.1500,0.2500,7665,4238,0.3000,6272,0.3500,16.0500,16.0500,1471,0.2500,16017,0.3500,15.5100,15.5100,0.2657,142024,
^VIX,2017-08-11,VIX,2017-08-16,24.000,P,9.7500,9.7500,9.3000,9.3000,107,10298,8.7000,12348,9.0000,16.0500,16.0500,7291,8.7000,6301,9.0000,15.5100,15.5100,9.4079,2,
^VIX,2017-08-11,VIX,2017-08-16,25.000,C,0.0500,0.3500,0.0500,0.2500,30555,6459,0.2500,700,0.3000,16.0500,16.0500,15593,0.2000,13063,0.3000,15.5100,15.5100,0.2332,194803,
^VIX,2017-08-11,VIX,2017-08-16,25.000,P,10.1300,10.1300,10.0100,10.0100,28,8704,9.7000,12263,9.9000,16.0500,16.0500,3877,9.7000,4404,9.9000,15.5100,15.5100,10.0871,2380,
^VIX,2017-08-11,VIX,2017-08-16,26.000,C,0.3000,0.3000,0.1400,0.2000,3079,9088,0.2000,30880,0.3000,16.0500,16.0500,50,0.2000,8902,0.2500,15.5100,15.5100,0.1559,155991,
^VIX,2017-08-11,VIX,2017-08-16,26.000,P,0.0000,0.0000,0.0000,0.0000,0,10128,10.6000,12567,10.9000,16.0500,16.0500,7284,10.6000,3242,10.9000,15.5100,15.5100,0.0000,53,
^VIX,2017-08-11,VIX,2017-08-16,27.000,C,0.1500,0.2500,0.1500,0.1500,3568,325,0.2000,18729,0.2500,16.0500,16.0500,1574,0.1500,851,0.2000,15.5100,15.5100,0.1806,53841,
^VIX,2017-08-11,VIX,2017-08-16,27.000,P,0.0000,0.0000,0.0000,0.0000,0,6598,11.6000,15335,11.9000,16.0500,16.0500,3074,11.6000,4802,11.9000,15.5100,15.5100,0.0000,300,
^VIX,2017-08-11,VIX,2017-08-16,28.000,C,0.1200,0.2200,0.1000,0.1500,3488,5349,0.1500,388,0.2000,16.0500,16.0500,3549,0.1000,7880,0.2000,15.5100,15.5100,0.1617,48416,
^VIX,2017-08-11,VIX,2017-08-16,28.000,P,0.0000,0.0000,0.0000,0.0000,0,2535,12.6000,6950,12.8000,16.0500,16.0500,1092,12.6000,4011,12.9000,15.5100,15.5100,0.0000,1,
^VIX,2017-08-11,VIX,2017-08-16,29.000,C,0.1500,0.2000,0.1000,0.1600,13986,18310,0.1000,18951,0.2000,16.0500,16.0500,1733,0.1000,239,0.1500,15.5100,15.5100,0.1190,92074,
^VIX,2017-08-11,VIX,2017-08-16,29.000,P,14.7500,14.7500,14.0200,14.0200,35,11822,13.5000,8291,13.8000,16.0500,16.0500,1297,13.6000,10291,13.9000,15.5100,15.5100,14.4729,52,
^VIX,2017-08-11,VIX,2017-08-16,30.000,C,0.1500,0.1500,0.0900,0.1000,8442,19465,0.1000,29462,0.2000,16.0500,16.0500,9,0.1000,1109,0.1500,15.5100,15.5100,0.1144,378154,
