underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-18,VIX,2017-08-23,9.000,C,5.9000,5.9000,5.5000,5.5000,2,100,4.8000,101,5.6000,14.1500,14.1500,99,5.0000,100,5.8000,14.2600,14.2600,5.7000,68,
^VIX,2017-08-18,VIX,2017-08-23,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2708,0.0500,14.1500,14.1500,0,0.0000,2010,0.0500,14.2600,14.2600,0.0000,3,
^VIX,2017-08-18,VIX,2017-08-23,9.500,C,5.3500,5.5000,4.6000,4.6000,139,101,4.3000,101,5.1000,14.1500,14.1500,100,4.5000,100,5.3000,14.2600,14.2600,5.3662,168,
^VIX,2017-08-18,VIX,2017-08-23,9.500,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,3567,0.0500,14.1500,14.1500,0,0.0000,2623,0.0500,14.2600,14.2600,0.0000,102,
^VIX,2017-08-18,VIX,2017-08-23,10.000,C,4.8800,5.4400,4.0000,4.0000,21,1,4.2000,2,4.5000,14.1500,14.1500,99,4.0000,99,4.8000,14.2600,14.2600,4.3571,930,
^VIX,2017-08-18,VIX,2017-08-23,10.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,4563,0.0500,14.1500,14.1500,0,0.0000,3620,0.0500,14.2600,14.2600,0.0000,1908,
^VIX,2017-08-18,VIX,2017-08-23,10.500,C,4.8000,4.8000,3.1300,3.8000,8,237,3.4000,214,4.1000,14.1500,14.1500,236,3.6000,212,4.3000,14.2600,14.2600,3.7788,363,
^VIX,2017-08-18,VIX,2017-08-23,10.500,P,0.0500,0.0500,0.0300,0.0300,7,0,0.0000,3679,0.0500,14.1500,14.1500,0,0.0000,2540,0.0500,14.2600,14.2600,0.0329,4182,
^VIX,2017-08-18,VIX,2017-08-23,11.000,C,4.0000,4.2000,3.0000,3.2000,187,287,2.9000,315,3.6000,14.1500,14.1500,235,3.1000,1,3.7000,14.2600,14.2600,3.4016,626,
^VIX,2017-08-18,VIX,2017-08-23,11.000,P,0.0500,0.0500,0.0500,0.0500,95,0,0.0000,6279,0.0500,14.1500,14.1500,0,0.0000,3196,0.0500,14.2600,14.2600,0.0500,5724,
