underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-14,VIX,2017-08-16,9.000,C,3.9000,4.0000,3.3900,3.4800,3911,5263,3.3000,4077,3.5000,12.3500,12.3500,3097,3.3000,5004,3.6000,12.3300,12.3300,3.8713,6371,
^VIX,2017-08-14,VIX,2017-08-16,9.000,P,0.0200,0.0200,0.0200,0.0200,2,0,0.0000,14829,0.0500,12.3500,12.3500,0,0.0000,11663,0.0500,12.3300,12.3300,0.0200,668,
^VIX,2017-08-14,VIX,2017-08-16,9.500,C,3.4000,3.4000,2.9600,2.9600,4406,1110,2.8500,3145,3.0000,12.3500,12.3500,500,2.8500,5002,3.1000,12.3300,12.3300,3.3089,6419,
^VIX,2017-08-14,VIX,2017-08-16,9.500,P,0.0300,0.0300,0.0300,0.0300,1,0,0.0000,17312,0.0500,12.3500,12.3500,0,0.0000,13096,0.0500,12.3300,12.3300,0.0300,44824,
^VIX,2017-08-14,VIX,2017-08-16,10.000,C,3.2000,3.3300,2.3000,2.4500,4305,1140,2.3500,3155,2.5000,12.3500,12.3500,500,2.3500,40,2.5500,12.3300,12.3300,2.7339,14140,
^VIX,2017-08-14,VIX,2017-08-16,10.000,P,0.0300,0.0300,0.0100,0.0200,40,0,0.0000,20894,0.0500,12.3500,12.3500,0,0.0000,16199,0.0500,12.3300,12.3300,0.0145,98272,
^VIX,2017-08-14,VIX,2017-08-16,10.500,C,2.7500,2.7500,1.9300,1.9300,1820,7176,1.8500,190,1.9500,12.3500,12.3500,2073,1.8500,1117,2.0500,12.3300,12.3300,2.3349,6008,
^VIX,2017-08-14,VIX,2017-08-16,10.500,P,0.0500,0.0500,0.0200,0.0300,14056,0,0.0000,19977,0.0500,12.3500,12.3500,0,0.0000,13115,0.0500,12.3300,12.3300,0.0205,166360,
^VIX,2017-08-14,VIX,2017-08-16,11.000,C,2.3400,2.3600,1.2000,1.4000,1315,12050,1.3500,10257,1.5000,12.3500,12.3500,16,1.4000,196,1.5500,12.3300,12.3300,1.8034,49614,
^VIX,2017-08-14,VIX,2017-08-16,11.000,P,0.0500,0.0500,0.0100,0.0500,1350,0,0.0000,39019,0.0500,12.3500,12.3500,0,0.0000,34298,0.0500,12.3300,12.3300,0.0485,228217,
^VIX,2017-08-14,VIX,2017-08-16,11.500,C,1.7900,1.7900,1.0000,1.0000,5449,9540,0.9500,7164,1.0500,12.3500,12.3500,1324,0.9500,5154,1.1000,12.3300,12.3300,1.3285,56977,
^VIX,2017-08-14,VIX,2017-08-16,11.500,P,0.1000,0.1100,0.0500,0.1000,64240,25783,0.0500,37028,0.1500,12.3500,12.3500,13372,0.0500,500,0.1000,12.3300,12.3300,0.0809,143114,
^VIX,2017-08-14,VIX,2017-08-16,12.000,C,1.4500,1.4800,0.6000,0.6900,3649,9645,0.6500,8812,0.7500,12.3500,12.3500,8681,0.6000,5324,0.8000,12.3300,12.3300,0.9223,190440,
^VIX,2017-08-14,VIX,2017-08-16,12.000,P,0.1000,0.3500,0.1000,0.2900,44297,14071,0.2500,197,0.3000,12.3500,12.3500,7548,0.2000,14363,0.3500,12.3300,12.3300,0.1912,192903,
^VIX,2017-08-14,VIX,2017-08-16,12.500,C,1.0500,1.1700,0.4500,0.5000,13493,18985,0.4500,20769,0.5500,12.3500,12.3500,9117,0.4500,8938,0.6000,12.3300,12.3300,0.5769,49533,
^VIX,2017-08-14,VIX,2017-08-16,12.500,P,0.3500,0.6500,0.3500,0.6000,39149,10319,0.5500,120,0.6000,12.3500,12.3500,8063,0.5000,9584,0.6500,12.3300,12.3300,0.4780,68130,
^VIX,2017-08-14,VIX,2017-08-16,13.000,C,0.9500,0.9500,0.3000,0.3500,42095,9218,0.3500,184,0.4000,12.3500,12.3500,2822,0.3500,12412,0.4500,12.3300,12.3300,0.5086,101275,
^VIX,2017-08-14,VIX,2017-08-16,13.000,P,0.5000,1.1000,0.5000,0.9000,22726,147,0.9500,564,1.0000,12.3500,12.3500,83,0.9000,2840,1.0000,12.3300,12.3300,0.7139,89854,
^VIX,2017-08-14,VIX,2017-08-16,13.500,C,0.7200,0.7200,0.2500,0.2500,12000,19904,0.2500,169,0.3000,12.3500,12.3500,7212,0.2500,9861,0.3500,12.3300,12.3300,0.3919,62499,
^VIX,2017-08-14,VIX,2017-08-16,13.500,P,1.0000,1.5000,1.0000,1.3800,5559,145,1.3500,13,1.4000,12.3500,12.3500,1751,1.3000,9897,1.4500,12.3300,12.3300,1.1121,23502,
^VIX,2017-08-14,VIX,2017-08-16,14.000,C,0.5800,0.6500,0.2000,0.2000,20418,21112,0.2000,337,0.2500,12.3500,12.3500,4780,0.2000,250,0.2500,12.3300,12.3300,0.2706,204337,
^VIX,2017-08-14,VIX,2017-08-16,14.000,P,1.2000,1.9000,1.2000,1.9000,11444,169,1.8000,18,1.8500,12.3500,12.3500,5402,1.7000,9394,1.9000,12.3300,12.3300,1.5798,86767,
^VIX,2017-08-14,VIX,2017-08-16,14.500,C,0.5500,0.5500,0.1800,0.1800,12856,26017,0.1500,43,0.2000,12.3500,12.3500,9728,0.1500,56,0.2000,12.3300,12.3300,0.2565,56119,
^VIX,2017-08-14,VIX,2017-08-16,14.500,P,1.7000,2.3500,1.7000,2.3500,336,19613,2.2000,15667,2.3500,12.3500,12.3500,5647,2.1500,5711,2.3500,12.3300,12.3300,1.9582,21514,
^VIX,2017-08-14,VIX,2017-08-16,15.000,C,0.4500,0.9400,0.1000,0.1500,21559,1282,0.1500,21608,0.2000,12.3500,12.3500,25935,0.1000,2,0.1500,12.3300,12.3300,0.1822,200457,
^VIX,2017-08-14,VIX,2017-08-16,15.000,P,2.0000,2.8000,2.0000,2.8000,1211,7569,2.7000,101,2.8000,12.3500,12.3500,4203,2.6500,11270,2.8500,12.3300,12.3300,2.3502,37425,
^VIX,2017-08-14,VIX,2017-08-16,16.000,C,0.3500,0.3500,0.0900,0.1000,24869,4994,0.1000,18475,0.1500,12.3500,12.3500,24660,0.0500,8956,0.1500,12.3300,12.3300,0.1257,177793,
