underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-01,VIX,2017-08-02,9.000,C,1.4000,1.4600,1.0700,1.2400,1044,15,0.3000,1,1.3000,10.0100,10.0100,25,0.6500,718,1.3500,10.0900,10.0900,1.1549,1207,
^VIX,2017-08-01,VIX,2017-08-02,9.000,P,0.0500,0.0500,0.0100,0.0500,7,0,0.0000,721,0.0500,10.0100,10.0100,0,0.0000,103,0.0500,10.0900,10.0900,0.0214,183,
^VIX,2017-08-01,VIX,2017-08-02,9.500,C,1.0600,1.0600,0.6500,0.7500,569,10,0.4000,1,0.8000,10.0100,10.0100,10,0.4000,1,0.8500,10.0900,10.0900,0.8070,1294,
^VIX,2017-08-01,VIX,2017-08-02,9.500,P,0.0400,0.0400,0.0400,0.0400,20,0,0.0000,1269,0.0500,10.0100,10.0100,0,0.0000,900,0.0500,10.0900,10.0900,0.0400,3670,
^VIX,2017-08-01,VIX,2017-08-02,10.000,C,0.5000,0.6500,0.1500,0.3100,1309,5,0.2000,1,0.3500,10.0100,10.0100,16,0.3000,11,0.4000,10.0900,10.0900,0.6029,879,
^VIX,2017-08-01,VIX,2017-08-02,10.000,P,0.0800,0.1500,0.0500,0.0500,1167,9403,0.0500,949,0.1000,10.0100,10.0100,6660,0.0500,974,0.1000,10.0900,10.0900,0.0899,2273,
^VIX,2017-08-01,VIX,2017-08-02,10.500,C,0.1500,0.3500,0.0500,0.2000,1156,91,0.1000,26,0.1500,10.0100,10.0100,1539,0.1000,4,0.2000,10.0900,10.0900,0.1587,1686,
^VIX,2017-08-01,VIX,2017-08-02,10.500,P,0.4000,0.4800,0.2300,0.3500,1132,5,0.3500,8,0.4500,10.0100,10.0100,1518,0.3000,1,0.3500,10.0900,10.0900,0.4030,5401,
^VIX,2017-08-01,VIX,2017-08-02,11.000,C,0.1500,0.1500,0.0400,0.0400,643,323,0.0500,481,0.1000,10.0100,10.0100,0,0.0000,486,0.0500,10.0900,10.0900,0.0586,1639,
^VIX,2017-08-01,VIX,2017-08-02,11.000,P,0.7500,1.0000,0.6000,0.8000,671,1,0.8000,16,1.0000,10.0100,10.0100,2061,0.7000,154,1.0000,10.0900,10.0900,0.7502,2834,
