Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1023.2,13.2,1025,1010.4,,, ,1,0,I,1023.2,1014.7,0,,1010,,,,,,160222,,0.218,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16O800,0.44,-0.21,0.6,0.4,0.55,0.432,P,-0.892,0.022,O,0.45,0.44,0,0.027,0.65,6701,0.364,0.42,160318,,160222,-0.646,0.218,-6.389,15:30:00,,6.49,0.406,0,0.404,800,0.45,0.33,Mar 800 Puts,,235,0.35
RUT 16P800,1.8,-0.57,1.8,1.8,1.85,0.358,P,-3.122,0.051,O,1.75,1.8,0,0.041,2.37,1506,-0.006,0.355,160415,,160222,-4.868,0.218,-8.978,15:30:00,,27.435,0.351,0.002,0.355,800,1.75,1.76,Apr 800 Puts,,2,1.65
RUT 16Q800,-1,,,,5.3,0.345,P,-6.307,0.073,O,4.9,,0,0.057,,,-0.012,0.338,160520,,160222,-16.626,0.218,-11.725,15:30:00,,62.027,0.332,0.012,0.339,800,4.9,4.96,May 800 Puts,,,4.5
RUT 16R800,-1,,,,8.1,0.333,P,-8.464,0.082,O,7.75,,0,0.069,,436,-0.025,0.329,160617,,160222,-29.771,0.218,-12.334,15:30:00,,88.974,0.325,0.026,0.332,800,7.75,7.95,Jun 800 Puts,,,7.4
RUT 16U800,-1,,,,18.6,0.319,P,-13.227,0.09,O,17.5,,0,0.097,,268,-0.003,0.312,160916,,160222,-85.425,0.218,-12.053,15:30:00,,162.897,0.305,0.077,0.312,800,17.5,17.56,Sep 800 Puts,,,16.4
RUT 16O810,0.54,0.02,0.55,0.5,0.6,0.418,P,-1.063,0.027,O,0.5,0.51,0,0.027,0.52,1152,0.282,0.407,160318,,160222,-0.769,0.218,-6.893,15:30:00,,7.559,0.395,0,0.394,810,0.5,0.39,Mar 810 Puts,,95,0.4
RUT 16P810,2.3,-0.41,2.3,2.3,2.1,0.351,P,-3.58,0.058,O,1.99,2.3,0,0.041,2.71,279,-0.015,0.348,160415,,160222,-5.583,0.218,-9.82,15:30:00,,30.702,0.343,0.003,0.349,810,1.99,2.02,Apr 810 Puts,,2,1.85
RUT 16Q810,-1,,,,5.9,0.34,P,-7.004,0.081,O,5.45,,0,0.058,,,-0.013,0.333,160520,,160222,-18.469,0.218,-12.524,15:30:00,,67.264,0.326,0.016,0.334,810,5.45,5.52,May 810 Puts,,,5
RUT 16R810,-1,,,,8.8,0.328,P,-9.265,0.089,O,8.55,,0,0.069,,89,-0.021,0.325,160617,,160222,-32.595,0.218,-13.06,15:30:00,,95.153,0.322,0.033,0.327,810,8.55,8.73,Jun 810 Puts,,,8.3
