Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1359.1,3.2,1359.1,1351,,, ,1,0,I,1359.1,1354.9,0,,1355.9,,,,,,170518,,0.098,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17Q1120,-1,,,,,,P,0,0,O,-1,,0,0,,341,,,170519,,170518,0,0.098,0,15:30:00,,0,,0,0.153,1120,,0,May 1120 Puts,,,
RUT 17R1120,-1,,,,1.35,0.359,P,-1.99,0.037,O,1.05,,0,0.027,,141,0.071,0.344,170616,,170518,-2.22,0.098,-11.037,15:30:00,,18.548,0.327,0,0.341,1120,1.05,0.98,Jun 1120 Puts,,,0.75
RUT 17S1120,-1,,,,3.8,0.294,P,-4.603,0.06,O,3.22,,0,0.038,,113,0.013,0.283,170721,,170518,-11.466,0.098,-11.894,15:30:00,,54.996,0.273,0,0.283,1120,3.22,3.18,Jul 1120 Puts,,,2.65
RUT 17U1120,-1,,,,8.9,0.262,P,-8.41,0.078,O,7.9,,0,0.053,,35,-0.025,0.254,170915,,170518,-39.912,0.098,-12.157,15:30:00,,119.949,0.245,0,0.256,1120,7.9,8.1,Sep 1120 Puts,,,6.9
RUT 17X1120,-1,,,,18.9,0.249,P,-13.118,0.086,O,17.55,,0,0.075,,13,-0.015,0.243,171215,,170518,-111.938,0.098,-11.803,15:30:00,,218.105,0.236,0.005,0.244,1120,17.55,17.82,Dec 1120 Puts,,,16.2
RUT 17Q1130,-1,,,,,,P,0,0,O,-1,,0,0,,552,,,170519,,170518,0,0.098,0,15:30:00,,0,,0,0.153,1130,,0,May 1130 Puts,,,
RUT 17R1130,-1,,,,1.4,0.347,P,-2.214,0.042,O,1.13,,0,0.027,,300,0.046,0.335,170616,,170518,-2.469,0.098,-11.615,15:30:00,,20.298,0.32,0,0.332,1130,1.13,1.08,Jun 1130 Puts,,,0.85
RUT 17S1130,-1,,,,3.8,0.282,P,-5.037,0.066,O,3.22,,0,0.038,,220,-0.069,0.273,170721,,170518,-12.543,0.098,-11.806,15:30:00,,59.102,0.262,0,0.277,1130,3.22,3.46,Jul 1130 Puts,,,2.65
RUT 17U1130,-1,,,,9.6,0.258,P,-9.072,0.084,O,8.55,,0,0.053,,25,-0.021,0.25,170915,,170518,-43.049,0.098,-12.654,15:30:00,,126.91,0.242,0.001,0.252,1130,8.55,8.73,Sep 1130 Puts,,,7.5
RUT 17X1130,-1,,,,20,0.245,P,-13.914,0.09,O,18.8,,0,0.075,,27,-0.006,0.24,171215,,170518,-118.742,0.098,-12.167,15:30:00,,227.071,0.234,0.007,0.24,1130,18.8,18.91,Dec 1130 Puts,,,17.6
RUT 17Q1140,-1,,,,,,P,0,0,O,-1,,0,0,,373,,,170519,,170518,0,0.098,0,15:30:00,,0,,0,0.153,1140,,0,May 1140 Puts,,,
RUT 17R1140,-1,,,,1.75,0.346,P,-2.47,0.047,O,1.38,,0,0.026,,446,0.16,0.332,170616,,170518,-2.753,0.098,-13.417,15:30:00,,22.251,0.315,0,0.324,1140,1.38,1.19,Jun 1140 Puts,,,1
