Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1358,-1.1,1361.3,1355.1,,, ,1,0,I,1358,1357.7,0,,1359.1,,,,,,170413,,0.111,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17P1120,-1,,,,0.2,0.524,P,-0.091,0.004,O,0.2,,0,0.013,,338,,,170421,,170413,-0.028,0.111,-1.239,15:30:00,,0.628,,0,0.422,1120,0.2,0.02,Apr 1120 Puts,,,
RUT 17Q1120,-1,,,,1.65,0.332,P,-2.434,0.042,O,1.33,,0,0.029,,337,0.031,0.32,170519,,170413,-3.377,0.111,-10.729,15:30:00,,24.478,0.306,0,0.319,1120,1.33,1.29,May 1120 Puts,,,1
RUT 17R1120,-1,,,,3.2,0.283,P,-4.392,0.059,O,2.95,,0,0.037,,124,-0.007,0.278,170616,,170413,-10.93,0.111,-11.155,15:30:00,,52.976,0.273,0,0.278,1120,2.95,2.97,Jun 1120 Puts,,,2.7
RUT 17U1120,-1,,,,13,0.258,P,-10.163,0.082,O,11.4,,0,0.061,,33,0.013,0.248,170915,,170413,-62.883,0.111,-12.134,15:30:00,,156.705,0.238,0.004,0.247,1120,11.4,11.25,Sep 1120 Puts,,,9.8
RUT 17X1120,-1,,,,23.4,0.25,P,-14.105,0.085,O,20.65,,0,0.082,,13,-0.01,0.239,171215,,170413,-141.573,0.111,-11.266,15:30:00,,247.702,0.227,0.018,0.24,1120,20.65,20.85,Dec 1120 Puts,,,17.9
RUT 17P1130,-1,,,,0.25,0.515,P,-0.107,0.004,O,0.25,,0,0.013,,183,,,170421,,170413,-0.032,0.111,-1.403,15:30:00,,0.728,,0,0.408,1130,0.25,0.02,Apr 1130 Puts,,,
RUT 17Q1130,-1,,,,1.8,0.325,P,-2.736,0.047,O,1.48,,0,0.029,,444,0.028,0.314,170519,,170413,-3.795,0.111,-11.589,15:30:00,,26.989,0.301,0,0.312,1130,1.48,1.44,May 1130 Puts,,,1.15
RUT 17R1130,-1,,,,3.6,0.279,P,-4.863,0.065,O,3.3,,0,0.037,,198,0.006,0.274,170616,,170413,-12.102,0.111,-12.05,15:30:00,,57.485,0.268,0,0.273,1130,3.3,3.28,Jun 1130 Puts,,,3
RUT 17U1130,-1,,,,13.9,0.255,P,-10.887,0.087,O,12.25,,0,0.061,,25,0.017,0.245,170915,,170413,-67.359,0.111,-12.553,15:30:00,,164.679,0.235,0.006,0.244,1130,12.25,12.04,Sep 1130 Puts,,,10.6
RUT 17X1130,-1,,,,24.7,0.247,P,-14.913,0.089,O,21.95,,0,0.082,,27,-0.006,0.236,171215,,170413,-149.702,0.111,-11.589,15:30:00,,257.13,0.225,0.022,0.237,1130,21.95,22.08,Dec 1130 Puts,,,19.2
RUT 17P1140,-1,,,,0.25,0.493,P,-0.126,0.005,O,0.25,,0,0.012,,689,,,170421,,170413,-0.038,0.111,-1.597,15:30:00,,0.848,,0,0.395,1140,0.25,0.03,Apr 1140 Puts,,,
RUT 17Q1140,-1,,,,1.85,0.313,P,-3.081,0.053,O,1.58,,0,0.029,,296,-0.019,0.304,170519,,170413,-4.272,0.111,-12.083,15:30:00,,29.778,0.294,0,0.305,1140,1.58,1.61,May 1140 Puts,,,1.3
RUT 17R1140,-1,,,,4,0.275,P,-5.389,0.072,O,3.65,,0,0.037,,184,0.006,0.269,170616,,170413,-13.408,0.111,-12.836,15:30:00,,62.362,0.263,0,0.269,1140,3.65,3.63,Jun 1140 Puts,,,3.3
RUT 17U1140,-1,,,,14.9,0.252,P,-11.662,0.093,O,12.65,,0,0.061,,8,-0.019,0.239,170915,,170413,-72.157,0.111,-12.675,15:30:00,,172.946,0.225,0.008,0.24,1140,12.65,12.9,Sep 1140 Puts,,,10.4
RUT 17X1140,-1,,,,26.1,0.244,P,-15.764,0.093,O,23.3,,0,0.082,,3,-0.004,0.234,171215,,170413,-158.281,0.111,-11.863,15:30:00,,266.732,0.223,0.028,0.234,1140,23.3,23.39,Dec 1140 Puts,,,20.5
RUT 17D1150,-1,,,,209.7,,C,99.723,0.01,O,208,,0,0.152,,57,0,,170421,,170413,25.099,0.111,-6.364,15:30:00,,1.725,,1,0.409,1150,0,207.92,Apr 1150 Calls,,,206.3
RUT 17E1150,-1,,,,210.5,,C,96.213,0.063,O,208.85,,0,0.15,,39,-0.003,,170519,,170413,107.978,0.111,-17.517,15:30:00,,35.27,,1,0.306,1150,0.85,209.42,May 1150 Calls,,,207.2
RUT 17F1150,-1,,,,211.5,,C,93.734,0.081,O,210,,0,0.152,,628,-0.006,,170616,,170413,185.538,0.111,-17.384,15:30:00,,70.174,,1,0.268,1150,2,211.27,Jun 1150 Calls,,,208.5
RUT 17I1150,-1,,,,222.4,0.251,C,88.304,0.098,O,219.3,,0,0.162,,8,0.005,0.234,170915,,170413,413.646,0.111,-16.342,15:30:00,,173.323,0.216,0.989,0.228,1150,11.3,218.21,Sep 1150 Calls,,,216.2
RUT 17L1150,-1,,,,231.2,0.234,C,84.198,0.099,O,227.5,,0,0.175,,482,-0.001,0.22,171215,,170413,610.418,0.111,-14.844,15:30:00,,267.183,0.206,0.965,0.221,1150,19.5,227.72,Dec 1150 Calls,,,223.8
RUT 17P1150,0.1,0,0.16,0.1,0.1,,P,-0.151,0.006,O,0.05,0.1,0,0.012,0.1,863,,,170421,,170413,-0.045,0.111,-1.828,15:30:00,,0.995,,0,0.382,1150,0.05,0.03,Apr 1150 Puts,,34,
RUT 17Q1150,-1,,,,2.1,0.307,P,-3.474,0.06,O,1.8,,0,0.029,,776,-0.006,0.298,170519,,170413,-4.817,0.111,-13.161,15:30:00,,32.872,0.289,0,0.299,1150,1.8,1.81,May 1150 Puts,,,1.5
RUT 17R1150,-1,,,,4.4,0.269,P,-5.974,0.079,O,4.05,,0,0.037,,1508,0.01,0.264,170616,,170413,-14.864,0.111,-13.666,15:30:00,,67.627,0.259,0,0.264,1150,4.05,4.01,Jun 1150 Puts,,,3.7
RUT 17U1150,-1,,,,14.3,0.239,P,-12.493,0.099,O,13.35,,0,0.061,,3599,-0.034,0.234,170915,,170413,-77.297,0.111,-12.976,15:30:00,,181.499,0.229,0.011,0.237,1150,13.35,13.82,Sep 1150 Puts,,,12.4
RUT 17X1150,-1,,,,25.8,0.235,P,-16.661,0.098,O,24.1,,0,0.082,,3595,-0.027,0.229,171215,,170413,-167.326,0.111,-11.947,15:30:00,,276.487,0.223,0.035,0.231,1150,24.1,24.77,Dec 1150 Puts,,,22.4
RUT 17D1160,-1,,,,199.3,,C,99.677,0.012,O,197.7,,0,0.144,,12,-0.001,,170421,,170413,25.304,0.111,-6.809,15:30:00,,1.984,,1,0.395,1160,-0.3,197.93,Apr 1160 Calls,,,196.1
RUT 17E1160,-1,,,,200.8,,C,95.757,0.071,O,199.25,,0,0.143,,12,-0.002,,170519,,170413,108.331,0.111,-18.598,15:30:00,,38.674,,1,0.299,1160,1.25,199.66,May 1160 Calls,,,197.7
RUT 17F1160,-1,,,,202.5,,C,93.101,0.089,O,201.05,,0,0.146,,20,-0.003,,170616,,170413,185.713,0.111,-18.208,15:30:00,,75.596,,1,0.263,1160,3.05,201.71,Jun 1160 Calls,,,199.6
RUT 17I1160,-1,,,,212.2,0.24,C,87.381,0.105,O,209.15,,0,0.156,,,-0.001,0.224,170915,,170413,412.154,0.111,-16.011,15:30:00,,182.802,0.206,0.985,0.225,1160,11.15,209.28,Sep 1160 Calls,,,206.1
RUT 17L1160,-1,,,,222.8,0.232,C,83.228,0.104,O,219.1,,0,0.17,,,-0.001,0.219,171215,,170413,607.335,0.111,-15.221,15:30:00,,277.703,0.205,0.957,0.219,1160,21.1,219.26,Dec 1160 Calls,,,215.4
RUT 17P1160,-1,,,,0.3,0.46,P,-0.181,0.008,O,0.3,,0,0.012,,1468,,,170421,,170413,-0.055,0.111,-2.106,15:30:00,,1.175,,0,0.369,1160,0.3,0.04,Apr 1160 Puts,,,
RUT 17Q1160,-1,,,,2.35,0.301,P,-3.923,0.068,O,2.03,,0,0.029,,700,0,0.292,170519,,170413,-5.439,0.111,-14.331,15:30:00,,36.304,0.283,0,0.292,1160,2.03,2.03,May 1160 Puts,,,1.7
RUT 17R1160,4.86,0.83,4.86,4.86,4.9,0.265,P,-6.627,0.088,O,4.52,4.86,0,0.037,4.03,218,0.016,0.26,170616,,170413,-16.488,0.111,-14.627,15:30:00,,73.301,0.254,0,0.259,1160,4.52,4.45,Jun 1160 Puts,,1,4.1
RUT 17U1160,-1,,,,15.8,0.238,P,-13.382,0.105,O,14.65,,0,0.061,,31,-0.011,0.232,170915,,170413,-82.806,0.111,-13.584,15:30:00,,190.331,0.226,0.015,0.233,1160,14.65,14.82,Sep 1160 Puts,,,13.5
RUT 17X1160,-1,,,,29.1,0.239,P,-17.605,0.102,O,26.25,,0,0.083,,6,0,0.229,171215,,170413,-176.856,0.111,-12.448,15:30:00,,286.367,0.219,0.043,0.229,1160,26.25,26.25,Dec 1160 Puts,,,23.4
RUT 17D1170,-1,,,,189.4,,C,99.62,0.015,O,187.75,,0,0.137,,29,-0.001,,170421,,170413,25.506,0.111,-7.328,15:30:00,,2.295,,1,0.381,1170,-0.25,187.95,Apr 1170 Calls,,,186.1
RUT 17E1170,-1,,,,191.4,,C,95.238,0.08,O,189.75,,0,0.136,,51,-0.001,,170519,,170413,108.597,0.111,-19.758,15:30:00,,42.43,,1,0.292,1170,1.75,189.93,May 1170 Calls,,,188.1
RUT 17F1170,-1,,,,192.6,,C,92.398,0.098,O,191.1,,0,0.139,,14,-0.006,,170616,,170413,185.712,0.111,-19.068,15:30:00,,81.422,,0.999,0.257,1170,3.1,192.19,Jun 1170 Calls,,,189.6
RUT 17I1170,-1,,,,203.3,0.236,C,86.391,0.112,O,199.9,,0,0.151,,1,-0.003,0.219,170915,,170413,410.249,0.111,-16.284,15:30:00,,192.556,0.2,0.979,0.222,1170,11.9,200.43,Sep 1170 Calls,,,196.5
RUT 17L1170,-1,,,,214.4,0.229,C,82.207,0.109,O,210.7,,0,0.165,,,-0.001,0.216,171215,,170413,603.738,0.111,-15.544,15:30:00,,288.317,0.203,0.948,0.217,1170,22.7,210.9,Dec 1170 Calls,,,207
RUT 17P1170,0.19,-0.04,0.19,0.19,0.35,0.447,P,-0.219,0.01,O,0.27,0.19,0,0.012,0.23,418,,,170421,,170413,-0.066,0.111,-2.441,15:30:00,,1.396,,0,0.356,1170,0.27,0.05,Apr 1170 Puts,,2,
RUT 17Q1170,-1,,,,2.55,0.292,P,-4.438,0.077,O,2.25,,0,0.028,,968,-0.017,0.285,170519,,170413,-6.151,0.111,-15.292,15:30:00,,40.105,0.277,0,0.286,1170,2.25,2.29,May 1170 Puts,,,1.95
