Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1154.5,4.1,1154.7,1150.6,,, ,1,0,I,1154.5,1151.3,0,,1150.4,,,,,,160531,,0.115,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16R950,-1,,,,0.2,0.369,P,-0.43,0.015,O,0.15,,0,0.018,,5173,,,160617,,160531,-0.236,0.115,-2.942,15:30:00,,3.173,,0,0.347,950,0.15,0.12,Jun 950 Puts,,,0.1
RUT 16S950,1.24,0.03,1.24,0.98,1.25,0.292,P,-2.527,0.051,O,1.2,1.24,0,0.029,1.21,910,0.043,0.29,160715,,160531,-3.722,0.115,-7.748,15:30:00,,23.985,0.288,0,0.288,950,1.2,1.15,Jul 950 Puts,,12,1.15
RUT 16T950,3.9,-0.9,3.9,3.9,3.8,0.271,P,-5.709,0.079,O,3.71,3.9,0,0.042,4.8,55,0,0.269,160819,,160531,-15.157,0.115,-10.274,15:30:00,,61.886,0.268,0,0.269,950,3.71,3.71,Aug 950 Puts,,15,3.6
RUT 16U950,-1,,,,6.6,0.265,P,-8.171,0.092,O,6.5,,0,0.052,,774,0,0.264,160916,,160531,-29.59,0.115,-11.42,15:30:00,,94.57,0.263,0.001,0.264,950,6.5,6.5,Sep 950 Puts,,,6.4
RUT 16X950,-1,,,,16.9,0.256,P,-13.783,0.103,O,16.25,,0,0.077,,1282,0.001,0.253,161216,,160531,-94.344,0.115,-11.59,15:30:00,,185.933,0.249,0.014,0.253,950,16.25,16.23,Dec 950 Puts,,,15.6
RUT 16R960,-1,,,,0.25,0.361,P,-0.51,0.018,O,0.2,,0,0.017,,1733,,0.351,160617,,160531,-0.28,0.115,-4.543,15:30:00,,3.698,,0,0.336,960,0.2,0.14,Jun 960 Puts,,,0.15
RUT 16S960,-1,,,,1.4,0.284,P,-2.903,0.058,O,1.35,,0,0.029,,2840,0.023,0.282,160715,,160531,-4.275,0.115,-8.362,15:30:00,,26.926,0.281,0,0.281,960,1.35,1.32,Jul 960 Puts,,,1.3
RUT 16T960,-1,,,,4.3,0.267,P,-6.386,0.088,O,4.2,,0,0.042,,116,0.014,0.265,160819,,160531,-16.953,0.115,-11.136,15:30:00,,67.539,0.264,0,0.264,960,4.2,4.14,Aug 960 Puts,,,4.1
RUT 16U960,-1,,,,7.2,0.26,P,-8.98,0.1,O,7.1,,0,0.052,,118,-0.006,0.259,160916,,160531,-32.518,0.115,-11.977,15:30:00,,101.474,0.258,0.002,0.259,960,7.1,7.14,Sep 960 Puts,,,7
RUT 16X960,-1,,,,18.1,0.253,P,-14.775,0.11,O,17.45,,0,0.077,,10,0.001,0.249,161216,,160531,-101.161,0.115,-11.971,15:30:00,,194.855,0.246,0.02,0.249,960,17.45,17.43,Dec 960 Puts,,,16.8
RUT 16F970,184.2,37.9,184.2,183.9,185.8,,C,97.991,0.049,O,184.2,184.2,0,0.156,146.3,20,0,,160617,,160531,44.029,0.115,-14.06,15:30:00,,12.156,,1,0.4,970,-0.3,184.24,Jun 970 Calls,,2,182.6
RUT 16G970,-1,,,,185.3,,C,95.706,0.077,O,183.75,,0,0.155,,7,-0.001,,160715,,160531,113.117,0.115,-12.484,15:30:00,,37.064,,1,0.294,970,-0.75,184.01,Jul 970 Calls,,,182.2
RUT 16H970,-1,,,,186.9,,C,91.114,0.105,O,185.5,,0,0.16,,,-0.005,,160819,,160531,188.526,0.115,-15.944,15:30:00,,86.769,,0.999,0.284,970,1,186.51,Aug 970 Calls,,,184.1
RUT 16I970,-1,,,,187.8,,C,89.168,0.112,O,186.65,,0,0.163,,1,-0.005,,160916,,160531,247.1,0.115,-15.032,15:30:00,,116.331,,0.996,0.267,970,2.15,187.62,Sep 970 Calls,,,185.5
RUT 16L970,-1,,,,194.6,0.256,C,83.76,0.116,O,193.15,,0,0.176,,,-0.002,0.249,161216,,160531,415.607,0.115,-13.743,15:30:00,,207.355,0.242,0.974,0.251,970,8.65,193.61,Dec 970 Calls,,,191.7
RUT 16R970,0.2,-0.02,0.21,0.2,0.25,0.342,P,-0.609,0.021,O,0.2,0.21,0,0.017,0.22,2289,0.25,0.333,160617,,160531,-0.334,0.115,-4.511,15:30:00,,4.331,,0,0.325,970,0.2,0.16,Jun 970 Puts,,90,0.15
RUT 16S970,1.6,-0.2,1.6,1.39,1.65,0.279,P,-3.342,0.067,O,1.58,1.6,0,0.029,1.8,1837,0.046,0.277,160715,,160531,-4.921,0.115,-9.383,15:30:00,,30.246,0.274,0,0.274,970,1.58,1.51,Jul 970 Puts,,67,1.5
RUT 16T970,-1,,,,4.7,0.26,P,-7.145,0.098,O,4.65,,0,0.042,,13,0.002,0.259,160819,,160531,-18.968,0.115,-11.775,15:30:00,,73.644,0.258,0.001,0.259,970,4.65,4.64,Aug 970 Puts,,,4.6
RUT 16U970,-1,,,,8,0.256,P,-9.869,0.109,O,7.85,,0,0.052,,174,0,0.255,160916,,160531,-35.74,0.115,-12.675,15:30:00,,108.771,0.253,0.004,0.255,970,7.85,7.85,Sep 970 Puts,,,7.7
RUT 16X970,-1,,,,19.4,0.249,P,-15.831,0.117,O,18.75,,0,0.077,,200,0.001,0.246,161216,,160531,-108.419,0.115,-12.347,15:30:00,,203.952,0.243,0.026,0.246,970,18.75,18.73,Dec 970 Puts,,,18.1
