Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1399.2,7.8,1400.2,1392,,, ,1,0,I,1399.2,1395.7,0,,1391.4,,,,,,170831,,0.088,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17U1160,-1,,,,0.4,0.404,P,-0.556,0.015,O,0.28,,0,0.018,,148,0.474,0.387,170915,,170831,-0.327,0.088,-7.038,15:30:00,,4.544,,0,0.369,1160,0.28,0.19,Sep 1160 Puts,,,0.15
RUT 17V1160,-1,,,,1.55,0.271,P,-2.322,0.041,O,1.3,,0,0.028,,443,0.074,0.263,171020,,170831,-4.595,0.088,-7.64,15:30:00,,28.577,0.254,0,0.26,1160,1.3,1.21,Oct 1160 Puts,,,1.05
RUT 17W1160,-1,,,,3.1,0.247,P,-4.371,0.059,O,2.9,,0,0.036,,37,-0.014,0.244,171117,,170831,-13.615,0.088,-9.019,15:30:00,,59.997,0.24,0,0.244,1160,2.9,2.94,Nov 1160 Puts,,,2.7
RUT 17X1160,-1,,,,5.8,0.243,P,-6.569,0.071,O,5.45,,0,0.044,,119,0.004,0.239,171215,,170831,-28.064,0.088,-10.491,15:30:00,,96.327,0.236,0,0.239,1160,5.45,5.43,Dec 1160 Puts,,,5.1
RUT 18M1160,-1,,,,8.7,0.234,P,-8.637,0.079,O,8.35,,0,0.052,,15,-0.011,0.231,180119,,170831,-49.495,0.088,-10.68,15:30:00,,136.538,0.228,0,0.232,1160,8.35,8.44,Jan18 1160 Puts,,,8
RUT 17U1170,-1,,,,0.45,0.394,P,-0.615,0.017,O,0.45,,0,0.018,,260,1.143,,170915,,170831,-0.361,0.088,-5.348,15:30:00,,4.963,,0,0.357,1170,0.45,0.21,Sep 1170 Puts,,,
RUT 17V1170,1.6,-0.17,1.6,1.6,1.55,0.26,P,-2.615,0.046,O,1.39,1.6,0,0.028,1.77,426,0.03,0.256,171020,,170831,-5.174,0.088,-7.972,15:30:00,,31.572,0.249,0,0.254,1170,1.39,1.35,Oct 1170 Puts,,1,1.2
RUT 17W1170,-1,,,,3.5,0.244,P,-4.855,0.065,O,3.25,,0,0.036,,224,-0.003,0.24,171117,,170831,-15.122,0.088,-9.718,15:30:00,,65.259,0.236,0,0.24,1170,3.25,3.26,Nov 1170 Puts,,,3
RUT 17X1170,-1,,,,6.2,0.238,P,-7.172,0.077,O,5.9,,0,0.044,,302,-0.005,0.236,171215,,170831,-30.637,0.088,-11.04,15:30:00,,103.051,0.233,0,0.236,1170,5.9,5.93,Dec 1170 Puts,,,5.6
