Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1019.4,16.2,1023.4,1003.5,,, ,1,0,I,1019.4,1004.6,0,,1003.2,,,,,,160129,,0.211,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16N790,0.17,-0.04,0.17,0.17,0.25,0.44,P,-0.307,0.01,O,0.17,0.17,0,0.022,0.21,887,,0.42,160219,,160129,-0.185,0.211,-3.353,15:30:00,,2.301,,0,0.393,790,0.17,0.09,Feb 790 Puts,,126,0.1
RUT 16O790,-1,,,,1.45,0.369,P,-2.406,0.042,O,1.35,,0,0.039,,291,0.063,0.365,160318,,160129,-3.449,0.211,-7.997,15:30:00,,21.186,0.36,0.001,0.361,790,1.35,1.27,Mar 790 Puts,,,1.25
RUT 16P790,-1,,,,4,0.357,P,-4.715,0.061,O,3.3,,0,0.051,,62,-0.006,0.343,160415,,160129,-10.775,0.211,-10.09,15:30:00,,46.041,0.327,0.005,0.343,790,3.3,3.32,Apr 790 Puts,,,2.6
RUT 16R790,-1,,,,9.8,0.329,P,-9.092,0.08,O,9,,0,0.076,,25,-0.041,0.322,160617,,160129,-38.788,0.211,-11.491,15:30:00,,102.734,0.313,0.029,0.325,790,9,9.38,Jun 790 Puts,,,8.2
RUT 16U790,-1,,,,18.8,0.313,P,-12.964,0.086,O,17.5,,0,0.101,,,-0.017,0.305,160916,,160129,-93.61,0.211,-10.894,15:30:00,,169.331,0.297,0.072,0.307,790,17.5,17.81,Sep 790 Puts,,,16.2
RUT 16N800,-1,,,,0.3,0.43,P,-0.392,0.012,O,0.22,,0,0.022,,1481,,0.414,160219,,160129,-0.236,0.211,-4.148,15:30:00,,2.867,,0,0.385,800,0.22,0.12,Feb 800 Puts,,,0.15
RUT 16O800,1.4,-1,1.74,1.4,1.65,0.362,P,-2.801,0.049,O,1.52,1.4,0,0.039,2.4,6014,0.02,0.357,160318,,160129,-4.015,0.211,-8.707,15:30:00,,24.047,0.352,0.001,0.355,800,1.52,1.49,Mar 800 Puts,,13,1.4
RUT 16P800,-1,,,,4.4,0.351,P,-5.308,0.069,O,3.68,,0,0.052,,1796,-0.019,0.337,160415,,160129,-12.133,0.211,-10.816,15:30:00,,50.589,0.321,0.007,0.338,800,3.68,3.75,Apr 800 Puts,,,2.95
RUT 16R800,-1,,,,10.7,0.325,P,-9.9,0.087,O,10,,0,0.076,,393,-0.024,0.319,160617,,160129,-42.249,0.211,-12.173,15:30:00,,109.368,0.312,0.035,0.321,800,10,10.25,Jun 800 Puts,,,9.3
RUT 16U800,-1,,,,20.1,0.309,P,-13.87,0.091,O,18.7,,0,0.101,,268,-0.023,0.301,160916,,160129,-100.207,0.211,-11.244,15:30:00,,177.358,0.293,0.083,0.303,800,18.7,19.14,Sep 800 Puts,,,17.3
RUT 16N810,-1,,,,0.35,0.418,P,-0.502,0.016,O,0.25,,0,0.022,,621,,0.401,160219,,160129,-0.302,0.211,-4.59,15:30:00,,3.57,,0,0.377,810,0.25,0.15,Feb 810 Puts,,,0.15
RUT 16O810,-1,,,,1.9,0.355,P,-3.257,0.056,O,1.78,,0,0.039,,544,0.023,0.351,160318,,160129,-4.671,0.211,-9.706,15:30:00,,27.248,0.346,0.002,0.349,810,1.78,1.74,Mar 810 Puts,,,1.65
RUT 16P810,-1,,,,5,0.346,P,-5.97,0.076,O,4.15,,0,0.052,,148,-0.019,0.331,160415,,160129,-13.651,0.211,-11.695,15:30:00,,55.493,0.315,0.01,0.333,810,4.15,4.23,Apr 810 Puts,,,3.3
RUT 16R810,-1,,,,11.9,0.323,P,-10.772,0.093,O,11.05,,0,0.076,,89,-0.013,0.316,160617,,160129,-45.985,0.211,-12.916,15:30:00,,116.26,0.308,0.044,0.317,810,11.05,11.19,Jun 810 Puts,,,10.2
RUT 16U810,-1,,,,21.5,0.305,P,-14.828,0.096,O,20.45,,0,0.102,,,-0.005,0.299,160916,,160129,-107.188,0.211,-11.774,15:30:00,,185.517,0.293,0.095,0.3,810,20.45,20.55,Sep 810 Puts,,,19.4
RUT 16B820,-1,,,,201.9,,C,98.69,0.033,O,199.4,,0,0.191,,4,0.003,,160219,,160129,46.346,0.211,-8.161,15:30:00,,8.277,,1,0.416,820,0,198.82,Feb 820 Calls,,,196.9
