Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1077.3,-2.1,1083.1,1077.3,,, ,1,0,I,1077.3,1081.2,0,,1079.4,,,,,,160328,,0.129,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16P880,0.24,-0.17,0.24,0.24,0.3,0.392,P,-0.545,0.018,O,0.27,0.24,0,0.019,0.41,1936,,0.387,160415,,160328,-0.296,0.129,-5.561,15:30:00,,3.763,0.383,0,0.362,880,0.27,0.15,Apr 880 Puts,,15,0.25
RUT 16Q880,-1,,,,2.3,0.314,P,-4.188,0.07,O,2.2,,0,0.038,,285,-0.035,0.311,160520,,160328,-6.847,0.129,-10.432,15:30:00,,36.745,0.308,0,0.313,880,2.2,2.28,May 880 Puts,,,2.1
RUT 16R880,-1,,,,5,0.3,P,-7.227,0.09,O,4.95,,0,0.05,,3084,-0.048,0.299,160617,,160328,-18.303,0.129,-12.437,15:30:00,,69.669,0.298,0.001,0.303,880,4.95,5.2,Jun 880 Puts,,,4.9
RUT 16U880,-1,,,,15,0.278,P,-13.471,0.106,O,14.6,,0,0.078,,5,-0.036,0.276,160916,,160328,-74.572,0.129,-12.369,15:30:00,,158.808,0.273,0.014,0.279,880,14.6,15.14,Sep 880 Puts,,,14.2
RUT 16X880,-1,,,,25.8,0.272,P,-17.16,0.106,O,24.2,,0,0.1,,,-0.017,0.265,161216,,160328,-148.256,0.129,-11.192,15:30:00,,229.136,0.258,0.041,0.267,880,24.2,24.61,Dec 880 Puts,,,22.6
RUT 16P890,0.29,-0.12,0.29,0.29,0.35,0.38,P,-0.671,0.022,O,0.28,0.29,0,0.019,0.41,1097,0.474,0.37,160415,,160328,-0.365,0.129,-5.727,15:30:00,,4.523,0.354,0,0.352,890,0.28,0.19,Apr 890 Puts,,15,0.2
RUT 16Q890,2.52,-0.46,2.65,2.48,2.65,0.308,P,-4.765,0.079,O,2.52,2.48,0,0.038,2.98,1211,-0.027,0.305,160520,,160328,-7.79,0.129,-11.411,15:30:00,,40.763,0.302,0,0.307,890,2.52,2.59,May 890 Puts,,6,2.4
RUT 16R890,-1,,,,5.6,0.294,P,-7.997,0.099,O,5.5,,0,0.05,,187,-0.042,0.293,160617,,160328,-20.249,0.129,-13.178,15:30:00,,75.234,0.292,0.001,0.296,890,5.5,5.74,Jun 890 Puts,,,5.4
RUT 16U890,-1,,,,16.5,0.276,P,-14.476,0.113,O,15.95,,0,0.078,,100,-0.02,0.273,160916,,160328,-80.142,0.129,-12.925,15:30:00,,166.75,0.269,0.02,0.275,890,15.95,16.28,Sep 890 Puts,,,15.4
RUT 16X890,-1,,,,27.4,0.269,P,-18.212,0.112,O,25.8,,0,0.1,,2,-0.014,0.262,161216,,160328,-157.377,0.129,-11.492,15:30:00,,237.891,0.255,0.051,0.264,890,25.8,26.16,Dec 890 Puts,,,24.2
RUT 16P900,0.33,-0.07,0.35,0.25,0.4,0.367,P,-0.83,0.028,O,0.33,0.25,0,0.019,0.4,1402,0.435,0.358,160415,,160328,-0.451,0.129,-6.455,15:30:00,,5.451,0.345,0,0.342,900,0.33,0.23,Apr 900 Puts,,8,0.25
RUT 16Q900,-1,,,,3,0.301,P,-5.426,0.09,O,2.9,,0,0.038,,3493,-0.014,0.299,160520,,160328,-8.87,0.129,-12.467,15:30:00,,45.194,0.296,0,0.3,900,2.9,2.94,May 900 Puts,,,2.8
RUT 16R900,6.16,-0.67,6.16,6.16,6.3,0.29,P,-8.852,0.109,O,6.2,6.16,0,0.05,6.83,2967,-0.024,0.288,160617,,160328,-22.412,0.129,-14.145,15:30:00,,81.18,0.287,0.002,0.29,900,6.2,6.35,Jun 900 Puts,,2,6.1
RUT 16U900,-1,,,,17.8,0.272,P,-15.552,0.121,O,17.2,,0,0.079,,369,-0.018,0.268,160916,,160328,-86.108,0.129,-13.341,15:30:00,,174.89,0.265,0.026,0.27,900,17.2,17.51,Sep 900 Puts,,,16.6
RUT 16X900,-1,,,,29.3,0.266,P,-19.319,0.117,O,27.6,,0,0.101,,1944,-0.008,0.259,161216,,160328,-166.988,0.129,-11.783,15:30:00,,246.701,0.252,0.063,0.26,900,27.6,27.81,Dec 900 Puts,,,25.9
RUT 16D910,-1,,,,167.6,,C,99.415,0.023,O,166.1,,0,0.152,,26,-0.001,,160415,,160328,44.524,0.129,-3.594,15:30:00,,4.014,,1,0.304,910,-1.2,166.29,Apr 910 Calls,,,164.6
RUT 16E910,-1,,,,167.5,,C,93.343,0.105,O,166.6,,0,0.153,,4,-0.007,,160520,,160328,121.087,0.129,-15.484,15:30:00,,53.009,,1,0.301,910,-0.7,167.75,May 910 Calls,,,165.7
RUT 16F910,-1,,,,169.6,,C,90.127,0.121,O,168.45,,0,0.157,,12,-0.006,,160617,,160328,176.655,0.129,-16.044,15:30:00,,87.979,,0.997,0.285,910,1.15,169.43,Jun 910 Calls,,,167.3
RUT 16I910,-1,,,,177.7,0.275,C,83.124,0.128,O,176,,0,0.172,,1,-0.003,0.265,160916,,160328,334.056,0.129,-14.865,15:30:00,,184.423,0.256,0.965,0.268,910,8.7,176.51,Sep 910 Calls,,,174.3
RUT 16L910,-1,,,,187.5,0.277,C,79.06,0.122,O,184.1,,0,0.187,,,0,0.263,161216,,160328,470.712,0.129,-13.875,15:30:00,,258.863,0.25,0.923,0.263,910,16.8,184.05,Dec 910 Calls,,,180.7
RUT 16P910,0.32,-0.18,0.36,0.32,0.45,0.353,P,-1.031,0.035,O,0.37,0.32,0,0.019,0.5,1517,0.321,0.344,160415,,160328,-0.56,0.129,-7.049,15:30:00,,6.587,0.334,0,0.332,910,0.37,0.28,Apr 910 Puts,,18,0.3
RUT 16Q910,-1,,,,3.5,0.296,P,-6.183,0.102,O,3.35,,0,0.038,,387,0,0.293,160520,,160328,-10.107,0.129,-13.676,15:30:00,,50.066,0.29,0,0.293,910,3.35,3.35,May 910 Puts,,,3.2
RUT 16R910,-1,,,,7.1,0.285,P,-9.801,0.12,O,6.95,,0,0.05,,122,-0.01,0.283,160617,,160328,-24.815,0.129,-15.084,15:30:00,,87.513,0.282,0.003,0.284,910,6.95,7.02,Jun 910 Puts,,,6.8
RUT 16U910,-1,,,,19.3,0.268,P,-16.702,0.129,O,18.7,,0,0.079,,56,-0.007,0.265,160916,,160328,-92.495,0.129,-13.891,15:30:00,,183.204,0.262,0.035,0.266,910,18.7,18.84,Sep 910 Puts,,,18.1
RUT 16X910,-1,,,,31,0.262,P,-20.484,0.123,O,29.2,,0,0.101,,,-0.012,0.255,161216,,160328,-177.109,0.129,-11.991,15:30:00,,255.535,0.248,0.077,0.256,910,29.2,29.55,Dec 910 Puts,,,27.4
RUT 16D920,-1,,,,157.6,,C,99.233,0.03,O,155.95,,0,0.143,,12,-0.002,,160415,,160328,44.918,0.129,-4.356,15:30:00,,5.097,,1,0.295,920,-1.35,156.34,Apr 920 Calls,,,154.3
RUT 16E920,-1,,,,158.2,,C,92.525,0.118,O,157.3,,0,0.144,,5,-0.006,,160520,,160328,121.202,0.129,-16.461,15:30:00,,57.934,,0.999,0.293,920,0,158.19,May 920 Calls,,,156.4
RUT 16F920,-1,,,,160.3,,C,89.096,0.133,O,159.2,,0,0.149,,33,-0.006,,160617,,160328,176.262,0.129,-16.84,15:30:00,,94.538,,0.994,0.279,920,1.9,160.16,Jun 920 Calls,,,158.1
RUT 16I920,-1,,,,169.6,0.272,C,81.909,0.136,O,168.05,,0,0.166,,1,0.001,0.264,160916,,160328,332.004,0.129,-15.584,15:30:00,,192.723,0.256,0.954,0.264,920,10.75,167.94,Sep 920 Calls,,,166.5
RUT 16L920,-1,,,,179.1,0.271,C,77.844,0.127,O,175.75,,0,0.181,,,-0.001,0.259,161216,,160328,467.248,0.129,-14.049,15:30:00,,267.457,0.246,0.908,0.26,920,18.45,176,Dec 920 Calls,,,172.4
RUT 16P920,0.41,-0.26,0.48,0.3,0.5,0.338,P,-1.285,0.043,O,0.42,0.35,0,0.019,0.67,1559,0.2,0.33,160415,,160328,-0.698,0.129,-7.726,15:30:00,,7.979,0.321,0,0.322,920,0.42,0.35,Apr 920 Puts,,29,0.35
RUT 16Q920,3.62,-0.79,3.62,3.62,4,0.29,P,-7.05,0.115,O,3.84,3.62,0,0.038,4.41,3659,0.005,0.287,160520,,160328,-11.523,0.129,-14.89,15:30:00,,55.406,0.284,0.001,0.287,920,3.84,3.82,May 920 Puts,,1,3.7
RUT 16R920,-1,,,,7.9,0.28,P,-10.855,0.132,O,7.75,,0,0.05,,124,-0.004,0.278,160617,,160328,-27.485,0.129,-15.984,15:30:00,,94.234,0.277,0.006,0.279,920,7.75,7.78,Jun 920 Puts,,,7.6
RUT 16U920,-1,,,,20.7,0.264,P,-17.932,0.137,O,20.1,,0,0.079,,74,-0.008,0.261,160916,,160328,-99.325,0.129,-14.248,15:30:00,,191.658,0.258,0.046,0.262,920,20.1,20.27,Sep 920 Puts,,,19.5
RUT 16X920,-1,,,,33,0.259,P,-21.708,0.129,O,31.4,,0,0.101,,10,0,0.253,161216,,160328,-187.759,0.129,-12.33,15:30:00,,264.358,0.247,0.092,0.253,920,31.4,31.4,Dec 920 Puts,,,29.8
RUT 16D930,-1,,,,147.7,,C,98.991,0.039,O,146.05,,0,0.133,,163,-0.002,,160415,,160328,45.28,0.129,-5.305,15:30:00,,6.478,,1,0.287,930,-1.25,146.4,Apr 930 Calls,,,144.4
RUT 16E930,-1,,,,148.4,,C,91.594,0.132,O,147.45,,0,0.136,,7,-0.008,,160520,,160328,121.131,0.129,-17.491,15:30:00,,63.307,,0.998,0.286,930,0.15,148.69,May 930 Calls,,,146.5
RUT 16F930,-1,,,,151,,C,87.951,0.146,O,150.05,,0,0.141,,12,-0.006,,160617,,160328,175.581,0.129,-17.653,15:30:00,,101.48,,0.991,0.273,930,2.75,150.98,Jun 930 Calls,,,149.1
RUT 16I930,-1,,,,160.8,0.266,C,80.611,0.145,O,159.3,,0,0.159,,1,-0.001,0.258,160916,,160328,329.49,0.129,-15.829,15:30:00,,201.129,0.251,0.941,0.259,930,12,159.48,Sep 930 Calls,,,157.8
RUT 16L930,-1,,,,171.5,0.269,C,76.569,0.133,O,168.2,,0,0.175,,,0.001,0.257,161216,,160328,463.253,0.129,-14.386,15:30:00,,275.988,0.245,0.89,0.256,930,20.9,168.07,Dec 930 Calls,,,164.9
