Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1205.6,5.2,1205.9,1198.4,,, ,1,0,I,1205.6,1202.7,0,,1200.4,,,,,,160720,,0.127,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16T990,-1,,,,0.6,0.321,P,-1.305,0.031,O,0.53,,0,0.024,,1637,0.039,0.316,160819,,160720,-1.331,0.127,-6.077,15:30:00,,11.676,0.309,0,0.314,990,0.53,0.51,Aug 990 Puts,,,0.45
RUT 16U990,2.34,-0.15,2.34,2.34,2.3,0.288,P,-3.992,0.062,O,2.18,2.34,0,0.036,2.49,622,-0.064,0.285,160916,,160720,-7.982,0.127,-9.671,15:30:00,,41.437,0.282,0,0.289,990,2.18,2.33,Sep 990 Puts,,50,2.05
RUT 16V990,-1,,,,5.4,0.273,P,-7.063,0.081,O,5.25,,0,0.048,,,-0.044,0.271,161021,,160720,-22.952,0.127,-11.57,15:30:00,,82.21,0.269,0.001,0.274,990,5.25,5.49,Oct 990 Puts,,,5.1
RUT 16X990,-1,,,,11.5,0.263,P,-10.987,0.093,O,11.05,,0,0.065,,190,-0.037,0.26,161216,,160720,-58.246,0.127,-12.209,15:30:00,,144.089,0.257,0.009,0.263,990,11.05,11.48,Dec 990 Puts,,,10.6
RUT 17O990,-1,,,,22.2,0.257,P,-15.296,0.096,O,20.95,,0,0.088,,7,-0.026,0.251,170317,,160720,-133.719,0.127,-11.622,15:30:00,,228.826,0.246,0.033,0.254,990,20.95,21.52,Mar17 990 Puts,,,19.7
RUT 16T1000,0.7,-0.07,0.74,0.7,0.7,0.314,P,-1.488,0.036,O,0.63,0.7,0,0.024,0.77,3774,0.105,0.309,160819,,160720,-1.517,0.127,-6.924,15:30:00,,13.078,0.303,0,0.305,1000,0.63,0.57,Aug 1000 Puts,,8,0.55
RUT 16U1000,-1,,,,2.5,0.281,P,-4.421,0.069,O,2.4,,0,0.036,,2122,-0.059,0.278,160916,,160720,-8.835,0.127,-10.255,15:30:00,,44.997,0.276,0,0.282,1000,2.4,2.55,Sep 1000 Puts,,,2.3
RUT 16V1000,-1,,,,6,0.269,P,-7.703,0.089,O,5.8,,0,0.048,,58,-0.025,0.266,161021,,160720,-25.022,0.127,-12.245,15:30:00,,87.83,0.264,0.002,0.268,1000,5.8,5.95,Oct 1000 Puts,,,5.6
RUT 16X1000,-1,,,,12.2,0.258,P,-11.772,0.1,O,11.85,,0,0.065,,3898,-0.032,0.256,161216,,160720,-62.386,0.127,-12.643,15:30:00,,151.338,0.253,0.013,0.258,1000,11.85,12.24,Dec 1000 Puts,,,11.5
RUT 17O1000,-1,,,,23,0.251,P,-16.171,0.101,O,22.3,,0,0.087,,365,-0.017,0.248,170317,,160720,-141.328,0.127,-11.946,15:30:00,,237.326,0.245,0.041,0.25,1000,22.3,22.68,Mar17 1000 Puts,,,21.6
