Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1441,9.3,1441,1431.7,,, ,1,0,I,1441,1434.2,0,,1431.7,,,,,,170918,,0.079,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17V1210,0.8,-0.06,0.8,0.52,0.95,0.294,P,-1.913,0.038,O,0.75,0.8,0,0.024,0.86,1309,-0.157,0.283,171020,,170918,-2.487,0.079,-7.594,15:30:00,,20.002,0.271,0,0.291,1210,0.75,0.89,Oct 1210 Puts,,89,0.55
RUT 17W1210,1.97,-0.29,1.97,1.97,2.25,0.249,P,-3.532,0.054,O,1.95,1.97,0,0.03,2.26,243,-0.058,0.242,171117,,170918,-8.668,0.079,-8.571,15:30:00,,45.659,0.235,0,0.245,1210,1.95,2.07,Nov 1210 Puts,,2,1.65
RUT 17X1210,-1,,,,4.4,0.236,P,-5.719,0.07,O,4.1,,0,0.038,,39,-0.026,0.232,171215,,170918,-20.769,0.079,-10.212,15:30:00,,81.307,0.229,0,0.234,1210,4.1,4.21,Dec 1210 Puts,,,3.8
RUT 18M1210,-1,,,,7.6,0.228,P,-8.126,0.08,O,7.2,,0,0.047,,61,-0.019,0.225,180119,,170918,-41.644,0.079,-10.956,15:30:00,,125.767,0.222,0,0.226,1210,7.2,7.34,Jan18 1210 Puts,,,6.8
RUT 18O1210,-1,,,,13.7,0.224,P,-11.445,0.087,O,13.15,,0,0.06,,15,-0.01,0.221,180316,,170918,-86.615,0.079,-11.358,15:30:00,,194.527,0.218,0.001,0.222,1210,13.15,13.28,Mar18 1210 Puts,,,12.6
RUT 17V1220,0.7,0,0.85,0.59,1,0.284,P,-2.077,0.042,O,0.77,0.59,0,0.024,0.7,1434,-0.189,0.273,171020,,170918,-2.699,0.079,-7.658,15:30:00,,21.45,0.26,0,0.282,1220,0.77,0.95,Oct 1220 Puts,,110,0.55
RUT 17W1220,2.12,-0.33,2.33,2.12,2.4,0.242,P,-3.878,0.06,O,2.12,2.21,0,0.03,2.45,455,-0.058,0.237,171117,,170918,-9.513,0.079,-9.11,15:30:00,,49.278,0.231,0,0.239,1220,2.12,2.25,Nov 1220 Puts,,23,1.85
RUT 17X1220,-1,,,,4.8,0.232,P,-6.23,0.076,O,4.5,,0,0.038,,367,-0.013,0.229,171215,,170918,-22.617,0.079,-10.849,15:30:00,,86.931,0.225,0,0.229,1220,4.5,4.56,Dec 1220 Puts,,,4.2
RUT 18M1220,-1,,,,8.1,0.224,P,-8.76,0.086,O,7.75,,0,0.047,,68,-0.018,0.221,180119,,170918,-44.882,0.079,-11.375,15:30:00,,133.038,0.219,0,0.222,1220,7.75,7.89,Jan18 1220 Puts,,,7.4
RUT 18O1220,-1,,,,14.6,0.221,P,-12.207,0.092,O,14.05,,0,0.061,,2,-0.007,0.218,180316,,170918,-92.373,0.079,-11.698,15:30:00,,203.56,0.216,0.001,0.219,1220,14.05,14.15,Mar18 1220 Puts,,,13.5
RUT 17J1230,-1,,,,213.8,,C,96.397,0.061,O,212.25,,0,0.144,,2,-0.002,,171020,,170918,102.942,0.079,-19.495,15:30:00,,33.882,,1,0.305,1230,1.25,212.62,Oct 1230 Calls,,,210.7
RUT 17K1230,-1,,,,215.1,,C,94.711,0.074,O,213.5,,0,0.145,,20,-0.002,,171117,,170918,188.624,0.079,-16.648,15:30:00,,63.169,,1,0.249,1230,2.5,213.84,Nov 1230 Calls,,,211.9
RUT 17L1230,-1,,,,216.8,,C,92.688,0.085,O,215.4,,0,0.147,,21,-0.002,,171215,,170918,268.866,0.079,-16.445,15:30:00,,98.326,,1,0.231,1230,4.4,215.84,Dec 1230 Calls,,,214
RUT 18A1230,-1,,,,220.2,0.23,C,90.379,0.093,O,218.7,,0,0.151,,17,-0.001,0.219,180119,,170918,363.131,0.079,-16.139,15:30:00,,142.563,0.209,1,0.22,1230,7.7,218.85,Jan18 1230 Calls,,,217.2
RUT 18C1230,-1,,,,226.3,0.221,C,86.944,0.098,O,224.7,,0,0.159,,,-0.002,0.214,180316,,170918,500.135,0.079,-16.103,15:30:00,,213.293,0.206,0.998,0.216,1230,13.7,225.12,Mar18 1230 Calls,,,223.1
RUT 17V1230,0.91,-0.02,0.91,0.67,1.1,0.277,P,-2.263,0.046,O,0.92,0.69,0,0.023,0.93,1360,-0.089,0.269,171020,,170918,-2.938,0.079,-8.767,15:30:00,,23.063,0.26,0,0.273,1230,0.92,1.01,Oct 1230 Puts,,196,0.75
RUT 17W1230,2.43,-0.91,2.43,2.43,2.7,0.238,P,-4.267,0.067,O,2.38,2.43,0,0.03,3.34,310,-0.029,0.232,171117,,170918,-10.463,0.079,-9.77,15:30:00,,53.243,0.225,0,0.233,1230,2.38,2.45,Nov 1230 Puts,,2,2.05
RUT 17X1230,-1,,,,5.2,0.227,P,-6.795,0.083,O,4.9,,0,0.038,,1377,-0.008,0.224,171215,,170918,-24.658,0.079,-11.36,15:30:00,,92.963,0.22,0,0.224,1230,4.9,4.94,Dec 1230 Puts,,,4.6
RUT 18M1230,-1,,,,8.8,0.221,P,-9.449,0.093,O,8.45,,0,0.047,,195,-0.004,0.218,180119,,170918,-48.401,0.079,-11.945,15:30:00,,140.698,0.216,0,0.218,1230,8.45,8.48,Jan18 1230 Puts,,,8.1
RUT 18O1230,-1,,,,15.8,0.219,P,-13.019,0.098,O,15.15,,0,0.061,,4,0.004,0.216,180316,,170918,-98.521,0.079,-12.158,15:30:00,,212.883,0.213,0.002,0.216,1230,15.15,15.09,Mar18 1230 Puts,,,14.5
RUT 17J1240,-1,,,,203.7,,C,96.145,0.067,O,202.15,,0,0.137,,13,-0.003,,171020,,170918,103.492,0.079,-19.845,15:30:00,,35.812,,1,0.294,1240,1.15,202.71,Oct 1240 Calls,,,200.6
RUT 17K1240,-1,,,,205.2,,C,94.263,0.081,O,203.65,,0,0.138,,20,-0.002,,171117,,170918,189.168,0.079,-17.153,15:30:00,,67.358,,1,0.242,1240,2.65,204.09,Nov 1240 Calls,,,202.1
RUT 17L1240,-1,,,,207.5,,C,92.069,0.093,O,205.95,,0,0.141,,2,-0.002,,171215,,170918,269.03,0.079,-16.971,15:30:00,,104.577,,1,0.226,1240,4.95,206.29,Dec 1240 Calls,,,204.4
RUT 18A1240,-1,,,,210.3,0.221,C,89.622,0.1,O,209.1,,0,0.145,,,-0.002,0.213,180119,,170918,362.612,0.079,-16.331,15:30:00,,150.645,0.205,0.999,0.216,1240,8.1,209.55,Jan18 1240 Calls,,,207.9
RUT 18C1240,-1,,,,217.1,0.217,C,86.089,0.104,O,215.65,,0,0.154,,1,-0.002,0.21,180316,,170918,498.534,0.079,-16.402,15:30:00,,222.755,0.204,0.997,0.213,1240,14.65,216.16,Mar18 1240 Calls,,,214.2
RUT 17V1240,0.85,-0.13,0.91,0.8,1.2,0.269,P,-2.475,0.052,O,1.02,0.85,0,0.023,0.98,963,-0.056,0.261,171020,,170918,-3.211,0.079,-9.401,15:30:00,,24.866,0.254,0,0.264,1240,1.02,1.08,Oct 1240 Puts,,9,0.85
RUT 17W1240,-1,,,,2.85,0.231,P,-4.705,0.074,O,2.65,,0,0.03,,461,-0.007,0.227,171117,,170918,-11.532,0.079,-10.477,15:30:00,,57.591,0.224,0,0.228,1240,2.65,2.67,Nov 1240 Puts,,,2.45
RUT 17X1240,-1,,,,5.6,0.222,P,-7.418,0.091,O,5.3,,0,0.038,,148,-0.013,0.219,171215,,170918,-26.913,0.079,-11.893,15:30:00,,99.426,0.216,0,0.22,1240,5.3,5.37,Dec 1240 Puts,,,5
RUT 18M1240,-1,,,,9.4,0.216,P,-10.198,0.1,O,9.05,,0,0.047,,8,-0.008,0.214,180119,,170918,-52.227,0.079,-12.315,15:30:00,,148.754,0.211,0.001,0.214,1240,9.05,9.12,Jan18 1240 Puts,,,8.7
RUT 18O1240,-1,,,,16.6,0.215,P,-13.886,0.104,O,16.1,,0,0.061,,281,0.001,0.212,180316,,170918,-105.084,0.079,-12.438,15:30:00,,222.483,0.21,0.003,0.212,1240,16.1,16.09,Mar18 1240 Puts,,,15.6
RUT 17J1250,-1,,,,193.8,,C,95.86,0.073,O,192.25,,0,0.13,,17,-0.003,,171020,,170918,104.001,0.079,-20.224,15:30:00,,37.944,,1,0.284,1250,1.25,192.81,Oct 1250 Calls,,,190.7
