Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1126.3,-2.4,1128.5,1121.8,,, ,1,0,I,1126.3,1128.5,0,,1128.7,,,,,,160511,,0.098,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16Q920,-1,,,,0.1,,P,-0.078,0.004,O,0.08,,0,0.013,,3095,,,160520,,160511,-0.022,0.098,-0.843,15:30:00,,0.481,,0,0.411,920,0.08,0.02,May 920 Puts,,,0.05
RUT 16R920,0.65,0,0.75,0.65,0.7,0.305,P,-1.503,0.036,O,0.65,0.65,0,0.026,0.65,640,0.121,0.301,160617,,160511,-1.769,0.098,-5.764,15:30:00,,13.678,0.298,0,0.297,920,0.65,0.58,Jun 920 Puts,,3,0.6
RUT 16S920,2.85,0.32,2.85,2.8,2.65,0.289,P,-4.381,0.069,O,2.56,2.85,0,0.038,2.53,236,0.008,0.287,160715,,160511,-9.185,0.098,-9.639,15:30:00,,44.116,0.284,0,0.286,920,2.56,2.54,Jul 920 Puts,,26,2.45
RUT 16U920,-1,,,,9.1,0.274,P,-9.664,0.095,O,8.75,,0,0.06,,95,0.003,0.271,160916,,160511,-40.836,0.098,-11.956,15:30:00,,113.586,0.268,0,0.271,920,8.75,8.72,Sep 920 Puts,,,8.4
RUT 16X920,-1,,,,19.8,0.267,P,-14.809,0.102,O,19,,0,0.085,,2,0.001,0.263,161216,,160511,-109.877,0.098,-11.763,15:30:00,,199.408,0.259,0.006,0.263,920,19,18.99,Dec 920 Puts,,,18.2
RUT 16Q930,-1,,,,0.15,,P,-0.096,0.005,O,0.08,,0,0.013,,2547,,,160520,,160511,-0.027,0.098,-0.991,15:30:00,,0.581,,0,0.396,930,0.08,0.02,May 930 Puts,,,
RUT 16R930,-1,,,,0.8,0.296,P,-1.771,0.042,O,0.75,,0,0.026,,957,0.103,0.293,160617,,160511,-2.083,0.098,-6.412,15:30:00,,15.733,0.29,0,0.289,930,0.75,0.68,Jun 930 Puts,,,0.7
RUT 16S930,-1,,,,3,0.283,P,-4.961,0.077,O,2.88,,0,0.038,,398,0,0.28,160715,,160511,-10.402,0.098,-10.381,15:30:00,,48.736,0.278,0,0.28,930,2.88,2.88,Jul 930 Puts,,,2.75
RUT 16U930,-1,,,,9.9,0.27,P,-10.551,0.103,O,9.55,,0,0.06,,149,0.001,0.267,160916,,160511,-44.594,0.098,-12.488,15:30:00,,121.079,0.264,0.001,0.267,930,9.55,9.54,Sep 930 Puts,,,9.2
RUT 16X930,-1,,,,21.2,0.263,P,-15.827,0.108,O,20.4,,0,0.086,,56,0.001,0.259,161216,,160511,-117.478,0.098,-12.133,15:30:00,,208.367,0.256,0.008,0.259,930,20.4,20.37,Dec 930 Puts,,,19.6
RUT 16E940,-1,,,,187.6,,C,99.743,0.011,O,185.95,,0,0.164,,6,0.001,,160520,,160511,23.089,0.098,-2.875,15:30:00,,1.419,,1,0.415,940,-0.35,185.79,May 940 Calls,,,184.3
