Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1156.8,9.4,1156.9,1147.6,,, ,1,0,I,1156.8,1147.6,0,,1147.4,,,,,,160707,,0.173,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16S930,-1,,,,0.1,,P,-0.097,0.004,O,0.05,,0,0.015,,606,,,160715,,160707,-0.025,0.173,-1.277,15:30:00,,0.565,,0,0.48,930,0.05,0.02,Jul 930 Puts,,,
RUT 16T930,-1,,,,1.3,0.331,P,-2.35,0.043,O,1.23,,0,0.032,,461,0.042,0.328,160819,,160707,-3.329,0.173,-8.435,15:30:00,,22.102,0.325,0,0.326,930,1.23,1.18,Aug 930 Puts,,,1.15
RUT 16U930,-1,,,,3.3,0.306,P,-4.72,0.064,O,3.2,,0,0.043,,406,0.009,0.304,160916,,160707,-11.173,0.173,-10.667,15:30:00,,50.255,0.302,0.002,0.304,930,3.2,3.17,Sep 930 Puts,,,3.1
RUT 16X930,-1,,,,12.6,0.282,P,-10.991,0.088,O,12.15,,0,0.072,,61,-0.011,0.279,161216,,160707,-61.234,0.173,-12.159,15:30:00,,143.873,0.276,0.033,0.28,930,12.15,12.29,Dec 930 Puts,,,11.7
RUT 17O930,-1,,,,22.9,0.273,P,-14.918,0.091,O,21.9,,0,0.095,,,0.002,0.269,170317,,160707,-132.763,0.173,-11.516,15:30:00,,221.036,0.264,0.074,0.269,930,21.9,21.86,Mar17 930 Puts,,,20.9
RUT 16S940,-1,,,,0.1,,P,-0.114,0.005,O,0.05,,0,0.014,,1606,,,160715,,160707,-0.029,0.173,-1.449,15:30:00,,0.657,,0,0.464,940,0.05,0.03,Jul 940 Puts,,,
RUT 16T940,1.36,-0.98,1.43,1.32,1.45,0.323,P,-2.663,0.049,O,1.37,1.41,0,0.032,2.34,936,0.03,0.32,160819,,160707,-3.771,0.173,-9.091,15:30:00,,24.54,0.317,0,0.319,940,1.37,1.33,Aug 940 Puts,,25,1.3
RUT 16U940,-1,,,,3.7,0.301,P,-5.248,0.071,O,3.55,,0,0.043,,244,0.009,0.298,160916,,160707,-12.423,0.173,-11.391,15:30:00,,54.688,0.296,0.004,0.298,940,3.55,3.52,Sep 940 Puts,,,3.4
RUT 16X940,-1,,,,13.5,0.277,P,-11.835,0.094,O,13.15,,0,0.073,,101,-0.008,0.275,161216,,160707,-65.947,0.173,-12.692,15:30:00,,151.635,0.273,0.041,0.276,940,13.15,13.26,Dec 940 Puts,,,12.8
RUT 17O940,-1,,,,24.3,0.27,P,-15.838,0.096,O,23.25,,0,0.095,,3,-0.001,0.266,170317,,160707,-141.007,0.173,-11.837,15:30:00,,229.948,0.261,0.085,0.266,940,23.25,23.28,Mar17 940 Puts,,,22.2
RUT 16S950,-1,,,,0.1,,P,-0.136,0.006,O,0.05,,0,0.014,,760,,,160715,,160707,-0.035,0.173,-1.653,15:30:00,,0.769,,0,0.448,950,0.05,0.03,Jul 950 Puts,,,
RUT 16T950,1.6,-0.48,1.6,1.6,1.6,0.315,P,-3.024,0.056,O,1.55,1.6,0,0.032,2.08,1027,0.033,0.313,160819,,160707,-4.28,0.173,-9.874,15:30:00,,27.266,0.311,0,0.311,950,1.55,1.5,Aug 950 Puts,,1,1.5
RUT 16U950,-1,,,,4.1,0.295,P,-5.84,0.079,O,3.95,,0,0.043,,1730,0.01,0.293,160916,,160707,-13.821,0.173,-12.157,15:30:00,,59.486,0.29,0.005,0.292,950,3.95,3.91,Sep 950 Puts,,,3.8
RUT 16X950,-1,,,,14.5,0.273,P,-12.738,0.1,O,14.2,,0,0.073,,1561,-0.007,0.271,161216,,160707,-70.997,0.173,-13.177,15:30:00,,159.641,0.269,0.049,0.272,950,14.2,14.3,Dec 950 Puts,,,13.9
RUT 17O950,-1,,,,25.7,0.267,P,-16.806,0.101,O,24.75,,0,0.096,,1356,-0.002,0.263,170317,,160707,-149.678,0.173,-12.152,15:30:00,,238.953,0.259,0.097,0.263,950,24.75,24.79,Mar17 950 Puts,,,23.8
RUT 16G960,-1,,,,199.2,,C,99.375,0.02,O,197.45,,0,0.168,,2,0.005,,160715,,160707,20.863,0.173,-8.607,15:30:00,,3.036,,1,0.511,960,0.65,196.53,Jul 960 Calls,,,195.7
RUT 16H960,-1,,,,198.5,,C,95.326,0.074,O,197,,0,0.166,,8,0,,160819,,160707,106.328,0.173,-15.298,15:30:00,,38.853,,0.999,0.332,960,0.2,197.07,Aug 960 Calls,,,195.5
RUT 16I960,-1,,,,199.4,,C,91.789,0.095,O,197.95,,0,0.17,,8,-0.006,,160916,,160707,166.91,0.173,-17.557,15:30:00,,77.255,,0.992,0.314,960,1.15,199.24,Sep 960 Calls,,,196.5
RUT 16L960,-1,,,,205.3,,C,85.936,0.107,O,203.95,,0,0.182,,,-0.003,,161216,,160707,346.506,0.173,-15.041,15:30:00,,170.844,,0.941,0.273,960,7.15,204.54,Dec 960 Calls,,,202.6
RUT 17C960,-1,,,,212.1,0.266,C,82.045,0.105,O,210.55,,0,0.194,,,-0.002,0.26,170317,,160707,502.739,0.173,-13.534,15:30:00,,249.187,0.254,0.89,0.261,960,13.75,210.93,Mar17 960 Calls,,,209
RUT 16S960,-1,,,,0.1,,P,-0.162,0.007,O,0.05,,0,0.014,,1772,,,160715,,160707,-0.042,0.173,-1.897,15:30:00,,0.907,,0,0.432,960,0.05,0.04,Jul 960 Puts,,,
RUT 16T960,-1,,,,1.8,0.308,P,-3.439,0.063,O,1.75,,0,0.032,,1076,0.029,0.306,160819,,160707,-4.866,0.173,-10.726,15:30:00,,30.314,0.304,0.001,0.304,960,1.75,1.7,Aug 960 Puts,,,1.7
RUT 16U960,-1,,,,4.5,0.289,P,-6.501,0.087,O,4.35,,0,0.043,,366,0.002,0.286,160916,,160707,-15.384,0.173,-12.894,15:30:00,,64.669,0.284,0.008,0.286,960,4.35,4.34,Sep 960 Puts,,,4.2
RUT 16X960,15.81,-1.35,15.81,15.76,15.7,0.27,P,-13.705,0.107,O,15.51,15.81,0,0.073,17.16,131,0.005,0.269,161216,,160707,-76.404,0.173,-13.768,15:30:00,,167.874,0.267,0.059,0.268,960,15.51,15.43,Dec 960 Puts,,136,15.3
RUT 17O960,-1,,,,27.3,0.263,P,-17.82,0.106,O,26.35,,0,0.096,,,-0.001,0.26,170317,,160707,-158.778,0.173,-12.459,15:30:00,,248.017,0.256,0.11,0.26,960,26.35,26.37,Mar17 960 Puts,,,25.4
RUT 16G970,-1,,,,188.9,,C,99.289,0.023,O,187.15,,0,0.159,,14,0.003,,160715,,160707,21.06,0.173,-9.304,15:30:00,,3.402,,1,0.492,970,0.35,186.55,Jul 970 Calls,,,185.4
RUT 16H970,-1,,,,188.8,,C,94.806,0.083,O,187.35,,0,0.158,,5,0,,160819,,160707,106.769,0.173,-16.189,15:30:00,,42.261,,0.998,0.323,970,0.55,187.34,Aug 970 Calls,,,185.9
RUT 16I970,-1,,,,189.5,,C,91.084,0.103,O,188.15,,0,0.163,,2,-0.008,,160916,,160707,167.185,0.173,-18.201,15:30:00,,82.155,,0.988,0.307,970,1.35,189.72,Sep 970 Calls,,,186.8
RUT 16L970,-1,,,,196.6,0.274,C,84.94,0.114,O,195.2,,0,0.175,,,-0.003,0.266,161216,,160707,345.365,0.173,-15.171,15:30:00,,178.866,0.258,0.929,0.269,970,8.4,195.71,Dec 970 Calls,,,193.8
RUT 17C970,-1,,,,203.6,0.262,C,81.001,0.111,O,202.1,,0,0.188,,,-0.002,0.256,170317,,160707,500.281,0.173,-13.781,15:30:00,,258.076,0.251,0.875,0.258,970,15.3,202.58,Mar17 970 Calls,,,200.6
RUT 16S970,-1,,,,0.15,,P,-0.196,0.009,O,0.08,,0,0.014,,1325,,,160715,,160707,-0.051,0.173,-2.192,15:30:00,,1.076,,0,0.416,970,0.08,0.04,Jul 970 Puts,,,
RUT 16T970,1.87,-0.68,2.05,1.87,2,0.299,P,-3.918,0.072,O,1.92,2.04,0,0.032,2.55,1237,0,0.297,160819,,160707,-5.543,0.173,-11.425,15:30:00,,33.719,0.295,0.002,0.297,970,1.92,1.92,Aug 970 Puts,,51,1.85
RUT 16U970,-1,,,,4.9,0.282,P,-7.24,0.097,O,4.8,,0,0.043,,931,-0.006,0.28,160916,,160707,-17.133,0.173,-13.668,15:30:00,,70.255,0.279,0.012,0.281,970,4.8,4.83,Sep 970 Puts,,,4.7
RUT 16X970,-1,,,,17,0.266,P,-14.738,0.114,O,16.6,,0,0.073,,201,-0.002,0.264,161216,,160707,-82.188,0.173,-14.204,15:30:00,,176.313,0.262,0.071,0.264,970,16.6,16.64,Dec 970 Puts,,,16.2
RUT 17O970,-1,,,,29,0.26,P,-18.883,0.111,O,28,,0,0.097,,1,-0.002,0.256,170317,,160707,-168.325,0.173,-12.755,15:30:00,,257.114,0.252,0.125,0.256,970,28,28.05,Mar17 970 Puts,,,27
RUT 16G980,-1,,,,178.8,,C,99.186,0.028,O,177.05,,0,0.15,,30,0.003,,160715,,160707,21.253,0.173,-10.105,15:30:00,,3.833,,1,0.472,980,0.25,176.57,Jul 980 Calls,,,175.3
RUT 16H980,-1,,,,179.3,,C,94.216,0.093,O,177.9,,0,0.15,,30,0.001,,160819,,160707,107.109,0.173,-17.139,15:30:00,,46.007,,0.997,0.314,980,1.1,177.64,Aug 980 Calls,,,176.5
RUT 16I980,-1,,,,180.3,,C,90.306,0.113,O,178.95,,0,0.155,,27,-0.007,,160916,,160707,167.285,0.173,-18.866,15:30:00,,87.387,,0.984,0.299,980,2.15,180.25,Sep 980 Calls,,,177.6
RUT 16L980,-1,,,,188,0.27,C,83.876,0.121,O,186.45,,0,0.169,,,-0.003,0.261,161216,,160707,343.841,0.173,-15.606,15:30:00,,187.077,0.253,0.916,0.264,980,9.65,186.97,Dec 980 Calls,,,184.9
RUT 17C980,-1,,,,195.5,0.259,C,79.904,0.116,O,194,,0,0.182,,,-0.002,0.254,170317,,160707,497.341,0.173,-14.139,15:30:00,,267.002,0.248,0.86,0.255,980,17.2,194.33,Mar17 980 Calls,,,192.5
RUT 16S980,-1,,,,0.15,,P,-0.239,0.011,O,0.08,,0,0.013,,1341,,,160715,,160707,-0.062,0.173,-2.551,15:30:00,,1.287,,0,0.4,980,0.08,0.05,Jul 980 Puts,,,
RUT 16T980,2.31,-0.54,2.44,2.25,2.25,0.291,P,-4.471,0.082,O,2.18,2.25,0,0.032,2.85,4483,-0.005,0.29,160819,,160707,-6.324,0.173,-12.419,15:30:00,,37.517,0.287,0.003,0.29,980,2.18,2.19,Aug 980 Puts,,20,2.1
RUT 16U980,-1,,,,5.5,0.277,P,-8.066,0.107,O,5.35,,0,0.043,,435,-0.006,0.275,160916,,160707,-19.088,0.173,-14.553,15:30:00,,76.259,0.273,0.016,0.275,980,5.35,5.38,Sep 980 Puts,,,5.2
RUT 16X980,-1,,,,18.2,0.262,P,-15.841,0.121,O,17.85,,0,0.074,,70,-0.006,0.26,161216,,160707,-88.37,0.173,-14.636,15:30:00,,184.933,0.258,0.084,0.261,980,17.85,17.95,Dec 980 Puts,,,17.5
RUT 17O980,-1,,,,31,0.258,P,-19.997,0.116,O,29.75,,0,0.097,,1,-0.002,0.253,170317,,160707,-178.333,0.173,-13.04,15:30:00,,266.216,0.248,0.14,0.253,980,29.75,29.81,Mar17 980 Puts,,,28.5
RUT 16G990,-1,,,,169,,C,99.061,0.033,O,167.2,,0,0.142,,5,0.004,,160715,,160707,21.439,0.173,-11.031,15:30:00,,4.343,,1,0.453,990,0.4,166.6,Jul 990 Calls,,,165.4
RUT 16H990,-1,,,,169.4,,C,93.544,0.104,O,168,,0,0.142,,79,0,,160819,,160707,107.335,0.173,-18.152,15:30:00,,50.122,,0.995,0.306,990,1.2,167.98,Aug 990 Calls,,,166.6
