Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1429.5,-4,1432.6,1426.9,,, ,1,0,I,1429.5,1430.9,0,,1433.5,,,,,,170728,,0.084,,15:30:00,,,,,,,,,RUT Index,0,146000,
RUT 17T1210,-1,,,,0.85,0.343,P,-2.66,0.049,O,0.65,,0,0.026,,332,-0.508,0.329,170818,,170728,-2.259,0.084,-10.13,15:30:00,,21.191,0.312,0,0.368,1210,0.65,1.32,Aug 1210 Puts,,,0.45
RUT 17U1210,-1,,,,2.65,0.274,P,-4.943,0.069,O,2.5,,0,0.034,,583,-0.216,0.271,170915,,170728,-9.877,0.084,-12.652,15:30:00,,53.655,0.267,0,0.284,1210,2.5,3.19,Sep 1210 Puts,,,2.35
RUT 17V1210,-1,,,,5.3,0.243,P,-6.839,0.08,O,4.95,,0,0.04,,2,-0.054,0.24,171020,,170728,-23.574,0.084,-12.181,15:30:00,,90.514,0.235,0,0.243,1210,4.95,5.23,Oct 1210 Puts,,,4.6
RUT 17W1210,-1,,,,7.7,0.232,P,-8.625,0.086,O,7.35,,0,0.046,,,-0.035,0.229,171117,,170728,-39.901,0.084,-12.065,15:30:00,,124.482,0.226,0,0.231,1210,7.35,7.62,Nov 1210 Puts,,,7
RUT 17X1210,-1,,,,10.4,0.225,P,-10.292,0.091,O,10.05,,0,0.053,,25,-0.023,0.223,171215,,170728,-59.91,0.084,-11.945,15:30:00,,158.316,0.221,0.001,0.225,1210,10.05,10.29,Dec 1210 Puts,,,9.7
RUT 17T1220,-1,,,,0.9,0.331,P,-2.836,0.053,O,0.78,,0,0.025,,575,-0.426,0.324,170818,,170728,-2.406,0.084,-11.559,15:30:00,,22.352,0.315,0,0.355,1220,0.78,1.36,Aug 1220 Puts,,,0.65
RUT 17U1220,-1,,,,2.85,0.267,P,-5.296,0.075,O,2.73,,0,0.033,,442,-0.185,0.264,170915,,170728,-10.573,0.084,-13.326,15:30:00,,56.679,0.262,0,0.276,1220,2.73,3.35,Sep 1220 Puts,,,2.6
RUT 17V1220,-1,,,,5.7,0.238,P,-7.413,0.086,O,5.4,,0,0.04,,102,-0.041,0.235,171020,,170728,-25.543,0.084,-12.761,15:30:00,,96.281,0.232,0,0.237,1220,5.4,5.63,Oct 1220 Puts,,,5.1
RUT 17W1220,-1,,,,8.3,0.228,P,-9.311,0.093,O,8,,0,0.046,,3,-0.023,0.225,171117,,170728,-43.067,0.084,-12.603,15:30:00,,131.753,0.223,0,0.227,1220,8,8.19,Nov 1220 Puts,,,7.7
RUT 17X1220,-1,,,,11.4,0.223,P,-11.044,0.097,O,11.05,,0,0.053,,261,0.003,0.221,171215,,170728,-64.28,0.084,-12.545,15:30:00,,166.561,0.219,0.001,0.221,1220,11.05,11.02,Dec 1220 Puts,,,10.7
RUT 17T1230,-1,,,,1,0.322,P,-3.034,0.059,O,0.93,,0,0.024,,546,-0.345,0.318,170818,,170728,-2.571,0.084,-13.187,15:30:00,,23.638,0.313,0,0.341,1230,0.93,1.42,Aug 1230 Puts,,,0.85
