Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1382.5,-11.5,1392.3,1380.8,,, ,1,0,I,1382.5,1386.5,0,,1394,,,,,,170306,,0.114,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17O1150,-1,,,,0.35,0.458,P,-0.301,0.01,O,0.35,,0,0.015,,3603,,,170317,,170306,-0.128,0.114,-3.355,15:30:00,,2.22,,0,0.391,1150,0.35,0.09,Mar 1150 Puts,,,
RUT 17P1150,-1,,,,1.65,0.282,P,-2.574,0.045,O,1.4,,0,0.028,,298,0.037,0.274,170421,,170306,-4.638,0.114,-8.779,15:30:00,,29.535,0.265,0,0.272,1150,1.4,1.35,Apr 1150 Puts,,,1.15
RUT 17Q1150,-1,,,,4,0.265,P,-5.217,0.066,O,3.7,,0,0.038,,33,-0.003,0.26,170519,,170306,-15.3,0.114,-11.415,15:30:00,,66.532,0.255,0,0.26,1150,3.7,3.71,May 1150 Puts,,,3.4
RUT 17R1150,-1,,,,7.2,0.259,P,-7.881,0.078,O,6.85,,0,0.049,,1468,-0.031,0.256,170616,,170306,-32.235,0.114,-12.93,15:30:00,,107.397,0.252,0.001,0.258,1150,6.85,7.07,Jun 1150 Puts,,,6.5
RUT 17U1150,-1,,,,18.2,0.248,P,-13.102,0.087,O,17.4,,0,0.072,,280,0.002,0.244,170915,,170306,-104.016,0.114,-12.865,15:30:00,,212.84,0.241,0.014,0.244,1150,17.4,17.36,Sep 1150 Puts,,,16.6
RUT 17O1160,-1,,,,0.4,0.447,P,-0.349,0.012,O,0.25,,0,0.015,,557,,0.421,170317,,170306,-0.148,0.114,-8.33,15:30:00,,2.536,,0,0.379,1160,0.25,0.1,Mar 1160 Puts,,,0.1
RUT 17P1160,-1,,,,1.75,0.274,P,-2.9,0.051,O,1.53,,0,0.028,,449,0.013,0.267,170421,,170306,-5.223,0.114,-9.26,15:30:00,,32.612,0.26,0,0.267,1160,1.53,1.51,Apr 1160 Puts,,,1.3
RUT 17Q1160,-1,,,,4.3,0.258,P,-5.773,0.073,O,4.05,,0,0.039,,78,-0.012,0.255,170519,,170306,-16.931,0.114,-12.006,15:30:00,,72.062,0.251,0,0.256,1160,4.05,4.1,May 1160 Puts,,,3.8
RUT 17R1160,-1,,,,7.7,0.254,P,-8.548,0.085,O,7.35,,0,0.049,,43,-0.04,0.251,170616,,170306,-34.964,0.114,-13.383,15:30:00,,114.162,0.248,0.002,0.254,1160,7.35,7.66,Jun 1160 Puts,,,7
RUT 17U1160,-1,,,,19,0.243,P,-13.937,0.092,O,18.4,,0,0.072,,,-0.006,0.241,170915,,170306,-110.673,0.114,-13.196,15:30:00,,222.019,0.238,0.018,0.241,1160,18.4,18.52,Sep 1160 Puts,,,17.8
RUT 17O1170,-1,,,,0.4,0.427,P,-0.407,0.014,O,0.4,,0,0.015,,3652,,,170317,,170306,-0.173,0.114,-4.185,15:30:00,,2.91,,0,0.367,1170,0.4,0.11,Mar 1170 Puts,,,
RUT 17P1170,1.87,0.26,1.87,1.82,2,0.269,P,-3.272,0.057,O,1.78,1.87,0,0.028,1.61,408,0.047,0.264,170421,,170306,-5.892,0.114,-10.347,15:30:00,,36.031,0.257,0,0.261,1170,1.78,1.7,Apr 1170 Puts,,2,1.55
RUT 17Q1170,4.68,0.28,4.71,4.68,4.8,0.255,P,-6.39,0.08,O,4.56,4.68,0,0.039,4.4,53,0.002,0.252,170519,,170306,-18.741,0.114,-12.95,15:30:00,,77.999,0.249,0.001,0.252,1170,4.56,4.55,May 1170 Puts,,4,4.3
RUT 17R1170,-1,,,,8.5,0.251,P,-9.274,0.091,O,8.1,,0,0.049,,13,-0.025,0.248,170616,,170306,-37.932,0.114,-14.147,15:30:00,,121.28,0.245,0.003,0.25,1170,8.1,8.31,Jun 1170 Puts,,,7.7
RUT 17U1170,-1,,,,20.7,0.243,P,-14.821,0.097,O,19.85,,0,0.073,,,0.005,0.239,170915,,170306,-117.733,0.114,-13.692,15:30:00,,231.402,0.235,0.023,0.239,1170,19.85,19.75,Sep 1170 Puts,,,19
RUT 17C1180,204.53,-19.28,204.53,204.53,202.9,,C,99.999,0,O,200.6,204.53,0,0.146,223.81,24,-0.008,,170317,,170306,35.528,0.114,-2.405,15:30:00,,0.01,,1,0.213,1180,-1.9,202.26,Mar 1180 Calls,,1,197.9
RUT 17D1180,-1,,,,204.1,,C,97.278,0.054,O,202.25,,0,0.143,,12,-0.003,,170421,,170306,143.571,0.114,-10.301,15:30:00,,30.974,,1,0.236,1180,-0.25,202.83,Apr 1180 Calls,,,200.4
RUT 17E1180,-1,,,,207.1,,C,93.815,0.083,O,205.35,,0,0.145,,,0.001,,170519,,170306,220.56,0.114,-14.546,15:30:00,,76.075,,0.999,0.236,1180,2.85,205.23,May 1180 Calls,,,203.6
RUT 17F1180,-1,,,,209.5,,C,91.068,0.096,O,207.9,,0,0.149,,8,-0.001,,170616,,170306,292.311,0.114,-15.94,15:30:00,,117.985,,0.995,0.232,1180,5.4,208.15,Jun 1180 Calls,,,206.3
RUT 17I1180,-1,,,,222.2,0.24,C,85.037,0.103,O,218.85,,0,0.164,,,-0.001,0.225,170915,,170306,501.575,0.114,-16.238,15:30:00,,232.904,0.211,0.971,0.227,1180,16.35,219.17,Sep 1180 Calls,,,215.5
RUT 17O1180,-1,,,,0.45,0.414,P,-0.477,0.016,O,0.45,,0,0.015,,2306,,,170317,,170306,-0.202,0.114,-4.703,15:30:00,,3.355,,0,0.356,1180,0.45,0.13,Mar 1180 Puts,,,
RUT 17P1180,1.91,0.03,2.04,1.74,2.2,0.262,P,-3.697,0.065,O,1.95,1.74,0,0.028,1.88,342,0.021,0.256,170421,,170306,-6.657,0.114,-10.928,15:30:00,,39.824,0.25,0,0.255,1180,1.95,1.91,Apr 1180 Puts,,24,1.7
RUT 17Q1180,4.92,-0.15,5.33,4.92,5.3,0.251,P,-7.074,0.088,O,5,4.92,0,0.039,5.07,56,-0.008,0.247,170519,,170306,-20.749,0.114,-13.69,15:30:00,,84.36,0.244,0.001,0.248,1180,5,5.04,May 1180 Puts,,6,4.7
RUT 17R1180,-1,,,,9.4,0.249,P,-10.063,0.099,O,8.9,,0,0.049,,149,-0.013,0.245,170616,,170306,-41.159,0.114,-14.931,15:30:00,,128.751,0.241,0.005,0.246,1180,8.9,9.02,Jun 1180 Puts,,,8.4
RUT 17U1180,-1,,,,21.5,0.237,P,-15.758,0.102,O,20.95,,0,0.073,,10,-0.006,0.235,170915,,170306,-125.215,0.114,-13.966,15:30:00,,240.966,0.233,0.029,0.236,1180,20.95,21.08,Sep 1180 Puts,,,20.4
RUT 17C1190,194.48,-11.66,194.48,194.48,193.4,,C,99.998,0,O,191.02,194.48,0,0.139,206.14,149,-0.006,,170317,,170306,35.829,0.114,-2.431,15:30:00,,0.018,,1,0.209,1190,-1.48,192.26,Mar 1190 Calls,,1,188.3
RUT 17D1190,-1,,,,194.4,,C,96.84,0.063,O,192.5,,0,0.136,,39,-0.003,,170421,,170306,144.043,0.114,-11.176,15:30:00,,35.05,,1,0.232,1190,0,193.04,Apr 1190 Calls,,,190.6
RUT 17E1190,-1,,,,197,,C,93.076,0.092,O,195.4,,0,0.139,,36,-0.002,,170519,,170306,220.42,0.114,-15.444,15:30:00,,83.008,,0.998,0.232,1190,2.9,195.75,May 1190 Calls,,,193.8
RUT 17F1190,-1,,,,200.4,,C,90.191,0.104,O,198.75,,0,0.143,,1,-0.001,,170616,,170306,291.513,0.114,-16.696,15:30:00,,126.412,,0.993,0.229,1190,6.25,198.93,Jun 1190 Calls,,,197.1
