Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1119,1.4,1119.1,1115.4,,, ,1,0,I,1119,1117.7,0,,1117.6,,,,,,160404,,0.128,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16P920,-1,,,,0.15,,P,-0.382,0.014,O,0.08,,0,0.017,,1381,,,160415,,160404,-0.132,0.128,-3.729,15:30:00,,2.226,,0,0.428,920,0.08,0.1,Apr 920 Puts,,,
RUT 16Q920,-1,,,,1.45,0.299,P,-2.832,0.056,O,1.35,,0,0.031,,3345,0.031,0.295,160520,,160404,-4.14,0.128,-8.27,15:30:00,,25.837,0.291,0,0.294,920,1.35,1.31,May 920 Puts,,,1.25
RUT 16R920,-1,,,,3.5,0.279,P,-5.502,0.08,O,3.4,,0,0.041,,255,-0.003,0.277,160617,,160404,-13.092,0.128,-10.332,15:30:00,,56.049,0.276,0,0.278,920,3.4,3.41,Jun 920 Puts,,,3.3
RUT 16U920,-1,,,,12.9,0.261,P,-12.258,0.105,O,12.65,,0,0.069,,24,-0.002,0.26,160916,,160404,-66.958,0.128,-11.79,15:30:00,,151.614,0.258,0.014,0.26,920,12.65,12.67,Sep 920 Puts,,,12.4
RUT 16X920,-1,,,,24.3,0.26,P,-16.481,0.106,O,22.55,,0,0.092,,,0,0.253,161216,,160404,-142.814,0.128,-11.088,15:30:00,,229.328,0.245,0.043,0.253,920,22.55,22.55,Dec 920 Puts,,,20.8
RUT 16P930,0.07,-0.1,0.14,0.07,0.2,0.439,P,-0.44,0.016,O,0.14,0.11,0,0.017,0.17,2469,,,160415,,160404,-0.152,0.128,-4.091,15:30:00,,2.525,,0,0.411,930,0.14,0.11,Apr 930 Puts,,85,
RUT 16Q930,-1,,,,1.6,0.29,P,-3.254,0.064,O,1.53,,0,0.031,,2079,0.02,0.288,160520,,160404,-4.757,0.128,-8.995,15:30:00,,28.987,0.285,0,0.287,930,1.53,1.5,May 930 Puts,,,1.45
RUT 16R930,-1,,,,4,0.275,P,-6.176,0.089,O,3.85,,0,0.041,,242,0.005,0.273,160617,,160404,-14.693,0.128,-11.222,15:30:00,,61.354,0.27,0.001,0.272,930,3.85,3.83,Jun 930 Puts,,,3.7
RUT 16U930,-1,,,,13.9,0.257,P,-13.251,0.112,O,13.7,,0,0.07,,50,-0.002,0.256,160916,,160404,-72.4,0.128,-12.255,15:30:00,,160.033,0.254,0.02,0.256,930,13.7,13.73,Sep 930 Puts,,,13.5
RUT 16X930,-1,,,,25.9,0.257,P,-17.544,0.112,O,24.1,,0,0.092,,26,0.001,0.25,161216,,160404,-152.084,0.128,-11.388,15:30:00,,238.671,0.242,0.053,0.25,930,24.1,24.08,Dec 930 Puts,,,22.3
RUT 16D940,-1,,,,180,,C,99.77,0.01,O,178.55,,0,0.158,,28,0.001,,160415,,160404,28.229,0.128,-2.154,15:30:00,,1.412,,1,0.357,940,-0.45,178.37,Apr 940 Calls,,,177.1
RUT 16E940,-1,,,,179.9,,C,95.235,0.084,O,178.45,,0,0.156,,10,-0.001,,160520,,160404,111.361,0.128,-13.02,15:30:00,,39.476,,1,0.3,940,-0.55,178.67,May 940 Calls,,,177
RUT 16F940,-1,,,,179.3,,C,92.133,0.104,O,178.6,,0,0.159,,6,-0.007,,160617,,160404,171.565,0.128,-14.293,15:30:00,,73.859,,0.998,0.28,940,-0.4,179.87,Jun 940 Calls,,,177.9
RUT 16I940,-1,,,,185.6,0.258,C,85.572,0.12,O,183.85,,0,0.17,,,-0.005,0.248,160916,,160404,345.099,0.128,-13.039,15:30:00,,169.555,0.237,0.973,0.253,940,4.85,184.8,Sep 940 Calls,,,182.1
RUT 16L940,-1,,,,194.6,0.261,C,81.169,0.118,O,190.55,,0,0.184,,,-0.006,0.244,161216,,160404,493.204,0.128,-12.538,15:30:00,,249.444,0.228,0.935,0.249,940,11.55,191.63,Dec 940 Calls,,,186.5
RUT 16P940,0.15,-0.04,0.18,0.14,0.2,0.416,P,-0.511,0.019,O,0.15,0.15,0,0.016,0.19,1812,,,160415,,160404,-0.176,0.128,-4.512,15:30:00,,2.883,,0,0.395,940,0.15,0.13,Apr 940 Puts,,76,0.1
RUT 16Q940,-1,,,,1.8,0.282,P,-3.747,0.074,O,1.73,,0,0.031,,920,0.006,0.28,160520,,160404,-5.476,0.128,-9.787,15:30:00,,32.535,0.278,0,0.28,940,1.73,1.72,May 940 Puts,,,1.65
RUT 16R940,-1,,,,4.4,0.268,P,-6.935,0.1,O,4.3,,0,0.041,,175,0.002,0.267,160617,,160404,-16.498,0.128,-11.961,15:30:00,,67.109,0.265,0.002,0.267,940,4.3,4.29,Jun 940 Puts,,,4.2
RUT 16U940,-1,,,,15,0.253,P,-14.32,0.12,O,14.75,,0,0.07,,3,-0.008,0.251,160916,,160404,-78.257,0.128,-12.67,15:30:00,,168.703,0.25,0.027,0.252,940,14.75,14.87,Sep 940 Puts,,,14.5
RUT 16X940,-1,,,,27.5,0.253,P,-18.661,0.118,O,25.85,,0,0.093,,20,0.005,0.247,161216,,160404,-161.843,0.128,-11.717,15:30:00,,248.062,0.24,0.065,0.246,940,25.85,25.71,Dec 940 Puts,,,24.2
RUT 16D950,-1,,,,169.1,,C,99.712,0.013,O,167.55,,0,0.149,,119,-0.005,,160415,,160404,28.51,0.128,-2.53,15:30:00,,1.733,,1,0.344,950,-1.45,168.38,Apr 950 Calls,,,166
RUT 16E950,-1,,,,169.8,,C,94.661,0.094,O,168.35,,0,0.147,,37,-0.003,,160520,,160404,111.782,0.128,-13.831,15:30:00,,43.215,,1,0.291,950,-0.65,168.93,May 950 Calls,,,166.9
RUT 16F950,-1,,,,170.7,,C,91.328,0.115,O,169.9,,0,0.151,,33,-0.003,,160617,,160404,171.675,0.128,-14.982,15:30:00,,79.467,,0.997,0.273,950,0.9,170.36,Jun 950 Calls,,,169.1
RUT 16I950,-1,,,,176.9,0.254,C,84.457,0.129,O,175.25,,0,0.163,,138,-0.004,0.245,160916,,160404,343.502,0.128,-13.616,15:30:00,,178.166,0.235,0.965,0.249,950,6.25,175.99,Sep 950 Calls,,,173.6
RUT 16L950,-1,,,,186.4,0.257,C,80.025,0.124,O,183.05,,0,0.177,,202,-0.001,0.244,161216,,160404,490.228,0.128,-13.064,15:30:00,,258.54,0.231,0.922,0.245,950,14.05,183.29,Dec 950 Calls,,,179.7
RUT 16P950,0.15,-0.05,0.19,0.15,0.25,0.405,P,-0.597,0.023,O,0.17,0.15,0,0.016,0.2,2319,,0.386,160415,,160404,-0.205,0.128,-5.775,15:30:00,,3.312,,0,0.379,950,0.17,0.14,Apr 950 Puts,,53,0.1
RUT 16Q950,-1,,,,2.05,0.275,P,-4.322,0.085,O,1.97,,0,0.031,,2616,-0.005,0.273,160520,,160404,-6.315,0.128,-10.651,15:30:00,,36.524,0.271,0,0.273,950,1.97,1.98,May 950 Puts,,,1.9
RUT 16R950,-1,,,,5,0.264,P,-7.79,0.111,O,4.85,,0,0.042,,3385,0.006,0.262,160617,,160404,-18.533,0.128,-12.878,15:30:00,,73.332,0.26,0.003,0.261,950,4.85,4.82,Jun 950 Puts,,,4.7
RUT 16U950,-1,,,,16.2,0.249,P,-15.467,0.129,O,15.95,,0,0.07,,650,-0.01,0.247,160916,,160404,-84.552,0.128,-13.083,15:30:00,,177.593,0.246,0.035,0.248,950,15.95,16.11,Sep 950 Puts,,,15.7
RUT 16X950,-1,,,,29.3,0.25,P,-19.836,0.124,O,27.45,,0,0.093,,1092,0.001,0.243,161216,,160404,-172.109,0.128,-11.957,15:30:00,,257.469,0.236,0.078,0.243,950,27.45,27.43,Dec 950 Puts,,,25.6
RUT 16D960,154.73,19.48,154.73,154.73,160.1,,C,99.635,0.017,O,158.27,154.73,0,0.14,135.25,580,-0.001,,160415,,160404,28.785,0.128,-2.997,15:30:00,,2.142,,1,0.331,960,-0.73,158.4,Apr 960 Calls,,2,156.8
RUT 16E960,-1,,,,158.7,,C,94.001,0.106,O,158.1,,0,0.139,,21,-0.007,,160520,,160404,112.077,0.128,-14.702,15:30:00,,47.362,,1,0.282,960,-0.9,159.23,May 960 Calls,,,157.5
RUT 16F960,-1,,,,161.3,,C,90.427,0.127,O,160.5,,0,0.143,,19,-0.003,,160617,,160404,171.556,0.128,-15.699,15:30:00,,85.497,,0.995,0.266,960,1.5,160.92,Jun 960 Calls,,,159.7
RUT 16I960,-1,,,,168.7,0.252,C,83.258,0.137,O,167.05,,0,0.157,,,-0.001,0.244,160916,,160404,341.446,0.128,-14.339,15:30:00,,186.983,0.235,0.954,0.245,960,8.05,167.28,Sep 960 Calls,,,165.4
RUT 16L960,-1,,,,178.2,0.253,C,78.82,0.13,O,174.9,,0,0.171,,,-0.001,0.241,161216,,160404,486.699,0.128,-13.349,15:30:00,,267.663,0.229,0.907,0.242,960,15.9,175.06,Dec 960 Calls,,,171.6
RUT 16P960,-1,,,,0.25,0.382,P,-0.704,0.028,O,0.18,,0,0.016,,2137,0.059,0.367,160415,,160404,-0.242,0.128,-6.034,15:30:00,,3.833,,0,0.363,960,0.18,0.17,Apr 960 Puts,,,0.1
RUT 16Q960,2.36,-1.15,2.62,2.29,2.35,0.268,P,-4.993,0.098,O,2.28,2.46,0,0.031,3.51,1438,0,0.266,160520,,160404,-7.295,0.128,-11.671,15:30:00,,41.001,0.264,0,0.266,960,2.28,2.28,May 960 Puts,,168,2.2
RUT 16R960,-1,,,,5.6,0.258,P,-8.753,0.124,O,5.45,,0,0.042,,369,0.004,0.256,160617,,160404,-20.825,0.128,-13.768,15:30:00,,80.038,0.254,0.005,0.256,960,5.45,5.43,Jun 960 Puts,,,5.3
RUT 16U960,-1,,,,17.8,0.246,P,-16.695,0.137,O,17.45,,0,0.071,,74,0,0.244,160916,,160404,-91.293,0.128,-13.636,15:30:00,,186.65,0.242,0.046,0.244,960,17.45,17.45,Sep 960 Puts,,,17.1
RUT 16X960,-1,,,,31.1,0.247,P,-21.071,0.13,O,29.35,,0,0.094,,15,0.003,0.241,161216,,160404,-182.902,0.128,-12.259,15:30:00,,266.857,0.234,0.093,0.24,960,29.35,29.25,Dec 960 Puts,,,27.6
RUT 16D970,-1,,,,150.1,,C,99.533,0.022,O,148.6,,0,0.131,,195,0.001,,160415,,160404,29.052,0.128,-3.582,15:30:00,,2.668,,1,0.319,970,-0.4,148.42,Apr 970 Calls,,,147.1
RUT 16E970,-1,,,,149.5,,C,93.241,0.121,O,148.8,,0,0.131,,37,-0.005,,160520,,160404,112.225,0.128,-15.636,15:30:00,,51.959,,0.999,0.274,970,-0.2,149.58,May 970 Calls,,,148.1
RUT 16F970,-1,,,,151,,C,89.418,0.141,O,150.3,,0,0.135,,17,-0.008,,160617,,160404,171.18,0.128,-16.441,15:30:00,,91.965,,0.992,0.259,970,1.3,151.55,Jun 970 Calls,,,149.6
RUT 16I970,-1,,,,159.6,0.245,C,81.972,0.147,O,158.05,,0,0.15,,1,-0.004,0.238,160916,,160404,338.903,0.128,-14.557,15:30:00,,195.97,0.23,0.942,0.241,970,9.05,158.68,Sep 970 Calls,,,156.5
RUT 16L970,-1,,,,170.2,0.25,C,77.55,0.136,O,166.9,,0,0.165,,,0,0.238,161216,,160404,482.595,0.128,-13.622,15:30:00,,276.772,0.226,0.89,0.238,970,17.9,166.94,Dec 970 Calls,,,163.6
RUT 16P970,-1,,,,0.3,0.368,P,-0.838,0.034,O,0.22,,0,0.015,,2209,0.158,0.353,160415,,160404,-0.288,0.128,-7.037,15:30:00,,4.469,,0,0.347,970,0.22,0.19,Apr 970 Puts,,,0.15
RUT 16Q970,2.7,-0.15,3.02,2.7,2.7,0.261,P,-5.778,0.113,O,2.63,2.81,0,0.031,2.85,1103,0,0.259,160520,,160404,-8.441,0.128,-12.779,15:30:00,,46.013,0.258,0.001,0.259,970,2.63,2.63,May 970 Puts,,140,2.55
RUT 16R970,-1,,,,6.3,0.252,P,-9.837,0.138,O,6.15,,0,0.042,,605,0.007,0.251,160617,,160404,-23.407,0.128,-14.695,15:30:00,,87.234,0.249,0.008,0.25,970,6.15,6.11,Jun 970 Puts,,,6
RUT 16U970,-1,,,,19.4,0.243,P,-18.008,0.147,O,19.05,,0,0.071,,90,0.008,0.241,160916,,160404,-98.503,0.128,-14.175,15:30:00,,195.83,0.239,0.058,0.24,970,19.05,18.89,Sep 970 Puts,,,18.7
RUT 16X970,-1,,,,33.1,0.244,P,-22.366,0.137,O,31.3,,0,0.094,,,0.004,0.237,161216,,160404,-194.242,0.128,-12.508,15:30:00,,276.187,0.231,0.11,0.237,970,31.3,31.18,Dec 970 Puts,,,29.5
