Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1378.9,7.4,1382,1371.6,,, ,1,0,I,1378.9,1372.6,0,,1371.5,,,,,,161227,,0.104,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17M1140,0.3,-0.23,0.35,0.3,0.55,0.339,P,-0.639,0.017,O,0.32,0.35,0,0.019,0.53,4340,0.391,,170120,,161227,-0.593,0.104,-3.788,15:30:00,,6.414,,0,0.303,1140,0.32,0.23,Jan17 1140 Puts,,10,0.1
RUT 17N1140,-1,,,,2.45,0.294,P,-3.488,0.052,O,2.08,,0,0.033,,596,-0.028,0.285,170217,,161227,-7.135,0.104,-10.629,15:30:00,,40.272,0.275,0,0.286,1140,2.08,2.14,Feb17 1140 Puts,,,1.7
RUT 17O1140,-1,,,,5.3,0.279,P,-6.179,0.069,O,4.85,,0,0.044,,924,-0.028,0.273,170317,,161227,-19.7,0.104,-13.05,15:30:00,,78.88,0.267,0,0.275,1140,4.85,4.99,Mar17 1140 Puts,,,4.4
RUT 17R1140,-1,,,,18.1,0.27,P,-12.929,0.083,O,16.75,,0,0.075,,10,-0.057,0.264,170616,,161227,-91.382,0.104,-14.652,15:30:00,,198.739,0.257,0.004,0.269,1140,16.75,17.77,Jun17 1140 Puts,,,15.4
RUT 17M1150,-1,,,,0.6,0.33,P,-0.749,0.02,O,0.35,,0,0.019,,1613,0.346,,170120,,161227,-0.695,0.104,-4.272,15:30:00,,7.384,,0,0.296,1150,0.35,0.26,Jan17 1150 Puts,,,0.1
RUT 17N1150,-1,,,,2.7,0.288,P,-3.886,0.058,O,2.33,,0,0.033,,2772,-0.017,0.28,170217,,161227,-7.949,0.104,-11.486,15:30:00,,43.988,0.271,0,0.281,1150,2.33,2.37,Feb17 1150 Puts,,,1.95
RUT 17O1150,-1,,,,5.7,0.274,P,-6.758,0.075,O,5.35,,0,0.044,,3484,-0.02,0.269,170317,,161227,-21.545,0.104,-13.854,15:30:00,,84.547,0.265,0,0.271,1150,5.35,5.46,Mar17 1150 Puts,,,5
RUT 17R1150,-1,,,,18.8,0.265,P,-13.645,0.088,O,17.7,,0,0.075,,1473,-0.052,0.26,170616,,161227,-96.411,0.104,-14.97,15:30:00,,206.236,0.254,0.005,0.265,1150,17.7,18.68,Jun17 1150 Puts,,,16.6
RUT 17U1150,-1,,,,31.4,0.261,P,-17.237,0.084,O,30.05,,0,0.098,,262,-0.032,0.256,170915,,161227,-191.64,0.104,-13.806,15:30:00,,297.436,0.252,0.018,0.26,1150,30.05,31.04,Sep17 1150 Puts,,,28.7
RUT 17M1160,0.4,-0.18,0.4,0.4,0.7,0.323,P,-0.882,0.023,O,0.42,0.4,0,0.019,0.58,978,0.355,,170120,,161227,-0.818,0.104,-4.825,15:30:00,,8.518,,0,0.288,1160,0.42,0.31,Jan17 1160 Puts,,4,0.15
RUT 17N1160,-1,,,,3,0.283,P,-4.334,0.064,O,2.63,,0,0.033,,364,-0.004,0.276,170217,,161227,-8.865,0.104,-12.491,15:30:00,,48.049,0.267,0,0.276,1160,2.63,2.64,Feb17 1160 Puts,,,2.25
RUT 17O1160,-1,,,,6.3,0.27,P,-7.393,0.081,O,5.95,,0,0.044,,86,-0.003,0.267,170317,,161227,-23.569,0.104,-14.856,15:30:00,,90.571,0.263,0,0.267,1160,5.95,5.97,Mar17 1160 Puts,,,5.6
RUT 17R1160,-1,,,,20.3,0.263,P,-14.404,0.093,O,19,,0,0.074,,13,-0.033,0.257,170616,,161227,-101.742,0.104,-15.526,15:30:00,,213.941,0.251,0.007,0.26,1160,19,19.65,Jun17 1160 Puts,,,17.7
RUT 17A1170,-1,,,,212.1,,C,98.032,0.043,O,209.75,,0,0.148,,62,0.001,,170120,,161227,75.023,0.104,-11.922,15:30:00,,16.981,,1,0.317,1170,0.85,209.54,Jan17 1170 Calls,,,207.4
RUT 17B1170,-1,,,,213.9,,C,94.641,0.075,O,211.6,,0,0.15,,6,-0.002,,170217,,161227,155.476,0.104,-16.348,15:30:00,,56.904,,1,0.279,1170,2.7,211.99,Feb17 1170 Calls,,,209.3
RUT 17C1170,-1,,,,216.1,,C,92.388,0.087,O,214.05,,0,0.153,,15,-0.002,,170317,,161227,231.756,0.104,-16.068,15:30:00,,92.617,,1,0.256,1170,5.15,214.45,Mar17 1170 Calls,,,212
RUT 17F1170,-1,,,,227.2,0.245,C,86.526,0.098,O,224.8,,0,0.167,,11,-0.002,0.233,170616,,161227,451.855,0.104,-15.441,15:30:00,,204.533,0.221,0.99,0.235,1170,15.9,225.27,Jun17 1170 Calls,,,222.4
RUT 17M1170,0.5,-0.18,0.5,0.5,0.65,0.306,P,-1.041,0.028,O,0.43,0.5,0,0.019,0.68,8196,0.194,0.288,170120,,161227,-0.966,0.104,-6.284,15:30:00,,9.845,0.262,0,0.282,1170,0.43,0.36,Jan17 1170 Puts,,4,0.2
RUT 17N1170,-1,,,,3.2,0.275,P,-4.838,0.072,O,2.85,,0,0.033,,212,-0.031,0.269,170217,,161227,-9.895,0.104,-13.122,15:30:00,,52.48,0.262,0,0.27,1170,2.85,2.94,Feb17 1170 Puts,,,2.5
RUT 17O1170,-1,,,,6.8,0.265,P,-8.089,0.089,O,6.45,,0,0.044,,3424,-0.012,0.261,170317,,161227,-25.789,0.104,-15.482,15:30:00,,96.961,0.258,0,0.262,1170,6.45,6.53,Mar17 1170 Puts,,,6.1
RUT 17R1170,-1,,,,21.5,0.26,P,-15.21,0.098,O,20.2,,0,0.074,,,-0.024,0.254,170616,,161227,-107.411,0.104,-15.966,15:30:00,,221.866,0.248,0.01,0.256,1170,20.2,20.69,Jun17 1170 Puts,,,18.9
RUT 17A1180,-1,,,,202.5,,C,97.777,0.049,O,200,,0,0.141,,43,0.002,,170120,,161227,75.442,0.104,-12.794,15:30:00,,18.829,,1,0.308,1180,1.1,199.64,Jan17 1180 Calls,,,197.5
RUT 17B1180,-1,,,,204.6,,C,94.063,0.083,O,202.3,,0,0.143,,4,0,,170217,,161227,155.716,0.104,-17.295,15:30:00,,61.675,,1,0.273,1180,3.4,202.35,Feb17 1180 Calls,,,200
RUT 17C1180,-1,,,,206.9,,C,91.628,0.095,O,204.8,,0,0.147,,10,-0.001,,170317,,161227,231.523,0.104,-16.922,15:30:00,,99.51,,0.999,0.252,1180,5.9,205.06,Mar17 1180 Calls,,,202.7
RUT 17F1180,-1,,,,218.6,0.242,C,85.567,0.104,O,216.15,,0,0.162,,7,-0.002,0.231,170616,,161227,449.776,0.104,-16.008,15:30:00,,214.288,0.219,0.986,0.233,1180,17.25,216.54,Jun17 1180 Calls,,,213.7
RUT 17M1180,0.55,-0.12,0.59,0.55,0.65,0.292,P,-1.233,0.033,O,0.43,0.59,0,0.019,0.67,5378,0.024,0.275,170120,,161227,-1.143,0.104,-6.253,15:30:00,,11.399,0.25,0,0.275,1180,0.43,0.42,Jan17 1180 Puts,,9,0.2
RUT 17N1180,-1,,,,3.6,0.27,P,-5.406,0.08,O,3.3,,0,0.033,,502,0.009,0.265,170217,,161227,-11.054,0.104,-14.44,15:30:00,,57.31,0.26,0,0.265,1180,3.3,3.27,Feb17 1180 Puts,,,3
RUT 17O1180,-1,,,,7.5,0.261,P,-8.852,0.096,O,7.1,,0,0.044,,1359,-0.007,0.257,170317,,161227,-28.223,0.104,-16.383,15:30:00,,103.724,0.253,0.001,0.258,1180,7.1,7.15,Mar17 1180 Puts,,,6.7
RUT 17R1180,-1,,,,23,0.257,P,-16.072,0.103,O,21.65,,0,0.074,,42,-0.007,0.252,170616,,161227,-113.475,0.104,-16.473,15:30:00,,230.046,0.246,0.014,0.252,1180,21.65,21.81,Jun17 1180 Puts,,,20.3
RUT 17A1190,-1,,,,192.5,,C,97.479,0.056,O,190.1,,0,0.134,,165,0.002,,170120,,161227,75.823,0.104,-13.756,15:30:00,,20.923,,1,0.299,1190,1.2,189.75,Jan17 1190 Calls,,,187.7
RUT 17B1190,-1,,,,194.9,,C,93.416,0.092,O,192.65,,0,0.137,,,-0.001,,170217,,161227,155.815,0.104,-18.295,15:30:00,,66.842,,1,0.268,1190,3.75,192.76,Feb17 1190 Calls,,,190.4
