Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1373.3,-3.7,1381.4,1372,,, ,1,0,I,1373.3,1378.8,0,,1377,,,,,,170523,,0.096,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17R1140,-1,,,,0.6,0.336,P,-1.001,0.024,O,0.35,,0,0.021,,438,-0.103,,170616,,170523,-0.927,0.096,-5.885,15:30:00,,9.457,,0,0.317,1140,0.35,0.39,Jun 1140 Puts,,,0.1
RUT 17S1140,-1,,,,2.45,0.27,P,-3.59,0.054,O,2.17,,0,0.033,,124,0.009,0.264,170721,,170523,-8.272,0.096,-9.531,15:30:00,,43.665,0.257,0,0.263,1140,2.17,2.15,Jul 1140 Puts,,,1.9
RUT 17T1140,-1,,,,4.6,0.253,P,-5.915,0.07,O,4.4,,0,0.041,,2,-0.018,0.251,170818,,170523,-20.293,0.096,-10.941,15:30:00,,78.962,0.248,0,0.252,1140,4.4,4.48,Aug 1140 Puts,,,4.2
RUT 17U1140,-1,,,,7.7,0.25,P,-7.999,0.079,O,7.25,,0,0.049,,132,0.006,0.246,170915,,170523,-36.576,0.096,-11.839,15:30:00,,114.297,0.242,0,0.245,1140,7.25,7.21,Sep 1140 Puts,,,6.8
RUT 17X1140,-1,,,,17.8,0.239,P,-13.149,0.089,O,17.3,,0,0.072,,3,0.006,0.236,171215,,170523,-110.2,0.096,-11.87,15:30:00,,218.116,0.234,0.006,0.236,1140,17.3,17.2,Dec 1140 Puts,,,16.8
RUT 17R1150,-1,,,,0.65,0.326,P,-1.124,0.027,O,0.4,,0,0.021,,4114,-0.07,0.305,170616,,170523,-1.04,0.096,-5.96,15:30:00,,10.46,,0,0.308,1150,0.4,0.43,Jun 1150 Puts,,,0.15
RUT 17S1150,-1,,,,2.7,0.265,P,-3.972,0.06,O,2.38,,0,0.032,,298,0.008,0.258,170721,,170523,-9.15,0.096,-10.124,15:30:00,,47.415,0.251,0,0.258,1150,2.38,2.36,Jul 1150 Puts,,,2.05
RUT 17T1150,-1,,,,5,0.249,P,-6.469,0.077,O,4.8,,0,0.041,,8,-0.016,0.246,170818,,170523,-22.188,0.096,-11.514,15:30:00,,84.659,0.244,0,0.247,1150,4.8,4.88,Aug 1150 Puts,,,4.6
RUT 17U1150,-1,,,,8.2,0.245,P,-8.666,0.085,O,7.8,,0,0.049,,3603,0,0.241,170915,,170523,-39.623,0.096,-12.288,15:30:00,,121.371,0.238,0.001,0.241,1150,7.8,7.8,Sep 1150 Puts,,,7.4
RUT 17X1150,-1,,,,19.4,0.237,P,-13.989,0.094,O,18.5,,0,0.072,,3615,0.009,0.233,171215,,170523,-117.264,0.096,-12.215,15:30:00,,227.536,0.229,0.008,0.233,1150,18.5,18.34,Dec 1150 Puts,,,17.6
RUT 17R1160,-1,,,,0.65,0.312,P,-1.267,0.031,O,0.43,,0,0.02,,278,-0.085,0.295,170616,,170523,-1.172,0.096,-6.3,15:30:00,,11.604,0.268,0,0.299,1160,0.43,0.47,Jun 1160 Puts,,,0.2
RUT 17S1160,-1,,,,2.95,0.258,P,-4.402,0.067,O,2.6,,0,0.032,,130,0.004,0.252,170721,,170523,-10.137,0.096,-10.677,15:30:00,,51.519,0.245,0,0.252,1160,2.6,2.59,Jul 1160 Puts,,,2.25
RUT 17T1160,-1,,,,5.5,0.245,P,-7.08,0.084,O,5.3,,0,0.041,,,-0.006,0.242,170818,,170523,-24.278,0.096,-12.188,15:30:00,,90.75,0.24,0,0.243,1160,5.3,5.33,Aug 1160 Puts,,,5.1
RUT 17U1160,-1,,,,8.7,0.239,P,-9.391,0.092,O,8.4,,0,0.049,,37,-0.005,0.237,170915,,170523,-42.936,0.096,-12.749,15:30:00,,128.814,0.235,0.001,0.237,1160,8.4,8.44,Sep 1160 Puts,,,8.1
RUT 17X1160,-1,,,,20.6,0.235,P,-14.878,0.099,O,19.9,,0,0.072,,26,0.018,0.232,171215,,170523,-124.746,0.096,-12.663,15:30:00,,237.151,0.229,0.011,0.23,1160,19.9,19.55,Dec 1160 Puts,,,19.2
RUT 17F1170,-1,,,,204.8,,C,97.973,0.045,O,203,,0,0.145,,33,-0.001,,170616,,170523,74.944,0.096,-14.028,15:30:00,,17.328,,1,0.31,1170,-0.3,203.28,Jun 1170 Calls,,,201.2
RUT 17G1170,-1,,,,206.2,,C,94.385,0.08,O,204.35,,0,0.146,,2,-0.002,,170721,,170523,175.686,0.096,-16.679,15:30:00,,62.507,,1,0.257,1170,1.05,204.76,Jul 1170 Calls,,,202.5
RUT 17H1170,-1,,,,208.1,,C,91.332,0.095,O,206.85,,0,0.149,,,-0.002,,170818,,170523,248.091,0.096,-18.189,15:30:00,,105.729,,1,0.25,1170,3.55,207.3,Aug 1170 Calls,,,205.6
RUT 17I1170,-1,,,,211.1,,C,89.033,0.101,O,209.45,,0,0.153,,10,-0.002,,170915,,170523,316.711,0.096,-18.201,15:30:00,,144.143,,0.998,0.243,1170,6.15,209.86,Sep 1170 Calls,,,207.8
RUT 17L1170,-1,,,,220.8,0.24,C,83.459,0.103,O,219.35,,0,0.168,,,-0.002,0.234,171215,,170523,515.945,0.096,-17.303,15:30:00,,254.19,0.228,0.985,0.236,1170,16.05,219.76,Dec 1170 Calls,,,217.9
RUT 17R1170,0.58,-0.04,0.58,0.58,0.7,0.302,P,-1.434,0.036,O,0.53,0.58,0,0.02,0.62,2536,0,0.29,170616,,170523,-1.326,0.096,-7.386,15:30:00,,12.913,0.274,0,0.29,1170,0.53,0.53,Jun 1170 Puts,,20,0.35
RUT 17S1170,2.96,0.08,2.96,2.96,3,0.249,P,-4.886,0.075,O,2.81,2.96,0,0.032,2.88,98,-0.017,0.245,170721,,170523,-11.249,0.096,-11.182,15:30:00,,56.01,0.241,0,0.246,1170,2.81,2.86,Jul 1170 Puts,,1,2.6
RUT 17T1170,-1,,,,6,0.24,P,-7.753,0.091,O,5.8,,0,0.041,,,-0.003,0.238,170818,,170523,-26.583,0.096,-12.89,15:30:00,,97.252,0.236,0,0.238,1170,5.8,5.82,Aug 1170 Puts,,,5.6
RUT 17U1170,-1,,,,9.4,0.235,P,-10.179,0.099,O,9.1,,0,0.049,,27,-0.004,0.233,170915,,170523,-46.538,0.096,-13.289,15:30:00,,136.627,0.231,0.002,0.233,1170,9.1,9.14,Sep 1170 Puts,,,8.8
