Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1433.3,-2.5,1436.3,1432.7,,, ,1,0,I,1433.3,1436.2,0,,1435.8,,,,,,170724,,0.084,,15:30:00,,,,,,,,,RUT Index,0,146000,
RUT 17T1210,0.55,-0.85,0.55,0.55,0.7,0.309,P,-2.07,0.041,O,0.57,0.55,0,0.024,1.4,340,-0.4,0.3,170818,,170724,-2.092,0.084,-7.686,15:30:00,,18.791,0.29,0,0.324,1210,0.57,0.95,Aug 1210 Puts,,1,0.45
RUT 17U1210,-1,,,,2.2,0.257,P,-3.922,0.06,O,1.98,,0,0.031,,522,-0.147,0.252,170915,,170724,-8.465,0.084,-9.804,15:30:00,,46.477,0.247,0,0.26,1210,1.98,2.32,Sep 1210 Puts,,,1.75
RUT 17X1210,-1,,,,9.8,0.221,P,-9.734,0.088,O,9.4,,0,0.051,,25,-0.014,0.218,171215,,170724,-58.328,0.084,-11.094,15:30:00,,154.583,0.216,0.001,0.219,1210,9.4,9.53,Dec 1210 Puts,,,9
RUT 18O1210,-1,,,,19.7,0.216,P,-14.223,0.092,O,19.05,,0,0.071,,1,-0.009,0.214,180316,,170724,-142,0.084,-10.867,15:30:00,,257.056,0.211,0.006,0.214,1210,19.05,19.22,Mar18 1210 Puts,,,18.4
RUT 17T1220,-1,,,,0.8,0.302,P,-2.229,0.045,O,0.7,,0,0.023,,639,-0.3,0.296,170818,,170724,-2.251,0.084,-8.97,15:30:00,,20.003,0.289,0,0.313,1220,0.7,1,Aug 1220 Puts,,,0.6
RUT 17U1220,-1,,,,2.4,0.251,P,-4.271,0.066,O,2.17,,0,0.03,,394,-0.125,0.246,170915,,170724,-9.211,0.084,-10.395,15:30:00,,49.793,0.241,0,0.253,1220,2.17,2.48,Sep 1220 Puts,,,1.95
RUT 17X1220,-1,,,,10.5,0.217,P,-10.468,0.094,O,10.15,,0,0.051,,261,-0.008,0.215,171215,,170724,-62.721,0.084,-11.558,15:30:00,,162.971,0.213,0.001,0.216,1220,10.15,10.23,Dec 1220 Puts,,,9.8
RUT 18O1220,-1,,,,20.9,0.214,P,-15.083,0.097,O,20.3,,0,0.071,,2,-0.006,0.211,180316,,170724,-150.606,0.084,-11.143,15:30:00,,267.344,0.209,0.009,0.212,1220,20.3,20.42,Mar18 1220 Puts,,,19.7
RUT 17T1230,0.75,0.07,0.75,0.72,0.85,0.292,P,-2.408,0.05,O,0.73,0.72,0,0.023,0.68,530,-0.305,0.285,170818,,170724,-2.43,0.084,-9.209,15:30:00,,21.352,0.277,0,0.302,1230,0.73,1.05,Aug 1230 Puts,,2,0.6
RUT 17U1230,2.35,0.01,2.46,2.35,2.65,0.245,P,-4.661,0.073,O,2.4,2.35,0,0.03,2.34,745,-0.101,0.24,170915,,170724,-10.048,0.084,-11.031,15:30:00,,53.425,0.235,0,0.246,1230,2.4,2.67,Sep 1230 Puts,,31,2.15
RUT 17X1230,-1,,,,11.3,0.214,P,-11.261,0.101,O,10.95,,0,0.051,,1233,-0.004,0.212,171215,,170724,-67.468,0.084,-12.031,15:30:00,,171.733,0.21,0.002,0.212,1230,10.95,10.99,Dec 1230 Puts,,,10.6
RUT 18O1230,-1,,,,22.3,0.211,P,-15.992,0.102,O,21.65,,0,0.071,,4,-0.002,0.209,180316,,170724,-159.715,0.084,-11.467,15:30:00,,277.831,0.207,0.012,0.209,1230,21.65,21.7,Mar18 1230 Puts,,,21
RUT 17H1240,-1,,,,194.3,,C,98.645,0.036,O,192.4,,0,0.132,,2,-0.005,,170818,,170724,83.447,0.084,-10.096,15:30:00,,13.123,,1,0.254,1240,-0.9,193.43,Aug 1240 Calls,,,190.5
RUT 17I1240,-1,,,,196.2,,C,95.715,0.074,O,194.7,,0,0.132,,15,-0.001,,170915,,170724,170.42,0.084,-14.194,15:30:00,,49.959,,1,0.227,1240,1.4,194.85,Sep 1240 Calls,,,193.2
RUT 17L1240,-1,,,,202.7,0.203,C,88.96,0.106,O,201.35,,0,0.141,,1,-0.002,0.195,171215,,170724,420.627,0.084,-14.811,15:30:00,,169.363,0.187,0.997,0.198,1240,8.05,201.81,Dec 1240 Calls,,,200
RUT 18C1240,-1,,,,213,0.201,C,84.048,0.108,O,211.55,,0,0.154,,1,-0.001,0.196,180316,,170724,632.591,0.084,-14.994,15:30:00,,277.428,0.191,0.984,0.197,1240,18.25,211.72,Mar18 1240 Calls,,,210.1
RUT 17T1240,0.74,0.01,0.88,0.74,0.9,0.281,P,-2.612,0.056,O,0.77,0.84,0,0.022,0.73,746,-0.306,0.274,170818,,170724,-2.634,0.084,-9.565,15:30:00,,22.86,0.267,0,0.291,1240,0.77,1.11,Aug 1240 Puts,,876,0.65
RUT 17U1240,-1,,,,2.8,0.237,P,-5.101,0.081,O,2.65,,0,0.03,,571,-0.08,0.235,170915,,170724,-10.988,0.084,-11.803,15:30:00,,57.406,0.232,0,0.239,1240,2.65,2.88,Sep 1240 Puts,,,2.5
RUT 17X1240,-1,,,,12.1,0.21,P,-12.121,0.108,O,11.75,,0,0.051,,66,-0.006,0.208,171215,,170724,-72.615,0.084,-12.379,15:30:00,,180.892,0.206,0.003,0.209,1240,11.75,11.82,Dec 1240 Puts,,,11.4
RUT 18O1240,-1,,,,23.6,0.209,P,-16.952,0.107,O,23,,0,0.072,,281,-0.003,0.207,180316,,170724,-169.348,0.084,-11.735,15:30:00,,288.489,0.204,0.016,0.207,1240,23,23.06,Mar18 1240 Puts,,,22.4
RUT 17H1250,-1,,,,184.4,,C,98.469,0.042,O,182.5,,0,0.125,,85,-0.005,,170818,,170724,83.956,0.084,-10.593,15:30:00,,14.577,,1,0.245,1250,-0.8,183.48,Aug 1250 Calls,,,180.6
RUT 17I1250,-1,,,,186.1,,C,95.266,0.082,O,184.6,,0,0.126,,20,-0.003,,170915,,170724,170.909,0.084,-14.763,15:30:00,,54.122,,1,0.22,1250,1.3,185.07,Sep 1250 Calls,,,183.1
RUT 17L1250,-1,,,,194.2,0.203,C,88.019,0.114,O,192.75,,0,0.136,,1098,0,0.195,171215,,170724,418.93,0.084,-15.635,15:30:00,,179.467,0.187,0.995,0.195,1250,9.45,192.73,Dec 1250 Calls,,,191.3
RUT 18C1250,9.74,,,,204.6,0.199,C,83.013,0.114,O,193.8,,0,0.149,,3,-0.046,0.159,180316,,170724,628.63,0.084,-11.742,15:30:00,,288.912,0.188,0.978,0.194,1250,10.5,203.21,Mar18 1250 Calls,,,201.4
RUT 18F1250,-1,,,,217.1,0.204,C,79.632,0.107,O,215.2,,0,0.163,,118,0.002,0.199,180615,,170724,815.59,0.084,-14.969,15:30:00,,379.315,0.194,0.957,0.198,1250,31.9,214.86,Jun18 1250 Calls,,,213.3
RUT 17T1250,0.84,-0.09,0.98,0.84,1,0.272,P,-2.846,0.062,O,0.87,0.93,0,0.022,0.93,1254,-0.263,0.266,170818,,170724,-2.867,0.084,-10.341,15:30:00,,24.553,0.26,0,0.28,1250,0.87,1.18,Aug 1250 Puts,,2195,0.75
RUT 17U1250,2.95,-0.11,2.95,2.95,3.1,0.232,P,-5.596,0.089,O,2.9,2.95,0,0.029,3.06,1563,-0.071,0.229,170915,,170724,-12.049,0.084,-12.441,15:30:00,,61.774,0.225,0,0.232,1250,2.9,3.12,Sep 1250 Puts,,20,2.7
RUT 17X1250,-1,,,,13.1,0.207,P,-13.052,0.116,O,12.75,,0,0.051,,1880,0.002,0.205,171215,,170724,-78.195,0.084,-12.867,15:30:00,,190.444,0.204,0.005,0.205,1250,12.75,12.73,Dec 1250 Puts,,,12.4
RUT 18O1250,-1,,,,25.1,0.206,P,-17.966,0.113,O,24.5,,0,0.072,,18,0,0.204,180316,,170724,-179.528,0.084,-11.997,15:30:00,,299.289,0.202,0.022,0.204,1250,24.5,24.51,Mar18 1250 Puts,,,23.9
RUT 18R1250,-1,,,,38,0.21,P,-21.312,0.104,O,36.8,,0,0.092,,1122,-0.013,0.207,180615,,170724,-301.778,0.084,-11.098,15:30:00,,389.504,0.204,0.043,0.208,1250,36.8,37.28,Jun18 1250 Puts,,,35.6
RUT 17H1260,-1,,,,173.6,,C,98.26,0.049,O,172.5,,0,0.118,,8,-0.006,,170818,,170724,84.432,0.084,-11.149,15:30:00,,16.259,,1,0.237,1260,-0.8,173.55,Aug 1260 Calls,,,171.4
RUT 17I1260,-1,,,,176,,C,94.754,0.092,O,174.5,,0,0.119,,25,-0.005,,170915,,170724,171.265,0.084,-15.371,15:30:00,,58.73,,1,0.214,1260,1.2,175.31,Sep 1260 Calls,,,173
RUT 17L1260,-1,,,,184.8,0.197,C,87,0.123,O,183.6,,0,0.13,,,-0.001,0.191,171215,,170724,416.76,0.084,-16.065,15:30:00,,189.962,0.185,0.992,0.192,1260,10.3,183.73,Dec 1260 Calls,,,182.4
RUT 18C1260,-1,,,,196.3,0.197,C,81.92,0.12,O,194.65,,0,0.144,,,-0.001,0.192,180316,,170724,624.076,0.084,-15.629,15:30:00,,300.516,0.186,0.971,0.192,1260,21.35,194.8,Mar18 1260 Calls,,,193
RUT 17T1260,1.03,-0.04,1.03,0.96,1.1,0.263,P,-3.115,0.07,O,1,0.96,0,0.021,1.07,1260,-0.2,0.259,170818,,170724,-3.135,0.084,-11.415,15:30:00,,26.46,0.254,0,0.269,1260,1,1.25,Aug 1260 Puts,,11,0.9
