Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1396,16.2,1399.7,1380.5,,, ,1,0,I,1396,1380.5,0,,1379.8,,,,,,170424,,0.104,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17Q1140,-1,,,,0.85,0.372,P,-1.388,0.027,O,0.63,,0,0.025,,394,-0.045,0.357,170519,,170424,-1.369,0.104,-8.609,15:30:00,,13.009,0.335,0,0.359,1140,0.63,0.66,May 1140 Puts,,,0.4
RUT 17R1140,-1,,,,2.15,0.298,P,-3.089,0.045,O,1.88,,0,0.034,,439,-0.031,0.291,170616,,170424,-6.514,0.104,-9.753,15:30:00,,37.192,0.283,0,0.292,1140,1.88,1.94,Jun 1140 Puts,,,1.6
RUT 17S1140,-1,,,,4.8,0.272,P,-5.206,0.059,O,4.1,,0,0.042,,,-0.007,0.262,170721,,170424,-18.405,0.104,-10.536,15:30:00,,73.048,0.252,0,0.263,1140,4.1,4.13,Jul 1140 Puts,,,3.4
RUT 17U1140,-1,,,,9,0.247,P,-8.334,0.072,O,8.55,,0,0.056,,72,-0.012,0.244,170915,,170424,-48.888,0.104,-10.861,15:30:00,,134.05,0.241,0.001,0.245,1140,8.55,8.65,Sep 1140 Puts,,,8.1
RUT 17X1140,-1,,,,17.7,0.236,P,-12.324,0.078,O,17.15,,0,0.075,,3,-0.005,0.234,171215,,170424,-120.353,0.104,-10.63,15:30:00,,226.547,0.231,0.008,0.234,1140,17.15,17.23,Dec 1140 Puts,,,16.6
RUT 17Q1150,-1,,,,0.85,0.359,P,-1.526,0.03,O,0.65,,0,0.025,,965,-0.085,0.345,170519,,170424,-1.504,0.104,-8.738,15:30:00,,14.115,0.328,0,0.349,1150,0.65,0.71,May 1150 Puts,,,0.45
RUT 17R1150,-1,,,,2.35,0.292,P,-3.389,0.05,O,2.08,,0,0.033,,1737,-0.014,0.286,170616,,170424,-7.144,0.104,-10.458,15:30:00,,40.143,0.278,0,0.286,1150,2.08,2.11,Jun 1150 Puts,,,1.8
RUT 17S1150,-1,,,,5.2,0.267,P,-5.657,0.065,O,4.45,,0,0.042,,,-0.002,0.258,170721,,170424,-19.994,0.104,-11.115,15:30:00,,78.001,0.248,0,0.258,1150,4.45,4.46,Jul 1150 Puts,,,3.7
RUT 17U1150,-1,,,,9.6,0.244,P,-8.939,0.077,O,9.15,,0,0.056,,3599,-0.012,0.24,170915,,170424,-52.426,0.104,-11.26,15:30:00,,141.237,0.237,0.002,0.241,1150,9.15,9.26,Sep 1150 Puts,,,8.7
RUT 17X1150,-1,,,,18.7,0.233,P,-13.049,0.083,O,18.2,,0,0.075,,3596,-0.003,0.231,171215,,170424,-127.434,0.104,-10.957,15:30:00,,235.713,0.229,0.011,0.231,1150,18.2,18.25,Dec 1150 Puts,,,17.7
RUT 17Q1160,-1,,,,0.9,0.348,P,-1.683,0.034,O,0.7,,0,0.024,,976,-0.091,0.335,170519,,170424,-1.658,0.104,-9.18,15:30:00,,15.349,0.319,0,0.34,1160,0.7,0.77,May 1160 Puts,,,0.5
RUT 17R1160,2.02,-1.18,2.02,2.02,2.55,0.285,P,-3.724,0.055,O,2.26,2.02,0,0.033,3.2,241,-0.017,0.279,170616,,170424,-7.848,0.104,-10.976,15:30:00,,43.365,0.273,0,0.28,1160,2.26,2.3,Jun 1160 Puts,,12,2
RUT 17S1160,-1,,,,5.5,0.261,P,-6.153,0.07,O,4.8,,0,0.042,,,-0.006,0.253,170721,,170424,-21.739,0.104,-11.573,15:30:00,,83.296,0.244,0,0.253,1160,4.8,4.83,Jul 1160 Puts,,,4.1
RUT 17U1160,-1,,,,10.3,0.24,P,-9.589,0.082,O,9.85,,0,0.056,,31,-0.006,0.237,170915,,170424,-56.235,0.104,-11.73,15:30:00,,148.752,0.234,0.002,0.237,1160,9.85,9.91,Sep 1160 Puts,,,9.4
RUT 17X1160,-1,,,,19.9,0.231,P,-13.815,0.087,O,19.35,,0,0.075,,6,0.001,0.229,171215,,170424,-134.926,0.104,-11.235,15:30:00,,245.104,0.227,0.014,0.229,1160,19.35,19.33,Dec 1160 Puts,,,18.8
RUT 17E1170,-1,,,,228.4,,C,96.987,0.051,O,227.3,,0,0.158,,72,0.002,,170519,,170424,77.042,0.104,-20.861,15:30:00,,25.026,,1,0.368,1170,1.3,226.94,May 1170 Calls,,,226.2
RUT 17F1170,-1,,,,,,C,94.423,0.07,O,-1,,0,0.16,,14,,,170616,,170424,157.687,0.104,-19.77,15:30:00,,59.913,,1,0.301,1170,,228.55,Jun 1170 Calls,,,
RUT 17G1170,-1,,,,232,,C,92.242,0.081,O,230,,0,0.163,,,-0.002,,170721,,170424,253.619,0.104,-17.738,15:30:00,,99.509,,1,0.263,1170,4,230.38,Jul 1170 Calls,,,228
RUT 17I1170,-1,,,,235.9,,C,88.895,0.089,O,234.4,,0,0.169,,1,-0.001,,170915,,170424,393.842,0.104,-16.849,15:30:00,,165.39,,0.996,0.243,1170,8.4,234.74,Sep 1170 Calls,,,232.9
RUT 17L1170,-1,,,,244.8,0.238,C,84.76,0.091,O,243.1,,0,0.181,,,-0.001,0.232,171215,,170424,597.479,0.104,-15.776,15:30:00,,261.765,0.225,0.982,0.233,1170,17.1,243.35,Dec 1170 Calls,,,241.4
RUT 17Q1170,0.8,-0.66,1,0.6,1.1,0.345,P,-1.862,0.038,O,0.85,1,0,0.024,1.46,1111,0.012,0.331,170519,,170424,-1.833,0.104,-10.648,15:30:00,,16.729,0.314,0,0.33,1170,0.85,0.84,May 1170 Puts,,23,0.6
RUT 17R1170,2.37,-1.13,2.37,2.24,2.75,0.279,P,-4.099,0.061,O,2.49,2.37,0,0.033,3.5,523,-0.008,0.273,170616,,170424,-8.635,0.104,-11.692,15:30:00,,46.881,0.268,0,0.274,1170,2.49,2.51,Jun 1170 Puts,,12,2.25
RUT 17S1170,-1,,,,5.8,0.255,P,-6.697,0.076,O,5.25,,0,0.042,,,0.004,0.249,170721,,170424,-23.656,0.104,-12.201,15:30:00,,88.952,0.243,0,0.249,1170,5.25,5.23,Jul 1170 Puts,,,4.7
RUT 17U1170,-1,,,,,,P,-10.29,0.088,O,-1,,0,0.056,,21,,,170915,,170424,-60.336,0.104,-12.209,15:30:00,,156.597,,0.004,0.234,1170,,10.62,Sep 1170 Puts,,,
RUT 17X1170,-1,,,,21.1,0.228,P,-14.625,0.092,O,20.5,,0,0.075,,183,0.001,0.226,171215,,170424,-142.848,0.104,-11.511,15:30:00,,254.706,0.223,0.018,0.226,1170,20.5,20.48,Dec 1170 Puts,,,19.9
RUT 17E1180,217.36,42.56,217.36,217.36,218.5,,C,96.729,0.056,O,217.4,217.36,0,0.151,174.8,30,0.002,,170519,,170424,77.473,0.104,-21.594,15:30:00,,26.788,,1,0.357,1180,1.4,217.05,May 1180 Calls,,10,216.3
RUT 17F1180,-1,,,,219.8,,C,93.973,0.077,O,218.65,,0,0.153,,8,-0.001,,170616,,170424,158.191,0.104,-20.405,15:30:00,,63.668,,1,0.293,1180,2.65,218.83,Jun 1180 Calls,,,217.5
RUT 17G1180,-1,,,,222.5,,C,91.638,0.087,O,220.55,,0,0.156,,,-0.001,,170721,,170424,253.89,0.104,-18.29,15:30:00,,105.292,,0.999,0.258,1180,4.55,220.88,Jul 1180 Calls,,,218.6
RUT 17I1180,-1,,,,226.7,0.246,C,88.141,0.095,O,225.25,,0,0.163,,,-0.001,0.237,170915,,170424,393.34,0.104,-17.017,15:30:00,,173.281,0.229,0.995,0.239,1180,9.25,225.57,Sep 1180 Calls,,,223.8
