Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1407.4,-10,1415.5,1402.5,,, ,1,0,I,1407.4,1403,0,,1417.4,,,,,,170615,,0.099,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17R1180,-1,,,,0.05,,P,0,0,O,0.03,,0,0,,,,,170616,,170615,0,0.099,0,15:30:00,,0,,0,0.139,1180,0.03,0,Jun 1180 Puts,,,
RUT 17S1180,-1,,,,1.25,0.293,P,-2.077,0.04,O,1.02,,0,0.025,,401,0.041,0.283,170721,,170615,-2.97,0.099,-8.651,15:30:00,,22.217,0.273,0,0.281,1180,1.02,0.98,Jul 1180 Puts,,,0.8
RUT 17T1180,2.54,0.05,2.54,2.54,3.3,0.263,P,-4.355,0.062,O,2.69,2.54,0,0.034,2.49,158,-0.025,0.252,170818,,170615,-11.178,0.099,-10.242,15:30:00,,54.551,0.24,0,0.253,1180,2.69,2.76,Aug 1180 Puts,,9,2.1
RUT 17U1180,-1,,,,5.6,0.247,P,-6.679,0.076,O,5,,0,0.042,,98,-0.051,0.24,170915,,170615,-24.873,0.099,-11.269,15:30:00,,91.541,0.233,0,0.243,1180,5,5.27,Sep 1180 Puts,,,4.4
RUT 17X1180,-1,,,,16.8,0.239,P,-12.731,0.09,O,15.9,,0,0.067,,24,0.001,0.235,171215,,170615,-96.885,0.099,-12.598,15:30:00,,206.797,0.23,0.006,0.235,1180,15.9,15.89,Dec 1180 Puts,,,15
RUT 17R1190,-1,,,,,,P,0,0,O,-1,,0,0,,,,,170616,,170615,0,0.099,0,15:30:00,,0,,0,0.139,1190,,0,Jun 1190 Puts,,,
RUT 17S1190,-1,,,,1.3,0.282,P,-2.316,0.045,O,1,,0,0.025,,612,-0.074,0.27,170721,,170615,-3.31,0.099,-8.375,15:30:00,,24.354,0.256,0,0.274,1190,1,1.08,Jul 1190 Puts,,,0.7
RUT 17T1190,-1,,,,3.6,0.257,P,-4.782,0.068,O,3,,0,0.033,,241,0,0.248,170818,,170615,-12.27,0.099,-11.039,15:30:00,,58.806,0.237,0,0.248,1190,3,3,Aug 1190 Puts,,,2.4
RUT 17U1190,-1,,,,6.4,0.246,P,-7.263,0.082,O,5.65,,0,0.042,,78,-0.009,0.238,170915,,170615,-27.041,0.099,-12.171,15:30:00,,97.627,0.23,0,0.239,1190,5.65,5.7,Sep 1190 Puts,,,4.9
RUT 17X1190,-1,,,,17.8,0.236,P,-13.555,0.095,O,16.95,,0,0.067,,112,0.001,0.232,171215,,170615,-103.169,0.099,-12.965,15:30:00,,215.922,0.228,0.009,0.232,1190,16.95,16.94,Dec 1190 Puts,,,16.1
RUT 17R1200,-1,,,,0.1,,P,0,0,O,0.05,,0,0,,,,,170616,,170615,0,0.099,0,15:30:00,,0,,0,0.139,1200,0.05,0,Jun 1200 Puts,,,
RUT 17S1200,1.13,0.14,1.13,1.1,1.4,0.274,P,-2.59,0.051,O,1.1,1.13,0,0.024,0.99,1322,-0.076,0.263,170721,,170615,-3.7,0.099,-8.966,15:30:00,,26.746,0.25,0,0.266,1200,1.1,1.19,Jul 1200 Puts,,6,0.8
RUT 17T1200,-1,,,,3.8,0.25,P,-5.26,0.075,O,3.28,,0,0.033,,136,0,0.242,170818,,170615,-13.492,0.099,-11.636,15:30:00,,63.435,0.233,0,0.242,1200,3.28,3.28,Aug 1200 Puts,,,2.75
RUT 17U1200,-1,,,,6.8,0.24,P,-7.904,0.089,O,6.05,,0,0.042,,1397,-0.021,0.233,170915,,170615,-29.422,0.099,-12.568,15:30:00,,104.108,0.225,0.001,0.234,1200,6.05,6.18,Sep 1200 Puts,,,5.3
