Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1217.6,-18.2,1234.6,1217.6,,, ,1,0,I,1217.6,1234.6,0,,1235.8,,,,,,160913,,0.097,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16U1010,-1,,,,0.1,,P,-0.018,0.001,O,0.05,,0,0.01,,353,,,160916,,160913,-0.002,0.097,-0.279,15:30:00,,0.076,,0,0.582,1010,0.05,0,Sep 1010 Puts,,,
RUT 16V1010,-1,,,,2,0.331,P,-3.598,0.061,O,1.85,,0,0.033,,674,-0.031,0.327,161021,,160913,-4.742,0.097,-12.858,15:30:00,,31.12,0.322,0,0.329,1010,1.85,1.91,Oct 1010 Puts,,,1.7
RUT 16W1010,-1,,,,5.1,0.306,P,-6.922,0.084,O,4.85,,0,0.045,,124,-0.043,0.302,161118,,160913,-16.071,0.097,-15.212,15:30:00,,68.883,0.298,0,0.305,1010,4.85,5.07,Nov 1010 Puts,,,4.6
RUT 16X1010,-1,,,,8.6,0.292,P,-9.574,0.095,O,8.3,,0,0.055,,180,-0.035,0.289,161216,,160913,-32.014,0.097,-15.699,15:30:00,,104.745,0.286,0,0.292,1010,8.3,8.6,Dec 1010 Puts,,,8
RUT 17O1010,-1,,,,20.3,0.271,P,-15.321,0.101,O,19.6,,0,0.082,,27,-0.037,0.268,170317,,160913,-103.65,0.097,-14.271,15:30:00,,203.199,0.264,0.005,0.272,1010,19.6,20.36,Mar17 1010 Puts,,,18.9
RUT 16U1020,-1,,,,0.2,0.803,P,-0.023,0.001,O,0.2,,0,0.01,,920,,,160916,,160913,-0.002,0.097,-0.357,15:30:00,,0.097,,0,0.562,1020,0.2,0,Sep 1020 Puts,,,
RUT 16V1020,-1,,,,2.25,0.324,P,-4.068,0.069,O,2.1,,0,0.033,,870,-0.028,0.32,161021,,160913,-5.361,0.097,-14.009,15:30:00,,34.394,0.315,0,0.321,1020,2.1,2.16,Oct 1020 Puts,,,1.95
RUT 16W1020,-1,,,,5.5,0.299,P,-7.627,0.093,O,5.4,,0,0.045,,183,-0.032,0.297,161118,,160913,-17.706,0.097,-16.251,15:30:00,,74.179,0.296,0,0.3,1020,5.4,5.58,Nov 1020 Puts,,,5.3
RUT 16X1020,-1,,,,9.4,0.288,P,-10.394,0.102,O,9.1,,0,0.055,,125,-0.024,0.285,161216,,160913,-34.753,0.097,-16.528,15:30:00,,111.21,0.282,0,0.287,1020,9.1,9.32,Dec 1020 Puts,,,8.8
RUT 17O1020,-1,,,,21.7,0.268,P,-16.258,0.107,O,21,,0,0.082,,21,-0.027,0.265,170317,,160913,-109.986,0.097,-14.715,15:30:00,,211.263,0.262,0.007,0.268,1020,21,21.59,Mar17 1020 Puts,,,20.3
RUT 16U1030,-1,,,,0.2,0.763,P,-0.031,0.002,O,0.2,,0,0.009,,1356,,,160916,,160913,-0.003,0.097,-0.461,15:30:00,,0.126,,0,0.543,1030,0.2,0,Sep 1030 Puts,,,
RUT 16V1030,-1,,,,2.5,0.316,P,-4.607,0.078,O,2.35,,0,0.032,,807,-0.033,0.312,161021,,160913,-6.07,0.097,-15.075,15:30:00,,38.018,0.308,0,0.314,1030,2.35,2.43,Oct 1030 Puts,,,2.2
RUT 16W1030,-1,,,,6.1,0.293,P,-8.408,0.102,O,5.95,,0,0.045,,137,-0.031,0.291,161118,,160913,-19.516,0.097,-17.173,15:30:00,,79.835,0.289,0,0.294,1030,5.95,6.14,Nov 1030 Puts,,,5.8
RUT 16X1030,-1,,,,10.3,0.284,P,-11.287,0.11,O,10,,0,0.055,,270,-0.011,0.281,161216,,160913,-37.735,0.097,-17.377,15:30:00,,117.983,0.279,0,0.282,1030,10,10.11,Dec 1030 Puts,,,9.7
RUT 17O1030,-1,,,,23.2,0.265,P,-17.253,0.113,O,22.55,,0,0.082,,23,-0.015,0.262,170317,,160913,-116.713,0.097,-15.205,15:30:00,,219.481,0.259,0.01,0.264,1030,22.55,22.9,Mar17 1030 Puts,,,21.9
RUT 16I1040,-1,,,,178.8,,C,100,0,O,176.5,,0,0.146,,133,-0.005,,160916,,160913,8.542,0.097,-0.677,15:30:00,,0.002,,1,0.387,1040,-1.1,177.43,Sep 1040 Calls,,,174.2
RUT 16J1040,-1,,,,179,,C,94.25,0.093,O,177.05,,0,0.143,,5,-0.009,,161021,,160913,100.572,0.097,-19.391,15:30:00,,45.317,,1,0.317,1040,-0.55,178.6,Oct 1040 Calls,,,175.1
RUT 16K1040,-1,,,,181.3,,C,90.01,0.114,O,179.75,,0,0.149,,,-0.01,,161118,,160913,164.544,0.097,-21.181,15:30:00,,90.674,,1,0.299,1040,2.15,181.57,Nov 1040 Calls,,,178.2
RUT 16L1040,-1,,,,183.9,,C,87.782,0.119,O,182.2,,0,0.152,,57,-0.006,,161216,,160913,226.551,0.097,-19.11,15:30:00,,124.775,,0.999,0.277,1040,4.6,183.3,Dec 1040 Calls,,,180.5
RUT 17C1040,-1,,,,193.3,0.265,C,81.673,0.119,O,191.75,,0,0.168,,,-0.002,0.258,170317,,160913,401.489,0.097,-16.735,15:30:00,,227.978,0.251,0.985,0.26,1040,14.15,192.2,Mar17 1040 Calls,,,190.2
RUT 16U1040,-1,,,,0.2,0.724,P,-0.041,0.003,O,0.2,,0,0.009,,934,,,160916,,160913,-0.004,0.097,-0.603,15:30:00,,0.165,,0,0.523,1040,0.2,0.01,Sep 1040 Puts,,,
RUT 16V1040,-1,,,,2.8,0.308,P,-5.223,0.089,O,2.68,,0,0.032,,759,-0.025,0.306,161021,,160913,-6.882,0.097,-16.412,15:30:00,,42.022,0.302,0,0.307,1040,2.68,2.75,Oct 1040 Puts,,,2.55
RUT 16W1040,-1,,,,6.9,0.29,P,-9.272,0.112,O,6.65,,0,0.045,,178,-0.016,0.287,161118,,160913,-21.521,0.097,-18.297,15:30:00,,85.858,0.284,0,0.288,1040,6.65,6.76,Nov 1040 Puts,,,6.4
RUT 16X1040,-1,,,,11.2,0.279,P,-12.258,0.119,O,10.9,,0,0.055,,179,-0.007,0.277,161216,,160913,-40.98,0.097,-18.167,15:30:00,,125.061,0.274,0.001,0.277,1040,10.9,10.98,Dec 1040 Puts,,,10.6
RUT 17O1040,-1,,,,24.9,0.262,P,-18.309,0.119,O,24.15,,0,0.082,,59,-0.006,0.259,170317,,160913,-123.853,0.097,-15.64,15:30:00,,227.835,0.256,0.015,0.26,1040,24.15,24.3,Mar17 1040 Puts,,,23.4
RUT 16I1050,168.8,-4.2,168.8,168.8,168.6,,C,99.999,0,O,166.7,168.8,0,0.137,173,88,-0.004,,160916,,160913,8.624,0.097,-0.686,15:30:00,,0.003,,1,0.376,1050,-0.9,167.43,Sep 1050 Calls,,1,164.6
RUT 16J1050,-1,,,,170.1,,C,93.575,0.104,O,168.25,,0,0.136,,92,-0.004,,161021,,160913,100.723,0.097,-20.571,15:30:00,,49.423,,1,0.309,1050,0.65,168.95,Oct 1050 Calls,,,166.4
RUT 16K1050,-1,,,,172.3,,C,89.122,0.124,O,170.65,,0,0.142,,,-0.009,,161118,,160913,164.294,0.097,-21.972,15:30:00,,96.432,,1,0.291,1050,3.05,172.2,Nov 1050 Calls,,,169
RUT 16L1050,-1,,,,175.3,,C,86.761,0.129,O,173.65,,0,0.146,,1286,-0.003,,161216,,160913,225.714,0.097,-19.783,15:30:00,,131.923,,0.998,0.271,1050,6.05,174.19,Dec 1050 Calls,,,172
RUT 17C1050,-1,,,,185.1,0.262,C,80.553,0.125,O,183.8,,0,0.162,,2,0,0.256,170317,,160913,398.961,0.097,-17.273,15:30:00,,236.436,0.251,0.979,0.256,1050,16.2,183.72,Mar17 1050 Calls,,,182.5
RUT 16U1050,-1,,,,0.2,0.685,P,-0.056,0.004,O,0.2,,0,0.009,,6066,,,160916,,160913,-0.006,0.097,-0.798,15:30:00,,0.219,,0,0.504,1050,0.2,0.01,Sep 1050 Puts,,,
RUT 16V1050,-1,,,,3.2,0.302,P,-5.93,0.1,O,3.08,,0,0.032,,748,-0.01,0.3,161021,,160913,-7.812,0.097,-17.951,15:30:00,,46.437,0.297,0,0.3,1050,3.08,3.11,Oct 1050 Puts,,,2.95
RUT 16W1050,-1,,,,7.7,0.285,P,-10.228,0.122,O,7.4,,0,0.045,,1424,-0.008,0.282,161118,,160913,-23.741,0.097,-19.461,15:30:00,,92.253,0.278,0,0.282,1050,7.4,7.46,Nov 1050 Puts,,,7.1
RUT 16X1050,-1,,,,12.3,0.275,P,-13.313,0.129,O,11.9,,0,0.055,,2525,-0.003,0.272,161216,,160913,-44.51,0.097,-18.967,15:30:00,,132.431,0.269,0.002,0.272,1050,11.9,11.93,Dec 1050 Puts,,,11.5
RUT 17O1050,-1,,,,26.2,0.257,P,-19.427,0.125,O,25.55,,0,0.082,,346,-0.009,0.255,170317,,160913,-131.428,0.097,-15.915,15:30:00,,236.294,0.252,0.021,0.256,1050,25.55,25.79,Mar17 1050 Puts,,,24.9
RUT 16I1060,-1,,,,158.2,,C,99.999,0,O,156.4,,0,0.129,,289,-0.007,,160916,,160913,8.706,0.097,-0.698,15:30:00,,0.006,,1,0.364,1060,-1.2,157.43,Sep 1060 Calls,,,154.6
RUT 16J1060,-1,,,,159.7,,C,92.805,0.117,O,158.05,,0,0.128,,7,-0.008,,161021,,160913,100.75,0.097,-21.824,15:30:00,,53.926,,1,0.3,1060,0.45,159.35,Oct 1060 Calls,,,156.4
RUT 16K1060,-1,,,,162.8,,C,88.142,0.135,O,161.4,,0,0.135,,1,-0.009,,161118,,160913,163.828,0.097,-22.781,15:30:00,,102.535,,1,0.284,1060,3.8,162.89,Nov 1060 Calls,,,160
RUT 16L1060,-1,,,,166,0.272,C,85.65,0.139,O,164.4,,0,0.139,,4,-0.005,0.26,161216,,160913,224.575,0.097,-19.653,15:30:00,,139.363,0.248,0.997,0.266,1060,6.8,165.17,Dec 1060 Calls,,,162.8
RUT 17C1060,-1,,,,176.9,0.259,C,79.369,0.132,O,175.55,,0,0.157,,,0.001,0.253,170317,,160913,395.987,0.097,-17.699,15:30:00,,244.957,0.248,0.971,0.252,1060,17.95,175.34,Mar17 1060 Calls,,,174.2
RUT 16U1060,-1,,,,0.2,0.645,P,-0.076,0.005,O,0.2,,0,0.009,,2084,,,160916,,160913,-0.008,0.097,-1.068,15:30:00,,0.293,,0,0.485,1060,0.2,0.01,Sep 1060 Puts,,,
RUT 16V1060,-1,,,,3.7,0.297,P,-6.74,0.114,O,3.5,,0,0.032,,1411,-0.008,0.293,161021,,160913,-8.878,0.097,-19.394,15:30:00,,51.292,0.289,0,0.293,1060,3.5,3.53,Oct 1060 Puts,,,3.3
