Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1369.4,2.1,1369.4,1363.3,,, ,1,0,I,1369.4,1366.1,0,,1367.3,,,,,,170329,,0.111,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17P1130,-1,,,,0.85,0.372,P,-1.058,0.024,O,0.85,,0,0.022,,203,0.977,,170421,,170329,-0.938,0.111,-6.719,15:30:00,,9.689,,0,0.338,1130,0.85,0.43,Apr 1130 Puts,,,
RUT 17Q1130,-1,,,,1.85,0.284,P,-2.469,0.042,O,1.63,,0,0.029,,357,0.235,0.278,170519,,170329,-4.889,0.111,-8.957,15:30:00,,29.749,0.27,0,0.268,1130,1.63,1.32,May 1130 Puts,,,1.4
RUT 17R1130,-1,,,,3.3,0.255,P,-4.427,0.059,O,3,,0,0.037,,43,-0.007,0.25,170616,,170329,-13.703,0.111,-9.139,15:30:00,,59.74,0.245,0,0.25,1130,3,3.02,Jun 1130 Puts,,,2.7
RUT 17U1130,-1,,,,11.9,0.239,P,-10.302,0.081,O,11.55,,0,0.062,,25,-0.003,0.237,170915,,170329,-70.5,0.111,-11.173,15:30:00,,167.091,0.235,0.006,0.237,1130,11.55,11.58,Sep 1130 Puts,,,11.2
RUT 17X1130,-1,,,,24.7,0.246,P,-14.425,0.084,O,21.6,,0,0.084,,27,-0.017,0.235,171215,,170329,-155.195,0.111,-10.952,15:30:00,,261.155,0.223,0.02,0.236,1130,21.6,21.98,Dec 1130 Puts,,,18.5
RUT 17P1140,-1,,,,0.9,0.36,P,-1.172,0.027,O,0.48,,0,0.022,,703,0.021,,170421,,170329,-1.038,0.111,-7.134,15:30:00,,10.586,,0,0.328,1140,0.48,0.47,Apr 1140 Puts,,,0.05
RUT 17Q1140,-1,,,,2.15,0.281,P,-2.763,0.047,O,1.85,,0,0.029,,198,0.259,0.273,170519,,170329,-5.471,0.111,-9.755,15:30:00,,32.682,0.265,0,0.262,1140,1.85,1.47,May 1140 Puts,,,1.55
RUT 17R1140,-1,,,,3.9,0.254,P,-4.9,0.065,O,3.6,,0,0.037,,180,0.081,0.25,170616,,170329,-15.165,0.111,-10.385,15:30:00,,64.795,0.245,0,0.246,1140,3.6,3.33,Jun 1140 Puts,,,3.3
RUT 17U1140,-1,,,,14.7,0.246,P,-11.034,0.087,O,12.35,,0,0.062,,8,-0.005,0.233,170915,,170329,-75.515,0.111,-11.508,15:30:00,,175.556,0.219,0.008,0.234,1140,12.35,12.41,Sep 1140 Puts,,,10
RUT 17X1140,-1,,,,26,0.243,P,-15.214,0.088,O,22.9,,0,0.084,,,-0.013,0.232,171215,,170329,-163.698,0.111,-11.24,15:30:00,,270.603,0.22,0.025,0.233,1140,22.9,23.2,Dec 1140 Puts,,,19.8
RUT 17P1150,-1,,,,0.95,0.349,P,-1.303,0.031,O,0.57,,0,0.021,,772,0.118,,170421,,170329,-1.153,0.111,-7.593,15:30:00,,11.602,0.282,0,0.318,1150,0.57,0.51,Apr 1150 Puts,,,0.2
RUT 17Q1150,-1,,,,2.25,0.272,P,-3.099,0.053,O,1.83,,0,0.029,,564,0.123,0.262,170519,,170329,-6.133,0.111,-9.597,15:30:00,,35.933,0.249,0,0.256,1150,1.83,1.63,May 1150 Puts,,,1.4
RUT 17R1150,-1,,,,4.2,0.249,P,-5.426,0.072,O,3.75,,0,0.037,,1484,0.019,0.243,170616,,170329,-16.793,0.111,-10.596,15:30:00,,70.257,0.236,0,0.242,1150,3.75,3.68,Jun 1150 Puts,,,3.3
RUT 17U1150,13.61,-0.51,13.61,13.4,15.5,0.242,P,-11.817,0.092,O,13.22,13.4,0,0.062,14.12,3548,-0.006,0.23,170915,,170329,-80.883,0.111,-11.903,15:30:00,,184.318,0.217,0.011,0.231,1150,13.22,13.3,Sep 1150 Puts,,2,10.9
RUT 17X1150,24.9,-2.8,24.9,24.7,27.4,0.24,P,-16.046,0.092,O,24.33,24.71,0,0.084,27.7,3615,-0.007,0.23,171215,,170329,-172.675,0.111,-11.528,15:30:00,,280.239,0.218,0.031,0.23,1150,24.33,24.49,Dec 1150 Puts,,5,21.2
RUT 17D1160,-1,,,,213,,C,98.019,0.043,O,210.9,,0,0.15,,12,0.005,,170421,,170329,71.246,0.111,-14.008,15:30:00,,16.591,,1,0.327,1160,1.5,209.82,Apr 1160 Calls,,,208.8
RUT 17E1160,-1,,,,213.8,,C,95.535,0.069,O,211.85,,0,0.15,,12,0.003,,170519,,170329,152.883,0.111,-15.255,15:30:00,,48.361,,1,0.269,1160,2.45,211.15,May 1160 Calls,,,209.9
RUT 17F1160,-1,,,,215.2,,C,93.106,0.084,O,213.2,,0,0.153,,19,0,,170616,,170329,228.947,0.111,-15.969,15:30:00,,84.628,,0.999,0.249,1160,3.8,213.21,Jun 1160 Calls,,,211.2
RUT 17I1160,-1,,,,220.7,0.223,C,87.182,0.098,O,219.5,,0,0.165,,,-0.011,0.216,170915,,170329,449.308,0.111,-14.395,15:30:00,,195.086,0.209,0.985,0.229,1160,10.1,222.01,Sep 1160 Calls,,,218.3
RUT 17L1160,-1,,,,234.2,0.231,C,83.918,0.098,O,230.15,,0,0.176,,,-0.001,0.217,171215,,170329,649.636,0.111,-14.554,15:30:00,,280.681,0.202,0.961,0.218,1160,20.75,230.47,Dec 1160 Calls,,,226.1
RUT 17P1160,-1,,,,1.15,0.345,P,-1.454,0.035,O,0.67,,0,0.021,,1502,0.196,,170421,,170329,-1.286,0.111,-8.102,15:30:00,,12.753,0.27,0,0.308,1160,0.67,0.56,Apr 1160 Puts,,,0.2
RUT 17Q1160,2.19,-0.12,2.19,2.1,2.4,0.264,P,-3.48,0.06,O,2.1,2.19,0,0.029,2.31,628,0.154,0.258,170519,,170329,-6.887,0.111,-10.554,15:30:00,,39.536,0.25,0,0.251,1160,2.1,1.82,May 1160 Puts,,2,1.8
RUT 17R1160,-1,,,,4.6,0.244,P,-6.013,0.079,O,4.2,,0,0.037,,207,0.029,0.239,170616,,170329,-18.607,0.111,-11.35,15:30:00,,76.15,0.234,0.001,0.237,1160,4.2,4.08,Jun 1160 Puts,,,3.8
RUT 17U1160,-1,,,,16.5,0.239,P,-12.656,0.098,O,14.25,,0,0.062,,31,-0.001,0.227,170915,,170329,-86.628,0.111,-12.359,15:30:00,,193.37,0.215,0.015,0.227,1160,14.25,14.26,Sep 1160 Puts,,,12
