Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,962.6,8.9,965.1,955.3,,, ,1,0,I,962.6,963.1,0,,953.7,,,,,,160212,,0.235,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16N740,-1,,,,0.15,,P,-0.056,0.003,O,0.1,,0,0.016,,123,,,160219,,160212,-0.011,0.235,-0.789,15:30:00,,0.267,,0,0.59,740,0.1,0.01,Feb 740 Puts,,,0.05
RUT 16O740,-1,,,,1.6,0.462,P,-2.577,0.045,O,1.48,,0,0.041,,87,0.08,0.455,160318,,160212,-2.501,0.235,-11.906,15:30:00,,17.894,0.448,0,0.449,740,1.48,1.37,Mar 740 Puts,,,1.35
RUT 16P740,-1,,,,4.2,0.415,P,-5.422,0.067,O,4.05,,0,0.057,,102,0.01,0.412,160415,,160212,-9.649,0.235,-14.288,15:30:00,,43.921,0.408,0.004,0.411,740,4.05,4.01,Apr 740 Puts,,,3.9
RUT 16R740,-1,,,,11.9,0.382,P,-10.397,0.085,O,11.3,,0,0.087,,297,-0.03,0.376,160617,,160212,-38.213,0.235,-14.834,15:30:00,,101.428,0.37,0.032,0.38,740,11.3,11.65,Jun 740 Puts,,,10.7
RUT 16U740,-1,,,,21.7,0.353,P,-14.191,0.088,O,20.7,,0,0.114,,80,-0.011,0.347,160916,,160212,-92.31,0.235,-12.905,15:30:00,,164.573,0.341,0.082,0.348,740,20.7,20.94,Sep 740 Puts,,,19.7
RUT 16N750,-1,,,,0.1,,P,-0.075,0.003,O,0.08,,0,0.016,,517,,,160219,,160212,-0.014,0.235,-1.017,15:30:00,,0.347,,0,0.574,750,0.08,0.02,Feb 750 Puts,,,0.05
RUT 16O750,-1,,,,1.8,0.451,P,-2.994,0.052,O,1.68,,0,0.041,,1528,0.05,0.445,160318,,160212,-2.906,0.235,-12.99,15:30:00,,20.271,0.438,0,0.441,750,1.68,1.6,Mar 750 Puts,,,1.55
RUT 16P750,-1,,,,4.7,0.408,P,-6.084,0.075,O,4.45,,0,0.058,,507,-0.015,0.403,160415,,160212,-10.83,0.235,-15.109,15:30:00,,48.079,0.398,0.006,0.405,750,4.45,4.52,Apr 750 Puts,,,4.2
RUT 16R750,-1,,,,13,0.378,P,-11.261,0.091,O,12.5,,0,0.087,,732,-0.012,0.373,160617,,160212,-41.401,0.235,-15.691,15:30:00,,107.415,0.369,0.039,0.375,750,12.5,12.65,Jun 750 Puts,,,12
RUT 16U750,-1,,,,23.3,0.349,P,-15.128,0.093,O,22.15,,0,0.115,,212,-0.011,0.343,160916,,160212,-98.451,0.235,-13.306,15:30:00,,171.776,0.336,0.094,0.344,750,22.15,22.39,Sep 750 Puts,,,21
RUT 16B760,-1,,,,204,,C,98.579,0.034,O,201.6,,0,0.207,,30,-0.006,,160219,,160212,14.292,0.235,-24.243,15:30:00,,4.829,,1,0.798,760,-1,202.75,Feb 760 Calls,,,199.2
RUT 16C760,-1,,,,204.1,,C,95.117,0.071,O,202.05,,0,0.207,,105,-0.008,,160318,,160212,68.024,0.235,-20.753,15:30:00,,30.169,,0.999,0.478,760,-0.55,203.67,Mar 760 Calls,,,200
RUT 16D760,-1,,,,206.5,,C,92.218,0.087,O,204.5,,0,0.211,,,-0.004,,160415,,160212,117.077,0.235,-19.746,15:30:00,,58.089,,0.991,0.421,760,1.9,205.38,Apr 760 Calls,,,202.5
RUT 16F760,-1,,,,211.8,,C,87.663,0.098,O,208.5,,0,0.222,,89,-0.006,,160617,,160212,216.411,0.235,-17.453,15:30:00,,114.563,,0.952,0.372,760,5.9,209.81,Jun 760 Calls,,,205.2
RUT 16I760,-1,,,,218.2,,C,83.846,0.098,O,214.6,,0,0.236,,5,-0.004,,160916,,160212,345.004,0.235,-14.757,15:30:00,,179.352,,0.893,0.341,760,12,215.37,Sep 760 Calls,,,211
RUT 16N760,-1,,,,0.15,,P,-0.1,0.005,O,0.1,,0,0.016,,210,,,160219,,160212,-0.019,0.235,-1.316,15:30:00,,0.454,,0,0.559,760,0.1,0.02,Feb 760 Puts,,,0.05
RUT 16O760,-1,,,,2.05,0.441,P,-3.476,0.06,O,1.92,,0,0.041,,537,0.032,0.436,160318,,160212,-3.375,0.235,-14.232,15:30:00,,22.926,0.431,0.001,0.433,760,1.92,1.86,Mar 760 Puts,,,1.8
RUT 16P760,-1,,,,5.2,0.4,P,-6.821,0.083,O,5,,0,0.058,,95,-0.018,0.396,160415,,160212,-12.145,0.235,-16.212,15:30:00,,52.534,0.393,0.009,0.398,760,5,5.09,Apr 760 Puts,,,4.8
RUT 16R760,-1,,,,14,0.372,P,-12.188,0.098,O,13.5,,0,0.088,,68,-0.017,0.367,160617,,160212,-44.826,0.235,-16.323,15:30:00,,113.594,0.363,0.048,0.369,760,13.5,13.74,Jun 760 Puts,,,13
RUT 16U760,-1,,,,24.8,0.345,P,-16.115,0.098,O,23.65,,0,0.115,,,-0.012,0.338,160916,,160212,-104.929,0.235,-13.703,15:30:00,,179.067,0.332,0.107,0.34,760,23.65,23.94,Sep 760 Puts,,,22.5
RUT 16B770,-1,,,,194,,C,98.406,0.039,O,191.6,,0,0.196,,,-0.006,,160219,,160212,14.451,0.235,-25.959,15:30:00,,5.33,,1,0.769,770,-1,192.8,Feb 770 Calls,,,189.2
RUT 16C770,-1,,,,193.9,,C,94.523,0.08,O,192.2,,0,0.197,,76,-0.009,,160318,,160212,68.401,0.235,-22.233,15:30:00,,33.049,,0.999,0.468,770,-0.4,194.03,Mar 770 Calls,,,190.5
RUT 16D770,-1,,,,196.4,,C,91.426,0.095,O,194.4,,0,0.202,,,-0.008,,160415,,160212,117.382,0.235,-20.832,15:30:00,,62.488,,0.988,0.413,770,1.8,196.02,Apr 770 Calls,,,192.4
RUT 16F770,-1,,,,202.9,,C,86.686,0.105,O,199.65,,0,0.214,,76,-0.007,,160617,,160212,216.243,0.235,-18.114,15:30:00,,120.781,,0.942,0.367,770,7.05,200.97,Jun 770 Calls,,,196.4
