Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1353.4,-4.3,1357.7,1351.2,,, ,1,0,I,1353.4,1357.2,0,,1357.7,,,,,,170821,,0.097,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17U1130,-1,,,,0.95,0.344,P,-1.391,0.031,O,0.7,,0,0.022,,401,0.228,0.329,170915,,170821,-1.324,0.097,-9.104,15:30:00,,12.643,0.309,0,0.319,1130,0.7,0.57,Sep 1130 Puts,,,0.45
RUT 17V1130,3.11,-0.08,3.13,3.11,2.9,0.271,P,-4.496,0.064,O,2.77,3.11,0,0.035,3.19,141,-0.025,0.268,171020,,170821,-10.418,0.097,-11.145,15:30:00,,52.069,0.265,0,0.27,1130,2.77,2.84,Oct 1130 Puts,,10,2.6
RUT 17W1130,-1,,,,5.7,0.26,P,-6.959,0.078,O,5.45,,0,0.044,,7,-0.013,0.257,171117,,170821,-23.886,0.097,-12.464,15:30:00,,88.78,0.254,0,0.258,1130,5.45,5.52,Nov 1130 Puts,,,5.2
RUT 17X1130,-1,,,,8.5,0.251,P,-8.913,0.085,O,8.15,,0,0.051,,137,-0.012,0.248,171215,,170821,-40.646,0.097,-12.553,15:30:00,,122.72,0.245,0.001,0.249,1130,8.15,8.25,Dec 1130 Puts,,,7.8
RUT 18M1130,-1,,,,11.5,0.24,P,-10.66,0.09,O,11.1,,0,0.058,,1,-0.011,0.237,180119,,170821,-63.723,0.097,-11.927,15:30:00,,159.332,0.234,0.002,0.238,1130,11.1,11.22,Jan18 1130 Puts,,,10.7
RUT 17U1140,-1,,,,1,0.333,P,-1.585,0.036,O,0.78,,0,0.022,,466,0.219,0.32,170915,,170821,-1.509,0.097,-9.836,15:30:00,,14.144,0.304,0,0.311,1140,0.78,0.64,Sep 1140 Puts,,,0.55
RUT 17V1140,3.4,-0.09,3.42,3.4,3.4,0.269,P,-5.008,0.071,O,3.16,3.4,0,0.035,3.49,376,0,0.265,171020,,170821,-11.605,0.097,-12.176,15:30:00,,56.765,0.26,0,0.265,1140,3.16,3.16,Oct 1140 Puts,,10,2.9
RUT 17W1140,-1,,,,6.3,0.256,P,-7.621,0.085,O,5.95,,0,0.044,,11,-0.015,0.253,171117,,170821,-26.157,0.097,-13.135,15:30:00,,95.155,0.249,0,0.254,1140,5.95,6.04,Nov 1140 Puts,,,5.6
RUT 17X1140,-1,,,,9.2,0.247,P,-9.66,0.092,O,8.85,,0,0.051,,17,-0.011,0.244,171215,,170821,-44.052,0.097,-13.176,15:30:00,,130.218,0.241,0.001,0.245,1140,8.85,8.95,Dec 1140 Puts,,,8.5
RUT 18M1140,-1,,,,12.5,0.237,P,-11.48,0.096,O,12.15,,0,0.059,,10,0.004,0.235,180119,,170821,-68.633,0.097,-12.513,15:30:00,,167.992,0.232,0.003,0.234,1140,12.15,12.1,Jan18 1140 Puts,,,11.8
RUT 17U1150,-1,,,,1.1,0.323,P,-1.812,0.042,O,0.88,,0,0.022,,18317,0.222,0.312,170915,,170821,-1.724,0.097,-10.729,15:30:00,,15.857,0.298,0,0.302,1150,0.88,0.72,Sep 1150 Puts,,,0.65
RUT 17V1150,3.59,-0.31,3.59,3.55,3.8,0.264,P,-5.584,0.079,O,3.55,3.59,0,0.035,3.9,424,0.009,0.26,171020,,170821,-12.937,0.097,-13.106,15:30:00,,61.864,0.256,0,0.26,1150,3.55,3.52,Oct 1150 Puts,,22,3.3
RUT 17W1150,-1,,,,6.9,0.252,P,-8.347,0.093,O,6.55,,0,0.044,,104,-0.011,0.249,171117,,170821,-28.651,0.097,-13.907,15:30:00,,101.92,0.245,0,0.249,1150,6.55,6.62,Nov 1150 Puts,,,6.2
RUT 17X1150,-1,,,,10,0.243,P,-10.469,0.099,O,9.65,,0,0.051,,3247,-0.005,0.241,171215,,170821,-47.745,0.097,-13.743,15:30:00,,138.065,0.238,0.002,0.241,1150,9.65,9.7,Dec 1150 Puts,,,9.3
RUT 18M1150,-1,,,,13.4,0.233,P,-12.36,0.102,O,13,,0,0.059,,,-0.005,0.231,180119,,170821,-73.906,0.097,-12.86,15:30:00,,176.95,0.229,0.005,0.231,1150,13,13.06,Jan18 1150 Puts,,,12.6
RUT 17I1160,-1,,,,195.6,,C,98.174,0.044,O,194,,0,0.14,,4,0.003,,170915,,170821,77.6,0.097,-12.237,15:30:00,,15.963,,1,0.286,1160,0.6,193.43,Sep 1160 Calls,,,192.4
