Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1343.6,1.5,1344,1340.7,,, ,1,0,I,1343.6,1343.3,0,,1342.1,,,,,,161125,,0.126,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16X1100,0.25,-0.05,0.25,0.25,0.45,0.369,P,-0.542,0.015,O,0.25,0.25,0,0.019,0.3,7147,0.316,,161216,,161125,-0.429,0.126,-3.7,15:30:00,,5.052,,0,0.332,1100,0.25,0.19,Dec 1100 Puts,,4,0.05
RUT 17M1100,-1,,,,1.95,0.283,P,-2.872,0.045,O,1.63,,0,0.032,,4049,-0.018,0.274,170120,,161125,-6.149,0.126,-8.186,15:30:00,,34.669,0.264,0,0.275,1100,1.63,1.66,Jan17 1100 Puts,,,1.3
RUT 17N1100,-1,,,,4.7,0.275,P,-5.445,0.064,O,4.3,,0,0.043,,15,0.029,0.27,170217,,161125,-17.702,0.126,-11.399,15:30:00,,71.205,0.264,0.001,0.268,1100,4.3,4.18,Feb17 1100 Puts,,,3.9
RUT 17O1100,7.5,-0.7,7.5,7.5,7.7,0.268,P,-7.746,0.074,O,7.36,7.5,0,0.052,8.2,2208,0.014,0.265,170317,,161125,-33.942,0.126,-12.653,15:30:00,,107.871,0.262,0.002,0.264,1100,7.36,7.26,Mar17 1100 Puts,,2,7
RUT 17R1100,-1,,,,20.7,0.268,P,-13.417,0.083,O,19.15,,0,0.08,,2273,0,0.261,170616,,161125,-109.848,0.126,-13.466,15:30:00,,215.401,0.253,0.018,0.261,1100,19.15,19.15,Jun17 1100 Puts,,,17.6
RUT 16X1110,-1,,,,0.5,0.359,P,-0.636,0.017,O,0.28,,0,0.019,,1244,0.273,,161216,,161125,-0.503,0.126,-4.175,15:30:00,,5.82,,0,0.324,1110,0.28,0.22,Dec 1110 Puts,,,0.05
RUT 17M1110,-1,,,,2.15,0.277,P,-3.249,0.051,O,1.85,,0,0.032,,757,-0.011,0.27,170120,,161125,-6.956,0.126,-8.993,15:30:00,,38.387,0.261,0,0.27,1110,1.85,1.87,Jan17 1110 Puts,,,1.55
RUT 17N1110,-1,,,,5.1,0.271,P,-6.019,0.07,O,4.7,,0,0.043,,53,0.015,0.266,170217,,161125,-19.572,0.126,-12.08,15:30:00,,77.033,0.26,0.001,0.265,1110,4.7,4.63,Feb17 1110 Puts,,,4.3
RUT 17O1110,-1,,,,8.4,0.265,P,-8.438,0.08,O,7.9,,0,0.052,,114,-0.004,0.26,170317,,161125,-36.982,0.126,-13.114,15:30:00,,115.045,0.256,0.003,0.261,1110,7.9,7.93,Mar17 1110 Puts,,,7.4
RUT 17R1110,-1,,,,21.9,0.264,P,-14.244,0.088,O,20.4,,0,0.08,,,0,0.258,170616,,161125,-116.664,0.126,-13.872,15:30:00,,224.342,0.251,0.023,0.258,1110,20.4,20.41,Jun17 1110 Puts,,,18.9
RUT 16X1120,0.35,0.05,0.37,0.35,0.55,0.349,P,-0.749,0.02,O,0.37,0.35,0,0.019,0.3,1656,0.423,0.331,161216,,161125,-0.592,0.126,-6.412,15:30:00,,6.718,0.307,0,0.316,1120,0.37,0.26,Dec 1120 Puts,,54,0.2
RUT 17M1120,2.15,0.06,2.19,2.1,2.2,0.267,P,-3.677,0.058,O,2.1,2.1,0,0.032,2.09,1065,-0.009,0.265,170120,,161125,-7.872,0.126,-9.793,15:30:00,,42.482,0.262,0,0.265,1120,2.1,2.12,Jan17 1120 Puts,,77,2
RUT 17N1120,-1,,,,5.6,0.266,P,-6.652,0.077,O,5.15,,0,0.043,,43,0.004,0.261,170217,,161125,-21.634,0.126,-12.717,15:30:00,,83.252,0.255,0.001,0.261,1120,5.15,5.13,Feb17 1120 Puts,,,4.7
RUT 17O1120,-1,,,,9.1,0.261,P,-9.187,0.086,O,8.85,,0,0.053,,712,0.021,0.259,170317,,161125,-40.277,0.126,-14.073,15:30:00,,122.558,0.257,0.005,0.258,1120,8.85,8.67,Mar17 1120 Puts,,,8.6
RUT 17R1120,-1,,,,23.2,0.261,P,-15.115,0.092,O,21.7,,0,0.08,,,-0.002,0.255,170616,,161125,-123.846,0.126,-14.275,15:30:00,,233.427,0.249,0.029,0.255,1120,21.7,21.74,Jun17 1120 Puts,,,20.2
RUT 16L1130,-1,,,,217.5,,C,98.112,0.04,O,215,,0,0.155,,678,0.006,,161216,,161125,63.452,0.126,-13.073,15:30:00,,14.931,,1,0.354,1130,1.4,213.62,Dec 1130 Calls,,,212.5
RUT 17A1130,-1,,,,217.2,,C,94.398,0.075,O,214.9,,0,0.157,,39,-0.002,,170120,,161125,161.059,0.126,-16.191,15:30:00,,59.503,,1,0.286,1130,1.3,215.33,Jan17 1130 Calls,,,212.6
RUT 17B1130,-1,,,,219.4,,C,91.638,0.088,O,217.35,,0,0.16,,,-0.002,,170217,,161125,232.255,0.126,-17.117,15:30:00,,99.052,,0.998,0.271,1130,3.75,217.72,Feb17 1130 Calls,,,215.3
RUT 17C1130,-1,,,,221.2,,C,89.69,0.094,O,219.4,,0,0.164,,33,-0.002,,170317,,161125,300.653,0.126,-16.614,15:30:00,,133.337,,0.993,0.258,1130,5.8,219.87,Mar17 1130 Calls,,,217.6
RUT 17F1130,-1,,,,232.1,0.258,C,84.167,0.097,O,229.8,,0,0.179,,,-0.002,0.248,170616,,161125,496.108,0.126,-16.1,15:30:00,,240.682,0.239,0.965,0.25,1130,16.2,230.25,Jun17 1130 Calls,,,227.5
RUT 16X1130,0.3,-0.11,0.3,0.3,0.4,0.32,P,-0.884,0.024,O,0.32,0.3,0,0.019,0.41,2464,0.067,0.311,161216,,161125,-0.699,0.126,-5.635,15:30:00,,7.773,0.301,0,0.308,1130,0.32,0.3,Dec 1130 Puts,,24,0.25
RUT 17M1130,-1,,,,2.65,0.266,P,-4.162,0.065,O,2.4,,0,0.032,,610,0,0.261,170120,,161125,-8.912,0.126,-10.735,15:30:00,,46.983,0.255,0,0.261,1130,2.4,2.4,Jan17 1130 Puts,,,2.15
RUT 17N1130,-1,,,,6.1,0.261,P,-7.349,0.084,O,5.75,,0,0.043,,,0.011,0.257,170217,,161125,-23.907,0.126,-13.612,15:30:00,,89.871,0.253,0.002,0.257,1130,5.75,5.69,Feb17 1130 Puts,,,5.4
RUT 17O1130,-1,,,,9.9,0.258,P,-9.998,0.093,O,9.4,,0,0.053,,134,-0.007,0.254,170317,,161125,-43.846,0.126,-14.491,15:30:00,,130.404,0.25,0.007,0.254,1130,9.4,9.47,Mar17 1130 Puts,,,8.9
RUT 17R1130,-1,,,,24.6,0.259,P,-16.03,0.097,O,23.15,,0,0.081,,,0,0.253,170616,,161125,-131.396,0.126,-14.672,15:30:00,,242.623,0.247,0.035,0.253,1130,23.15,23.15,Jun17 1130 Puts,,,21.7
RUT 16L1140,-1,,,,206.9,,C,97.866,0.046,O,204.6,,0,0.148,,149,0.004,,161216,,161125,63.831,0.126,-14.063,15:30:00,,16.564,,1,0.344,1140,1,203.71,Dec 1140 Calls,,,202.3
RUT 17A1140,-1,,,,207.5,,C,93.821,0.083,O,205.3,,0,0.15,,37,-0.002,,170120,,161125,161.351,0.126,-17.07,15:30:00,,64.247,,1,0.28,1140,1.7,205.7,Jan17 1140 Calls,,,203.1
RUT 17B1140,-1,,,,210.2,,C,90.881,0.096,O,208.15,,0,0.154,,,-0.001,,170217,,161125,232.077,0.126,-17.903,15:30:00,,105.657,,0.996,0.267,1140,4.55,208.36,Feb17 1140 Calls,,,206.1
RUT 17C1140,-1,,,,212.3,,C,88.824,0.101,O,210.3,,0,0.158,,418,-0.002,,170317,,161125,299.901,0.126,-17.309,15:30:00,,141.292,,0.99,0.255,1140,6.7,210.76,Mar17 1140 Calls,,,208.3
RUT 17F1140,-1,,,,223.6,0.255,C,83.217,0.102,O,221.35,,0,0.173,,,-0.002,0.246,170616,,161125,493.823,0.126,-16.546,15:30:00,,249.941,0.237,0.957,0.247,1140,17.75,221.72,Jun17 1140 Calls,,,219.1
RUT 16X1140,-1,,,,0.65,0.327,P,-1.048,0.029,O,0.45,,0,0.019,,2006,0.286,0.311,161216,,161125,-0.828,0.126,-7.409,15:30:00,,9.012,0.288,0,0.301,1140,0.45,0.35,Dec 1140 Puts,,,0.25
RUT 17M1140,2.73,-0.31,2.73,2.72,3.1,0.263,P,-4.713,0.073,O,2.75,2.73,0,0.032,3.04,834,0.007,0.257,170120,,161125,-10.092,0.126,-11.749,15:30:00,,51.918,0.25,0,0.256,1140,2.75,2.73,Jan17 1140 Puts,,10,2.4
