Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1106,8.4,1106.9,1093.9,,, ,1,0,I,1106,1095.5,0,,1097.6,,,,,,160518,,0.104,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16Q900,-1,,,,,,P,-0.005,0,O,-1,,0,0.009,,2140,,,160520,,160518,0,0.104,-0.076,15:30:00,,0.018,,0,0.724,900,,0,May 900 Puts,,,
RUT 16R900,-1,,,,0.6,0.338,P,-1.147,0.03,O,0.53,,0,0.024,,3175,0.293,0.332,160617,,160518,-1.073,0.104,-6.025,15:30:00,,9.579,0.324,0,0.32,900,0.53,0.41,Jun 900 Puts,,,0.45
RUT 16S900,-1,,,,2.25,0.302,P,-3.846,0.064,O,2.17,,0,0.037,,480,0.028,0.299,160715,,160518,-7.055,0.104,-9.493,15:30:00,,36.833,0.297,0,0.298,900,2.17,2.11,Jul 900 Puts,,,2.1
RUT 16U900,-1,,,,8.6,0.283,P,-9.507,0.095,O,8.45,,0,0.061,,864,-0.008,0.282,160916,,160518,-37.329,0.104,-12.309,15:30:00,,107.144,0.28,0,0.282,900,8.45,8.52,Sep 900 Puts,,,8.3
RUT 16X900,-1,,,,22.5,0.29,P,-14.743,0.102,O,18.75,,0,0.087,,1917,-0.009,0.271,161216,,160518,-104.174,0.104,-12.01,15:30:00,,192.016,0.251,0.007,0.272,900,18.75,18.92,Dec 900 Puts,,,15
RUT 16Q910,-1,,,,0.05,,P,-0.007,0,O,0.03,,0,0.009,,441,,,160520,,160518,0,0.104,-0.091,15:30:00,,0.023,,0,0.695,910,0.03,0,May 910 Puts,,,
RUT 16R910,-1,,,,0.65,0.325,P,-1.372,0.035,O,0.6,,0,0.024,,538,0.224,0.322,160617,,160518,-1.283,0.104,-6.613,15:30:00,,11.178,0.317,0,0.312,910,0.6,0.49,Jun 910 Puts,,,0.55
RUT 16S910,-1,,,,2.6,0.297,P,-4.401,0.073,O,2.48,,0,0.037,,158,0.025,0.294,160715,,160518,-8.073,0.104,-10.389,15:30:00,,41.075,0.291,0,0.292,910,2.48,2.42,Jul 910 Puts,,,2.35
RUT 16U910,-1,,,,9.4,0.278,P,-10.391,0.103,O,9.3,,0,0.061,,54,-0.002,0.278,160916,,160518,-40.805,0.104,-12.984,15:30:00,,114.316,0.277,0.001,0.278,910,9.3,9.32,Sep 910 Puts,,,9.2
RUT 16X910,-1,,,,21.1,0.272,P,-15.756,0.108,O,20.3,,0,0.087,,10,0,0.268,161216,,160518,-111.375,0.104,-12.47,15:30:00,,200.654,0.264,0.01,0.268,910,20.3,20.29,Dec 910 Puts,,,19.5
RUT 16E920,-1,,,,186.4,,C,100,0,O,185.7,,0,0.168,,5,-0.001,,160520,,160518,5.038,0.104,-0.385,15:30:00,,0,,1,0.387,920,-0.3,185.87,May 920 Calls,,,185
RUT 16F920,-1,,,,186.1,,C,97.925,0.049,O,184.55,,0,0.163,,33,-0.002,,160617,,160518,73.605,0.104,-8.665,15:30:00,,15.904,,1,0.319,920,-1.45,184.92,Jun 920 Calls,,,183
RUT 16G920,-1,,,,186.4,,C,93.964,0.089,O,185,,0,0.165,,,-0.006,,160715,,160518,134.901,0.104,-14.238,15:30:00,,52.752,,1,0.305,920,-1,186.07,Jul 920 Calls,,,183.6
RUT 16I920,-1,,,,190.3,,C,88.106,0.112,O,189.15,,0,0.174,,10,-0.004,,160916,,160518,257.562,0.104,-15.204,15:30:00,,125.888,,0.999,0.281,920,3.15,189.9,Sep 920 Calls,,,188
RUT 16L920,-1,,,,197.5,0.274,C,82.825,0.114,O,196.2,,0,0.188,,,-0.003,0.267,161216,,160518,410.79,0.104,-14.058,15:30:00,,212.141,0.261,0.986,0.27,920,10.2,196.7,Dec 920 Calls,,,194.9
RUT 16Q920,-1,,,,0.1,,P,-0.009,0.001,O,0.05,,0,0.009,,3064,,,160520,,160518,-0.001,0.104,-0.112,15:30:00,,0.028,,0,0.666,920,0.05,0,May 920 Puts,,,
RUT 16R920,-1,,,,0.75,0.317,P,-1.644,0.043,O,0.68,,0,0.024,,668,0.172,0.312,160617,,160518,-1.537,0.104,-7.21,15:30:00,,13.055,0.306,0,0.305,920,0.68,0.58,Jun 920 Puts,,,0.6
RUT 16S920,3.2,-0.24,3.59,3.2,2.9,0.29,P,-5.036,0.082,O,2.82,3.2,0,0.037,3.44,288,0.018,0.288,160715,,160518,-9.24,0.104,-11.286,15:30:00,,45.754,0.285,0,0.287,920,2.82,2.77,Jul 920 Puts,,7,2.7
RUT 16U920,-1,,,,10.3,0.274,P,-11.352,0.111,O,10.15,,0,0.061,,155,-0.006,0.273,160916,,160518,-44.591,0.104,-13.559,15:30:00,,121.81,0.271,0.001,0.273,920,10.15,10.21,Sep 920 Puts,,,10
RUT 16X920,-1,,,,22.4,0.268,P,-16.83,0.114,O,21.7,,0,0.088,,2,-0.002,0.265,161216,,160518,-119.008,0.104,-12.839,15:30:00,,209.414,0.261,0.014,0.265,920,21.7,21.75,Dec 920 Puts,,,21
RUT 16E930,-1,,,,176.4,,C,100,0,O,175.75,,0,0.159,,10,-0.001,,160520,,160518,5.092,0.104,-0.389,15:30:00,,0,,1,0.376,930,-0.25,175.87,May 930 Calls,,,175.1
RUT 16F930,-1,,,,176.8,,C,97.568,0.058,O,175.35,,0,0.154,,12,0.002,,160617,,160518,74.092,0.104,-9.608,15:30:00,,18.179,,1,0.311,930,-0.65,175.05,Jun 930 Calls,,,173.9
RUT 16G930,-1,,,,176.9,,C,93.27,0.1,O,175.6,,0,0.157,,,-0.005,,160715,,160518,135.212,0.104,-15.099,15:30:00,,57.405,,1,0.297,930,-0.4,176.47,Jul 930 Calls,,,174.3
RUT 16I930,-1,,,,181.3,,C,87.108,0.121,O,180.1,,0,0.166,,11,-0.004,,160916,,160518,256.944,0.104,-15.764,15:30:00,,133.172,,0.997,0.276,930,4.1,180.83,Sep 930 Calls,,,178.9
