Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1352.4,0.2,1354.8,1349.3,,, ,1,0,I,1352.4,1352,0,,1352.2,,,,,,170406,,0.115,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 17P1120,-1,,,,0.55,0.426,P,-0.335,0.011,O,0.35,,0,0.016,,336,,0.401,170421,,170406,-0.19,0.115,-8.405,15:30:00,,2.794,,0,0.347,1120,0.35,0.1,Apr 1120 Puts,,,0.15
RUT 17Q1120,-1,,,,1.9,0.307,P,-2.627,0.045,O,1.48,,0,0.029,,337,0.065,0.293,170519,,170406,-4.336,0.115,-9.754,15:30:00,,28.408,0.277,0,0.29,1120,1.48,1.39,May 1120 Puts,,,1.05
RUT 17R1120,-1,,,,3.3,0.266,P,-4.498,0.061,O,3,,0,0.037,,83,0.003,0.26,170616,,170406,-12.357,0.115,-10.116,15:30:00,,56.658,0.255,0,0.26,1120,3,2.99,Jun 1120 Puts,,,2.7
RUT 17U1120,-1,,,,12.8,0.248,P,-10.423,0.084,O,11.25,,0,0.061,,33,-0.017,0.239,170915,,170406,-67.109,0.115,-11.429,15:30:00,,162.522,0.229,0.007,0.24,1120,11.25,11.45,Sep 1120 Puts,,,9.7
RUT 17X1120,-1,,,,23.3,0.243,P,-14.365,0.086,O,20.95,,0,0.082,,13,-0.007,0.234,171215,,170406,-147.673,0.115,-10.983,15:30:00,,253.368,0.225,0.024,0.235,1120,20.95,21.1,Dec 1120 Puts,,,18.6
RUT 17P1130,-1,,,,0.6,0.414,P,-0.397,0.013,O,0.6,,0,0.016,,183,,,170421,,170406,-0.225,0.115,-3.279,15:30:00,,3.26,,0,0.338,1130,0.6,0.12,Apr 1130 Puts,,,
RUT 17Q1130,-1,,,,2,0.298,P,-2.951,0.051,O,1.6,,0,0.029,,442,0.032,0.286,170519,,170406,-4.869,0.115,-10.273,15:30:00,,31.29,0.272,0,0.284,1130,1.6,1.55,May 1130 Puts,,,1.2
RUT 17R1130,-1,,,,3.7,0.262,P,-5,0.068,O,3.33,,0,0.037,,79,0.003,0.256,170616,,170406,-13.735,0.115,-10.819,15:30:00,,61.657,0.25,0,0.256,1130,3.33,3.32,Jun 1130 Puts,,,2.95
RUT 17U1130,-1,,,,13.7,0.244,P,-11.181,0.09,O,12,,0,0.061,,25,-0.024,0.235,170915,,170406,-71.997,0.115,-11.785,15:30:00,,170.929,0.224,0.01,0.236,1130,12,12.29,Sep 1130 Puts,,,10.3
