Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1198.9,-5.7,1208.2,1198.2,,, ,1,0,I,1198.9,1207.6,0,,1204.6,,,,,,161027,,0.099,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16W990,-1,,,,0.55,0.362,P,-0.994,0.027,O,0.45,,0,0.022,,402,0.286,0.352,161118,,161027,-0.737,0.099,-7.149,15:30:00,,7.856,0.34,0,0.34,990,0.45,0.35,Nov 990 Puts,,,0.35
RUT 16X990,-1,,,,2.05,0.297,P,-3.613,0.061,O,1.97,,0,0.034,,338,0.01,0.295,161216,,161027,-6.175,0.099,-10.259,15:30:00,,35.289,0.293,0,0.294,990,1.97,1.95,Dec 990 Puts,,,1.9
RUT 17M990,-1,,,,5.4,0.28,P,-6.949,0.084,O,5.1,,0,0.046,,6,-0.012,0.276,170120,,161027,-20.483,0.099,-12.275,15:30:00,,77.213,0.272,0,0.277,990,5.1,5.16,Jan17 990 Puts,,,4.8
RUT 17O990,-1,,,,12.1,0.27,P,-11.459,0.097,O,11.7,,0,0.065,,412,-0.021,0.267,170317,,161027,-57.217,0.099,-13.282,15:30:00,,143.687,0.264,0.001,0.269,990,11.7,11.95,Mar17 990 Puts,,,11.3
RUT 16W1000,-1,,,,0.6,0.35,P,-1.198,0.032,O,0.53,,0,0.021,,591,0.293,0.343,161118,,161027,-0.889,0.099,-8.06,15:30:00,,9.239,0.335,0,0.332,1000,0.53,0.41,Nov 1000 Puts,,,0.45
RUT 16X1000,2,0,2,1.95,2.35,0.292,P,-4.126,0.069,O,2.26,2,0,0.034,2,4315,0.018,0.29,161216,,161027,-7.052,0.099,-11.295,15:30:00,,39.311,0.288,0,0.289,1000,2.26,2.22,Dec 1000 Puts,,15,2.2
RUT 17M1000,-1,,,,6,0.275,P,-7.685,0.092,O,5.7,,0,0.046,,161,-0.002,0.272,170120,,161027,-22.656,0.099,-13.176,15:30:00,,83.384,0.268,0,0.272,1000,5.7,5.71,Jan17 1000 Puts,,,5.4
RUT 17O1000,-1,,,,13.1,0.266,P,-12.351,0.104,O,12.7,,0,0.065,,626,-0.015,0.263,170317,,161027,-61.676,0.099,-13.848,15:30:00,,151.476,0.261,0.002,0.265,1000,12.7,12.89,Mar17 1000 Puts,,,12.3
RUT 17R1000,-1,,,,26.4,0.265,P,-17.123,0.104,O,24.5,,0,0.091,,802,-0.011,0.258,170616,,161027,-144.506,0.099,-13.037,15:30:00,,240.848,0.25,0.013,0.259,1000,24.5,24.77,Jun17 1000 Puts,,,22.6
RUT 16W1010,-1,,,,0.65,0.337,P,-1.447,0.039,O,0.6,,0,0.021,,406,0.2,0.333,161118,,161027,-1.073,0.099,-8.803,15:30:00,,10.873,0.329,0,0.324,1010,0.6,0.5,Nov 1010 Puts,,,0.55
RUT 16X1010,2.62,0.32,2.62,2.18,2.7,0.286,P,-4.714,0.079,O,2.6,2.62,0,0.034,2.3,818,0.024,0.284,161216,,161027,-8.057,0.099,-12.417,15:30:00,,43.754,0.282,0,0.283,1010,2.6,2.54,Dec 1010 Puts,,31,2.5
RUT 17M1010,-1,,,,6.6,0.27,P,-8.5,0.101,O,6.3,,0,0.047,,83,-0.005,0.267,170120,,161027,-25.059,0.099,-13.902,15:30:00,,89.955,0.264,0,0.267,1010,6.3,6.33,Jan17 1010 Puts,,,6
RUT 17O1010,-1,,,,14.2,0.263,P,-13.31,0.111,O,13.8,,0,0.066,,28,-0.008,0.26,170317,,161027,-66.473,0.099,-14.476,15:30:00,,159.53,0.258,0.003,0.261,1010,13.8,13.91,Mar17 1010 Puts,,,13.4
RUT 16K1020,-1,,,,180.8,,C,97.037,0.064,O,178.55,,0,0.146,,5,-0.003,,161118,,161027,59.216,0.099,-16.211,15:30:00,,19.893,,1,0.356,1020,-0.35,179.16,Nov 1020 Calls,,,176.3
RUT 16L1020,-1,,,,181.7,,C,93.715,0.095,O,179.55,,0,0.147,,3,-0.005,,161216,,161027,128.784,0.099,-16.603,15:30:00,,54.881,,1,0.292,1020,0.65,180.42,Dec 1020 Calls,,,177.4
RUT 17A1020,-1,,,,183.1,,C,90.664,0.111,O,181.35,,0,0.151,,,-0.005,,170120,,161027,209.651,0.099,-15.551,15:30:00,,96.445,,1,0.262,1020,2.45,182.25,Jan17 1020 Calls,,,179.6
RUT 17C1020,-1,,,,188.8,0.26,C,85.938,0.119,O,187.1,,0,0.161,,2,-0.003,0.25,170317,,161027,322.985,0.099,-15.292,15:30:00,,165.623,0.24,0.995,0.253,1020,8.2,187.65,Mar17 1020 Calls,,,185.4
RUT 16W1020,-1,,,,0.75,0.327,P,-1.752,0.046,O,0.7,,0,0.021,,686,0.167,0.324,161118,,161027,-1.299,0.099,-9.871,15:30:00,,12.801,0.32,0,0.317,1020,0.7,0.6,Nov 1020 Puts,,,0.65
RUT 16X1020,-1,,,,3,0.279,P,-5.387,0.089,O,2.9,,0,0.034,,559,-0.003,0.277,161216,,161027,-9.208,0.099,-13.295,15:30:00,,48.65,0.275,0,0.277,1020,2.9,2.91,Dec 1020 Puts,,,2.8
RUT 17M1020,-1,,,,7.2,0.265,P,-9.4,0.111,O,6.95,,0,0.047,,83,-0.009,0.262,170120,,161027,-27.716,0.099,-14.725,15:30:00,,96.928,0.259,0,0.263,1020,6.95,7.01,Jan17 1020 Puts,,,6.7
RUT 17O1020,15.18,-2.02,15.21,15.18,15.4,0.259,P,-14.341,0.119,O,14.96,15.21,0,0.066,17.2,23,-0.003,0.256,170317,,161027,-71.632,0.099,-14.991,15:30:00,,167.831,0.254,0.005,0.257,1020,14.96,15.01,Mar17 1020 Puts,,10,14.5
RUT 16K1030,-1,,,,170.9,,C,96.597,0.074,O,168.7,,0,0.137,,8,-0.004,,161118,,161027,59.491,0.099,-17.636,15:30:00,,22.296,,1,0.345,1030,-0.2,169.33,Nov 1030 Calls,,,166.5
RUT 16L1030,-1,,,,171.6,,C,92.967,0.107,O,169.55,,0,0.14,,12,-0.008,,161216,,161027,128.871,0.099,-17.655,15:30:00,,59.86,,1,0.286,1030,0.65,170.85,Dec 1030 Calls,,,167.5
RUT 17A1030,-1,,,,174.3,,C,89.684,0.121,O,172.6,,0,0.144,,,-0.002,,170120,,161027,209.084,0.099,-16.387,15:30:00,,103.739,,0.999,0.257,1030,3.7,173,Jan17 1030 Calls,,,170.9
RUT 17C1030,-1,,,,180,0.256,C,84.824,0.127,O,178.4,,0,0.154,,,-0.003,0.247,170317,,161027,321.266,0.099,-15.944,15:30:00,,174.301,0.237,0.992,0.249,1030,9.5,178.85,Mar17 1030 Calls,,,176.8
RUT 16W1030,-1,,,,0.9,0.32,P,-2.124,0.056,O,0.83,,0,0.021,,754,0.137,0.316,161118,,161027,-1.575,0.099,-11.253,15:30:00,,15.071,0.31,0,0.309,1030,0.83,0.73,Nov 1030 Puts,,,0.75
RUT 16X1030,3.25,0.4,3.29,3.18,3.4,0.273,P,-6.157,0.101,O,3.3,3.25,0,0.034,2.85,751,-0.012,0.272,161216,,161027,-10.526,0.099,-14.403,15:30:00,,54.026,0.27,0,0.272,1030,3.3,3.34,Dec 1030 Puts,,19,3.2
RUT 17M1030,7.69,0.69,7.69,7.68,8,0.26,P,-10.393,0.121,O,7.75,7.68,0,0.047,7,13,-0.003,0.258,170120,,161027,-30.652,0.099,-15.649,15:30:00,,104.302,0.255,0.001,0.258,1030,7.75,7.77,Jan17 1030 Puts,,20,7.5
RUT 17O1030,-1,,,,16.7,0.255,P,-15.448,0.127,O,16.25,,0,0.066,,23,0.003,0.253,170317,,161027,-77.176,0.099,-15.619,15:30:00,,176.355,0.25,0.008,0.252,1030,16.25,16.2,Mar17 1030 Puts,,,15.8
RUT 16K1040,-1,,,,161,,C,96.08,0.086,O,158.85,,0,0.129,,102,-0.004,,161118,,161027,59.709,0.099,-19.21,15:30:00,,25.029,,1,0.335,1040,-0.05,159.53,Nov 1040 Calls,,,156.7
RUT 16L1040,-1,,,,162.1,,C,92.12,0.119,O,160.05,,0,0.132,,57,-0.008,,161216,,161027,128.789,0.099,-18.764,15:30:00,,65.274,,1,0.279,1040,1.15,161.33,Dec 1040 Calls,,,158
RUT 17A1040,-1,,,,165.1,,C,88.603,0.133,O,163.3,,0,0.137,,,-0.003,,170120,,161027,208.215,0.099,-17.244,15:30:00,,111.431,,0.998,0.252,1040,4.4,163.83,Jan17 1040 Calls,,,161.5
RUT 17C1040,-1,,,,171.4,0.252,C,83.628,0.136,O,169.95,,0,0.148,,,-0.001,0.244,170317,,161027,319.13,0.099,-16.651,15:30:00,,183.181,0.236,0.988,0.245,1040,11.05,170.15,Mar17 1040 Calls,,,168.5
RUT 16W1040,-1,,,,1.05,0.31,P,-2.579,0.068,O,0.98,,0,0.022,,802,0.101,0.307,161118,,161027,-1.912,0.099,-12.635,15:30:00,,17.739,0.302,0,0.302,1040,0.98,0.89,Nov 1040 Puts,,,0.9
RUT 16X1040,-1,,,,3.9,0.268,P,-7.038,0.114,O,3.8,,0,0.034,,1384,-0.008,0.266,161216,,161027,-12.034,0.099,-15.674,15:30:00,,59.906,0.265,0,0.267,1040,3.8,3.83,Dec 1040 Puts,,,3.7
RUT 17M1040,-1,,,,8.8,0.255,P,-11.489,0.133,O,8.6,,0,0.047,,37,-0.002,0.253,170120,,161027,-33.891,0.099,-16.52,15:30:00,,112.068,0.251,0.002,0.253,1040,8.6,8.62,Jan17 1040 Puts,,,8.4
RUT 17O1040,-1,,,,18,0.251,P,-16.636,0.136,O,17.6,,0,0.066,,59,0.006,0.249,170317,,161027,-83.129,0.099,-16.127,15:30:00,,185.077,0.247,0.012,0.249,1040,17.6,17.49,Mar17 1040 Puts,,,17.2
RUT 16K1050,-1,,,,151,,C,95.469,0.1,O,149,,0,0.122,,6,-0.005,,161118,,161027,59.857,0.099,-20.945,15:30:00,,28.135,,1,0.325,1050,0.1,149.77,Nov 1050 Calls,,,147
RUT 16L1050,-1,,,,152.8,,C,91.16,0.133,O,150.9,,0,0.125,,1282,-0.006,,161216,,161027,128.514,0.099,-19.929,15:30:00,,71.146,,1,0.272,1050,2,151.88,Dec 1050 Calls,,,149
RUT 17A1050,-1,,,,156.1,0.259,C,87.41,0.145,O,154.55,,0,0.131,,,-0.001,0.246,170120,,161027,207.016,0.099,-17.889,15:30:00,,119.506,0.233,0.997,0.248,1050,5.65,154.76,Jan17 1050 Calls,,,153
RUT 17C1050,-1,,,,163,0.249,C,82.345,0.145,O,161.55,,0,0.142,,2,0,0.241,170317,,161027,316.555,0.099,-17.291,15:30:00,,192.227,0.234,0.982,0.241,1050,12.65,161.55,Mar17 1050 Calls,,,160.1
RUT 17F1050,-1,,,,174.4,0.245,C,77.543,0.133,O,172.15,,0,0.159,,483,-0.002,0.237,170616,,161027,475.354,0.099,-15.473,15:30:00,,283.697,0.229,0.945,0.238,1050,23.25,172.5,Jun17 1050 Calls,,,169.9
RUT 16W1050,-1,,,,1.2,0.3,P,-3.136,0.082,O,1.13,,0,0.022,,2296,0.046,0.296,161118,,161027,-2.325,0.099,-13.886,15:30:00,,20.865,0.293,0,0.294,1050,1.13,1.08,Nov 1050 Puts,,,1.05
RUT 16X1050,4.5,0.7,4.5,3.7,4.5,0.263,P,-8.044,0.129,O,4.4,3.9,0,0.034,3.8,4359,0.002,0.261,161216,,161027,-13.756,0.099,-17.117,15:30:00,,66.307,0.26,0,0.261,1050,4.4,4.39,Dec 1050 Puts,,22,4.3
