Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1243.5,-2.6,1247.6,1241.5,,, ,1,0,I,1243.5,1246.8,0,,1246.1,,,,,,161007,,0.092,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16V1020,-1,,,,0.3,0.43,P,-0.214,0.008,O,0.2,,0,0.016,,1133,,0.409,161021,,161007,-0.104,0.092,-5.585,15:30:00,,1.662,,0,0.358,1020,0.2,0.06,Oct 1020 Puts,,,0.1
RUT 16W1020,-1,,,,1.6,0.317,P,-2.863,0.05,O,1.53,,0,0.032,,845,0.013,0.314,161118,,161007,-4.256,0.092,-10.204,15:30:00,,27.708,0.311,0,0.314,1020,1.53,1.51,Nov 1020 Puts,,,1.45
RUT 16X1020,-1,,,,3.7,0.289,P,-5.331,0.069,O,3.6,,0,0.042,,319,-0.027,0.287,161216,,161007,-13.358,0.092,-11.829,15:30:00,,59.162,0.285,0,0.289,1020,3.6,3.7,Dec 1020 Puts,,,3.5
RUT 17O1020,-1,,,,14.8,0.273,P,-12.05,0.091,O,13.75,,0,0.071,,21,-0.029,0.266,170317,,161007,-71.733,0.092,-13.325,15:30:00,,164.969,0.26,0.001,0.269,1020,13.75,14.16,Mar17 1020 Puts,,,12.7
RUT 16V1030,-1,,,,0.3,0.411,P,-0.261,0.01,O,0.2,,0,0.015,,2886,,0.391,161021,,161007,-0.127,0.092,-5.55,15:30:00,,1.982,,0,0.348,1030,0.2,0.07,Oct 1030 Puts,,,0.1
RUT 16W1030,1.53,-0.05,1.53,1.51,1.8,0.31,P,-3.244,0.056,O,1.69,1.51,0,0.032,1.58,848,-0.012,0.307,161118,,161007,-4.822,0.092,-10.937,15:30:00,,30.721,0.304,0,0.307,1030,1.69,1.71,Nov 1030 Puts,,21,1.6
RUT 16X1030,-1,,,,4.1,0.283,P,-5.903,0.076,O,3.95,,0,0.042,,494,-0.034,0.281,161216,,161007,-14.791,0.092,-12.52,15:30:00,,64.106,0.279,0,0.283,1030,3.95,4.09,Dec 1030 Puts,,,3.8
RUT 17O1030,-1,,,,15.8,0.269,P,-12.865,0.097,O,14.75,,0,0.071,,23,-0.023,0.263,170317,,161007,-76.577,0.092,-13.789,15:30:00,,172.676,0.257,0.001,0.265,1030,14.75,15.1,Mar17 1030 Puts,,,13.7
RUT 16V1040,0.34,0.2,0.34,0.34,0.25,0.383,P,-0.318,0.012,O,0.18,0.34,0,0.015,0.14,4064,,0.368,161021,,161007,-0.155,0.092,-4.999,15:30:00,,2.374,,0,0.338,1040,0.18,0.08,Oct 1040 Puts,,8,0.1
RUT 16W1040,-1,,,,2,0.303,P,-3.68,0.064,O,1.93,,0,0.031,,945,0,0.301,161118,,161007,-5.469,0.092,-11.97,15:30:00,,34.067,0.298,0,0.301,1040,1.93,1.93,Nov 1040 Puts,,,1.85
RUT 16X1040,-1,,,,4.5,0.277,P,-6.54,0.084,O,4.4,,0,0.042,,1162,-0.029,0.276,161216,,161007,-16.387,0.092,-13.324,15:30:00,,69.43,0.274,0,0.278,1040,4.4,4.53,Dec 1040 Puts,,,4.3
RUT 17O1040,-1,,,,16.9,0.265,P,-13.737,0.103,O,15.85,,0,0.071,,49,-0.016,0.259,170317,,161007,-81.756,0.092,-14.255,15:30:00,,180.622,0.253,0.002,0.26,1040,15.85,16.1,Mar17 1040 Puts,,,14.8
RUT 16J1050,-1,,,,194.9,,C,99.346,0.021,O,193.1,,0,0.153,,32,0,,161021,,161007,39.925,0.092,-5.537,15:30:00,,4.505,,1,0.352,1050,-0.4,193.08,Oct 1050 Calls,,,191.3
RUT 16K1050,-1,,,,195.4,,C,93.577,0.088,O,193.6,,0,0.154,,9,-0.012,,161118,,161007,111.069,0.092,-21.608,15:30:00,,53.051,,1,0.338,1050,0.1,195.88,Nov 1050 Calls,,,191.8
RUT 16L1050,-1,,,,196.6,,C,92.015,0.096,O,194.9,,0,0.156,,1282,-0.008,,161216,,161007,181.06,0.092,-16.815,15:30:00,,80.855,,1,0.284,1050,1.4,196.44,Dec 1050 Calls,,,193.2
RUT 17A1050,-1,,,,199.2,,C,89.185,0.105,O,197.9,,0,0.16,,,-0.005,,170120,,161007,260.358,0.092,-16.184,15:30:00,,123.661,,1,0.265,1050,4.4,198.99,Jan17 1050 Calls,,,196.6
RUT 17C1050,-1,,,,205.5,0.262,C,85.762,0.109,O,202.85,,0,0.168,,2,-0.003,0.248,170317,,161007,377.597,0.092,-14.777,15:30:00,,185.075,0.233,0.996,0.251,1050,9.35,203.43,Mar17 1050 Calls,,,200.2
RUT 16V1050,0.39,0.27,0.39,0.39,0.25,0.365,P,-0.391,0.015,O,0.19,0.39,0,0.015,0.12,2638,,0.353,161021,,161007,-0.19,0.092,-5.204,15:30:00,,2.856,,0,0.328,1050,0.19,0.1,Oct 1050 Puts,,8,0.1
RUT 16W1050,-1,,,,2.25,0.296,P,-4.18,0.072,O,2.17,,0,0.031,,1746,-0.005,0.294,161118,,161007,-6.211,0.092,-12.922,15:30:00,,37.778,0.292,0,0.294,1050,2.17,2.18,Nov 1050 Puts,,,2.1
RUT 16X1050,-1,,,,5,0.273,P,-7.25,0.093,O,4.9,,0,0.042,,2711,-0.022,0.271,161216,,161007,-18.163,0.092,-14.246,15:30:00,,75.151,0.27,0,0.273,1050,4.9,5.01,Dec 1050 Puts,,,4.8
RUT 17M1050,-1,,,,9.5,0.263,P,-10.737,0.105,O,9.3,,0,0.054,,46,-0.034,0.262,170120,,161007,-40.923,0.092,-14.997,15:30:00,,123.026,0.26,0,0.264,1050,9.3,9.63,Jan17 1050 Puts,,,9.1
RUT 17O1050,-1,,,,18.1,0.261,P,-14.667,0.109,O,17,,0,0.071,,347,-0.01,0.255,170317,,161007,-87.29,0.092,-14.722,15:30:00,,188.796,0.249,0.004,0.256,1050,17,17.18,Mar17 1050 Puts,,,15.9
