Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1220.8,0.9,1221.1,1214.6,,, ,1,0,I,1220.8,1220.3,0,,1219.9,,,,,,160801,,0.086,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16T1010,-1,,,,0.25,0.356,P,-0.633,0.019,O,0.2,,0,0.019,,3189,0,0.347,160819,,160801,-0.39,0.086,-4.369,15:30:00,,4.872,,0,0.346,1010,0.2,0.2,Aug 1010 Puts,,,0.15
RUT 16U1010,-1,,,,1.45,0.287,P,-3.095,0.055,O,1.38,,0,0.031,,464,-0.121,0.285,160916,,160801,-4.94,0.086,-8.526,15:30:00,,30.359,0.282,0,0.291,1010,1.38,1.57,Sep 1010 Puts,,,1.3
RUT 16V1010,-1,,,,4.5,0.27,P,-6.509,0.081,O,4.4,,0,0.044,,158,-0.058,0.269,161021,,160801,-18.559,0.086,-11.602,15:30:00,,72.972,0.268,0,0.273,1010,4.4,4.67,Oct 1010 Puts,,,4.3
RUT 16X1010,-1,,,,11.5,0.265,P,-11.193,0.097,O,11.05,,0,0.063,,151,-0.035,0.262,161216,,160801,-55.104,0.086,-13.198,15:30:00,,141.769,0.259,0,0.265,1010,11.05,11.45,Dec 1010 Puts,,,10.6
RUT 17O1010,-1,,,,22.4,0.255,P,-15.844,0.1,O,21.8,,0,0.086,,39,-0.018,0.253,170317,,160801,-132.968,0.086,-12.525,15:30:00,,231.032,0.25,0.004,0.254,1010,21.8,22.19,Mar17 1010 Puts,,,21.2
RUT 16T1020,-1,,,,0.3,0.348,P,-0.73,0.022,O,0.22,,0,0.019,,4996,0,0.335,160819,,160801,-0.449,0.086,-4.708,15:30:00,,5.523,,0,0.335,1020,0.22,0.22,Aug 1020 Puts,,,0.15
RUT 16U1020,-1,,,,1.65,0.281,P,-3.451,0.062,O,1.58,,0,0.031,,1184,-0.087,0.279,160916,,160801,-5.505,0.086,-9.376,15:30:00,,33.203,0.276,0,0.283,1020,1.58,1.73,Sep 1020 Puts,,,1.5
RUT 16V1020,-1,,,,4.9,0.264,P,-7.138,0.089,O,4.8,,0,0.044,,171,-0.057,0.263,161021,,160801,-20.346,0.086,-12.204,15:30:00,,78.343,0.262,0,0.267,1020,4.8,5.09,Oct 1020 Puts,,,4.7
RUT 16X1020,-1,,,,12.3,0.26,P,-12.014,0.104,O,11.85,,0,0.063,,91,-0.032,0.257,161216,,160801,-59.13,0.086,-13.687,15:30:00,,149.058,0.254,0,0.26,1020,11.85,12.24,Dec 1020 Puts,,,11.4
RUT 17O1020,-1,,,,23.9,0.253,P,-16.772,0.105,O,23.2,,0,0.086,,5,-0.011,0.25,170317,,160801,-140.744,0.086,-12.846,15:30:00,,239.716,0.247,0.006,0.251,1020,23.2,23.46,Mar17 1020 Puts,,,22.5
RUT 16T1030,0.24,-0.12,0.39,0.22,0.3,0.331,P,-0.846,0.026,O,0.25,0.39,0,0.018,0.36,3134,0,0.323,160819,,160801,-0.521,0.086,-5.2,15:30:00,,6.288,0.315,0,0.324,1030,0.25,0.25,Aug 1030 Puts,,267,0.2
RUT 16U1030,-1,,,,1.85,0.274,P,-3.858,0.07,O,1.75,,0,0.03,,1523,-0.084,0.271,160916,,160801,-6.151,0.086,-10.005,15:30:00,,36.368,0.268,0,0.275,1030,1.75,1.91,Sep 1030 Puts,,,1.65
RUT 16V1030,-1,,,,5.4,0.259,P,-7.836,0.098,O,5.3,,0,0.044,,77,-0.047,0.258,161021,,160801,-22.328,0.086,-12.979,15:30:00,,84.108,0.257,0,0.261,1030,5.3,5.56,Oct 1030 Puts,,,5.2
RUT 16X1030,-1,,,,13.3,0.256,P,-12.901,0.111,O,12.85,,0,0.063,,169,-0.019,0.253,161216,,160801,-63.477,0.086,-14.241,15:30:00,,156.644,0.25,0.001,0.255,1030,12.85,13.1,Dec 1030 Puts,,,12.4
RUT 17O1030,-1,,,,25.4,0.249,P,-17.755,0.11,O,24.7,,0,0.086,,23,-0.005,0.246,170317,,160801,-148.979,0.086,-13.162,15:30:00,,248.549,0.243,0.009,0.247,1030,24.7,24.82,Mar17 1030 Puts,,,24
RUT 16H1040,-1,,,,182.1,,C,98.452,0.042,O,180.25,,0,0.145,,109,-0.001,,160819,,160801,50.293,0.086,-9.832,15:30:00,,10.605,,1,0.339,1040,-0.55,180.35,Aug 1040 Calls,,,178.4
RUT 16I1040,-1,,,,182.1,,C,93.808,0.094,O,180.3,,0,0.146,,32,-0.009,,160916,,160801,120.998,0.086,-17.567,15:30:00,,52.97,,1,0.3,1040,-0.5,181.99,Sep 1040 Calls,,,178.5
RUT 16J1040,-1,,,,184.2,,C,90.362,0.111,O,182.4,,0,0.15,,4,-0.008,,161021,,160801,202.924,0.086,-16.735,15:30:00,,98.103,,1,0.269,1040,1.6,183.96,Oct 1040 Calls,,,180.6
RUT 16L1040,-1,,,,189,0.257,C,86.032,0.119,O,187.25,,0,0.158,,53,-0.005,0.246,161216,,160801,320.869,0.086,-15.124,15:30:00,,165.403,0.235,0.998,0.252,1040,6.45,188.18,Dec 1040 Calls,,,185.5
RUT 17C1040,-1,,,,197,0.246,C,81.28,0.116,O,195.45,,0,0.172,,,-0.003,0.24,170317,,160801,490.529,0.086,-14.198,15:30:00,,256.887,0.234,0.987,0.242,1040,14.65,196.03,Mar17 1040 Calls,,,193.9
RUT 16T1040,-1,,,,0.35,0.321,P,-0.986,0.031,O,0.3,,0,0.018,,2256,0.034,0.314,160819,,160801,-0.607,0.086,-6.006,15:30:00,,7.191,0.307,0,0.313,1040,0.3,0.29,Aug 1040 Puts,,,0.25
RUT 16U1040,2.15,-0.21,2.15,2.15,2.05,0.266,P,-4.325,0.079,O,1.98,2.15,0,0.03,2.36,977,-0.066,0.264,160916,,160801,-6.892,0.086,-10.847,15:30:00,,39.893,0.262,0,0.268,1040,1.98,2.12,Sep 1040 Puts,,5,1.9
RUT 16V1040,-1,,,,6,0.254,P,-8.611,0.107,O,5.9,,0,0.043,,177,-0.03,0.253,161021,,160801,-24.53,0.086,-13.79,15:30:00,,90.283,0.252,0,0.255,1040,5.9,6.08,Oct 1040 Puts,,,5.8
RUT 16X1040,-1,,,,14.4,0.252,P,-13.857,0.119,O,13.9,,0,0.062,,144,-0.009,0.249,161216,,160801,-68.169,0.086,-14.739,15:30:00,,164.518,0.246,0.002,0.25,1040,13.9,14.03,Dec 1040 Puts,,,13.4
RUT 17O1040,-1,,,,27,0.246,P,-18.793,0.116,O,26.3,,0,0.086,,10,0.001,0.243,170317,,160801,-157.696,0.086,-13.472,15:30:00,,257.505,0.241,0.013,0.243,1040,26.3,26.27,Mar17 1040 Puts,,,25.6
RUT 16H1050,-1,,,,172.9,,C,98.248,0.049,O,170.9,,0,0.136,,57,0.003,,160819,,160801,50.66,0.086,-10.522,15:30:00,,11.793,,1,0.326,1050,0.1,170.41,Aug 1050 Calls,,,168.9
RUT 16I1050,-1,,,,172.3,,C,93.256,0.104,O,170.6,,0,0.138,,95,-0.01,,160916,,160801,121.38,0.086,-18.149,15:30:00,,56.6,,1,0.29,1050,-0.2,172.24,Sep 1050 Calls,,,168.9
RUT 16J1050,-1,,,,174.8,,C,89.545,0.121,O,173.05,,0,0.143,,1,-0.008,,161021,,160801,202.819,0.086,-17.29,15:30:00,,104.094,,1,0.262,1050,2.25,174.5,Oct 1050 Calls,,,171.3
RUT 16L1050,-1,,,,180.1,0.252,C,85.014,0.127,O,178.4,,0,0.152,,1286,-0.004,0.242,161216,,160801,319.623,0.086,-15.665,15:30:00,,173.409,0.232,0.997,0.247,1050,7.6,179.18,Dec 1050 Calls,,,176.7
RUT 17C1050,-1,,,,188.6,0.242,C,80.176,0.122,O,187.15,,0,0.166,,2,-0.002,0.237,170317,,160801,487.486,0.086,-14.563,15:30:00,,266.01,0.232,0.982,0.239,1050,16.35,187.6,Mar17 1050 Calls,,,185.7
RUT 16T1050,0.34,-0.18,0.51,0.34,0.4,0.309,P,-1.157,0.037,O,0.35,0.47,0,0.018,0.52,6461,0.061,0.304,160819,,160801,-0.711,0.086,-6.75,15:30:00,,8.263,0.298,0,0.302,1050,0.35,0.33,Aug 1050 Puts,,119,0.3
RUT 16U1050,2.17,-0.36,2.75,2.17,2.35,0.26,P,-4.862,0.09,O,2.25,2.59,0,0.03,2.53,4048,-0.043,0.257,160916,,160801,-7.745,0.086,-11.763,15:30:00,,43.82,0.255,0,0.26,1050,2.25,2.35,Sep 1050 Puts,,39,2.15
RUT 16V1050,-1,,,,6.6,0.249,P,-9.472,0.118,O,6.5,,0,0.043,,69,-0.024,0.248,161021,,160801,-26.975,0.086,-14.557,15:30:00,,96.885,0.247,0,0.25,1050,6.5,6.66,Oct 1050 Puts,,,6.4
